SA1_CODE_2021,P_400_499_15_19_yr,P_400_499_20_24_yr,P_400_499_25_34_yr,P_400_499_35_44_yr,P_400_499_45_54_yr,P_400_499_55_64_yr,P_400_499_65_74_yr,P_400_499_75_84_yr,P_400_499_85_yr_over,P_400_499_Tot,P_500_649_15_19_yr,P_500_649_20_24_yr,P_500_649_25_34_yr,P_500_649_35_44_yr,P_500_649_45_54_yr,P_500_649_55_64_yr,P_500_649_65_74_yr,P_500_649_75_84_yr,P_500_649_85_yr_over,P_500_649_Tot,P_650_799_15_19_yr,P_650_799_20_24_yr,P_650_799_25_34_yr,P_650_799_35_44_yr,P_650_799_45_54_yr,P_650_799_55_64_yr,P_650_799_65_74_yr,P_650_799_75_84_yr,P_650_799_85_yr_over,P_650_799_Tot,P_800_999_15_19_yr,P_800_999_20_24_yr,P_800_999_25_34_yr,P_800_999_35_44_yr,P_800_999_45_54_yr,P_800_999_55_64_yr,P_800_999_65_74_yr,P_800_999_75_84_yr,P_800_999_85_yr_over,P_800_999_Tot,P_1000_1249_15_19_yr,P_1000_1249_20_24_yr,P_1000_1249_25_34_yr,P_1000_1249_35_44_yr,P_1000_1249_45_54_yr,P_1000_1249_55_64_yr,P_1000_1249_65_74_yr,P_1000_1249_75_84_yr,P_1000_1249_85_yr_over,P_1000_1249_Tot,P_1250_1499_15_19_yr,P_1250_1499_20_24_yr,P_1250_1499_25_34_yr,P_1250_1499_35_44_yr,P_1250_1499_45_54_yr,P_1250_1499_55_64_yr,P_1250_1499_65_74_yr,P_1250_1499_75_84_yr,P_1250_1499_85_yr_over,P_1250_1499_Tot,P_1500_1749_15_19_yr,P_1500_1749_20_24_yr,P_1500_1749_25_34_yr,P_1500_1749_35_44_yr,P_1500_1749_45_54_yr,P_1500_1749_55_64_yr,P_1500_1749_65_74_yr,P_1500_1749_75_84_yr,P_1500_1749_85_yr_over,P_1500_1749_Tot,P_1750_1999_15_19_yr,P_1750_1999_20_24_yr,P_1750_1999_25_34_yr,P_1750_1999_35_44_yr,P_1750_1999_45_54_yr,P_1750_1999_55_64_yr,P_1750_1999_65_74_yr,P_1750_1999_75_84_yr,P_1750_1999_85_yr_over,P_1750_1999_Tot,P_2000_2999_15_19_yr,P_2000_2999_20_24_yr,P_2000_2999_25_34_yr,P_2000_2999_35_44_yr,P_2000_2999_45_54_yr,P_2000_2999_55_64_yr,P_2000_2999_65_74_yr,P_2000_2999_75_84_yr,P_2000_2999_85_yr_over,P_2000_2999_Tot,P_3000_3499_15_19_yr,P_3000_3499_20_24_yr,P_3000_3499_25_34_yr,P_3000_3499_35_44_yr,P_3000_3499_45_54_yr,P_3000_3499_55_64_yr,P_3000_3499_65_74_yr,P_3000_3499_75_84_yr,P_3000_3499_85_yr_over,P_3000_3499_Tot,P_3500_more_15_19_yr,P_3500_more_20_24_yr,P_3500_more_25_34_yr,P_3500_more_35_44_yr,P_3500_more_45_54_yr,P_3500_more_55_64_yr,P_3500_more_65_74_yr,P_3500_more_75_84_yr,P_3500_more_85_yr_over,P_3500_more_Tot,P_Personal_inc_ns_15_19_yr,P_Personal_inc_ns_20_24_yr,P_Personal_inc_ns_25_34_yr,P_Personal_inc_ns_35_44_yr,P_Personal_inc_ns_45_54_yr,P_Personal_inc_ns_55_64_yr,P_Personal_inc_ns_65_74_yr,P_Personal_inc_ns_75_84_yr,P_Personal_inc_ns_85_yr_over,P_Personal_inc_ns_Tot,P_OS_vis_15_19_yr,P_OS_vis_20_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_OS_vis_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
50101100322,0,0,0,0,0,3,9,0,0,10,0,0,0,0,0,3,9,0,0,14,0,0,3,0,0,3,0,0,0,15,0,4,3,3,6,3,6,0,0,30,0,0,3,0,0,9,5,0,0,21,0,0,3,3,0,4,5,0,0,15,0,0,0,0,3,4,3,0,0,20,0,0,0,0,0,3,0,0,0,4,0,0,3,4,0,3,6,0,0,25,0,0,0,4,0,5,0,0,0,16,0,0,3,3,5,12,15,0,0,35,0,0,7,6,6,14,8,0,0,45,0,0,0,0,0,0,0,0,0,0,4,10,40,43,33,76,69,12,3,289
50101100323,4,0,0,3,5,0,4,0,0,16,0,0,0,6,3,0,0,5,0,18,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,6,0,0,12,0,0,0,3,0,4,3,0,0,17,0,0,0,0,0,5,0,0,0,9,0,0,0,0,6,3,0,0,0,6,0,0,0,0,3,0,0,0,0,7,0,0,0,6,3,5,0,0,0,19,0,0,0,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,9,0,15,39,39,32,28,8,0,176
50101100324,0,4,0,4,0,9,4,9,0,26,0,0,0,0,0,6,4,6,0,22,0,3,0,0,4,5,14,5,0,30,0,6,0,0,4,6,3,0,0,21,0,0,3,3,7,5,4,0,0,31,0,0,4,3,6,5,7,0,0,28,0,0,3,7,3,4,4,0,0,21,0,0,0,3,5,0,0,0,0,11,0,0,0,14,10,8,0,0,0,33,0,0,0,0,0,0,0,0,0,7,0,0,0,4,10,9,4,0,0,26,0,0,0,5,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,7,23,13,24,55,59,69,69,23,3,342
50101100325,6,0,0,8,0,3,14,4,0,36,0,0,5,0,6,8,4,3,0,32,0,0,0,14,6,3,9,6,0,46,0,4,12,13,14,0,4,5,0,57,0,4,11,19,7,10,0,0,0,62,0,0,10,11,12,9,0,0,0,39,0,0,15,8,12,0,6,0,0,35,0,0,6,5,8,0,0,0,0,27,0,0,7,13,3,0,5,0,0,25,0,0,0,5,3,0,0,0,0,12,0,0,0,3,8,0,4,0,0,16,3,0,5,8,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,35,16,79,131,92,49,54,25,6,488
50101100326,0,0,0,3,3,0,8,0,0,17,0,0,4,4,5,3,3,6,0,33,0,0,9,8,7,0,0,0,3,24,0,0,10,10,4,4,4,0,0,39,0,3,6,10,12,0,3,0,0,35,0,0,4,5,5,3,0,0,0,19,0,0,9,5,6,3,0,0,0,17,0,0,3,6,6,0,0,0,0,17,0,0,11,6,3,5,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,10,0,0,4,3,3,7,6,6,0,28,0,0,0,0,0,0,0,0,0,0,26,9,67,75,55,34,44,21,0,345
50101100328,3,0,5,6,9,5,9,3,3,42,4,5,6,11,3,9,11,3,0,52,0,4,6,14,13,3,8,5,0,57,0,0,7,18,12,9,12,3,0,57,0,0,4,15,20,15,16,0,0,69,0,0,6,12,21,8,3,3,0,54,0,0,6,5,12,5,0,0,0,40,0,0,8,7,6,5,0,0,0,22,0,0,8,12,18,3,3,0,0,55,0,0,5,0,7,3,0,0,0,14,0,0,0,5,12,4,0,0,0,18,3,0,9,0,6,8,3,3,0,32,0,0,0,0,0,0,0,0,0,0,47,12,67,129,142,96,98,44,11,644
50101100329,0,0,4,4,4,0,16,0,0,32,3,0,4,6,6,13,18,10,0,52,0,3,3,12,7,3,7,9,0,41,0,5,0,5,10,6,0,4,0,37,0,0,10,12,12,11,7,0,0,49,0,0,0,7,5,5,3,3,0,22,0,0,3,5,6,4,0,0,0,23,0,0,4,5,3,0,0,0,0,9,0,0,3,10,4,0,0,0,0,16,0,0,0,0,3,0,0,0,0,8,0,0,0,3,0,0,0,0,0,4,4,0,0,10,5,3,3,7,0,43,0,0,0,0,0,0,0,0,0,0,30,16,44,89,68,56,79,50,9,441
50101100330,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,6,9,3,0,20,0,0,0,0,0,3,13,0,0,17,0,0,4,0,0,0,8,0,0,21,0,0,7,4,4,4,6,0,0,24,0,0,0,0,0,3,3,0,0,9,0,0,0,3,0,5,4,0,0,14,0,0,0,0,7,6,0,0,0,13,0,0,6,0,4,5,4,0,0,21,0,0,0,3,5,7,0,0,0,8,0,0,0,7,7,5,4,0,0,25,4,0,10,7,17,21,27,11,0,101,0,0,0,0,3,0,0,0,0,3,13,4,40,33,58,77,99,29,3,353
50101100331,0,0,0,4,0,0,9,0,0,15,0,0,8,12,0,10,7,0,0,31,0,4,7,9,8,3,5,0,0,31,5,9,14,14,8,3,5,0,0,52,0,0,21,11,5,9,5,0,0,56,0,0,14,9,0,6,4,0,0,40,0,0,15,6,11,0,0,0,0,41,0,0,11,12,6,0,0,0,0,26,0,0,9,20,15,3,0,0,0,43,0,0,0,7,0,3,0,0,0,11,0,0,3,3,4,0,0,0,0,11,3,0,0,6,4,0,0,0,0,13,0,0,0,0,0,0,0,5,0,5,24,18,114,130,73,38,48,10,3,466
50101100332,0,0,0,0,0,9,4,0,0,14,0,0,0,0,3,0,3,0,0,14,0,0,5,3,0,3,6,0,0,17,0,0,0,0,0,0,0,0,0,11,0,0,4,3,0,3,0,0,0,14,0,0,0,0,0,5,0,0,0,6,0,0,6,0,0,5,0,0,0,13,0,0,0,0,3,0,0,0,0,8,0,0,0,8,5,0,0,0,0,11,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,5,0,0,12,0,0,0,4,3,9,4,0,0,16,0,0,0,0,0,0,0,0,0,0,7,0,19,38,33,49,29,8,5,186
50101100401,5,0,0,4,4,7,9,3,3,30,3,0,5,5,3,5,0,5,0,29,0,0,5,7,7,3,6,0,0,21,0,0,3,4,10,3,10,3,0,36,0,0,6,13,14,6,0,0,0,37,0,0,7,4,15,5,0,0,0,29,0,0,0,3,3,3,0,0,0,15,0,0,0,3,3,0,0,0,0,18,0,0,0,10,12,0,0,3,0,29,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,4,0,0,0,20,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,38,0,35,59,87,47,46,26,4,337
50101100405,0,0,0,5,3,0,0,0,0,15,0,0,5,6,0,9,9,0,0,28,3,5,7,3,3,8,0,0,0,31,0,0,4,4,0,3,7,0,0,24,0,6,6,3,11,9,3,0,0,42,0,0,7,7,10,5,0,0,0,30,0,5,6,15,7,7,0,0,0,37,0,0,11,3,15,6,0,0,0,30,0,0,0,3,14,16,0,0,0,32,0,0,0,0,5,5,0,0,0,10,0,0,0,3,4,0,0,0,0,14,3,0,0,5,22,12,5,0,0,53,0,0,0,0,0,0,0,0,0,0,35,15,55,71,103,85,37,9,3,410
50101100406,4,0,3,0,0,0,9,0,0,19,0,4,7,12,5,5,8,5,0,41,0,3,4,0,5,0,3,0,4,19,0,4,13,7,12,6,4,4,0,47,0,0,5,8,13,10,4,0,0,42,0,0,10,7,5,7,6,0,0,29,0,0,0,5,10,0,0,0,0,18,0,0,0,9,9,7,4,0,0,26,0,0,5,11,10,0,0,0,0,24,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,3,0,0,0,7,0,0,9,4,13,4,5,0,0,30,0,0,0,6,0,0,0,0,0,6,34,14,66,69,75,60,50,10,7,388
50101100407,0,0,0,0,0,11,14,24,28,82,0,0,0,3,6,0,7,8,5,29,0,6,12,3,0,0,3,0,0,27,0,0,18,7,9,0,4,0,0,40,0,5,8,9,8,5,8,3,6,39,0,0,7,5,4,0,3,0,0,23,0,0,0,0,4,0,0,0,0,10,0,0,0,3,0,0,0,0,0,10,0,0,3,5,7,4,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,5,7,10,12,4,0,10,49,0,0,6,0,0,0,0,0,0,6,12,21,66,54,60,43,50,57,51,403
50101100408,3,3,6,0,0,5,9,0,0,29,0,3,3,0,3,7,11,0,0,29,4,0,3,9,0,5,3,4,0,28,0,9,9,5,4,4,7,0,0,34,0,0,10,11,4,8,0,0,0,38,0,3,4,7,3,10,4,0,0,29,0,0,6,4,3,5,0,0,0,24,0,0,3,3,0,3,0,0,0,11,0,0,6,10,7,3,0,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,3,6,5,0,0,0,9,0,0,10,6,10,20,11,3,0,62,0,0,3,0,0,0,0,0,0,7,18,22,71,56,45,96,61,18,6,397
50101100410,3,0,8,7,5,0,14,0,0,40,0,7,11,10,8,3,11,0,0,57,0,7,15,22,6,5,8,0,0,65,0,10,28,14,20,0,7,0,0,91,0,10,30,34,15,8,7,0,0,103,0,0,24,23,17,7,0,0,0,70,0,0,10,16,13,8,0,0,0,42,0,0,4,7,10,0,0,0,0,28,0,0,11,16,6,7,0,0,0,43,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,12,4,0,12,3,10,5,10,0,0,54,0,0,0,0,0,0,0,0,0,0,56,45,184,187,110,66,57,12,0,720
50101100411,0,5,0,7,0,4,6,3,0,24,0,0,4,5,9,4,3,4,0,21,0,0,0,5,5,4,5,0,0,19,0,0,6,3,6,5,3,0,0,19,0,9,25,11,15,0,0,0,0,65,0,0,3,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,4,0,13,10,0,0,35,0,5,16,11,0,0,0,0,0,37,16,26,63,67,54,43,30,13,3,318
50101100412,0,0,0,3,0,4,13,3,0,32,0,0,0,3,6,0,8,3,0,21,0,0,4,3,0,3,6,0,0,22,0,0,0,3,4,11,10,0,0,25,0,0,5,6,15,12,6,0,0,33,0,0,5,3,7,10,3,4,0,23,0,0,3,4,7,6,4,0,0,28,0,0,0,6,0,7,0,0,0,9,0,0,0,4,5,9,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,5,0,3,14,0,13,10,3,0,48,0,0,3,0,0,0,0,0,0,3,37,4,29,46,57,87,72,32,7,372
50101100413,3,0,0,0,3,5,5,0,8,30,3,0,4,10,3,5,6,4,0,36,0,5,3,4,9,12,11,0,0,41,0,0,4,7,12,5,7,0,0,38,0,3,9,15,10,7,3,0,0,51,0,0,8,5,10,8,0,0,0,34,0,0,3,3,3,12,0,0,0,25,0,0,4,6,9,4,0,0,0,30,0,0,0,11,11,11,5,0,0,45,0,0,0,4,10,0,0,0,0,16,0,0,0,3,6,3,0,0,0,13,5,0,12,0,6,4,3,0,0,32,0,0,0,0,0,0,0,0,0,0,36,10,46,87,101,89,61,12,13,464
50101100414,0,0,0,0,3,7,8,6,0,21,3,0,5,6,0,8,9,7,0,37,0,0,3,0,9,9,6,0,0,35,0,5,7,7,11,6,6,3,0,42,0,0,4,5,8,8,9,0,0,44,0,0,0,0,3,12,5,0,0,26,0,0,6,9,11,6,3,0,0,31,0,0,0,3,4,0,3,0,0,21,0,0,7,10,9,8,4,3,0,44,0,0,0,0,0,6,4,0,0,13,0,0,0,3,8,5,0,0,0,18,3,0,6,10,8,5,7,0,0,39,0,0,0,0,0,0,0,0,0,0,28,9,45,78,101,88,85,25,0,465
50101100416,6,0,3,3,0,5,5,0,4,24,3,5,3,6,13,8,9,0,0,40,0,0,0,8,8,9,5,0,0,33,0,0,7,4,7,3,4,7,0,35,0,0,10,8,9,4,0,0,0,39,0,0,9,11,3,0,4,0,0,33,0,3,4,4,5,5,3,0,0,27,0,0,0,9,14,6,0,0,0,29,0,0,4,8,6,5,5,0,0,26,0,0,0,4,9,0,0,0,0,15,0,0,0,0,8,7,3,0,0,16,4,0,13,8,13,4,6,0,0,47,0,0,0,0,0,0,0,0,0,0,37,10,53,84,100,66,63,25,6,446
50101100417,0,0,0,8,5,11,6,0,0,36,0,0,0,7,13,13,8,0,0,44,0,3,3,0,5,16,3,0,0,32,0,0,4,4,8,13,6,0,0,45,0,0,3,5,6,14,4,0,0,31,0,0,0,4,5,6,0,0,0,12,0,0,0,4,4,4,8,0,0,25,0,0,0,6,10,4,6,0,0,23,0,0,4,3,7,14,0,0,0,28,0,0,0,0,3,4,0,0,0,12,0,0,0,6,10,7,4,0,0,25,6,0,0,3,11,8,0,0,0,27,0,0,6,0,0,0,0,0,0,3,23,15,45,72,82,126,72,13,3,446
50101100418,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,0,0,11,0,0,3,0,0,0,0,0,0,8,0,4,0,6,0,0,4,0,0,9,0,0,5,0,3,6,3,0,0,16,0,0,0,0,0,3,3,0,0,12,0,0,3,5,0,4,0,0,0,18,0,0,0,0,0,0,3,0,0,3,0,0,5,6,4,0,3,0,0,18,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,3,0,0,0,5,0,0,5,0,3,3,3,0,0,21,0,0,0,0,0,0,0,0,0,0,10,10,22,18,30,42,41,4,0,167
50101100419,0,0,5,6,5,0,4,0,7,23,0,4,0,3,0,0,8,0,0,22,0,0,7,7,6,0,3,3,0,26,0,0,7,6,5,8,0,0,0,28,0,0,5,7,9,4,0,0,0,19,0,0,0,5,0,0,0,0,0,17,0,0,7,4,4,0,0,0,0,11,0,0,0,0,3,0,0,0,0,12,0,0,7,3,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,14,13,47,61,47,26,24,6,0,236
50101100420,0,0,6,0,4,0,3,0,0,15,0,0,0,9,6,3,4,0,0,20,0,0,5,8,9,0,0,0,0,23,0,3,5,10,5,8,0,0,0,33,0,0,11,10,12,3,5,0,0,40,0,0,0,6,13,4,0,0,0,32,0,0,4,10,7,0,0,0,0,19,0,0,0,0,7,0,0,0,0,7,0,0,4,8,4,0,0,0,0,17,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,5,3,4,5,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,28,15,46,86,76,30,17,6,0,305
50101100421,0,0,5,0,3,6,4,3,0,17,0,0,4,3,4,3,5,0,0,21,0,0,5,6,6,4,5,0,0,26,0,0,7,10,6,0,0,0,0,24,0,0,10,13,9,6,0,0,0,39,0,0,0,0,0,0,0,0,0,5,0,0,0,14,5,0,3,0,0,21,0,0,0,0,3,0,0,0,0,3,0,0,0,8,12,10,0,0,0,26,0,0,0,0,4,0,0,0,0,10,0,0,0,0,4,0,0,0,0,5,0,0,0,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,26,10,43,69,53,38,18,10,5,269
50101100422,4,4,4,7,3,5,9,0,0,31,0,3,7,8,5,5,8,0,0,37,5,4,8,8,5,0,0,0,0,29,0,8,5,17,9,3,5,0,0,58,0,0,9,19,10,5,6,0,0,44,0,0,16,11,4,3,0,0,0,36,0,0,9,24,3,3,0,0,0,44,0,0,0,9,7,0,0,0,0,17,0,0,13,17,6,7,0,0,0,40,0,0,4,3,4,0,0,0,0,8,0,0,3,6,3,0,0,0,0,9,0,0,5,8,11,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,27,24,101,150,71,46,36,17,0,474
50101100423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
50101100424,0,0,0,4,5,5,8,0,5,19,3,3,0,9,11,3,7,0,0,22,0,0,11,0,6,3,0,0,0,26,0,3,11,4,10,4,3,0,0,33,0,4,6,5,6,0,0,0,4,23,0,0,0,9,4,4,0,0,0,14,0,0,0,4,8,0,0,0,0,14,0,0,0,0,3,0,0,0,0,9,0,0,0,9,0,0,0,0,0,14,0,0,0,5,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,21,16,30,59,64,25,26,9,5,248
50101100425,0,0,0,6,4,9,11,4,0,22,4,0,9,3,3,3,3,0,0,16,0,0,4,4,0,0,0,3,0,13,0,0,4,3,12,3,5,0,0,26,0,0,5,11,16,3,0,0,0,31,0,0,0,7,4,8,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,4,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,19,9,33,45,52,29,32,8,4,224
50101100426,0,0,3,6,0,5,4,0,0,20,0,0,5,10,8,3,0,0,0,26,0,0,9,5,7,3,3,0,0,26,0,3,6,9,11,0,0,0,0,28,0,0,9,9,4,4,0,0,0,18,0,0,12,8,3,3,0,0,0,23,0,0,6,5,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,7,0,0,0,3,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,9,0,0,4,3,8,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,18,9,51,67,49,32,12,0,0,240
50101100427,0,0,0,0,4,5,5,0,0,16,0,0,3,6,0,0,3,5,0,23,0,3,4,7,7,7,5,0,0,30,0,4,11,15,11,3,4,0,0,49,0,6,13,20,10,0,0,0,0,49,0,0,6,4,3,0,0,0,0,22,0,0,3,15,3,3,0,0,0,23,0,0,0,4,4,6,0,0,0,12,0,0,8,10,5,0,0,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,5,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,22,21,75,97,54,31,25,8,0,335
50101100428,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,9,3,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,14,15,5,40
50101100429,0,3,3,0,0,4,5,5,0,21,0,5,0,6,3,6,0,5,0,19,0,0,3,0,6,6,7,0,0,22,0,0,0,0,0,6,3,0,0,14,0,0,0,0,5,0,0,3,0,16,0,0,0,6,4,0,0,0,0,13,0,0,4,4,6,0,0,0,0,12,0,0,0,4,0,0,0,0,0,11,0,0,4,3,3,0,0,0,0,15,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,4,5,0,6,4,0,0,24,0,0,0,0,0,0,0,0,0,0,13,5,21,34,46,53,28,19,0,222
50101129301,0,0,0,3,0,0,0,7,0,8,0,7,5,5,4,0,3,0,0,19,0,3,0,6,3,0,0,0,0,15,0,0,5,11,0,6,0,0,0,26,0,0,8,9,3,6,3,0,0,28,0,0,10,6,4,0,0,0,0,25,0,0,0,6,6,0,0,0,0,11,0,0,0,5,8,0,0,0,0,9,0,0,0,12,7,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,22,17,31,63,43,23,15,11,0,223
50101129302,0,0,3,0,0,0,11,4,0,30,0,0,0,0,0,8,7,3,0,17,0,3,3,0,3,0,0,0,4,15,0,0,8,5,5,0,5,3,0,16,0,0,0,0,0,4,0,0,0,7,0,0,0,0,3,0,0,0,0,9,0,0,6,0,0,8,0,0,0,11,0,0,3,0,0,4,3,0,0,5,0,0,0,4,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,4,0,0,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,6,5,31,22,19,51,32,21,14,195
50101129303,0,0,0,0,0,7,14,12,0,40,0,4,0,5,0,7,7,3,0,29,0,0,0,6,4,5,13,0,0,26,0,3,6,0,9,4,7,0,0,28,0,0,10,3,11,7,3,0,0,36,0,0,3,3,3,3,0,0,0,21,0,0,4,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,3,0,3,4,0,4,0,6,5,4,36,0,0,0,0,0,0,0,0,0,0,8,19,43,26,45,63,69,41,9,327
50101129304,0,0,0,3,0,4,0,5,0,21,0,0,5,5,4,3,8,0,0,27,0,0,0,0,9,0,3,0,0,14,0,0,0,0,3,0,0,0,0,12,0,0,0,8,3,6,0,0,0,24,0,0,4,3,0,7,0,0,0,12,0,0,4,3,0,4,0,0,0,9,0,0,0,4,3,0,0,0,0,15,0,0,0,4,4,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,5,0,0,7,0,6,3,0,4,0,26,0,0,0,0,0,0,0,0,0,0,18,9,23,38,47,41,38,25,7,235
50101129305,0,0,0,0,0,4,4,10,6,15,0,0,0,0,6,0,7,6,0,17,0,0,0,0,0,0,0,5,0,18,0,0,0,5,0,8,0,0,0,15,0,4,0,0,5,4,0,0,0,16,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,12,10,25,34,25,31,5,158
50101129306,3,0,3,3,5,0,8,3,0,28,0,0,0,0,8,4,5,6,0,23,4,7,3,0,4,0,9,3,0,26,0,0,0,4,0,9,6,0,0,23,0,4,4,7,0,0,8,0,0,34,0,0,0,7,0,9,3,0,0,15,0,0,0,3,9,7,5,0,0,23,0,0,0,0,13,3,0,0,0,12,0,0,5,4,11,8,6,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,8,0,0,17,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,0,0,0,0,24,13,25,32,59,60,71,21,5,312
50101129307,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,6,3,0,0,27
50101129308,0,0,0,0,0,8,12,15,0,34,0,0,0,3,5,0,17,15,4,39,0,3,0,0,0,3,5,3,3,25,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,4,3,3,23,0,0,0,0,0,0,0,0,0,0,3,13,8,10,18,21,70,68,29,229
