SA1_CODE_2021,Tot_Mgr,Tot_Pfn,Tot_Tch_trwk,Tot_Co_Pswk,Tot_Cl_Adwk,Tot_Sal,Tot_MchOp,Tot_Lab,Tot_Inad_ns,Tot_To
51001126236,26,49,40,15,15,11,9,14,0,182
51001126237,23,42,26,31,34,17,14,17,9,209
51001126238,37,66,28,34,42,18,3,14,0,247
51001126239,36,64,40,48,39,16,14,21,8,278
51001126240,22,18,20,19,20,6,19,17,4,132
51001126301,45,37,75,8,27,3,63,51,4,323
51001126302,81,133,47,58,45,28,10,28,5,432
51001126304,18,40,8,32,23,6,3,4,3,138
51001126305,7,18,9,30,17,9,5,14,0,116
51001126307,19,70,19,75,23,6,16,14,5,259
51001126308,3,0,0,9,7,3,0,9,0,33
51001126309,0,0,0,9,0,0,0,0,0,9
51001126310,4,3,6,3,0,0,0,5,4,17
51001126311,12,15,8,6,6,0,4,15,0,68
51001126312,7,7,15,34,23,7,10,14,7,136
51001126313,5,11,3,6,0,6,0,4,4,37
51001126314,0,0,0,3,0,0,0,0,4,16
51001126315,0,0,0,3,0,0,0,0,0,5
51001126317,0,0,0,0,0,0,0,0,0,0
51001126319,0,10,7,5,0,0,0,0,0,16
51001126320,0,5,0,9,5,0,0,4,0,20
51001126321,6,13,8,9,0,0,6,9,6,58
51001126322,0,5,5,12,6,5,0,12,4,47
51001126324,0,3,0,0,0,0,0,0,0,10
51001126326,4,14,8,6,5,4,4,10,18,74
51001126327,3,8,5,4,0,4,3,4,0,31
51001126328,19,49,16,20,23,3,9,12,0,149
51001126329,0,5,0,0,0,0,0,0,0,6
51001126330,10,7,0,10,7,0,0,5,0,39
51001126331,5,6,0,4,0,0,0,5,0,23
51001126332,0,8,6,4,6,0,0,4,0,24
51001126333,65,144,35,96,45,21,9,25,10,447
51001126334,60,88,32,23,37,12,14,25,4,300
51001126335,0,8,3,15,6,0,0,3,0,28
51001126336,0,4,8,4,0,5,0,0,0,23
51001126401,15,25,13,31,15,6,0,13,13,130
51001126402,57,87,52,46,37,5,42,29,3,359
51001126403,3,9,6,4,0,0,0,0,0,32
51001126404,60,91,26,76,27,9,12,30,11,343
51001126405,0,0,0,0,0,0,0,0,0,3
51001126406,28,37,25,16,9,8,29,16,4,172
51001126407,9,37,4,15,3,6,5,10,6,97
51001126408,3,8,5,0,0,0,0,4,0,22
51001126409,0,9,0,7,0,0,0,3,0,23
51001126410,12,24,7,33,9,5,3,12,10,121
51001126411,0,3,5,0,0,0,8,4,0,15
51001126501,22,18,9,9,16,3,5,4,0,88
51001126502,10,17,10,23,10,5,5,12,4,91
51001126503,11,22,24,17,18,6,18,5,0,119
51001126504,59,108,147,36,32,15,19,47,7,471
51001126505,39,65,24,64,36,17,10,18,9,278
51001126506,0,3,0,0,0,0,0,0,8,13
51001126507,45,78,37,31,38,15,5,19,7,273
51001126508,111,72,52,26,43,20,20,32,7,382
51001126509,113,167,70,63,86,37,55,50,9,653
51001126510,17,22,10,23,9,0,4,6,5,84
51001126511,104,151,108,62,57,15,98,102,10,706
51001126512,12,17,13,15,12,0,10,31,8,120
51001126513,28,45,29,34,17,8,24,20,6,202
51001126514,24,35,14,31,13,13,8,11,4,155
51001126515,52,69,40,43,34,28,21,33,11,326
51001126516,19,22,12,13,19,5,16,15,4,120
51001126517,35,47,50,35,26,12,10,67,8,286
51001126518,0,4,0,4,0,0,0,0,0,8
51001126519,0,0,0,0,0,0,0,0,0,0
51001126520,26,40,22,33,36,14,19,10,10,213
51001126521,9,4,5,0,0,0,0,0,0,22
51001126522,3,22,0,18,11,0,0,4,0,60
51001126601,32,35,30,14,26,21,12,21,7,195
51001126602,109,107,60,72,70,23,65,76,3,589
51001126604,5,19,7,22,10,4,3,7,3,78
51001126605,10,46,9,22,9,7,6,4,3,120
51001126606,7,22,4,19,10,4,8,7,0,76
51001126607,10,20,10,12,12,3,11,6,0,83
51001126608,72,99,39,33,38,12,4,32,4,318
51002126701,15,4,15,19,4,0,6,9,0,64
51002126702,29,25,40,10,21,5,40,21,0,194
51002126703,116,157,563,29,56,5,549,195,14,1686
51002126704,14,20,11,22,5,7,16,15,8,111
51002126705,166,255,807,43,96,13,742,283,22,2438
51002126706,0,0,0,0,0,0,0,0,0,0
51002126707,10,22,0,9,5,4,0,0,0,54
51002126708,27,85,253,15,20,3,239,59,4,704
51002126709,6,14,6,4,0,0,4,0,0,38
51002126710,0,18,0,0,0,0,0,0,0,23
51002126711,8,13,0,8,3,0,0,0,0,29
51002126712,120,294,705,62,68,8,693,167,24,2133
51002126713,0,0,0,0,0,0,0,0,0,0
51002126714,0,4,0,4,0,0,0,0,4,8
51002126715,0,3,0,0,0,0,0,0,0,10
51002126716,71,131,383,21,49,6,198,177,7,1054
51002126717,4,16,0,3,0,0,0,0,0,25
51002126801,44,54,147,17,24,14,160,37,12,507
51002126802,14,26,47,13,10,10,34,13,9,177
51002126803,14,13,47,12,13,12,33,20,0,163
51002126804,17,21,51,12,22,10,42,18,4,200
51002126805,21,49,71,6,11,3,29,18,6,210
51002126806,8,17,37,12,6,14,23,10,0,135
51002126807,17,26,50,12,17,6,80,19,9,236
51002126808,10,23,69,15,25,12,66,15,7,236
51002126809,18,22,37,11,9,8,38,10,8,162
51002126810,12,29,53,7,22,13,55,16,5,218
51002126811,0,0,8,0,0,0,0,0,0,4
51002126812,13,11,45,22,10,11,41,12,3,167
51002126813,0,0,0,0,0,0,0,0,0,0
51002126814,10,8,46,12,24,13,39,13,3,180
51002126815,0,0,0,0,0,0,3,0,0,0
51002126816,23,32,39,41,24,15,37,18,8,234
51002126817,0,0,0,0,0,0,0,0,0,0
51002126901,10,0,20,0,8,4,12,6,0,65
51002126902,16,48,86,21,31,15,44,10,5,282
51002126903,27,40,31,12,22,8,23,17,6,186
51002126904,96,79,108,27,70,20,40,22,5,471
51002126905,0,0,0,0,0,0,0,0,0,0
51002126906,12,0,7,0,7,0,6,9,3,32
51002126907,46,67,102,20,44,19,21,33,8,344
51002126908,32,95,53,17,30,10,24,21,4,293
51002126909,17,16,27,5,23,0,19,16,3,124
51002126910,0,0,0,0,0,0,0,0,0,0
51002126911,33,60,53,11,34,13,14,20,0,238
51002126912,22,24,31,0,14,9,13,7,0,117
51002126913,9,8,16,3,7,4,7,3,0,59
51002126914,41,74,62,13,29,8,19,20,3,273
51002126915,30,76,101,16,22,0,77,27,17,358
51002126916,0,0,3,0,0,0,0,0,0,8
51002127001,10,5,29,8,9,0,18,8,0,80
51002127002,9,23,77,11,22,8,45,37,0,235
51002127003,19,32,63,12,25,15,21,20,13,223
51002127004,11,20,76,30,21,13,57,22,0,244
51002127005,6,27,48,17,21,21,37,35,0,203
51002127006,38,42,71,54,34,17,57,36,9,354
51002127007,15,26,60,24,25,18,36,31,7,240
51002127008,12,36,70,25,38,20,29,23,11,264
51002127009,20,37,61,27,23,8,47,29,0,256
51002127010,18,9,50,23,21,15,34,33,11,211
51002127011,4,9,34,9,15,9,20,17,3,126
51002127012,6,20,33,16,16,11,25,14,3,151
51002127013,38,72,83,45,47,29,59,40,12,420
51002127014,9,18,72,13,23,14,35,13,0,208
51002127015,4,16,29,14,14,11,29,6,8,131
51002127016,6,20,22,10,9,11,16,15,7,123
51002127017,22,23,81,16,33,17,36,11,11,250
51002127018,14,11,24,20,15,11,31,22,6,152
51002127019,8,28,57,19,18,7,38,31,10,216
51002127020,32,41,124,54,53,23,78,40,19,459
51002127021,12,12,47,22,15,7,20,14,5,152
51002127022,17,27,49,18,27,15,42,27,7,218
51002127023,20,43,78,33,25,15,62,35,12,322
51002127024,0,0,0,0,0,0,0,0,0,3
51002127025,44,93,217,17,28,4,140,108,19,664
51002127026,0,0,0,0,0,0,0,0,0,0
51003127102,0,5,0,0,0,0,0,12,0,14
51003127103,11,11,20,8,5,0,7,6,0,65
51003127105,121,183,497,69,67,12,288,234,29,1503
51003127106,11,17,37,6,7,0,48,25,0,154
51003127107,0,9,30,14,11,3,59,10,11,137
51003127108,6,3,20,0,6,4,49,3,3,96
51003127109,6,9,20,7,8,6,26,9,0,94
51003127110,17,34,48,17,21,9,53,10,0,210
51003127111,14,25,43,13,18,0,40,16,7,186
51003127112,35,39,69,18,19,10,87,25,8,305
51003127113,15,18,51,13,10,3,54,14,6,177
51003127114,7,8,32,13,7,8,36,19,0,137
51003127115,28,20,104,10,21,10,139,59,12,409
51003127116,25,44,52,25,38,3,32,25,0,245
51003127117,17,28,57,18,26,9,45,15,0,211
51003127118,45,40,45,32,29,11,31,35,5,278
51003127120,11,19,25,13,13,5,25,3,4,118
51003127121,53,121,221,32,38,14,221,78,7,792
51003127122,30,47,137,31,25,6,139,31,11,452
51003127123,22,39,13,8,15,6,11,15,0,121
51003127124,129,202,652,39,72,4,613,261,42,2029
51003127125,18,26,51,15,16,9,27,12,4,177
51003127126,14,19,46,18,18,5,53,11,0,183
51003127201,13,29,31,21,18,5,12,13,0,146
51003127202,21,30,41,27,9,4,11,11,4,161
51003127203,11,37,30,4,17,8,8,11,4,128
51003127204,32,32,48,28,40,13,35,28,6,260
51003127205,15,20,55,14,24,8,17,11,3,175
51003127206,34,27,77,5,19,9,44,49,7,266
51003127207,12,24,33,10,21,3,17,9,10,135
51003127208,12,15,20,9,9,5,3,14,0,83
51003127209,0,14,25,13,10,5,14,15,0,104
51003127210,0,0,0,0,0,0,0,0,0,0
51003127211,13,22,39,17,21,6,5,12,3,139
51003127212,15,7,36,14,15,10,26,17,0,135
51003127213,32,47,58,10,38,17,19,24,14,253
51003127214,8,23,27,16,11,7,16,19,3,123
51003127215,27,5,57,16,35,26,31,20,4,217
51003127216,33,82,101,0,13,0,63,77,10,381
51003127217,25,19,35,11,24,15,12,19,4,164
51003127218,11,8,25,5,18,3,18,16,0,101
51003127219,27,65,76,34,43,23,29,27,3,325
51003127220,21,15,54,26,30,7,19,21,7,203
51003127221,13,17,30,13,21,7,28,20,5,157
51003127222,8,12,22,11,11,7,19,6,0,90
51003127223,26,17,54,16,31,9,38,27,8,226
51003127224,39,29,75,26,40,23,25,20,9,266
51003127225,17,30,63,10,27,10,11,6,9,178
51003127226,22,24,71,16,24,11,30,33,9,240
51003127227,19,20,54,35,20,18,19,43,4,235
51003127228,15,23,38,21,22,13,15,23,4,172
51003127229,194,283,249,149,138,65,102,79,38,1302
51003127230,21,25,42,19,22,4,16,11,0,156
51003127231,27,13,58,14,17,7,16,24,3,184
51003127232,22,11,46,25,27,9,25,35,0,197
51003127233,23,67,62,20,22,17,14,23,3,254
51003127234,8,13,34,0,14,6,5,11,3,102
51003127235,8,4,27,5,15,5,12,17,0,99
51003127236,16,14,34,9,11,13,11,13,4,116
51003127237,13,24,29,14,15,3,5,10,5,115
51003127238,6,17,37,3,18,10,13,19,0,125
51003127239,0,0,0,0,0,0,0,0,0,0
51003127240,20,11,43,15,20,11,23,14,5,164
51003127241,40,82,195,40,35,19,47,44,10,508
51003127242,14,11,46,10,19,16,18,17,4,144
51003127243,0,0,0,0,0,0,0,0,0,0
51003127244,47,67,133,27,47,12,42,34,5,404
51003127245,25,41,41,39,23,9,10,14,0,217
51003127246,15,31,43,24,22,10,22,19,4,188
51003127247,103,146,93,30,37,22,26,29,7,493
51003127301,7,25,53,4,22,12,40,8,4,179
51003127302,10,10,37,11,11,5,14,5,7,115
51003127303,52,138,296,26,41,5,262,131,8,958
51003127304,8,14,9,23,9,6,12,9,0,81
51003127306,30,38,25,20,24,3,28,22,0,197
51003127307,20,35,47,9,19,3,14,8,0,167
51003127308,0,0,3,8,3,0,10,5,0,34
51003127309,6,5,14,3,8,3,14,15,0,66
51003127311,0,0,0,0,0,0,0,0,0,0
51003127312,14,22,30,11,13,0,10,12,0,113
51003127313,30,46,53,15,22,9,20,32,4,223
51003127314,8,12,42,11,13,5,31,16,4,147
51003127315,26,42,165,16,29,7,41,96,11,426
51003127316,19,27,57,15,25,3,20,14,4,183
51003127317,0,0,0,0,0,0,0,0,0,0
51003127318,0,0,0,0,0,0,0,0,0,0
51003127319,25,23,115,21,34,7,42,25,9,309
51003127320,0,5,5,0,4,0,3,4,0,28
51003127321,8,10,19,14,6,5,5,24,0,96
51101127401,31,38,26,26,19,16,26,26,5,214
51101127402,43,12,24,10,18,3,11,17,0,138
51101127403,37,33,47,20,34,27,27,39,5,252
51101127404,15,6,28,17,15,20,22,22,0,139
51101127405,3,11,15,14,14,17,27,35,3,127
51101127406,30,31,24,8,21,12,7,18,5,151
51101127407,47,45,39,28,23,16,17,23,0,231
51101127408,38,21,40,9,27,12,35,20,4,204
51101127409,14,12,14,5,14,5,7,10,5,88
51101127410,34,30,36,10,24,15,30,31,4,216
51101127411,22,26,19,11,19,9,7,14,5,134
51101127412,24,45,36,18,24,13,22,20,3,203
51101127413,0,0,0,0,0,0,0,0,0,0
51101127414,9,30,15,12,14,14,3,5,4,112
51101127415,35,37,49,27,52,47,41,29,11,337
51101127416,24,41,40,33,29,10,23,28,3,233
51101127417,8,18,49,11,20,20,30,24,3,190
51101127418,34,57,31,16,22,23,18,16,11,225
51101127419,16,17,32,26,19,20,15,25,0,175
51101127420,15,14,30,14,16,12,20,18,4,147
51101127421,15,13,5,11,11,8,10,7,0,90
51101127422,17,21,20,30,13,7,15,31,3,146
51101127423,23,17,27,13,13,11,12,15,3,139
51101127424,15,10,30,24,24,15,33,33,6,194
51101127425,22,34,28,11,13,6,24,22,5,178
51101127426,16,12,20,14,11,9,23,14,9,125
51101127427,0,0,0,0,0,0,0,0,0,0
51101127428,14,17,19,8,17,6,13,21,8,128
51101127429,8,3,12,8,9,10,10,14,0,71
51101127430,5,10,19,13,13,0,15,14,5,91
51101127431,3,6,3,5,10,8,4,11,0,54
51101127432,21,27,22,29,27,23,35,13,6,203
51101127433,25,53,30,19,25,14,22,20,0,200
51101127434,9,16,33,8,17,22,21,29,3,154
51101127435,10,20,13,11,14,15,13,3,0,114
51101127436,25,19,18,4,10,9,10,7,12,118
51101127501,68,4,4,4,14,3,15,20,5,129
51101127502,96,21,43,10,29,7,40,33,10,279
51101127503,74,7,4,7,12,0,17,36,0,154
51101127504,60,18,13,9,7,8,15,24,6,157
51101127505,47,26,176,13,19,0,137,94,11,521
51101127506,136,6,16,6,18,4,14,40,4,241
51101127507,0,0,0,0,0,0,0,0,0,4
51101127508,12,18,22,8,6,5,29,5,7,118
51101127509,3,10,20,10,7,6,21,11,4,84
51101127510,43,5,3,3,3,8,6,3,4,79
51101127511,21,5,26,4,15,3,32,15,0,117
51101127512,37,56,57,25,27,13,36,18,8,284
51101127513,0,0,0,0,0,0,4,0,0,5
51101127514,52,9,20,14,15,6,23,23,10,175
51101127515,0,0,0,0,0,0,0,0,0,0
51102127601,24,34,23,15,19,7,6,20,4,157
51102127602,21,13,11,0,19,4,9,11,0,91
51102127603,20,40,25,21,30,34,12,30,0,208
51102127604,7,9,14,14,13,10,4,12,3,90
51102127605,10,10,14,18,14,17,8,10,4,97
51102127606,32,38,34,28,29,15,19,17,7,218
51102127607,17,29,19,19,15,7,21,7,0,135
51102127608,29,24,8,20,14,3,8,10,0,113
51102127609,7,10,12,15,13,11,23,16,0,124
51102127610,19,35,22,14,16,11,13,29,9,161
51102127611,29,29,25,25,26,14,11,23,3,190
51102127612,66,22,26,23,31,15,15,22,0,220
51102127613,12,21,30,17,19,17,16,24,8,161
51102127614,57,4,11,9,9,0,0,13,0,102
51102127615,105,6,6,7,7,6,9,66,6,215
51102127616,0,0,0,4,0,0,0,0,0,9
51102127701,100,114,101,57,73,32,35,46,12,563
51102127702,81,105,85,56,47,13,66,68,13,545
51102127703,31,38,27,21,26,14,7,14,3,174
51102127704,66,67,51,27,25,18,25,35,5,319
51102127705,30,20,5,8,7,0,10,19,0,99
51102127706,197,186,163,107,129,66,48,81,23,995
51102127707,0,9,0,3,0,0,0,0,0,20
51102127708,0,0,0,0,0,0,0,0,0,0
51102127709,66,43,56,44,47,28,33,39,8,359
51102127710,32,44,53,47,41,26,19,47,4,315
51102127711,22,23,24,28,23,11,8,28,3,173
51102127712,107,101,73,65,65,28,16,49,10,523
51102127713,39,44,49,47,38,20,8,44,9,297
51102127714,35,30,46,27,34,19,19,37,6,255
51102127715,65,103,104,72,49,40,28,63,17,530
51103127801,16,12,32,9,6,6,35,27,4,147
51103127802,9,15,43,11,19,15,40,36,5,189
51103127803,7,18,59,19,17,17,42,17,10,219
51103127804,31,34,70,27,35,14,71,24,12,321
51103127805,13,7,48,20,18,15,41,29,0,194
51103127806,18,16,27,22,22,14,40,27,3,184
51103127807,24,8,50,21,12,19,56,34,7,232
51103127808,9,12,41,18,17,17,51,20,3,190
51103127809,17,18,41,21,12,14,34,23,0,186
51103127810,13,14,37,6,20,10,26,20,0,154
51103127811,15,15,41,14,21,13,47,26,4,197
51103127812,0,4,33,9,9,16,27,14,0,115
51103127813,8,11,27,23,19,12,43,20,6,169
51103127814,19,20,53,16,27,19,32,31,5,225
51103127815,9,7,36,12,15,17,47,27,0,177
51103127816,12,17,61,13,29,16,31,14,5,196
51103127817,12,18,43,21,19,21,34,18,0,185
51103127818,0,0,0,0,0,0,0,0,0,0
51103127901,36,48,75,33,31,14,50,21,9,315
51103127902,41,132,97,42,24,19,78,47,3,485
51103127903,14,14,39,19,11,8,29,19,0,156
51103127904,11,5,20,7,9,4,9,5,0,73
51103127905,36,51,59,20,25,16,46,14,8,267
51103127906,30,45,70,37,35,16,55,30,3,326
51103127907,20,26,46,21,14,14,32,13,9,197
51103127908,7,6,18,10,12,10,23,17,4,102
51103127909,29,41,69,19,18,19,38,36,4,272
51103127910,0,0,19,3,4,9,9,13,0,55
51103127911,8,12,40,15,20,8,36,12,0,150
51103127912,31,34,52,30,49,23,21,13,0,247
51103127913,25,58,46,31,18,11,27,23,3,253
51103127914,21,28,48,23,27,20,52,17,0,242
51103127915,19,37,35,15,22,16,45,11,0,206
51103127916,15,27,56,24,27,7,42,23,9,227
51103127917,30,36,68,23,29,12,42,20,5,271
51103127918,37,65,38,22,8,8,19,21,0,215
51103127919,25,46,45,20,20,11,41,26,7,240
51103127920,25,42,75,34,45,24,44,32,4,323
51103127921,20,35,74,35,56,24,74,33,6,359
51103127922,56,65,90,25,50,26,43,22,3,377
51103127923,43,17,31,15,28,13,20,21,3,189
51103127924,17,23,29,19,23,7,16,4,0,131
51103127925,28,41,47,25,27,17,35,18,4,231
51103127926,24,23,72,25,37,18,37,23,4,257
51103127927,18,24,52,17,17,6,43,21,0,203
51103127928,15,13,76,30,25,23,64,54,0,308
51103127929,43,70,92,39,39,17,64,20,3,384
51103127930,31,20,54,19,27,9,27,18,0,206
51103127931,0,0,0,0,0,0,0,0,0,0
51103127932,9,23,54,29,16,20,36,29,0,222
51103128001,16,61,60,34,34,26,50,13,5,303
51103128002,0,0,0,0,0,0,0,0,0,0
51103128003,16,37,56,18,31,13,48,20,3,244
51103128004,10,25,32,8,8,0,7,4,0,94
51103128005,15,28,44,17,25,13,28,13,0,175
51103128006,13,18,32,13,15,7,20,11,6,139
51103128007,25,48,42,19,35,20,33,14,7,238
51103128008,25,29,47,13,22,12,27,10,4,187
51103128009,26,77,54,30,25,14,28,25,8,283
51103128010,11,58,38,10,22,9,30,14,5,193
51103128011,9,24,41,11,23,9,28,22,5,162
51103128012,40,50,52,15,32,14,30,16,5,246
51103128013,14,14,29,12,15,17,15,5,0,113
51103128014,39,66,36,26,18,19,24,11,4,240
51103128015,21,50,38,26,18,11,31,8,0,197
51103128016,9,42,40,12,26,18,31,19,5,196
51103128017,33,53,54,22,30,13,39,21,8,266
51103128018,18,52,37,17,16,10,18,4,0,179
51103128019,28,47,43,14,18,12,36,12,8,222
51103128020,23,29,43,16,29,3,24,6,0,179
51103128021,7,24,31,3,13,15,21,7,0,130
51103128022,15,28,32,8,24,9,14,11,6,151
51103128023,0,0,0,0,0,0,0,0,0,0
51103128024,24,42,19,26,12,9,10,3,3,142
51103128025,22,42,36,9,32,16,26,10,3,205
51103128026,0,0,0,0,0,0,0,0,0,0
51103128027,7,28,37,22,30,8,37,22,4,187
51103128028,12,25,17,4,9,6,18,9,0,96
51103128029,0,0,0,0,0,0,0,0,0,0
51103128030,0,0,0,0,0,0,0,0,0,0
51103128031,0,0,0,0,0,0,0,0,0,5
51103128101,0,0,0,0,0,0,0,0,0,0
51103128201,12,15,10,6,16,9,11,14,4,98
51103128202,53,79,202,5,18,0,241,76,11,686
51103128203,18,19,16,14,10,6,9,19,5,106
51103128204,8,12,13,12,10,6,31,15,5,115
51103128205,14,21,33,0,5,0,51,11,0,134
51103128206,13,15,39,12,19,11,52,17,3,177
51103128207,3,10,9,11,15,5,33,21,3,105
51103128208,29,43,61,19,12,6,57,18,0,249
51103128209,7,10,33,10,13,6,47,6,4,140
51103128210,4,17,23,4,9,7,34,14,3,128
51103128211,9,33,45,13,14,10,38,10,0,175
51103128212,4,5,25,7,6,6,19,12,5,93
51103128213,10,10,24,14,13,5,31,9,0,112
51103128214,14,20,41,6,12,0,65,7,5,180
51103128215,3,4,0,4,0,0,0,3,0,19
51103128216,0,8,42,6,13,5,41,13,3,132
51103128217,0,0,0,0,0,0,0,0,0,0
51103128218,0,0,0,0,0,0,0,0,0,0
51103128301,55,98,200,17,21,0,241,68,3,705
51103128303,55,59,91,35,31,9,90,56,4,428
51103128304,9,11,3,3,6,0,0,3,0,31
51103128305,27,39,28,31,20,4,31,15,9,200
51103128306,64,130,286,12,39,0,358,62,4,960
51103128309,20,28,4,17,12,10,0,6,0,98
51103128311,5,19,10,0,7,6,14,4,0,63
51103128312,0,3,0,0,0,0,0,0,0,11
51103128313,3,10,0,0,4,0,0,0,0,18
51103128314,7,3,0,4,0,0,0,3,0,16
51103128315,9,28,0,9,5,0,0,0,0,47
51103128316,0,13,0,4,7,0,0,3,0,24
51103128317,0,9,0,5,0,0,0,0,0,20
51103128318,3,9,0,4,0,0,0,0,0,19
51103128320,71,97,182,16,36,4,280,79,5,763
51103128321,32,81,165,6,19,4,220,36,3,569
51103128322,3,10,3,6,3,0,8,3,0,41
51103128323,0,0,12,6,8,7,20,15,0,81
51103128324,25,26,73,9,18,3,67,18,4,250
51103128325,0,0,0,0,0,0,0,0,0,0
51103128401,0,0,0,0,0,0,0,0,0,0
51104128501,7,6,22,13,10,14,11,16,0,110
51104128502,25,43,31,30,25,25,14,26,0,210
51104128503,0,0,0,0,0,0,0,0,0,0
51104128504,10,35,16,33,11,15,15,26,0,158
51104128505,36,63,31,24,14,16,9,29,0,235
51104128506,13,6,18,21,4,6,22,16,7,119
51104128507,47,68,24,25,21,19,16,20,6,241
51104128508,37,51,38,31,31,22,20,20,8,263
51104128509,28,53,36,32,26,22,14,17,5,243
51104128510,17,24,11,13,13,6,3,12,0,116
51104128511,20,69,29,21,19,14,17,27,3,221
51104128512,30,63,30,31,15,10,15,20,0,202
51104128513,11,15,16,13,19,3,5,8,0,95
51104128514,7,18,23,13,16,25,8,16,0,135
51104128515,9,5,15,12,7,11,9,4,0,74
51104128516,17,20,19,13,14,17,10,14,0,118
51104128517,24,56,32,41,31,24,20,28,6,257
51104128518,8,12,10,6,11,9,10,22,0,97
51104128519,12,35,24,32,12,16,9,19,4,167
51104128520,11,52,29,35,23,19,19,17,3,218
51104128521,3,7,21,13,16,4,12,17,0,102
51104128522,0,0,0,0,0,0,0,0,0,0
51104128523,9,18,42,41,19,24,18,25,5,199
51104128524,12,19,22,15,10,6,7,10,3,107
51104128525,11,21,24,24,16,21,12,16,0,149
51104128526,31,57,41,52,25,26,9,41,9,294
51104128527,12,42,31,34,37,19,22,29,0,227
51104128528,5,7,19,19,8,14,16,19,0,113
51104128529,4,11,9,15,9,23,10,21,0,107
51104128530,5,20,26,14,9,17,11,24,3,127
51104128531,16,7,32,21,6,12,13,23,4,132
51104128532,6,35,25,15,13,21,10,12,0,144
51104128533,13,3,14,7,8,17,17,23,0,96
51104128601,25,34,29,19,27,17,18,10,4,187
51104128602,3,12,23,11,7,12,7,30,0,110
51104128603,24,22,67,37,34,44,30,45,6,315
51104128604,24,36,46,24,18,19,19,29,7,215
51104128605,21,25,40,18,22,14,18,9,4,173
51104128606,14,11,24,20,6,15,24,39,0,170
51104128607,5,12,15,14,7,17,8,26,0,107
51104128608,3,6,15,13,6,10,9,18,3,86
51104128609,80,69,106,50,66,42,52,62,12,524
51104128610,8,14,15,22,20,17,18,18,0,126
51104128611,3,3,3,13,4,8,9,10,0,51
51104128612,0,5,8,0,4,5,10,15,4,51
51104128613,22,31,33,20,14,14,18,10,6,173
51104128614,31,47,50,29,37,22,24,25,5,273
51104128615,5,4,17,14,11,15,12,15,3,89
51104128616,31,34,60,25,46,28,37,18,3,292
51104128617,9,3,11,7,8,6,9,16,0,72
51104128618,12,14,37,10,20,12,14,14,0,130
51104128701,34,96,68,71,46,40,27,45,5,432
51104128702,20,50,54,25,32,19,21,21,4,243
51104128703,28,53,52,67,46,27,23,18,5,319
51104128704,55,52,68,42,41,26,25,23,3,340
51104128705,15,34,56,51,37,27,26,17,0,261
51104128706,12,21,24,11,26,15,20,17,0,150
51104128707,20,58,40,24,19,19,8,22,6,221
51104128708,15,14,44,34,31,23,17,30,0,208
51104128709,16,28,27,25,17,9,18,10,0,153
51104128710,5,5,7,9,12,8,8,3,0,64
51104128711,38,49,39,54,37,19,29,15,9,296
51104128712,14,24,33,22,22,15,14,14,6,162
51104128713,21,30,50,39,48,35,28,30,7,290
51104128714,7,10,21,17,14,6,15,18,0,113
51104128715,22,32,44,16,28,22,17,22,5,204
51104128716,18,14,24,7,17,9,13,13,0,114
51104128717,22,24,28,16,15,15,14,10,3,148
51104128718,18,18,42,15,32,23,17,28,5,193
51104128801,22,46,30,35,21,11,9,20,0,201
51104128802,23,63,33,60,34,15,11,12,0,258
51104128803,25,45,31,27,23,9,14,14,0,186
51104128804,28,40,41,32,24,29,9,13,7,231
51104128805,44,57,42,44,28,25,17,37,4,293
51104128806,38,69,31,32,35,22,15,32,0,277
51104128807,27,30,45,27,32,20,26,31,3,238
51104128808,13,40,33,30,24,16,23,27,6,225
51104128809,40,73,38,24,33,14,8,27,0,263
51104128810,60,154,83,100,86,54,33,60,8,644
51104128811,23,29,28,19,22,16,10,16,0,164
51104128812,18,20,29,21,27,24,21,27,0,187
51104128813,19,31,40,38,19,13,27,20,0,198
51104128814,22,55,49,41,38,29,21,37,3,295
51104128815,45,56,46,67,33,23,22,18,9,312
51104128816,17,32,34,27,27,30,17,34,4,230
51104128817,35,59,48,32,30,17,14,25,3,266
51104128818,10,42,35,22,21,10,19,30,0,191
51104128819,19,58,45,38,35,35,20,30,0,287
51104128820,3,25,22,14,18,16,11,17,3,125
51104128901,0,0,0,0,0,0,0,0,0,0
51104128902,24,31,44,12,18,17,18,20,4,185
51104128903,35,29,36,26,19,21,18,30,13,220
51104128904,19,12,24,10,13,17,15,22,3,147
51104128905,7,11,21,16,8,4,6,10,0,85
51104128906,45,27,38,11,21,8,21,23,5,196
51104128907,30,16,32,16,14,15,17,22,4,167
51104128908,17,18,31,22,12,16,16,30,7,180
51104128909,41,28,17,13,19,6,16,18,5,162
51104128910,17,25,28,25,21,16,22,33,8,189
51104129001,14,36,22,30,21,9,11,12,6,160
51104129002,32,43,44,19,18,11,44,25,6,244
51104129003,12,16,11,4,5,0,9,18,5,69
51104129004,35,60,81,3,14,0,85,39,7,322
51104129005,25,40,73,20,14,5,76,35,3,292
51104129006,42,55,98,15,27,0,114,25,0,371
51104129007,20,20,73,3,10,0,122,22,4,269
51104129008,21,14,9,5,12,4,14,11,5,88
51104129009,104,107,243,24,27,11,253,90,7,860
51104129010,12,7,8,9,4,11,10,6,3,74
51104129011,18,13,14,4,0,0,0,14,4,69
51104129012,0,0,0,0,0,0,0,0,0,0
51104129013,3,8,0,9,3,0,0,4,0,27
