SA1_CODE_2021,P_55_64_Ud_wk_L_5_hrs,P_55_64_Ud_wk_5_14_hrs,P_55_64_Ud_wk_15_29_hrs,P_55_64_Ud_wk_30h_more,P_55_64_no_Ud_wk,P_55_64_Ud_wk_ns,P_55_64_OS_vis,P_55_64_yr_Tot,P_65_74_Ud_wk_L_5_hrs,P_65_74_Ud_wk_5_14_hrs,P_65_74_Ud_wk_15_29_hrs,P_65_74_Ud_wk_30h_more,P_65_74_no_Ud_wk,P_65_74_Ud_wk_ns,P_65_74_OS_vis,P_65_74_yr_Tot,P_75_84_Ud_wk_L_5_hrs,P_75_84_Ud_wk_5_14_hrs,P_75_84_Ud_wk_15_29_hrs,P_75_84_Ud_wk_30h_more,P_75_84_no_Ud_wk,P_75_84_Ud_wk_ns,P_75_84_OS_vis,P_75_84_yr_Tot,P_85ov_Ud_wk_L_5_h,P_85ov_Ud_wk_5_14_h,P_85ov_Ud_wk_15_29_h,P_85ov_Ud_wk_30h_more,P_85ov_no_Ud_wk,P_85ov_Ud_wk_ns,P_85ov_OS_vis,P_85_yr_over_Tot,P_Tot_Ud_wk_L_5_hrs,P_Tot_Ud_wk_5_14_hrs,P_Tot_Ud_wk_15_29_hrs,P_Tot_Ud_wk_30h_more,P_Tot_no_Ud_wk,P_Tot_Ud_wk_ns,P_Tot_OS_vis,P_Total_Tot
50705131407,5,10,0,0,4,4,0,30,0,4,5,0,8,4,0,19,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,48,68,27,25,76,13,0,261
50705131408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50901122501,12,18,9,0,17,0,0,60,7,12,7,9,10,4,0,46,0,6,5,4,10,0,0,30,0,0,0,0,4,0,0,13,86,131,46,37,78,8,0,391
50901122502,13,14,15,4,8,0,0,54,5,18,15,6,6,0,0,49,3,8,4,6,4,0,0,26,3,0,6,7,8,0,0,20,49,66,49,32,36,6,0,236
50901122503,29,31,14,10,14,4,0,102,19,28,8,9,8,5,0,74,6,10,9,6,12,0,0,40,7,7,5,5,11,4,0,27,132,149,44,43,79,34,12,501
50901122504,18,33,13,3,20,8,0,93,18,28,11,19,27,9,0,111,7,13,16,14,19,13,0,81,3,6,4,0,18,7,0,42,97,136,71,44,144,101,0,589
50901122506,11,9,6,3,9,3,0,40,0,10,8,6,16,0,0,42,0,3,7,7,8,0,0,30,0,5,0,0,8,0,0,18,64,72,40,27,62,14,0,280
50901122507,14,18,9,7,3,0,0,51,0,3,3,3,10,0,0,25,4,0,3,3,6,0,0,15,0,4,0,0,0,0,0,10,55,66,38,25,56,6,4,255
50901122508,9,18,9,3,4,0,0,42,14,7,8,13,11,0,0,55,14,12,10,10,9,0,0,44,3,6,3,0,4,0,0,14,62,73,49,39,54,15,0,290
50901122509,13,36,4,3,21,0,0,77,6,18,13,6,22,0,0,63,10,19,5,4,17,3,0,56,7,5,3,0,4,0,0,19,87,150,53,38,137,19,0,477
50901122510,4,25,5,4,5,0,0,42,3,3,3,0,7,0,0,24,6,4,5,0,20,3,0,45,0,0,0,0,34,8,0,42,47,75,29,19,89,34,0,289
50901122511,11,19,3,3,10,3,0,49,0,10,3,5,10,3,0,29,3,5,6,5,11,4,0,30,3,0,0,0,5,0,0,14,52,80,40,33,92,19,0,320
50901122512,10,19,3,4,14,0,0,59,11,16,11,7,24,0,0,73,0,4,5,9,43,0,0,55,0,0,0,0,58,0,0,63,76,100,44,41,179,6,0,451
50901122513,10,17,3,7,19,10,0,66,12,9,16,11,17,13,0,85,4,5,3,4,32,3,0,63,0,3,0,0,35,8,0,49,50,75,31,22,125,47,0,354
50901122514,4,20,11,0,9,8,0,53,14,18,6,9,6,4,0,50,0,6,5,0,4,0,0,18,0,4,0,0,4,0,0,0,62,101,45,22,63,19,0,303
50901122515,20,33,14,10,9,0,0,94,4,32,18,10,11,0,0,72,4,16,12,8,8,0,0,51,3,4,0,0,5,0,0,11,106,177,66,53,71,26,0,499
50901122516,7,28,16,0,11,3,0,58,0,10,14,4,8,0,0,38,7,7,3,9,19,0,0,44,0,0,0,0,7,0,0,9,73,102,48,42,67,8,0,337
50901122517,14,20,9,0,4,0,0,43,5,6,12,5,6,0,0,33,5,13,6,5,4,3,0,31,3,0,4,0,0,0,0,6,71,91,41,26,34,21,0,284
50901122518,11,19,12,3,13,7,0,60,3,18,11,6,9,3,0,51,7,15,3,8,12,3,0,44,0,4,0,0,8,0,0,19,78,114,41,24,89,28,0,382
50901122519,19,38,14,10,14,5,0,94,7,19,29,16,11,3,0,86,4,15,7,10,17,11,0,77,7,4,0,7,15,9,0,48,95,137,73,55,95,38,0,493
50901122520,6,4,3,4,8,0,0,15,3,9,7,0,6,0,0,25,0,3,3,0,4,0,0,6,0,5,0,0,0,0,0,4,43,54,18,10,52,17,0,193
50901122521,20,30,8,3,11,7,0,82,11,31,13,6,18,3,0,98,6,12,6,10,4,5,0,33,8,0,0,0,0,0,0,11,113,186,60,39,77,25,0,508
50901122522,6,14,11,9,13,4,0,49,3,11,5,5,16,0,0,50,14,10,5,6,24,7,0,57,5,9,3,3,11,9,0,33,74,83,39,33,112,25,0,364
50901122523,11,24,12,7,7,0,0,64,5,12,17,12,3,0,0,47,6,13,7,4,10,4,0,41,0,5,4,4,7,0,0,22,73,120,59,42,68,15,0,379
50901122525,7,8,3,4,0,0,0,29,3,12,7,6,9,0,0,39,0,3,3,5,0,4,0,19,0,0,0,0,4,0,0,5,51,94,33,31,61,6,0,277
50901122526,4,12,7,4,13,0,0,39,4,3,3,0,10,3,0,27,3,9,0,0,20,11,0,47,0,0,3,3,14,8,0,27,42,66,35,27,96,39,0,303
50901122527,5,7,13,3,4,0,0,29,7,6,7,0,13,0,0,29,7,0,5,0,43,0,0,53,4,0,0,0,49,3,0,57,43,40,24,14,114,9,0,246
50901122528,0,10,0,4,0,0,0,12,0,3,3,0,4,0,0,20,0,3,7,3,23,4,0,46,11,11,10,0,23,4,0,57,27,42,27,12,63,13,0,186
50901122529,5,4,3,0,3,7,0,19,7,0,0,0,0,0,0,5,5,6,0,0,0,0,0,12,0,0,0,0,5,0,0,8,38,28,18,11,31,7,0,132
50901122530,21,15,14,7,7,10,0,75,9,13,5,11,14,0,0,40,3,0,4,4,8,0,0,22,4,0,0,0,0,0,0,10,78,89,44,38,57,19,0,325
50901122531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
50901122532,13,32,4,3,10,0,0,64,12,15,12,11,4,0,0,48,3,13,0,3,5,0,0,20,0,0,0,0,5,0,0,0,70,92,29,15,51,7,0,267
50901122533,26,44,14,4,7,12,3,116,19,22,10,9,31,12,0,106,10,10,6,0,11,7,0,46,3,5,3,0,5,0,0,12,105,158,57,32,120,74,4,556
50901122534,10,24,14,7,4,0,0,55,11,25,21,11,7,0,0,77,7,9,6,0,10,0,0,35,4,3,0,0,3,0,0,13,55,104,55,24,42,9,0,301
50901122535,12,21,11,5,9,3,0,64,12,17,9,12,11,3,0,70,9,3,3,7,4,0,0,26,0,0,0,0,3,0,0,9,64,99,42,31,72,33,4,340
50901122536,3,6,7,4,13,3,0,40,4,17,12,10,13,0,0,57,11,16,4,9,8,3,0,56,5,10,0,0,8,0,0,17,54,95,43,39,82,12,0,315
50901122537,15,18,7,3,12,0,0,58,11,10,5,8,4,4,0,42,4,4,4,3,9,4,0,34,0,0,7,0,0,0,0,15,64,91,47,19,51,10,0,281
50901122538,12,20,5,0,13,0,0,51,0,7,5,4,11,0,0,36,5,3,7,8,5,0,0,26,0,0,0,0,9,0,0,5,75,115,45,47,93,0,0,375
50901122539,9,34,3,4,6,3,0,54,3,18,8,9,4,0,0,39,0,5,5,0,9,0,0,21,0,0,0,0,6,0,0,5,57,100,36,24,52,13,0,283
50901122540,5,19,0,3,17,0,0,47,7,16,11,3,8,3,0,48,9,7,8,4,5,0,0,25,0,0,0,3,3,0,0,9,54,77,38,37,71,10,0,284
50901122601,12,33,6,5,7,3,0,64,7,15,13,4,7,3,0,40,9,0,5,5,0,5,0,23,0,0,0,0,0,0,0,4,57,83,47,27,24,26,0,265
50901122602,13,57,24,16,15,11,0,136,10,26,19,27,11,5,5,103,0,8,5,10,3,0,0,23,0,0,0,0,0,0,0,3,83,160,77,85,59,38,5,505
50901122603,3,14,7,8,9,6,0,36,0,11,0,6,13,4,0,40,6,4,0,4,0,0,0,21,0,0,3,0,0,3,0,9,33,76,31,33,35,36,0,247
50901122604,5,21,11,4,3,0,0,45,4,7,11,9,4,0,0,32,5,4,9,5,4,0,0,19,0,0,0,0,0,0,0,0,59,75,44,38,36,6,0,249
50901122605,12,18,15,12,15,6,0,74,0,12,7,10,4,0,0,35,0,3,0,0,7,4,0,18,0,0,0,0,0,0,0,8,35,64,51,39,45,94,0,338
50901122606,11,28,11,12,5,6,0,66,7,8,13,6,11,8,0,47,0,3,0,0,5,0,0,10,0,0,0,0,0,0,0,3,68,119,63,44,48,33,0,381
50901122607,11,34,15,12,0,3,0,74,11,18,9,18,8,0,0,76,4,3,14,4,3,0,0,38,0,0,0,0,3,0,0,4,103,129,74,61,55,28,0,449
50901122608,14,18,9,3,11,9,0,57,3,10,6,4,6,9,0,40,0,5,6,0,3,0,0,14,0,5,0,0,0,0,0,0,55,90,30,33,38,36,0,282
50901122609,6,13,12,4,4,4,0,48,5,8,0,6,9,6,0,33,0,0,9,5,0,0,0,13,0,0,0,0,0,0,0,6,40,54,27,33,29,13,0,198
50901122610,8,8,5,4,3,0,0,25,0,0,3,0,0,0,0,9,0,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0,29,25,15,13,11,10,0,104
50901122701,4,11,14,4,5,0,0,48,0,9,4,0,7,0,0,29,0,10,8,5,8,3,0,32,3,0,4,3,0,0,0,9,36,63,36,24,36,7,0,206
50901122702,11,18,12,6,14,4,0,56,5,13,12,10,14,0,0,48,4,9,6,5,5,0,0,31,3,6,0,4,3,0,0,19,65,130,50,46,84,16,0,390
50901122703,14,22,10,3,4,0,0,58,4,16,9,5,12,5,0,50,0,7,6,12,3,0,0,24,3,4,3,0,0,0,0,11,65,93,47,28,44,14,0,285
50901122704,3,22,4,0,7,0,0,38,3,12,3,0,6,3,0,32,0,4,0,4,8,0,0,23,0,0,0,0,0,0,0,3,41,64,29,15,55,9,0,212
50901122705,11,32,10,5,9,0,0,58,8,22,8,8,6,0,0,52,0,3,6,0,8,3,0,29,0,0,0,0,0,0,0,8,71,127,56,38,83,15,0,391
50901122706,10,36,18,0,8,0,0,71,8,17,14,8,9,0,0,56,0,5,0,6,8,6,0,16,4,0,0,0,5,0,0,9,81,120,58,31,64,12,0,358
50901122707,0,0,0,0,0,0,0,3,3,4,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,3,0,3,3,0,40
50901122708,21,27,15,6,8,4,0,86,9,33,22,17,10,7,0,101,3,16,11,5,9,4,0,46,0,0,0,4,8,3,0,10,93,144,87,56,56,32,0,464
50901122709,7,12,10,0,8,0,0,38,5,12,3,0,5,4,0,34,0,5,4,4,4,0,0,21,0,0,0,0,0,0,0,0,48,82,37,16,51,11,0,247
50901122710,9,14,6,9,10,0,0,56,0,16,3,9,11,6,0,42,5,4,4,5,7,0,0,28,0,0,0,3,7,3,0,15,59,69,32,36,59,11,0,265
50901122711,8,25,13,3,3,0,0,53,3,16,10,0,9,0,0,36,3,8,3,0,0,3,0,15,0,0,0,0,0,0,0,4,73,85,49,26,44,8,0,289
50901122712,17,41,15,10,14,5,0,88,17,34,25,17,23,5,0,118,12,15,13,19,30,4,0,94,5,3,3,0,12,0,0,28,191,262,120,89,169,29,0,861
50901122801,3,9,4,3,6,0,0,29,6,13,6,4,4,0,0,33,8,8,0,7,8,3,0,33,0,0,3,0,8,0,0,13,34,49,23,32,43,17,0,206
50901122802,8,20,9,3,6,4,0,49,3,14,20,9,9,8,4,69,4,7,5,3,16,3,0,35,3,4,3,0,0,0,0,13,47,102,63,33,51,38,4,335
50901122803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50901122804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50901122805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50901122806,9,10,12,0,4,13,0,53,6,9,10,3,9,11,0,57,3,4,5,7,0,0,0,15,0,0,0,3,3,5,0,12,41,80,44,31,25,47,0,267
50901122807,9,12,0,4,0,0,0,34,6,8,9,7,0,0,0,28,3,6,3,9,8,0,0,26,0,0,0,0,3,0,0,5,31,54,28,30,23,15,0,174
50901122808,8,4,5,0,11,8,0,34,0,3,7,3,6,9,0,27,3,3,0,6,8,0,0,19,0,0,0,0,3,0,0,5,39,44,28,29,30,45,0,213
50901122809,14,18,12,7,10,10,0,74,11,24,22,5,6,22,0,87,7,3,6,3,4,6,0,24,0,0,0,0,0,3,0,5,50,91,77,34,35,66,0,356
50901122810,20,27,8,9,15,5,0,77,4,13,15,7,3,4,0,52,4,3,3,4,3,5,0,21,0,0,0,0,3,0,0,3,70,84,54,37,39,38,0,321
50901122811,11,25,9,5,3,7,0,63,11,12,9,6,14,4,0,61,0,3,3,5,8,0,0,19,0,0,0,0,0,0,0,0,51,72,47,38,44,22,0,265
50901122812,12,28,10,3,9,3,0,61,12,13,13,9,9,3,0,61,13,6,6,0,4,3,0,41,0,0,0,0,0,0,0,4,63,83,56,42,45,13,0,299
50901122813,9,22,3,4,4,0,0,34,6,14,16,10,8,0,0,59,0,9,4,5,7,0,0,27,0,0,0,0,0,0,0,0,32,92,47,40,27,20,0,262
50901122814,10,27,9,11,7,12,0,80,17,21,12,3,20,4,0,71,5,10,6,7,4,5,0,40,9,0,0,0,6,0,0,12,114,125,44,32,107,71,0,496
50901122815,7,16,7,5,10,0,0,41,3,20,8,11,8,6,0,64,6,8,6,9,12,7,0,43,0,0,0,3,16,0,0,20,52,85,31,35,61,14,0,280
50901122816,16,24,16,9,3,3,0,69,9,12,12,0,6,6,0,39,0,0,4,0,6,0,0,22,0,6,0,0,0,0,0,7,58,80,46,25,30,21,0,256
50901122817,16,34,20,9,6,6,0,89,5,25,16,14,20,8,0,83,4,6,7,5,16,3,0,38,0,0,0,0,0,0,0,4,71,115,56,31,62,31,0,368
50901122818,11,22,8,5,5,3,0,53,5,16,15,9,10,3,0,59,3,6,4,4,0,8,0,28,0,0,0,0,4,0,0,5,32,70,49,28,32,24,0,238
50901122819,10,12,7,4,4,5,0,30,5,5,17,6,17,0,0,49,4,12,9,3,14,5,0,42,3,12,3,3,12,0,0,33,34,63,43,25,50,15,0,230
50901122820,22,29,5,12,4,0,0,80,12,22,14,15,0,0,0,66,3,10,10,4,9,4,0,40,3,3,4,4,0,0,0,14,73,133,75,52,27,26,0,383
50901122821,13,35,13,6,6,0,0,72,10,17,15,3,8,0,0,48,0,4,6,5,3,0,0,20,0,0,0,0,5,0,0,3,44,107,57,23,34,21,0,283
50901122901,4,8,7,4,4,0,0,20,0,13,3,3,3,4,0,22,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,34,52,18,16,11,6,0,134
50901122902,9,3,3,3,6,3,0,26,0,5,4,0,0,3,0,18,4,0,0,0,5,5,0,13,0,0,0,0,0,0,0,0,35,47,20,15,23,38,0,173
50901122903,3,6,9,0,6,0,0,26,4,8,8,3,8,4,0,28,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,38,56,31,18,40,11,0,195
50901122904,0,19,6,3,8,4,0,44,4,8,0,9,3,3,0,23,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,38,68,28,24,30,31,7,224
50901122905,7,10,5,4,4,0,0,27,5,0,4,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,21,23,26,15,0,180
50901122906,9,19,14,17,3,3,0,68,9,10,13,9,10,0,0,41,0,0,5,3,4,0,0,15,0,0,0,0,0,0,0,3,58,87,55,59,28,16,0,309
50901122907,10,15,8,0,5,0,0,42,10,12,18,3,8,4,0,56,4,5,0,4,0,4,0,17,0,0,0,0,0,3,0,9,38,59,29,16,26,13,0,188
50901122908,3,9,6,5,7,6,0,36,3,4,6,9,6,6,0,27,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,35,31,25,32,30,12,0,163
50901122909,4,17,5,10,11,4,0,40,9,12,0,10,8,5,0,49,0,0,0,0,6,3,0,14,0,0,0,0,5,0,0,8,52,69,34,38,62,25,0,274
50901122910,3,5,4,8,10,0,0,34,3,4,0,0,10,0,0,20,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,48,50,16,21,34,6,0,174
50901122911,6,11,8,5,14,10,0,46,4,3,3,3,3,5,0,22,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,49,42,22,19,37,24,0,191
50901123001,15,21,6,4,16,10,0,74,4,15,8,11,9,11,0,52,0,4,3,0,4,6,0,27,0,0,0,0,0,0,0,6,80,91,40,30,88,69,3,406
50901123002,7,7,4,0,7,3,0,27,0,5,0,5,5,0,0,19,3,6,5,4,4,6,0,25,0,0,0,0,3,0,0,3,46,37,24,18,40,16,0,177
50901123003,10,19,5,6,7,0,0,45,9,7,6,4,20,0,0,47,4,3,6,4,7,3,0,28,0,3,0,0,9,5,0,14,58,55,31,25,72,33,0,273
50901123004,4,9,5,6,11,0,0,31,0,12,0,3,6,4,0,26,0,4,3,0,8,0,0,17,0,0,0,0,4,0,0,3,34,57,22,25,75,36,0,249
50901123005,4,4,9,5,6,3,0,46,0,10,4,6,3,0,0,28,0,0,5,9,3,0,0,17,0,0,5,0,7,0,0,7,44,55,35,29,65,35,0,269
50901123006,5,9,0,0,12,0,0,30,3,7,3,0,0,0,0,18,0,0,3,3,3,3,0,13,0,0,0,0,0,7,0,8,44,47,23,20,42,27,0,196
50901123007,5,12,11,0,5,0,0,34,3,7,0,3,11,6,0,27,0,3,0,0,0,3,0,11,0,0,0,0,0,0,0,0,30,59,27,14,55,20,0,206
50901123008,10,15,9,5,15,5,0,55,6,13,4,9,9,0,0,40,4,3,5,3,0,6,0,18,0,0,0,0,4,3,0,5,53,74,36,29,61,31,0,286
50901123009,8,21,11,3,11,3,0,64,5,6,10,6,16,5,0,45,0,4,5,4,6,0,0,19,0,5,0,0,0,0,0,10,65,87,63,32,54,21,0,324
50901123010,14,15,11,12,19,5,0,81,10,8,7,8,17,12,0,58,4,3,0,0,4,3,0,16,0,0,0,0,0,0,0,0,70,65,46,51,62,36,0,335
50901123011,4,9,4,0,8,0,0,26,0,3,0,0,10,0,0,16,5,0,0,0,4,0,0,16,0,0,0,0,5,0,0,0,27,24,6,8,84,13,0,166
50901123012,6,6,3,0,12,0,0,26,7,4,4,5,6,4,0,29,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,27,38,22,11,61,32,0,198
50901123013,8,8,4,0,8,5,0,36,8,3,9,3,15,6,0,45,0,3,5,3,16,3,0,30,0,0,0,0,13,12,0,27,55,56,40,18,107,39,0,312
50901123014,0,8,0,0,7,0,0,20,3,3,4,0,14,0,0,25,0,6,0,0,3,0,0,18,0,0,0,0,0,0,0,7,41,41,16,9,89,8,0,214
50901123101,3,13,4,0,13,8,0,51,3,7,9,0,7,6,0,36,7,3,0,6,13,0,0,30,0,0,0,0,0,3,0,5,37,46,25,24,59,35,0,227
50901123102,16,10,14,11,4,3,0,58,13,11,10,13,14,9,0,65,5,0,0,7,3,3,0,32,0,6,0,0,0,0,0,4,68,72,65,62,34,28,0,324
50901123103,16,10,5,8,17,10,0,65,9,11,4,10,8,3,0,37,3,4,3,3,3,4,0,17,0,0,0,0,0,0,0,3,73,70,35,42,51,30,0,299
50901123104,13,8,6,3,9,6,0,45,0,4,3,7,4,0,0,23,3,3,4,7,5,0,0,28,0,0,0,0,7,0,0,11,30,35,21,31,53,47,0,220
50901123105,9,9,7,7,3,5,0,41,7,9,3,0,3,0,0,34,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,51,48,36,19,24,22,0,196
50901123106,3,11,7,6,8,3,0,44,3,9,4,4,5,0,0,34,0,0,3,0,0,7,0,14,0,0,0,0,0,0,0,0,23,48,22,18,36,16,0,167
50901123107,10,13,14,6,9,4,0,47,3,4,3,0,0,4,0,12,0,5,0,0,4,0,0,7,0,0,0,0,0,0,0,0,55,55,34,24,32,12,0,209
50901123109,14,18,13,4,16,3,0,62,10,14,4,7,11,0,0,53,0,8,7,4,14,3,0,41,0,0,0,0,5,0,0,12,59,93,56,41,104,27,0,372
50901123110,10,12,7,0,6,3,0,34,10,8,7,0,3,0,0,27,0,4,5,0,0,0,0,9,0,0,0,0,0,0,0,0,35,52,19,20,17,15,0,156
50901123111,9,14,4,6,4,10,0,39,10,6,0,0,0,4,0,22,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,54,69,27,19,10,18,0,196
50901123112,11,4,0,3,6,0,0,22,3,12,5,4,0,0,0,22,0,6,0,6,0,3,0,12,0,0,0,0,0,0,0,0,25,41,16,16,14,6,0,117
50901123113,15,8,4,7,3,7,0,47,0,6,6,9,6,3,0,21,4,4,0,12,3,3,0,29,0,3,0,0,0,0,0,7,38,43,29,32,34,28,0,195
50901123114,4,9,4,5,5,0,0,26,3,3,0,0,6,0,0,11,0,3,0,0,6,0,0,8,0,0,0,0,6,0,0,6,23,30,11,10,20,0,0,96
50901123115,23,17,11,10,23,9,0,85,0,12,4,6,14,0,0,46,8,7,7,4,10,11,0,47,0,5,0,0,16,7,0,29,68,82,29,29,100,42,0,349
50901123202,11,12,3,4,3,5,0,38,9,12,0,10,0,0,0,39,3,5,3,7,10,0,0,34,4,0,0,0,0,0,0,8,48,66,31,30,33,9,0,215
50901123203,4,32,14,10,4,0,0,65,3,22,18,19,15,0,0,83,0,15,4,0,4,3,0,33,3,0,3,3,3,3,0,21,72,133,72,44,62,9,0,398
50901123204,12,18,7,0,4,0,0,53,0,11,3,0,7,0,0,31,0,0,3,0,4,5,0,18,0,0,0,0,5,0,0,6,59,89,39,23,56,10,0,275
50901123205,7,26,9,3,6,0,0,53,0,15,5,19,7,5,0,47,0,5,7,4,9,0,0,18,0,4,0,0,0,0,0,3,37,70,40,33,27,11,0,218
50901123206,18,22,8,11,12,0,0,66,4,10,13,5,5,4,0,44,3,0,0,3,4,0,0,22,0,0,0,5,0,3,0,8,65,86,44,37,53,20,0,311
50901123208,7,23,14,12,8,8,0,71,6,17,16,9,3,3,0,63,4,4,6,0,0,0,0,21,6,0,0,0,0,0,0,0,52,86,46,38,40,24,0,284
50901123209,5,18,12,4,7,4,0,50,6,19,5,7,0,0,0,44,0,0,4,0,0,3,0,7,0,0,0,0,0,0,0,0,37,78,34,25,17,22,0,219
50901123210,3,0,0,3,0,0,0,14,0,0,0,4,5,0,0,7,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,8,14,4,8,9,0,0,44
50901123212,12,19,9,5,7,8,0,55,3,11,12,6,7,5,0,44,0,0,0,4,5,0,0,4,0,0,0,0,0,0,0,0,46,73,32,32,35,326,0,539
50901123213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
50901123214,0,0,0,0,6,0,0,12,0,9,5,6,0,0,0,21,0,0,4,0,4,0,0,9,0,0,0,0,0,0,0,0,3,18,9,17,16,0,0,58
50901123215,7,18,3,0,14,0,0,43,6,9,3,6,9,0,0,30,0,0,3,0,11,0,0,19,0,0,0,0,0,0,0,0,27,60,20,12,44,15,0,178
50901123216,13,20,11,0,0,0,0,55,3,20,20,14,7,0,0,64,6,9,11,8,4,0,0,39,0,0,0,0,0,4,0,10,35,73,54,28,23,3,0,214
50901123217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,14
50901123301,12,22,0,0,22,3,0,65,5,25,5,11,17,6,0,69,4,8,3,3,17,4,0,49,0,4,0,0,4,0,0,11,58,102,44,44,103,25,0,372
50901123302,15,31,18,10,11,0,0,80,7,10,13,16,10,0,0,59,4,4,6,3,6,0,0,30,3,3,0,0,3,0,0,5,69,94,58,48,63,13,0,347
50901123303,4,16,4,6,4,4,0,41,4,9,4,8,9,0,0,34,0,5,0,0,7,3,0,15,0,5,0,0,0,0,0,3,28,64,25,40,36,18,0,206
50901123304,10,13,12,3,4,0,0,47,9,18,0,4,4,11,0,51,0,3,0,7,3,0,0,19,0,0,0,0,0,0,0,3,45,61,35,25,40,23,0,227
50901123305,14,29,22,10,14,0,0,93,12,27,18,16,14,5,0,90,4,4,3,9,9,5,0,43,0,0,0,0,5,0,0,8,129,170,90,70,109,19,0,594
50901123306,22,34,13,4,16,4,0,88,9,22,9,8,18,6,0,68,0,6,3,0,9,0,0,16,0,0,0,0,0,4,0,11,107,145,73,48,81,17,0,466
50901123307,3,9,0,0,4,0,0,19,5,3,7,5,6,0,0,24,0,4,0,0,5,0,0,12,0,0,0,0,0,0,0,0,42,48,17,17,51,13,0,191
50901123308,13,36,14,7,18,3,0,96,11,12,7,11,20,8,0,67,9,10,7,8,14,0,0,43,0,0,0,3,0,0,0,9,95,146,62,56,127,51,0,526
50901123309,27,36,10,11,9,6,0,100,3,14,12,0,13,5,0,47,0,6,3,6,7,0,0,30,3,4,0,6,4,3,0,15,109,136,65,42,109,21,0,487
50901123310,8,21,5,6,5,9,0,47,4,13,18,10,14,3,0,58,0,7,0,4,10,0,0,25,0,0,0,0,0,0,0,0,64,99,58,36,85,20,0,357
50901123311,12,19,8,3,12,3,0,60,6,17,3,4,19,3,0,57,4,7,3,0,39,5,0,51,0,3,0,0,24,0,0,33,79,109,39,39,165,23,0,453
50901123312,6,24,9,8,16,0,0,67,10,12,8,7,13,6,0,54,10,6,3,0,9,4,0,32,0,0,0,0,5,3,0,13,101,137,50,55,131,32,6,503
50901123313,3,12,4,3,18,0,0,38,3,3,0,3,6,0,0,25,0,0,0,4,14,0,0,21,0,0,0,0,0,0,0,0,33,54,18,20,89,0,0,213
50901123315,10,9,8,8,16,10,0,62,8,6,5,0,12,0,0,29,0,0,0,3,12,0,0,11,0,0,0,0,0,0,0,6,57,90,36,29,98,42,0,353
50901123316,7,8,3,3,8,0,0,32,4,5,3,5,16,0,0,38,5,0,5,0,10,7,0,25,0,0,4,0,4,0,0,11,43,49,23,30,62,20,0,233
50901123317,13,14,5,7,13,3,0,50,4,12,4,9,16,7,0,57,4,7,0,3,13,0,0,40,0,3,0,0,14,0,0,17,71,102,33,33,117,37,0,394
50901123318,3,10,7,3,11,3,0,43,8,4,5,15,12,4,0,45,0,6,0,9,10,0,0,24,0,0,0,0,0,0,0,4,56,78,41,40,67,16,0,307
50901123319,6,14,10,4,20,5,0,55,0,7,4,6,12,0,0,41,0,6,0,13,9,0,0,30,0,0,3,0,4,5,0,9,51,92,41,28,119,21,0,355
50901123320,6,18,15,10,12,0,0,65,9,19,13,12,14,5,0,70,4,0,7,14,8,0,0,41,0,4,0,0,6,0,0,7,68,120,68,69,75,16,0,418
50901123321,12,14,13,9,16,0,0,64,7,0,3,4,11,0,0,27,4,0,5,0,3,0,0,10,0,0,0,0,0,0,0,0,105,119,46,49,107,13,0,436
