SA1_CODE_2021,Neg_Nil_Inc_Family_hholds,Neg_Nil_Inc_Non_fam_household,Neg_Nil_Inc_Tot,1_149_Family_hholds,1_149_NonFamHholds,1_149_Tot,150_299_Family_hholds,150_299_NonFamHholds,150_299_Tot,300_399_Family_hholds,300_399_NonFamHholds,300_399_Tot,400_499_Family_hholds,400_499_NonFamHholds,400_499_Tot,500_649_Family_hholds,500_649_NonFamHholds,500_649_Tot,650_799_Family_hholds,650_799_NonFamHholds,650_799_Tot,800_999_Family_hholds,800_999_NonFamHholds,800_999_Tot,1000_1249_Family_hholds,1000_1249_NonFamHholds,1000_1249_Tot,1250_1499_Family_hholds,1250_1499_NonFamHholds,1250_1499_Tot,1500_1749_Family_hholds,1500_1749_NonFamHholds,1500_1749_Tot,1750_1999_Family_hholds,1750_1999_NonFamHholds,1750_1999_Tot,2000_2499_Family_hholds,2000_2499_NonFamHholds,2000_2499_Tot,2500_2999_Family_hholds,2500_2999_NonFamHholds,2500_2999_Tot,3000_3499_Family_hholds,3000_3499_NonFamHholds,3000_3499_Tot,3500_3999_Family_hholds,3500_3999_NonFamHholds,3500_3999_Tot,4000orMore_Family_hholds,4000orMore_NonFamHholds,4000orMore_Tot,Part_Inc_st_Family_hholds,Part_Inc_st_NonFamHholds,Part_Inc_stated_Tot,All_Inc_NS_Family_hh,All_Inc_NS_NonFamily_hh,All_Inc_NS_Tot,Tot_Family_hholds,Tot_NonFamHholds,Tot_Tot
50901123403,0,0,5,0,0,0,5,0,5,0,0,0,0,5,5,0,3,6,8,3,6,3,3,5,4,10,12,5,0,8,7,4,12,6,0,6,5,3,9,9,0,9,0,0,0,5,0,5,13,0,13,15,0,15,0,0,0,83,29,113
50901123404,4,0,4,0,0,3,0,0,0,0,3,7,7,4,15,0,4,3,4,0,5,4,0,4,7,4,10,3,0,5,6,0,6,10,0,9,13,0,13,12,0,12,5,0,5,10,0,10,14,0,14,14,0,14,0,0,0,117,20,142
50901123405,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,4,4,0,5,4,3,3,3,0,0,0,0,0,4,0,7,3,0,3,4,0,4,5,0,5,0,0,0,0,0,5,4,0,4,0,0,0,41,6,52
50901123406,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,5,5,6,14,0,13,0,0,4,6,0,8,9,0,6,5,0,5,5,3,4,3,0,6,0,0,0,0,0,0,0,0,0,5,0,5,9,0,9,0,0,0,49,32,80
50901123407,0,0,0,0,0,0,0,0,0,0,4,8,4,18,26,5,22,26,8,3,14,12,9,23,8,3,15,15,0,11,0,3,3,8,0,9,7,0,9,9,0,9,4,0,8,3,0,3,0,0,0,12,0,12,3,8,8,97,77,173
50901123408,0,0,3,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,7,5,9,0,8,3,8,0,8,3,0,9,8,0,8,3,0,8,5,4,8,0,0,0,6,0,3,9,0,9,7,0,8,5,0,5,5,0,3,65,23,88
50901123409,0,0,0,0,0,0,3,3,3,0,0,0,0,0,5,0,0,0,5,0,5,3,4,10,3,3,8,4,0,4,4,0,9,3,0,3,6,0,6,13,0,13,4,0,4,0,0,0,10,0,10,14,0,14,3,0,10,78,11,96
50901123410,0,3,5,0,0,0,0,0,0,0,0,0,3,6,7,3,4,6,14,0,15,7,3,9,5,4,7,4,0,3,9,5,7,7,0,7,7,4,12,14,0,16,0,0,0,3,0,3,9,0,9,17,0,17,0,3,3,101,29,126
50901123411,0,0,0,0,0,0,0,0,0,0,0,0,3,9,13,5,6,13,15,0,15,6,0,6,8,0,8,5,0,7,4,0,3,6,0,6,12,0,12,12,0,12,9,0,9,3,0,3,4,3,6,6,0,6,0,0,0,99,27,123
50901123412,0,0,5,0,0,0,0,0,0,0,13,13,5,19,21,4,8,7,9,6,20,6,10,19,6,3,18,13,8,16,16,5,14,8,3,7,14,0,19,9,0,9,4,0,3,0,0,0,0,0,0,12,0,12,5,3,5,112,69,179
50901123413,5,0,3,0,0,0,5,0,6,0,6,6,6,12,18,8,13,15,9,6,16,9,4,13,5,0,6,10,6,12,3,4,5,3,0,6,11,0,12,6,0,6,7,0,7,0,0,0,9,0,9,4,0,4,3,3,7,94,56,158
50901123414,0,5,0,0,0,0,0,7,7,0,11,12,3,30,40,7,3,15,13,8,27,14,10,22,9,7,12,13,3,16,3,0,3,3,0,6,9,0,16,4,0,4,0,0,0,0,0,0,3,0,3,15,0,9,0,5,10,107,97,205
50901123415,0,0,0,0,0,0,0,0,0,0,0,5,0,3,8,5,4,6,11,4,17,8,3,13,5,3,16,8,5,14,3,0,6,0,3,3,14,9,15,5,0,5,9,0,9,3,0,3,9,0,9,17,0,17,0,3,0,108,38,150
50901123416,4,0,3,0,0,0,0,8,8,0,0,0,4,7,13,0,3,5,4,7,9,6,10,19,3,0,5,9,0,11,5,0,5,6,0,6,11,7,11,8,0,8,3,0,9,6,0,6,6,0,6,7,0,7,0,0,0,82,41,123
50901123501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50902123601,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,12,0,10,0,0,3,0,0,3,0,0,0,8,0,3,5,0,5,9,0,7,3,0,3,5,0,5,0,0,0,4,0,8,13,0,13,0,0,3,63,22,86
50902123602,0,0,0,0,0,0,0,0,0,0,4,3,0,5,9,0,3,6,6,3,10,5,3,9,0,0,0,3,0,4,7,0,5,0,0,4,13,0,8,11,0,11,6,0,6,4,0,4,10,0,10,10,0,10,0,0,0,82,30,114
50902123603,0,0,0,0,0,0,4,0,7,0,0,5,4,11,10,5,3,6,5,0,5,12,8,18,11,0,12,14,0,18,0,0,0,5,0,7,13,3,16,8,0,8,9,0,13,0,0,0,7,0,7,7,0,7,0,3,5,93,36,129
50902123604,3,0,3,0,0,0,0,0,0,3,3,3,3,7,5,0,3,4,5,0,5,7,0,9,7,3,13,3,3,9,10,3,8,8,0,9,16,3,17,10,0,10,15,0,19,7,0,7,19,0,19,14,0,17,0,5,3,131,32,169
50902123605,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,0,0,9,0,12,4,3,7,3,5,7,4,0,3,6,0,6,0,0,0,5,3,10,7,0,7,0,0,4,8,0,8,12,0,12,13,0,11,0,0,0,83,22,105
50902123606,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,7,3,9,8,4,13,7,6,10,4,0,4,4,0,10,10,0,10,12,0,12,5,0,8,8,0,8,13,0,16,10,0,8,3,0,4,110,22,127
50902123607,3,4,5,0,0,0,0,0,3,0,0,0,8,3,14,0,3,3,6,4,4,13,9,18,16,5,20,13,3,15,16,3,15,18,3,26,34,4,41,49,0,49,41,4,44,23,0,26,74,3,81,68,0,70,3,4,5,387,59,445
50902123608,4,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,4,5,0,5,0,0,5,4,0,4,0,0,4,0,0,0,11,0,18,5,0,5,11,0,11,4,0,4,8,0,8,19,0,19,0,0,0,85,8,93
50902123609,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,3,7,3,5,5,9,0,10,9,0,10,3,0,3,10,0,14,12,0,14,12,0,12,19,0,19,15,0,15,36,0,36,28,0,29,0,0,4,163,20,184
50902123610,6,0,9,0,0,0,0,0,0,0,7,7,7,7,13,0,9,8,12,6,17,11,9,18,11,6,17,15,8,18,13,9,24,9,0,7,29,5,28,18,0,18,16,0,17,18,0,18,33,3,39,35,0,35,3,3,4,239,60,296
50902123611,0,0,5,0,0,0,5,6,4,0,4,4,4,0,9,0,3,5,3,3,7,3,8,13,9,0,9,0,0,3,4,0,4,0,0,3,6,3,6,6,0,6,3,0,4,0,0,0,3,0,3,9,0,9,0,3,5,64,29,94
50902123612,4,0,4,0,0,4,4,0,3,0,5,4,0,4,4,0,3,4,9,3,10,7,7,8,8,0,12,7,0,11,3,3,5,11,0,11,11,0,11,4,0,4,12,0,12,3,0,3,8,0,9,11,0,11,0,5,4,112,32,141
50902123701,0,0,0,0,0,0,0,0,0,0,0,0,5,11,12,3,3,12,6,0,10,3,5,7,4,3,6,3,0,6,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,3,32,38,68
50902123702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,5,0,5,3,5,6,3,0,5,4,0,4,5,3,7,13,0,13,3,0,4,4,0,4,4,0,5,15,0,15,0,0,0,59,19,80
50902123703,0,7,8,0,0,0,0,0,0,0,4,0,0,6,6,0,3,3,3,3,6,3,4,5,7,4,8,4,5,9,4,0,5,3,0,5,4,7,10,5,0,5,0,3,3,0,0,0,6,0,4,7,0,7,0,0,0,52,40,94
50902123704,0,0,0,0,0,0,0,3,3,0,5,5,0,11,10,3,5,7,11,0,16,6,8,12,11,0,10,6,0,11,4,0,8,3,0,3,4,0,5,4,0,4,0,0,0,0,0,0,0,0,0,11,0,11,0,4,6,70,47,119
50902123705,0,5,4,0,3,3,0,3,12,0,7,4,0,32,36,3,13,17,14,5,21,4,11,10,4,8,12,10,4,14,3,4,6,6,0,9,13,3,18,9,0,12,3,0,5,0,0,0,6,0,0,15,0,15,4,4,11,110,104,209
50902123706,3,0,5,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,4,0,4,3,4,8,4,3,6,7,5,8,3,0,3,4,0,5,11,5,15,12,0,12,6,0,6,0,0,0,14,0,15,16,0,16,0,3,4,87,28,117
50902123707,0,5,5,0,0,0,0,5,7,0,3,3,0,3,5,0,3,3,7,0,7,7,0,8,6,3,9,3,0,9,7,5,6,3,0,3,6,0,9,3,0,3,10,0,10,3,0,3,14,0,13,11,0,11,3,3,5,85,28,110
50902123708,0,3,3,0,0,0,0,3,5,0,10,10,0,21,15,0,13,17,9,5,9,12,9,19,7,13,17,15,5,26,6,10,16,20,5,23,27,9,35,16,4,19,14,0,12,3,0,5,14,5,13,15,0,15,0,3,9,157,116,270
50902123709,3,3,7,0,0,0,0,6,6,0,4,3,0,6,12,0,4,9,15,3,16,4,6,9,4,4,10,3,0,3,3,0,7,5,0,12,12,0,15,6,0,6,4,0,0,0,0,0,4,0,0,3,0,3,0,8,7,83,50,128
50902123710,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,7,5,3,7,12,11,0,9,5,4,15,7,4,10,3,0,4,3,0,11,12,0,12,0,0,4,3,3,3,0,0,0,6,0,6,13,0,13,0,0,6,73,39,106
50902123711,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,3,6,3,0,3,10,0,6,0,0,3,0,0,4,9,0,9,11,0,11,5,0,5,3,0,3,7,0,7,14,0,14,6,0,6,65,10,80
50902123801,0,0,0,0,0,0,3,0,5,0,3,3,3,16,13,4,7,10,10,3,14,4,11,17,3,10,18,5,0,11,3,6,8,5,4,10,12,10,17,0,0,4,10,0,6,3,0,3,0,4,5,13,0,13,0,6,6,86,88,175
50902123802,0,0,0,0,0,0,0,4,4,5,4,9,0,9,9,3,0,7,9,4,18,7,4,11,12,3,15,0,0,8,5,4,9,0,0,5,6,6,12,8,0,8,8,3,7,0,0,0,9,0,9,9,0,9,0,3,3,92,57,144
50902123803,0,5,5,0,0,0,0,6,6,0,9,8,3,22,24,0,14,18,16,15,25,7,14,23,6,8,17,9,4,12,10,0,14,9,0,9,12,3,13,0,0,0,3,0,7,0,0,0,8,0,11,8,0,11,4,5,10,104,98,210
50902123804,0,0,0,0,0,0,0,5,3,0,0,5,3,13,14,0,3,3,7,4,12,7,3,8,5,6,11,16,0,14,7,5,8,17,0,17,14,5,18,9,0,9,10,0,10,9,0,9,15,0,16,26,0,26,4,0,4,147,36,184
50902123805,0,3,3,0,0,5,0,7,7,4,6,7,0,18,22,9,6,16,12,7,20,0,4,10,5,8,15,3,10,14,0,3,6,0,0,3,4,6,18,5,0,5,0,0,7,0,0,0,5,0,5,5,0,5,0,4,7,60,86,148
50902123806,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,7,0,0,0,0,0,0,5,0,4,0,0,7,3,0,0,5,3,9,7,0,7,0,0,0,0,0,0,8,0,13,3,0,3,0,0,0,39,19,58
50902123807,0,0,0,0,0,0,0,3,3,0,4,4,0,9,5,0,3,9,6,0,10,9,4,12,3,4,7,7,4,13,3,4,6,0,3,5,6,3,10,4,0,4,0,0,4,0,0,0,0,0,5,10,0,10,4,3,5,52,53,107
50902123808,0,0,0,0,0,0,0,5,5,3,0,0,3,10,13,0,0,3,5,3,6,4,4,7,0,0,8,10,3,14,0,0,8,0,3,5,12,0,12,4,0,4,0,0,0,5,0,5,5,0,5,12,0,12,0,3,4,72,42,107
50902123809,0,0,0,0,0,0,0,0,0,0,3,3,4,24,23,4,3,12,9,3,16,8,10,16,13,7,15,8,6,11,0,7,12,0,5,9,12,4,17,7,0,7,0,0,4,4,0,4,5,5,4,10,0,8,6,7,13,89,86,172
50902123810,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,3,3,9,0,12,6,7,5,10,0,13,6,4,8,3,5,6,4,8,7,7,3,15,6,0,11,0,0,3,0,0,0,8,0,8,20,0,20,0,5,7,92,41,125
50902123811,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,9,5,0,4,0,7,7,3,5,4,0,0,4,0,0,0,5,0,5,7,0,7,10,0,10,3,0,3,0,0,0,11,0,11,5,0,5,0,0,0,42,26,71
50902123812,0,0,4,0,0,0,0,3,3,0,0,0,0,7,10,3,4,8,0,0,0,4,0,3,7,6,11,0,3,9,4,0,4,4,3,10,7,0,7,12,0,13,5,0,5,3,0,3,10,0,10,7,0,7,0,0,0,87,25,113
50902123902,0,0,3,0,6,3,0,0,0,0,8,11,0,0,5,0,0,6,12,0,15,8,5,9,3,4,4,11,0,12,6,7,6,0,0,6,14,0,15,0,0,0,6,5,13,0,0,3,7,0,7,12,0,12,4,0,4,86,41,128
50902123903,0,0,0,0,0,0,0,0,0,5,3,5,3,10,13,0,0,0,7,4,11,4,0,3,0,3,4,5,4,9,0,5,3,0,0,4,8,3,7,4,0,4,5,0,9,0,0,0,4,0,4,10,3,16,0,0,3,63,36,104
50902123904,0,4,9,0,3,3,0,6,6,0,3,8,7,12,18,10,3,10,16,3,16,12,3,18,7,3,13,10,0,13,5,5,8,7,3,13,9,5,15,11,4,16,5,0,10,3,0,4,5,0,5,28,0,32,8,4,11,153,65,218
50902123905,0,3,5,0,0,0,0,0,5,3,8,7,6,12,18,3,3,5,18,0,19,11,0,11,14,9,20,9,0,12,6,3,12,13,0,13,17,0,19,11,0,11,10,0,8,5,0,5,20,0,20,22,0,23,6,6,8,168,46,211
50902123906,0,3,3,3,0,3,0,3,3,0,0,0,0,9,11,4,4,5,0,5,13,0,3,3,4,0,4,0,4,10,3,0,5,3,0,5,8,4,4,9,0,9,7,0,7,4,0,4,9,0,7,5,0,5,4,4,4,61,47,111
50902123907,0,4,3,0,0,0,0,4,5,0,0,0,3,9,9,3,5,7,9,5,18,5,3,3,7,5,9,15,10,18,3,0,7,10,0,11,19,3,24,12,0,12,3,0,3,3,0,3,15,0,15,27,0,22,8,3,10,136,57,194
50902123908,0,0,0,0,0,0,0,0,0,3,3,4,0,16,19,4,0,6,12,7,18,4,4,9,7,5,9,12,0,12,0,3,9,0,0,3,3,4,6,7,0,7,6,0,6,7,0,7,3,0,3,7,0,7,0,3,4,72,58,131
50902123909,0,0,0,0,0,0,0,0,0,0,3,5,3,3,8,4,0,4,0,0,3,0,3,3,0,5,5,0,0,0,3,0,0,0,3,4,3,6,8,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,20,25,51
50902123910,0,8,7,0,0,0,0,6,6,0,8,9,0,8,8,0,8,6,9,3,9,3,5,11,5,12,20,7,3,4,0,4,0,7,6,12,4,3,9,4,3,8,3,0,5,0,0,4,5,9,17,15,3,20,4,13,17,79,110,189
50902123911,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,3,0,3,19,0,19,3,5,7,13,5,17,12,0,11,4,3,10,3,0,6,9,10,16,13,0,13,8,0,9,7,0,7,11,0,11,21,0,21,0,0,0,125,33,161
50902123914,3,5,7,0,0,0,0,6,5,3,4,3,3,3,6,0,4,6,6,0,7,10,0,8,8,0,6,5,0,12,6,0,10,4,0,9,9,0,11,7,0,8,9,0,6,0,0,0,3,0,6,16,0,19,0,0,0,100,36,132
50902123915,6,0,6,0,0,0,0,3,3,0,0,0,5,4,6,0,0,5,0,0,3,0,8,8,3,0,7,3,0,3,0,0,0,0,5,9,9,6,12,6,0,6,4,3,6,0,0,0,8,0,8,4,0,3,0,6,6,53,36,93
50902123916,3,5,5,3,0,6,0,0,0,0,4,5,3,0,3,0,0,0,4,7,13,3,7,3,0,3,3,4,0,7,6,8,10,7,0,5,16,3,16,3,0,3,8,0,9,9,0,7,3,6,8,17,0,17,3,0,4,85,37,123
50902123918,0,3,3,0,0,0,0,0,0,0,0,0,0,5,7,0,7,7,3,0,5,3,8,5,0,3,9,7,0,7,0,0,5,8,3,8,13,9,19,9,0,9,10,0,10,7,0,7,5,4,13,11,0,9,0,3,4,80,46,130
50902123920,0,4,3,0,0,0,3,0,4,0,9,9,8,12,25,3,9,11,25,3,31,13,3,19,11,0,8,12,3,21,9,0,11,19,3,19,22,0,22,11,0,12,11,0,11,3,0,3,13,0,13,39,4,43,7,8,11,218,65,282
50902123921,4,0,7,0,0,0,0,0,5,0,0,0,0,7,8,0,0,5,6,5,3,6,3,13,4,3,7,3,0,3,7,0,5,9,4,11,10,3,9,10,0,10,8,0,9,7,0,7,10,0,10,10,0,10,0,0,0,85,36,114
50902123922,0,0,0,0,0,0,0,0,0,0,3,3,3,0,8,0,3,0,3,0,8,4,0,3,11,4,11,9,3,7,0,0,5,4,5,12,8,4,9,4,0,9,3,4,6,0,0,0,8,0,9,8,0,12,0,0,6,70,42,109
50902123923,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,7,3,8,3,0,3,0,3,7,3,3,8,5,0,5,3,0,4,4,0,3,12,6,16,4,0,4,5,0,4,0,0,0,7,4,7,15,0,15,0,0,0,68,26,98
50902123924,4,0,4,0,0,0,0,4,0,4,0,7,0,7,10,3,3,4,8,5,8,16,8,19,11,0,9,17,3,19,12,0,14,13,9,24,22,3,24,18,0,18,8,0,11,3,0,3,9,0,8,19,0,20,4,10,12,171,58,221
50902123925,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,3,0,0,0,3,0,3,4,6,8,5,0,8,3,0,3,5,0,8,3,0,7,0,0,0,0,0,0,0,0,0,4,0,4,8,0,8,0,0,0,50,31,85
50902123926,0,0,0,0,0,0,0,3,3,0,8,8,3,12,12,0,6,6,0,6,8,0,5,6,3,7,6,9,11,15,0,0,0,5,3,7,5,3,14,3,3,5,0,5,5,7,0,7,3,0,4,9,0,9,0,0,5,53,74,126
50902123927,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,12,12,3,0,3,8,0,10,4,0,4,5,0,9,0,6,4,0,0,7,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,39,36,74
50902123928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10
50902123929,0,0,0,0,0,0,0,5,5,0,4,7,0,10,11,0,4,4,13,0,13,7,7,12,5,9,13,11,0,10,4,3,3,4,0,8,5,0,5,4,0,7,0,0,0,0,0,0,3,0,8,3,0,3,0,0,0,67,40,104
50902123930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
50902123931,7,3,8,0,5,4,0,3,0,0,6,6,4,5,10,0,5,5,9,0,13,3,7,14,6,6,13,3,7,11,0,0,4,0,5,7,7,0,9,0,0,5,0,0,5,0,0,4,11,0,6,15,0,16,0,4,4,67,64,128
50902123932,0,6,6,3,0,5,0,4,3,0,6,6,0,13,13,5,4,5,4,0,9,8,11,13,0,5,7,0,3,3,0,4,6,0,0,3,4,3,4,0,0,3,4,3,5,0,0,0,4,0,4,3,0,3,0,3,3,36,58,97
50902123933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50902123934,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,0,12,13,30
50902123935,0,4,4,0,0,4,0,0,0,0,4,4,0,5,6,0,0,0,3,0,10,6,7,11,0,0,0,5,3,7,6,0,8,3,0,8,3,6,9,9,0,6,3,3,7,0,0,0,7,0,6,10,0,8,4,0,5,51,56,113
50902124001,0,0,4,3,0,5,0,0,0,0,4,4,0,7,7,0,5,6,11,3,12,6,8,9,12,6,15,11,7,19,4,8,11,3,4,5,18,10,23,9,0,9,3,4,5,3,0,3,5,0,8,13,0,13,0,5,3,100,65,172
50902124002,0,6,6,4,0,4,0,4,4,0,3,3,3,20,28,3,8,9,15,7,21,14,11,22,6,15,20,10,6,16,8,6,16,3,0,5,16,5,20,8,0,8,5,0,7,6,0,6,10,4,11,10,0,12,6,6,8,122,93,214
50902124003,0,0,7,0,0,0,0,3,4,0,3,3,3,12,13,3,16,22,10,0,9,7,4,14,0,4,6,6,8,14,6,0,10,3,4,7,17,10,27,11,0,12,7,0,7,0,0,0,6,3,6,11,0,11,3,5,7,100,82,183
50902124004,0,0,5,0,0,0,0,3,3,0,5,5,3,17,19,0,0,3,9,3,11,0,8,7,4,0,6,6,8,13,3,6,7,0,0,0,11,0,11,3,0,3,0,0,0,0,0,0,5,5,7,4,0,4,0,4,5,65,55,119
50902124005,5,0,5,0,0,0,0,0,0,0,5,8,0,7,13,0,0,6,6,5,15,6,9,19,14,13,18,5,9,12,7,7,13,6,9,18,23,8,31,18,0,18,12,4,14,12,0,12,12,3,16,17,0,17,0,0,3,148,76,225
50902124006,0,0,0,0,0,0,0,6,6,5,11,14,3,13,17,4,4,11,8,5,20,5,5,16,17,7,21,18,6,24,10,3,16,16,7,26,11,6,21,11,0,11,7,3,10,0,0,0,3,4,9,15,0,15,3,4,7,147,91,238
50902124007,0,0,0,0,3,4,0,3,7,5,12,12,6,14,12,5,13,15,5,16,21,7,8,14,3,8,14,6,10,18,4,10,11,8,9,13,21,7,29,7,0,7,6,0,6,7,0,7,10,3,11,11,0,11,0,4,4,109,105,216
50902124008,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,5,4,0,9,10,6,11,0,0,4,5,0,5,3,0,3,5,0,5,4,0,4,0,0,0,0,0,0,3,0,3,6,0,6,0,0,0,51,10,64
50902124009,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,4,7,0,7,7,5,8,3,0,3,3,0,4,3,0,3,0,3,5,7,0,7,0,0,0,0,0,0,3,0,4,8,0,8,4,0,4,3,0,6,55,14,70
50902124010,0,4,5,0,0,0,0,0,0,0,3,3,0,5,8,0,0,0,0,4,0,3,0,3,7,0,6,7,5,9,3,0,7,3,0,3,13,4,15,7,0,7,7,0,7,6,0,6,15,0,15,11,0,12,0,0,0,79,24,106
50902124011,0,0,0,0,0,0,0,0,0,0,5,5,0,0,6,0,0,0,3,0,3,3,0,0,3,5,3,3,0,3,0,0,0,0,0,5,4,0,3,0,0,0,0,0,4,4,0,4,6,0,6,16,0,16,0,0,0,57,12,68
50902124012,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,3,7,3,4,10,0,10,4,0,4,3,0,3,0,0,0,3,0,3,5,0,5,0,0,0,45,9,61
50902124013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,7,0,7,4,0,6,3,0,3,5,0,5,9,0,3,0,0,0,3,0,3,6,0,6,0,0,0,41,13,57
50902124014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,12,0,8,5,0,6,3,0,3,6,0,6,3,0,3,0,0,3,5,0,5,9,0,5,3,0,3,0,0,0,51,16,64
50902124101,0,0,0,0,0,0,0,0,0,0,5,5,0,3,3,0,3,3,4,3,10,3,4,9,3,0,10,6,9,12,4,6,11,4,3,6,10,0,13,7,0,7,8,0,8,0,0,0,10,4,15,11,0,13,4,6,4,78,39,119
50902124102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,3,8,3,3,7,0,0,0,4,0,4,9,0,6,3,0,3,4,0,4,5,0,5,7,0,7,0,0,0,37,17,56
50902124103,0,0,0,0,0,0,0,3,3,0,5,3,0,7,8,0,0,0,3,0,4,7,0,7,0,0,6,3,3,6,6,3,5,3,0,5,7,0,4,5,0,5,5,0,5,0,0,0,7,0,5,10,0,10,0,9,9,47,24,72
50902124104,4,5,9,0,0,0,3,0,0,0,0,0,0,13,14,0,4,3,9,3,14,5,4,11,6,10,12,12,3,16,6,3,8,9,4,11,19,3,23,14,0,14,15,0,15,5,0,9,11,0,11,14,0,14,0,4,7,140,62,201
50902124105,0,6,8,0,0,0,4,5,4,0,3,3,3,25,32,0,16,17,14,8,20,12,12,22,11,5,16,8,4,12,4,3,13,3,10,10,9,6,17,8,0,8,5,7,10,0,0,0,4,0,9,4,0,12,5,10,15,108,115,225
50902124106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,3,3,0,4,3,0,5,0,3,8,3,0,3,9,0,9,7,0,7,4,0,3,3,0,3,3,0,3,3,0,3,0,0,0,45,8,60
50902124107,0,0,0,0,0,0,0,0,0,0,4,4,5,0,5,0,0,0,0,0,0,0,0,0,0,4,3,5,4,7,7,0,4,3,3,6,7,3,8,15,0,15,3,0,3,0,0,0,9,0,9,8,0,8,0,0,0,61,14,76
50902124108,0,0,0,0,0,0,0,0,0,0,4,4,3,12,19,5,4,6,5,5,10,9,7,17,8,0,11,11,0,16,9,7,14,6,4,10,16,10,27,5,0,5,9,3,13,4,0,4,9,3,9,19,0,17,5,0,5,113,73,188
50902124109,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,4,4,0,5,0,0,0,0,9,5,0,0,0,0,6,6,0,0,0,0,6,7,9,0,9,4,0,9,0,0,0,0,0,0,5,0,5,0,0,0,31,21,48
50902124110,0,0,0,0,0,0,0,0,0,0,5,5,0,4,4,3,0,3,5,0,5,4,4,8,9,9,11,5,5,6,7,0,7,3,3,6,4,0,8,7,0,7,9,0,9,5,0,5,14,4,17,3,0,3,3,10,12,85,47,128
50902124111,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,14,0,4,3,0,3,6,4,0,7,0,0,3,3,3,7,8,3,12,3,0,5,0,0,3,0,0,0,7,0,7,10,0,10,0,0,0,48,32,78
50902124112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,4,0,11,3,7,10,0,5,5,3,5,9,5,3,15,7,0,8,10,6,21,7,0,8,10,0,11,7,0,7,18,0,18,11,0,9,0,0,0,89,42,130
