SA1_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Prim_Other_Non_Govt_M,Prim_Other_Non_Govt_F,Prim_Other_Non_Govt_P,Primary_Tot_M,Primary_Tot_F,Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_Ed_Ft_15_24_yr_M,Tert_Voc_Ed_Ft_15_24_yr_F,Tert_Voc_Ed_Ft_15_24_yr_P,Tert_Voc_Ed_Ft_25_yr_over_M,Tert_Voc_Ed_Ft_25_yr_over_F,Tert_Voc_Ed_Ft_25_yr_over_P,Tert_Voc_Ed_Pt_15_24_yr_M,Tert_Voc_Ed_Pt_15_24_yr_F,Tert_Voc_Ed_Pt_15_24_yr_P,Tert_Voc_Ed_Pt_25_yr_over_M,Tert_Voc_Ed_Pt_25_yr_over_F,Tert_Voc_Ed_Pt_25_yr_over_P,Tert_Voc_Ed_Ft_Pt_st_ns_M,Tert_Voc_Ed_Ft_Pt_st_ns_F,Tert_Voc_Ed_Ft_Pt_st_ns_P,Tert_Voc_Ed_Tot_M,Tert_Voc_Ed_Tot_F,Tert_Voc_Ed_Tot_P,Tert_Uni_oth_edu_Ft_15_24_M,Tert_Uni_oth_edu_Ft_15_24_F,Tert_Uni_oth_edu_Ft_15_24_P,Tert_Uni_oth_edu_Ft_25ov_M,Tert_Uni_oth_edu_Ft_25ov_F,Tert_Uni_oth_edu_Ft_25ov_P,Tert_Uni_oth_edu_Pt_15_24_M,Tert_Uni_oth_edu_Pt_15_24_F,Tert_Uni_oth_edu_Pt_15_24_P,Tert_Uni_oth_edu_Pt_25ov_M,Tert_Uni_oth_edu_Pt_25ov_F,Tert_Uni_oth_edu_Pt_25ov_P,Tert_Uni_oth_edu_F_Pt_st_ns_M,Tert_Uni_oth_edu_F_Pt_st_ns_F,Tert_Uni_oth_edu_F_Pt_st_ns_P,Tert_Uni_oth_edu_Tot_M,Tert_Uni_oth_edu_Tot_F,Tert_Uni_oth_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Oth_type_Edu_inst_Ftime_stu_M,Oth_type_Edu_inst_Ftime_stu_F,Oth_type_Edu_inst_Ftime_stu_P,Oth_type_Edu_inst_Ptime_stu_M,Oth_type_Edu_inst_Ptime_stu_F,Oth_type_Edu_inst_Ptime_stu_P,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_M,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_F,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_P,Oth_type_educ_institut_Tot_M,Oth_type_educ_institut_Tot_F,Oth_type_educ_institut_Tot_P,Type_educ_institution_ns_M,Type_educ_institution_ns_F,Type_educ_institution_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
50301103216,0,0,0,4,7,10,0,0,0,4,0,3,10,9,19,0,6,4,0,0,5,3,3,6,8,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,15,0,3,5,0,0,4,0,4,4,0,0,0,13,10,23,11,10,28,0,0,0,0,4,4,0,0,0,0,4,7,0,0,5,0,0,0,32,40,67
50301103217,3,0,10,10,10,21,0,0,4,7,0,8,17,13,35,6,0,8,4,0,9,18,15,33,31,20,52,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,8,0,3,7,9,18,3,0,3,0,0,0,0,4,4,0,0,0,13,20,28,15,20,34,0,0,0,0,0,0,0,0,0,0,0,4,12,8,15,0,5,6,72,72,150
50301103218,10,4,12,18,12,26,5,4,7,3,8,11,24,20,46,3,0,9,7,6,16,23,8,34,37,19,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,10,32,0,0,0,3,3,4,4,5,7,0,0,0,19,25,44,27,22,45,0,0,0,0,4,4,0,0,0,0,4,4,4,5,7,4,4,5,97,84,173
50301103301,0,3,10,14,8,22,6,5,10,0,5,6,22,17,38,4,0,5,4,11,19,7,3,14,15,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,0,0,4,0,0,4,0,3,5,0,0,0,9,8,19,8,9,18,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,51,49,105
50301103302,5,0,7,13,7,20,9,6,14,3,0,4,21,14,40,5,0,13,11,16,25,8,11,15,22,30,52,0,0,3,0,0,0,4,0,4,0,4,4,0,0,0,3,3,8,7,0,10,0,0,0,0,3,3,0,3,3,0,0,0,9,9,21,16,17,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,59,128
50301103303,5,4,8,16,16,30,11,9,18,0,5,9,29,26,54,10,23,32,13,11,28,7,6,15,35,40,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,32,0,0,3,0,3,3,9,3,11,0,0,0,25,20,47,25,23,47,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,91,98,190
50301103304,0,0,3,13,5,20,0,0,5,3,0,3,26,7,26,4,9,18,11,4,12,9,5,17,22,20,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,26,4,0,4,0,0,4,0,5,4,0,0,0,17,25,40,18,25,40,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,69,53,121
50301103305,4,9,15,23,23,44,6,7,14,3,3,6,35,32,63,16,10,31,6,15,18,4,15,20,32,39,64,0,3,5,0,4,4,0,0,0,0,0,5,0,0,0,0,8,12,12,11,20,0,0,0,6,3,9,0,0,4,0,0,0,19,16,32,19,22,43,0,0,0,0,0,3,0,0,0,0,0,3,3,0,3,0,0,3,100,98,196
50301103306,0,8,8,19,21,36,5,4,11,12,5,13,35,30,66,13,13,27,0,8,12,6,10,15,21,32,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,32,0,3,0,7,6,4,0,5,5,0,0,0,23,23,45,23,27,48,0,0,0,6,0,7,0,0,0,6,3,3,0,0,0,0,0,0,81,93,175
50301103307,9,13,19,17,30,40,0,0,4,4,0,12,23,32,52,13,9,19,0,0,0,15,3,19,30,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,9,0,6,6,0,0,0,0,4,4,0,0,0,5,18,22,5,21,24,0,0,0,3,3,5,0,0,0,3,3,9,4,5,8,0,0,0,72,86,158
50301103308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50301103309,7,4,10,18,17,31,3,0,9,5,3,4,21,22,43,0,7,13,4,4,8,5,6,9,13,18,30,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,3,12,0,0,0,0,0,0,0,3,4,0,0,0,10,16,20,10,19,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,59,108
50301103310,0,0,0,9,11,24,12,4,11,0,0,0,18,13,37,8,3,14,0,9,10,7,10,15,17,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,14,3,0,5,0,0,4,0,10,10,0,0,0,8,13,26,8,16,27,0,0,0,3,3,5,0,0,0,5,3,3,0,0,0,0,0,0,53,58,107
50301103311,10,3,14,4,11,17,3,4,6,0,0,0,11,13,30,8,9,12,7,6,10,3,3,5,16,17,34,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,11,0,14,0,0,0,0,0,0,6,0,3,0,0,0,11,6,14,14,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,37,94
50301103312,5,4,4,26,11,28,0,4,5,8,3,12,27,17,48,14,8,21,8,0,8,15,11,31,30,22,57,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,22,13,36,0,0,4,0,4,5,0,4,7,0,0,0,26,24,45,25,23,50,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,98,66,162
50301103313,5,4,4,7,5,14,9,9,14,6,8,8,19,14,35,7,5,10,3,12,13,5,8,17,17,21,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,4,0,0,0,5,7,12,10,7,16,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,0,0,51,46,105
50301103314,9,0,7,12,20,35,0,7,11,3,4,6,20,31,47,10,9,24,0,7,7,8,5,18,21,24,41,0,0,0,0,6,4,0,0,0,3,4,5,0,0,0,3,6,7,18,18,36,6,4,11,0,3,3,9,6,15,0,0,0,27,36,59,34,42,69,0,0,0,0,5,5,0,0,0,0,5,5,18,8,25,0,0,0,95,110,202
50301103315,4,4,14,17,18,41,5,6,12,7,3,4,30,31,62,4,5,11,6,9,15,26,9,34,36,23,57,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,31,0,0,0,4,3,8,4,4,3,0,0,0,23,20,44,25,22,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,96,85,181
50301103316,3,7,7,14,16,26,5,0,3,3,4,9,22,20,41,5,7,14,9,9,11,17,6,19,27,17,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,18,0,0,0,0,3,0,3,6,4,0,0,0,12,13,32,12,11,30,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,67,59,121
50301103317,4,4,10,14,16,26,0,0,5,0,6,10,17,23,41,3,9,12,5,3,8,3,3,7,9,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,7,4,0,0,0,0,0,0,0,8,10,0,0,0,0,11,10,4,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,39,59,96
50301103318,4,4,14,19,11,35,0,0,0,5,0,4,29,12,42,5,8,15,0,6,5,9,0,6,12,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,10,0,0,0,0,0,3,0,0,0,0,0,0,14,8,20,11,11,26,0,0,0,4,0,4,0,0,0,4,0,4,3,0,3,0,0,0,59,45,108
50301103319,3,0,9,5,19,20,3,6,7,0,0,0,9,24,32,5,10,18,0,0,5,0,3,10,5,18,22,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,5,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,5,7,16,5,13,12,0,0,0,7,0,9,0,0,0,6,0,9,8,9,16,0,0,0,47,66,109
50301103320,8,4,13,29,45,70,4,0,6,3,3,3,38,49,84,19,15,35,11,3,13,7,10,17,37,25,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,20,29,0,0,0,0,4,9,3,4,10,0,0,0,22,29,48,23,29,50,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,0,0,105,118,221
50301103321,4,0,8,8,8,19,5,5,10,3,0,4,21,17,33,5,5,11,7,6,12,17,9,19,23,20,46,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,4,0,5,6,3,13,0,0,0,5,3,8,0,0,3,0,0,0,11,7,23,17,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,61,59,120
50301103322,6,0,3,11,6,24,7,3,10,3,0,3,23,15,36,9,0,9,7,3,14,8,16,26,25,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,17,0,0,0,0,4,3,0,0,0,0,0,0,10,14,24,10,14,24,0,0,0,0,0,0,0,0,0,3,0,3,3,4,9,0,0,0,65,55,119
50301103401,0,4,4,0,0,6,0,0,0,4,4,3,3,7,9,0,0,0,0,4,3,9,142,147,8,148,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,12,13,0,0,4,0,0,0,0,3,0,0,0,0,3,14,17,3,17,27,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,3,14,189,202
50301103402,3,0,3,3,0,9,0,0,0,3,7,8,7,12,22,0,0,0,0,0,3,5,5,8,4,8,11,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,5,4,0,7,0,0,0,0,0,0,0,5,7,0,0,0,6,4,9,6,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,27,35,57
50301103403,3,7,7,3,9,12,0,5,5,5,13,22,12,25,33,3,0,0,3,0,5,21,27,47,27,29,50,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,4,4,19,24,41,0,4,9,0,0,5,4,3,10,0,0,0,27,35,58,27,36,67,0,0,0,0,3,0,0,0,0,0,4,4,12,7,22,0,0,0,73,105,178
50301103404,0,0,3,7,8,15,0,0,0,3,15,22,14,23,36,0,3,3,0,10,4,25,26,43,26,28,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,11,0,0,0,0,3,3,0,5,3,0,0,0,12,14,25,12,14,25,0,0,0,0,4,5,0,0,0,0,4,5,4,3,12,0,0,0,50,78,129
50301103405,3,3,7,17,16,30,0,3,3,9,6,16,26,27,52,0,3,8,3,7,5,22,19,37,25,27,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,18,0,5,3,0,0,0,0,10,9,0,0,0,16,20,37,17,20,39,0,0,0,0,3,5,0,0,0,0,3,3,9,8,20,0,0,0,80,88,170
50301103406,6,4,7,24,18,38,0,5,5,12,0,8,30,21,57,4,0,8,3,5,11,16,19,40,24,25,59,0,0,0,0,4,4,0,0,0,0,0,5,0,0,0,5,4,7,13,12,30,0,3,5,0,0,0,0,8,6,0,0,0,18,17,36,26,21,43,0,0,0,0,0,0,0,0,0,0,0,0,17,19,39,0,0,5,107,92,208
50301103407,5,7,14,16,13,30,0,4,9,6,10,16,19,28,51,7,10,13,7,17,25,10,18,27,28,41,65,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,19,17,30,0,3,5,0,0,0,4,7,11,0,0,0,22,30,53,24,33,55,0,0,0,0,0,0,0,0,0,0,0,0,13,15,22,0,3,0,88,123,209
50301103408,3,0,13,16,14,27,3,0,5,7,7,14,25,26,53,6,0,9,0,7,6,14,19,34,19,25,49,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,4,8,9,19,4,0,5,0,0,0,3,4,10,0,0,0,14,16,35,17,19,38,3,0,3,0,0,3,0,0,0,6,0,3,4,5,15,0,4,3,78,91,169
50301103409,0,5,9,16,19,34,0,5,5,6,4,13,24,31,54,6,3,8,3,12,8,9,27,35,17,36,51,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,4,4,6,7,10,13,0,4,4,0,0,0,0,0,0,0,0,0,5,12,17,11,15,21,0,0,0,0,0,0,0,0,0,3,0,5,8,3,11,0,0,0,58,100,156
50301103410,0,3,0,7,8,11,0,0,5,3,7,13,14,15,32,0,3,6,4,5,12,8,29,39,18,39,56,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,5,3,8,16,28,37,0,3,3,4,0,3,3,8,8,0,0,0,19,33,50,23,33,58,0,0,0,0,0,0,0,0,0,0,0,0,15,6,22,0,0,0,73,93,167
50301103411,0,0,0,8,6,8,0,4,4,9,0,9,12,3,13,0,0,4,0,3,3,6,16,21,11,23,32,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,4,10,16,28,0,3,3,0,0,4,0,0,3,0,0,0,17,21,39,17,22,44,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,5,6,10,44,62,109
50301103412,0,0,0,3,8,4,0,0,0,4,8,9,3,11,20,0,5,5,0,6,11,7,74,80,7,85,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,8,3,15,8,3,12,0,0,0,0,0,0,0,0,0,0,0,0,4,15,19,5,0,0,31,115,148
50301103413,3,7,9,13,4,18,0,0,0,0,0,0,13,11,18,0,4,3,0,5,5,0,0,0,0,6,10,0,3,6,3,6,6,0,0,6,3,3,6,0,0,0,9,14,23,7,14,19,16,12,31,0,4,10,4,3,13,0,0,0,25,41,63,32,52,82,0,3,0,0,0,0,0,0,0,0,3,3,14,10,27,0,0,0,70,85,150
50301103414,4,0,8,11,13,23,0,0,0,0,0,0,11,13,23,6,3,11,0,3,5,8,0,8,11,13,23,3,0,4,0,3,3,0,0,0,5,4,6,0,0,0,3,7,10,3,4,7,3,4,11,0,0,0,6,4,6,0,0,0,14,16,28,23,19,41,0,0,0,0,0,0,0,0,0,0,5,4,15,5,17,0,0,0,61,53,116
50301103415,0,0,0,12,3,14,0,4,4,0,0,0,12,7,18,4,5,8,0,0,0,0,0,0,4,3,7,3,0,7,3,0,7,0,0,0,8,3,6,0,0,0,12,7,14,6,9,20,16,14,24,3,0,7,0,8,8,0,0,0,24,30,58,33,39,75,3,0,3,6,0,6,0,0,0,3,0,9,19,18,44,0,0,0,78,76,151
50301103416,3,3,7,8,9,18,3,3,0,3,0,5,15,18,30,5,3,6,0,8,8,10,11,18,16,19,35,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,5,10,14,0,0,4,0,0,0,0,0,0,0,0,0,10,11,19,9,10,24,0,0,0,0,6,0,0,0,0,0,6,0,8,4,14,0,6,6,58,61,114
50301103417,7,3,16,15,17,29,0,0,4,4,7,14,15,27,46,0,0,0,0,3,3,7,12,20,14,22,35,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,6,11,11,0,0,0,0,0,0,0,11,11,0,0,0,10,12,19,9,17,27,0,0,0,4,0,4,0,0,0,4,0,6,4,8,13,0,0,0,56,78,131
50301103418,3,0,3,4,4,5,0,0,0,9,9,17,12,11,30,3,0,0,0,3,5,16,21,28,13,22,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,17,0,0,0,0,0,0,0,0,0,0,0,0,13,14,18,13,13,22,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,48,50,101
50301103419,0,4,8,17,14,28,0,3,3,5,6,11,22,27,47,9,5,10,0,0,0,8,3,12,16,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,11,13,0,0,0,0,0,0,0,0,9,0,0,0,8,11,18,13,8,23,0,0,0,0,0,0,0,0,0,0,0,0,5,6,10,0,0,0,46,60,108
50301103420,8,8,10,21,21,43,0,0,0,0,0,0,26,21,49,13,11,24,0,12,9,12,8,20,30,25,54,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,7,14,14,28,3,4,7,0,0,4,4,3,8,0,0,0,17,24,44,26,27,52,0,0,0,0,3,5,0,0,0,0,3,5,10,4,16,0,0,0,98,92,181
50301103421,3,4,11,14,20,37,0,5,9,10,6,6,25,28,54,8,10,18,8,4,6,0,5,5,13,17,31,3,0,3,6,0,7,0,0,0,6,5,10,0,0,0,9,11,24,6,17,22,10,12,17,0,4,4,0,13,10,0,0,0,17,43,59,29,49,80,0,0,0,0,6,7,0,0,0,3,6,8,20,22,40,0,0,0,94,131,222
50301103422,8,0,8,14,6,25,0,4,4,0,0,3,16,15,30,12,0,7,0,4,3,11,21,30,19,25,43,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,4,11,14,23,0,4,5,0,0,0,3,3,7,0,0,0,16,15,34,17,18,39,0,0,0,0,0,4,0,0,0,0,0,4,4,3,0,0,0,0,62,62,121
50301103423,0,0,0,11,7,21,0,0,5,0,6,13,15,19,34,9,4,14,3,3,5,4,7,12,17,16,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,10,12,0,3,5,0,0,0,4,0,4,0,0,0,13,11,27,13,14,27,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,49,50,94
50301103424,5,0,4,4,10,15,0,0,0,0,0,0,8,7,18,8,10,13,0,5,7,0,0,3,13,9,24,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,4,9,5,13,27,9,12,21,0,8,6,4,3,13,0,0,0,22,33,58,26,37,66,6,0,5,0,3,3,0,0,0,0,0,6,17,47,65,3,5,0,67,107,179
50301103501,0,5,9,11,15,25,0,3,5,6,0,9,20,15,40,5,7,8,7,0,11,14,13,25,27,18,46,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,4,8,7,13,0,0,0,0,3,3,7,0,3,0,0,0,12,15,23,16,15,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,55,116
50301103502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50301103503,6,4,6,21,10,35,8,3,6,13,0,16,34,22,53,4,0,5,0,6,9,10,12,23,20,16,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,10,25,7,0,7,5,0,0,5,4,5,0,0,0,24,16,43,23,19,43,0,0,0,3,0,3,0,0,0,3,0,3,0,6,6,0,0,0,84,68,156
50301103504,3,11,9,19,19,36,0,0,0,0,0,0,15,19,35,7,9,14,0,0,0,0,0,0,7,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,40,46,88,55,36,89,3,0,7,9,4,10,0,0,0,110,89,191,110,92,197,8,4,9,0,0,0,0,0,0,8,6,9,22,15,46,0,0,0,165,146,307
50301103505,7,0,4,4,14,20,0,0,3,0,0,0,11,14,25,5,5,14,0,0,0,3,4,4,7,9,15,0,0,0,5,0,3,0,0,0,0,3,3,0,0,0,8,0,8,23,25,45,28,21,42,3,0,4,3,5,8,0,0,0,53,48,102,57,55,107,0,0,3,0,0,0,0,0,0,0,5,8,4,6,11,0,0,5,85,91,172
50301103506,7,0,5,22,25,47,0,0,0,0,0,0,21,25,49,0,0,0,0,0,0,0,0,0,0,5,5,0,0,6,0,0,0,5,0,5,0,0,0,0,0,0,5,4,11,31,27,62,25,20,45,3,0,3,4,8,9,0,0,0,65,56,122,66,59,132,5,3,10,0,0,0,0,0,0,6,7,7,11,11,20,0,0,0,112,106,219
50301103507,7,5,11,18,6,22,0,0,0,0,0,0,18,6,22,8,8,8,0,0,0,0,0,0,8,9,9,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,18,21,36,60,33,96,0,0,3,0,0,0,0,0,0,80,63,142,79,64,150,0,4,3,0,0,0,0,0,0,0,4,3,6,3,4,0,0,0,115,83,197
50301103508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,16,0,0,0,0,0,4,0,0,0,9,10,22,9,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,11,27
50301103509,7,0,4,11,0,17,0,0,0,0,0,5,14,9,22,3,0,9,4,0,4,0,6,8,14,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,4,8,0,0,0,6,3,14,0,0,0,13,14,27,13,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,29,71
50301103510,0,10,5,19,18,34,0,0,0,10,0,10,26,20,50,3,4,16,3,5,6,10,13,17,17,22,40,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,5,8,14,15,27,7,0,9,0,0,3,0,4,9,0,0,0,16,24,43,19,25,47,0,0,0,3,0,3,0,0,0,3,0,3,12,16,24,0,0,0,88,87,173
50301103511,0,3,6,12,22,37,0,0,0,3,4,4,15,24,42,8,8,21,0,0,0,12,14,24,21,25,47,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,23,11,29,4,4,9,4,0,4,5,3,9,0,0,0,28,15,47,28,20,48,0,0,0,0,4,3,0,0,0,0,4,0,4,5,8,0,0,0,78,77,160
50301103512,9,11,22,37,25,63,9,8,7,10,0,10,49,32,80,27,44,66,3,8,16,21,21,39,49,69,115,0,0,0,0,3,4,0,0,3,5,6,14,0,0,0,12,14,22,20,14,31,5,10,11,3,7,8,0,11,11,0,0,0,25,36,58,35,50,80,0,3,4,0,0,3,0,0,0,4,3,11,274,330,606,0,0,0,422,490,913
50301103513,8,4,10,15,20,30,7,10,17,8,10,19,28,40,61,12,4,18,6,3,6,26,31,56,36,42,75,0,0,0,0,5,5,0,0,0,0,0,4,0,0,0,0,3,4,20,23,40,6,8,13,5,0,3,0,0,3,0,0,0,34,28,60,31,37,65,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,107,119,221
50301103514,8,6,10,18,11,24,13,5,18,3,6,17,30,27,56,9,13,22,3,8,9,11,10,19,24,31,57,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,5,8,16,18,37,15,3,13,0,0,6,8,8,9,0,0,0,36,24,60,37,33,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,95,194
50301103515,3,0,6,10,10,20,3,0,7,6,0,9,18,12,36,4,0,4,0,3,4,13,14,24,18,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,16,0,0,0,0,0,0,0,4,4,0,0,0,14,7,18,14,9,23,0,0,0,0,4,4,0,0,0,3,4,4,0,0,0,0,0,0,59,40,97
50301103516,3,3,10,5,10,17,7,3,7,3,3,5,12,13,25,8,5,15,0,3,3,16,11,31,28,21,49,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,11,14,29,0,0,0,0,0,0,0,0,6,0,0,0,11,22,32,13,25,42,0,0,0,0,6,6,0,0,0,0,6,6,13,10,23,0,0,0,74,77,154
50301103517,4,10,13,15,11,30,5,3,7,5,9,9,26,24,50,6,5,15,0,3,3,12,7,16,20,17,37,0,0,0,0,0,3,0,0,0,3,4,5,0,0,0,6,6,6,10,11,23,3,4,11,0,3,3,3,0,5,0,0,0,15,20,39,22,25,41,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,71,85,154
50301103518,6,5,4,7,8,15,0,0,0,4,0,11,12,10,24,3,0,10,0,3,3,20,10,27,20,11,34,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,4,16,23,37,0,3,3,0,5,4,0,6,6,0,0,0,22,29,46,21,33,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,58,59,118
50301103519,0,0,3,11,9,19,0,0,0,5,3,9,16,15,29,0,0,3,0,0,0,18,8,26,21,8,28,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,16,4,16,3,0,3,0,0,0,0,0,0,0,0,0,19,4,21,18,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,4,4,61,36,94
50301103520,4,4,4,3,10,11,4,0,3,12,11,23,17,21,40,4,6,4,0,0,0,19,15,30,23,16,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,24,3,0,4,0,0,0,0,0,7,0,0,0,21,19,34,21,19,34,0,0,0,0,0,3,0,0,0,0,0,3,3,3,3,0,0,0,67,66,135
