SA1_CODE_2021,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
50705119328,72,43,42,43,48,57,35,21,6,367
50705131201,99,31,86,66,31,24,11,5,0,340
50705131202,76,62,84,60,44,36,19,20,0,404
50705131203,144,41,86,89,43,28,21,0,0,458
50705131204,57,13,47,27,31,18,9,0,0,205
50705131205,196,94,118,125,60,46,19,8,0,667
50705131206,145,61,168,82,22,22,16,7,0,529
50705131207,189,58,190,94,57,38,10,7,0,642
50705131208,124,48,52,62,34,16,21,12,0,359
50705131209,0,0,0,0,0,0,0,0,0,0
50705131210,0,0,0,0,0,41,156,136,13,345
50705131211,169,78,111,89,79,46,27,6,0,605
50705131212,68,53,21,39,59,61,55,26,5,381
50705131213,120,64,151,59,37,33,12,0,0,477
50705131214,97,36,71,55,53,27,18,6,5,360
50705131215,249,85,148,114,67,38,18,8,0,733
50705131216,119,42,73,59,54,26,7,8,3,386
50705131217,223,55,169,72,46,31,18,0,4,608
50705131218,172,73,152,102,54,26,3,0,0,587
50705131219,188,87,145,105,50,37,55,39,8,726
50705131220,112,46,106,58,25,14,11,0,0,383
50705131221,36,26,55,20,13,10,0,0,0,151
50705131222,52,45,15,39,55,44,23,10,0,281
50705131223,109,62,56,64,47,30,17,3,0,384
50705131224,230,76,114,142,64,43,33,10,0,714
50705131225,65,59,42,46,75,86,57,19,8,466
50705131301,188,77,106,122,67,37,19,13,3,645
50705131302,83,42,29,50,67,34,13,8,4,332
50705131303,182,52,99,110,49,23,13,0,0,529
50705131304,131,58,56,56,61,37,19,7,3,426
50705131305,117,36,65,74,44,24,19,9,5,376
50705131306,271,106,144,156,112,52,33,5,0,877
50705131307,222,91,137,142,42,33,19,0,0,684
50705131308,196,70,117,112,59,31,19,6,0,609
50705131309,114,55,101,70,28,20,4,4,0,396
50705131310,74,31,51,47,36,20,32,9,0,309
50705131311,103,35,97,31,26,14,10,0,0,322
50705131312,142,34,80,77,42,34,23,5,0,431
50705131313,0,0,3,3,11,21,129,149,23,345
50705131314,47,24,47,31,26,11,9,8,0,194
50705131315,143,85,50,86,112,68,45,19,5,606
50705131316,89,38,54,71,34,25,103,120,28,561
50705131317,0,0,0,0,0,0,0,0,0,0
50705131318,139,76,51,80,79,64,36,16,5,540
50705131319,176,81,60,110,81,26,16,8,0,548
50705131320,109,59,37,64,85,27,17,8,0,413
50705131321,178,73,61,103,66,43,10,5,0,550
50705131322,121,75,52,68,103,56,28,12,3,525
50705131323,170,64,106,80,48,57,30,19,0,576
50705131324,181,77,69,123,94,29,10,3,0,599
50705131325,106,53,33,60,53,54,30,13,0,407
50705131326,169,74,66,95,86,42,31,16,0,581
50705131327,192,52,171,63,30,28,11,4,0,550
50705131328,73,61,17,57,60,36,24,17,4,354
50705131329,136,46,71,86,47,31,39,11,0,470
50705131330,59,40,11,31,45,31,15,27,0,260
50705131331,56,55,27,24,56,69,33,10,0,335
50705131332,71,44,34,33,68,62,25,17,0,365
50705131333,125,88,67,86,75,33,14,12,0,506
50705131334,156,60,59,94,71,32,7,9,0,489
50705131335,83,44,62,46,27,22,7,0,0,293
50705131336,173,60,137,114,45,34,16,7,0,595
50705131337,28,10,22,21,5,7,0,0,0,91
50705131338,44,30,26,24,42,27,26,14,6,234
50705131339,87,42,35,70,35,33,15,7,0,325
50705131340,105,78,40,63,93,50,18,5,0,462
50705131341,40,27,29,14,23,3,3,0,0,147
50705131342,162,44,73,101,63,22,17,0,0,488
50705131343,103,42,56,59,61,39,23,12,0,394
50705131344,230,91,81,129,88,50,28,12,0,705
50705131345,131,61,82,78,52,35,16,4,0,457
50705131346,40,34,26,24,34,47,24,12,3,240
50705131347,231,96,134,131,74,45,37,17,3,768
50705131348,153,66,75,89,50,18,6,4,3,457
50705131349,189,63,132,78,42,30,17,4,0,560
50705131350,216,106,103,134,84,66,26,6,0,734
50705131351,169,74,90,95,47,22,12,5,0,518
50705131352,198,72,135,76,50,30,15,3,0,579
50705131353,96,57,53,44,54,35,12,22,9,390
50705131354,97,44,88,42,30,23,23,8,0,361
50705131355,115,38,60,51,20,8,4,0,0,292
50705131356,40,45,15,18,53,35,17,13,0,244
50705131401,74,21,48,19,14,9,5,0,0,189
50705131402,60,67,25,33,59,46,43,17,0,356
50705131403,126,41,106,51,17,17,0,0,0,363
50705131404,69,43,17,36,61,64,49,19,8,365
50705131405,144,41,104,56,36,26,9,0,0,411
50705131406,0,0,0,0,0,0,0,0,0,0
50705131407,86,38,94,41,31,30,19,3,0,348
50705131408,0,0,0,0,0,0,0,0,0,0
50901122501,106,48,64,77,63,60,46,30,13,496
50901122502,30,19,23,16,24,54,49,26,20,265
50901122503,66,56,51,60,77,102,74,40,27,551
50901122504,31,51,76,64,78,93,111,81,42,626
50901122506,46,43,34,45,37,40,42,30,18,325
50901122507,38,36,45,34,41,51,25,15,10,282
50901122508,36,30,32,33,43,42,55,44,14,329
50901122509,100,75,79,48,70,77,63,56,19,579
50901122510,67,35,44,30,30,42,24,45,42,356
50901122511,99,54,53,43,45,49,29,30,14,416
50901122512,98,57,49,49,47,60,73,55,63,548
50901122513,16,28,19,18,30,62,85,63,49,371
50901122514,55,45,31,39,65,53,50,18,0,361
50901122515,84,60,73,57,84,94,72,51,11,582
50901122516,64,48,38,48,43,58,38,47,9,397
50901122517,82,46,32,48,45,43,33,31,6,367
50901122518,55,53,58,42,45,60,51,44,19,435
50901122519,55,49,42,46,55,94,86,77,48,547
50901122520,29,57,29,18,29,15,25,6,4,219
50901122521,85,42,65,73,102,82,98,33,11,588
50901122522,63,47,24,55,59,49,50,57,33,436
50901122523,84,52,51,51,60,64,47,41,22,464
50901122525,78,34,55,48,45,29,39,19,5,352
50901122526,64,40,52,41,28,39,27,47,27,366
50901122527,29,17,26,14,22,29,29,53,57,278
50901122528,18,15,11,5,19,12,20,46,57,201
50901122529,33,28,21,13,17,19,5,12,8,164
50901122530,54,34,54,36,50,75,40,22,10,381
50901122531,0,0,0,0,0,0,0,0,0,4
50901122532,24,52,24,23,37,64,48,20,0,294
50901122533,49,49,78,65,83,116,106,43,12,598
50901122534,38,31,31,19,44,55,77,35,13,338
50901122535,31,25,64,27,56,64,70,26,9,371
50901122536,48,47,34,39,30,40,57,56,17,369
50901122537,42,33,31,27,47,58,42,34,15,325
50901122538,107,67,52,60,84,51,36,26,5,481
50901122539,96,60,27,38,37,54,39,21,5,386
50901122540,78,33,37,41,42,47,48,25,9,356
50901122601,52,20,34,23,56,64,40,23,4,322
50901122602,85,46,35,54,100,136,98,23,3,589
50901122603,73,21,28,37,50,36,40,21,9,319
50901122604,52,48,25,27,56,45,32,19,0,302
50901122605,52,42,67,43,54,74,35,18,6,387
50901122606,136,46,56,71,76,66,47,10,3,519
50901122607,143,99,42,60,65,74,76,38,4,589
50901122608,52,39,45,39,42,57,40,14,0,329
50901122609,54,17,14,27,28,48,33,13,6,248
50901122610,36,8,24,17,4,25,9,11,0,146
50901122701,41,10,27,14,29,48,24,32,9,246
50901122702,125,57,58,64,65,56,48,31,19,513
50901122703,62,35,32,40,35,58,50,24,11,350
50901122704,38,31,25,20,36,38,32,23,3,251
50901122705,109,47,59,54,77,58,52,29,8,499
50901122706,77,56,32,61,62,71,56,16,9,437
50901122707,10,7,9,0,3,3,6,0,0,47
50901122708,82,52,26,49,90,86,101,46,10,546
50901122709,58,42,25,35,46,38,34,21,0,305
50901122710,44,25,23,35,38,56,42,28,15,310
50901122711,58,58,35,37,39,53,36,15,4,346
50901122712,258,121,137,139,134,88,118,94,28,1120
50901122801,63,12,21,36,34,29,33,33,13,262
50901122802,81,33,31,52,53,49,59,35,13,415
50901122803,0,0,0,0,0,0,0,0,0,0
50901122804,0,0,0,0,0,0,0,0,0,0
50901122805,0,0,0,0,0,0,0,0,0,0
50901122806,75,16,27,43,41,53,57,15,12,347
50901122807,34,18,11,21,33,34,28,26,5,206
50901122808,54,27,27,35,43,34,27,19,5,264
50901122809,77,23,32,52,49,74,87,24,5,428
50901122810,62,31,34,49,48,77,52,21,3,385
50901122811,43,24,13,41,40,63,61,19,0,312
50901122812,64,14,20,40,59,61,61,41,4,366
50901122813,76,25,15,33,56,34,57,27,0,332
50901122814,54,130,35,51,74,80,71,40,12,551
50901122815,49,23,26,34,30,41,64,43,20,334
50901122816,51,28,19,36,42,69,39,22,7,309
50901122817,80,36,29,45,57,89,83,38,4,447
50901122818,51,16,10,21,40,53,59,28,5,289
50901122819,29,13,14,20,22,30,49,42,33,260
50901122820,97,39,33,64,62,80,66,40,14,481
50901122821,62,25,25,48,42,72,48,20,3,345
50901122901,44,14,25,29,22,20,22,5,0,180
50901122902,51,8,34,40,43,26,18,13,0,227
50901122903,57,27,33,39,36,26,28,6,0,253
50901122904,68,18,42,37,37,44,22,12,0,281
50901122905,68,26,27,51,23,27,20,0,0,246
50901122906,89,13,43,55,71,68,41,15,3,394
50901122907,18,18,21,14,15,42,56,17,9,205
50901122908,65,21,31,33,14,36,27,4,4,227
50901122909,58,32,45,51,38,40,49,14,8,336
50901122910,49,20,45,20,28,34,20,5,0,222
50901122911,46,18,40,24,39,46,22,7,0,231
50901123001,63,69,61,50,62,74,52,27,6,464
50901123002,56,13,38,24,23,27,19,25,3,228
50901123003,69,41,37,35,27,45,47,28,14,337
50901123004,71,51,39,49,36,31,26,17,3,321
50901123005,57,56,38,38,40,46,28,17,7,331
50901123006,56,28,46,29,27,30,18,13,8,253
50901123007,42,24,44,30,33,34,27,11,0,250
50901123008,85,38,37,44,47,55,40,18,5,372
50901123009,61,37,44,53,64,64,45,19,10,388
50901123010,97,37,42,49,50,81,58,16,0,430
50901123011,46,33,22,32,17,26,16,16,0,219
50901123012,59,31,41,27,24,26,29,5,4,251
50901123013,68,54,37,34,51,36,45,30,27,381
50901123014,40,38,39,31,36,20,25,18,7,254
50901123101,65,20,25,37,32,51,36,30,5,292
50901123102,81,36,26,46,60,58,65,32,4,406
50901123103,56,20,34,55,61,65,37,17,3,351
50901123104,54,41,24,29,27,45,23,28,11,277
50901123105,74,15,29,44,32,41,34,9,0,268
50901123106,40,15,22,21,21,44,34,14,0,210
50901123107,54,19,42,31,40,47,12,7,0,262
50901123109,81,35,57,59,49,62,53,41,12,456
50901123110,55,10,16,37,20,34,27,9,0,210
50901123111,67,28,19,54,33,39,22,3,0,257
50901123112,28,5,12,15,34,22,22,12,0,149
50901123113,34,13,19,26,42,47,21,29,7,228
50901123114,28,0,15,22,19,26,11,8,6,124
50901123115,68,28,38,38,38,85,46,47,29,419
50901123202,46,27,24,27,32,38,39,34,8,259
50901123203,96,52,40,55,63,65,83,33,21,493
50901123204,67,46,32,43,50,53,31,18,6,343
50901123205,40,28,13,23,34,53,47,18,3,264
50901123206,51,32,41,48,43,66,44,22,8,368
50901123208,51,24,28,27,48,71,63,21,0,339
50901123209,46,29,29,20,40,50,44,7,0,260
50901123210,8,5,7,4,4,14,7,6,0,52
50901123212,61,58,158,133,82,55,44,4,0,604
50901123213,3,0,0,0,0,0,0,0,0,4
50901123214,11,3,4,7,9,12,21,9,0,70
50901123215,24,25,8,21,38,43,30,19,0,206
50901123216,20,10,10,12,23,55,64,39,10,234
50901123217,0,4,0,0,0,0,3,0,0,17
50901123301,107,36,44,48,57,65,69,49,11,479
50901123302,72,51,32,42,50,80,59,30,5,418
50901123303,64,24,27,27,39,41,34,15,3,269
50901123304,38,29,19,25,44,47,49,19,3,265
50901123305,165,86,58,96,119,93,90,40,8,753
50901123306,131,55,45,80,97,88,68,16,11,598
50901123307,47,44,29,33,34,19,24,12,0,241
50901123308,126,73,99,56,79,96,67,43,9,652
50901123309,124,76,82,63,81,100,47,34,15,616
50901123310,93,72,21,65,64,47,58,25,0,451
50901123311,102,64,65,62,61,58,57,51,33,557
50901123312,139,90,88,76,87,67,53,32,13,647
50901123313,37,40,29,27,29,38,25,21,0,253
50901123315,99,54,64,59,64,62,29,11,6,449
50901123316,43,47,22,34,31,32,38,25,11,280
50901123317,83,63,57,55,57,50,57,40,17,473
50901123318,110,50,56,44,37,43,45,24,4,412
50901123319,82,41,70,44,60,55,41,30,9,435
50901123320,121,56,46,73,65,65,70,41,7,534
50901123321,150,96,108,67,59,64,27,10,0,594
50901123322,119,45,58,75,47,28,27,12,5,413
50901123323,69,22,39,45,30,33,21,14,0,270
50901123324,90,57,29,47,44,30,20,10,0,332
50901123325,42,43,29,30,34,20,18,6,9,240
50901123326,118,53,58,67,57,16,13,7,4,388
50901123401,67,24,12,32,36,25,37,18,5,266
50901123402,54,26,22,26,59,63,63,22,3,347
50901123403,55,26,40,47,47,45,28,9,0,300
50901123404,72,33,44,44,57,68,56,14,9,398
50901123405,22,5,8,15,16,18,24,8,0,119
50901123406,22,13,6,12,17,27,43,42,32,224
50901123407,68,57,36,45,45,73,51,23,10,407
50901123408,33,29,22,24,35,37,35,9,8,237
50901123409,44,18,31,26,30,52,37,16,0,248
50901123410,42,28,21,22,45,61,67,19,8,324
50901123411,74,32,25,35,34,59,50,28,8,349
50901123412,107,53,51,53,70,60,36,15,13,458
50901123413,90,47,58,35,59,51,44,15,12,409
50901123414,53,30,30,24,59,68,95,51,4,406
50901123415,57,27,17,29,50,86,69,23,4,355
50901123416,56,17,33,80,73,54,47,12,0,371
50901123501,0,0,0,0,0,0,0,0,0,0
50902123601,27,16,11,22,20,34,35,16,6,183
50902123602,54,22,19,26,51,51,30,25,3,285
50902123603,43,21,19,23,40,63,54,26,16,309
50902123604,80,57,41,50,80,75,44,22,3,461
50902123605,40,34,29,29,38,54,32,16,5,281
50902123606,63,37,38,34,66,61,43,12,7,358
50902123607,336,180,99,212,222,201,112,35,10,1409
50902123608,33,44,8,17,55,38,20,23,4,251
50902123609,130,73,58,66,101,111,41,24,4,620
50902123610,158,86,74,93,136,135,92,37,5,811
50902123611,74,51,15,35,21,38,56,26,10,320
50902123612,79,30,49,42,50,71,52,33,3,419
50902123701,24,15,11,10,19,28,22,20,4,147
50902123702,45,20,34,22,43,37,14,5,4,225
50902123703,29,16,22,17,11,37,57,30,20,238
50902123704,48,19,29,20,35,52,63,38,14,326
50902123705,70,40,44,44,55,77,72,70,29,496
50902123706,51,30,23,34,53,65,34,24,3,328
50902123707,75,10,40,37,73,67,50,17,0,369
50902123708,123,78,96,69,80,74,70,34,16,637
50902123709,35,29,36,29,46,58,43,18,6,295
50902123710,71,29,31,37,29,45,47,14,5,298
50902123711,69,150,24,40,32,30,25,9,6,382
50902123801,74,36,44,38,31,47,63,20,3,363
50902123802,62,42,45,50,45,48,33,18,10,354
50902123803,68,36,30,47,42,81,95,44,16,461
50902123804,95,43,32,68,76,76,60,18,7,477
50902123805,40,22,31,28,32,40,51,42,3,290
50902123806,37,5,10,16,19,24,12,9,3,142
50902123807,27,13,21,17,38,28,50,14,3,213
50902123808,40,15,26,29,37,46,40,13,0,240
50902123809,67,35,18,52,42,35,65,26,4,347
50902123810,79,25,32,35,54,48,52,15,6,336
50902123811,25,11,22,17,22,30,24,20,10,166
50902123812,63,18,25,42,42,44,47,27,0,314
50902123902,71,23,30,41,32,38,50,10,3,305
50902123903,31,5,23,25,23,30,50,23,13,220
50902123904,52,35,31,46,72,75,113,40,14,479
50902123905,103,65,43,67,96,75,77,54,11,601
50902123906,36,30,48,38,50,29,52,40,0,329
50902123907,84,55,74,68,77,105,61,26,7,552
50902123908,21,21,31,12,29,50,60,40,12,269
50902123909,8,3,6,5,12,18,42,9,0,105
50902123910,54,15,39,51,51,85,86,30,15,431
50902123911,69,20,47,48,43,67,72,22,6,391
50902123914,30,28,15,27,59,60,68,12,0,306
50902123915,36,44,95,92,91,101,42,11,3,515
50902123916,51,40,50,43,49,61,62,30,3,394
50902123918,45,25,35,30,40,53,34,26,0,296
50902123920,108,67,52,60,102,110,141,49,4,692
50902123921,36,26,39,28,42,60,66,19,3,315
50902123922,34,18,37,27,33,56,31,32,0,272
50902123923,58,27,21,39,27,29,31,20,6,263
50902123924,145,49,57,80,64,76,73,41,4,593
50902123925,9,7,5,4,21,33,46,19,3,154
50902123926,32,15,24,23,35,64,57,25,9,282
50902123927,24,13,33,19,11,29,38,22,6,186
50902123928,0,0,4,0,0,3,3,3,0,21
50902123929,29,6,32,15,27,35,56,23,9,240
50902123930,0,0,0,0,0,0,0,0,0,4
50902123931,19,20,52,28,31,53,51,23,13,292
50902123932,10,5,19,7,19,42,37,35,5,187
50902123933,0,0,0,0,0,0,0,0,0,0
50902123934,0,0,3,3,12,18,13,6,0,49
50902123935,32,20,50,26,24,30,38,17,6,246
50902124001,70,20,40,41,61,61,52,44,33,428
50902124002,97,48,65,62,62,73,98,58,22,582
50902124003,60,57,65,42,49,70,52,28,15,447
50902124004,34,31,30,19,40,39,48,22,4,270
50902124005,116,65,97,76,93,76,50,22,4,591
50902124006,144,83,73,83,72,90,55,20,10,627
50902124007,85,57,55,58,67,55,66,25,20,492
50902124008,37,22,18,21,45,25,21,5,0,199
50902124009,21,0,15,21,18,34,41,15,6,186
50902124010,91,22,21,49,33,55,27,14,7,314
50902124011,35,27,21,19,42,41,24,4,0,219
50902124012,46,8,20,30,20,17,10,5,0,153
50902124013,37,13,37,9,27,19,13,9,0,163
50902124014,44,9,27,26,25,26,19,9,4,182
50902124101,57,13,30,42,37,40,32,16,7,274
50902124102,27,14,17,28,24,32,13,5,0,158
50902124103,17,8,14,11,20,48,23,13,3,155
50902124104,105,58,70,56,58,84,65,21,8,530
50902124105,89,55,58,55,74,85,83,56,23,582
50902124106,24,20,12,18,38,33,15,16,3,169
50902124107,32,14,31,22,29,35,18,10,0,195
50902124108,124,73,65,54,51,65,55,18,3,499
50902124109,28,17,9,20,34,17,14,7,0,139
50902124110,51,21,23,47,47,67,48,21,4,333
50902124111,39,7,16,21,37,36,23,17,5,203
50902124112,102,40,58,74,35,57,32,38,6,438
50902124113,60,34,49,37,43,39,29,10,9,300
50902124114,69,19,30,42,29,56,33,9,6,302
50902124115,39,8,13,27,23,42,21,8,6,190
50902124201,0,27,53,64,50,47,7,0,0,250
50902124202,3,35,154,156,163,123,33,5,0,665
50902124203,18,9,16,15,5,41,10,6,0,115
50902124204,44,18,50,65,69,79,38,18,8,395
50902124205,48,20,36,29,29,52,50,31,11,308
50902124206,67,18,27,35,55,45,37,16,0,289
50902124207,44,11,29,35,39,56,28,13,13,269
50902124208,38,34,14,20,42,43,52,10,4,253
50902124209,26,27,36,17,38,55,53,23,0,279
50902124210,52,20,39,27,42,41,38,16,4,292
50902124211,26,13,37,41,56,65,45,18,9,304
50902124212,33,9,13,28,36,26,21,5,3,170
50902124213,8,14,37,20,49,51,17,9,0,206
50902124214,5,4,9,9,4,10,13,0,0,53
50902124301,58,48,40,42,46,48,26,22,0,337
50902124302,94,67,50,43,39,80,44,21,8,438
50902124303,77,39,46,36,32,65,26,12,3,337
50902124304,41,30,21,23,27,25,35,21,7,240
50902124305,56,34,27,37,48,43,49,25,20,342
50902124306,43,26,15,25,49,41,30,7,8,239
50902124307,58,39,43,31,45,42,52,29,16,358
50902124308,53,35,41,25,30,39,59,32,8,339
50902124309,78,30,55,43,76,72,85,43,0,486
50902124310,74,37,34,39,33,34,28,16,0,294
50902124311,66,30,38,35,32,40,27,13,6,283
50902124312,56,19,26,26,21,36,30,18,8,235
50902124313,77,35,32,33,51,61,46,29,4,374
50902124314,35,29,49,19,47,37,29,31,7,281
50902124315,43,21,25,19,29,56,45,29,44,310
50902124316,83,38,46,48,40,38,40,19,0,352
50902124317,47,49,17,27,23,21,30,16,11,239
50902124318,46,38,25,24,39,41,33,17,7,274
50902124319,56,32,27,31,33,37,28,20,4,263
50902124320,74,43,65,39,44,48,51,20,12,392
50902124321,155,81,45,103,79,87,71,39,11,672
50902124322,40,37,16,19,42,30,23,11,3,233
50902124323,40,32,15,17,48,57,43,27,4,278
50902124324,41,51,142,118,78,76,58,16,7,587
50902124325,53,44,28,44,32,48,31,17,4,314
50902124326,22,21,6,14,27,37,23,20,0,168
50902124327,51,15,13,22,23,34,31,9,3,197
50902124328,36,19,13,22,20,38,48,12,0,209
50902124329,44,33,28,28,40,62,30,13,4,282
50902124330,62,18,25,33,34,32,37,18,0,264
50902124331,82,35,40,34,40,47,27,22,3,340
50902124332,40,25,22,36,55,27,59,13,0,281
50902124333,115,39,46,61,63,52,44,22,5,449
50902124334,32,13,11,18,31,21,12,12,0,150
50902124335,48,24,32,26,39,50,42,14,4,287
50902124401,60,32,23,28,33,63,82,31,16,364
50902124402,72,24,24,36,29,47,54,34,11,327
50902124403,21,16,34,20,23,39,40,22,11,234
50902124404,39,24,28,30,36,82,87,29,0,359
50902124405,78,48,33,44,54,84,83,36,6,465
50902124406,41,23,27,29,43,75,34,14,4,284
50902124407,44,30,18,23,72,56,57,17,6,333
50902124408,25,16,8,19,36,46,30,16,0,197
50902124409,56,28,18,36,57,80,62,35,4,382
50902124410,60,24,28,32,53,47,47,17,0,313
50902124411,33,29,19,24,79,85,74,36,6,372
50902124412,33,19,15,26,35,55,52,19,6,255
50902124413,72,37,43,41,66,125,91,25,5,506
50902124501,22,18,15,21,22,47,59,36,10,254
50902124502,39,15,20,30,32,37,76,50,20,319
50902124503,33,18,17,26,30,48,59,32,11,268
50902124504,91,30,39,51,49,74,120,55,3,507
50902124505,38,18,15,19,39,52,47,18,5,239
50902124506,38,19,22,24,41,63,73,48,20,346
50902124507,47,22,20,28,36,44,50,57,29,334
50902124508,39,28,35,43,41,71,71,69,28,423
50902124509,31,18,20,19,23,64,54,27,0,263
50902124510,82,37,28,69,46,100,79,32,8,475
50902124511,53,12,24,31,34,74,45,28,0,302
50902124512,44,22,23,38,45,63,59,12,5,311
50902124513,33,3,20,20,27,33,30,10,0,170
50902124514,33,17,20,24,65,62,58,23,4,299
50902124515,41,25,25,27,34,46,64,25,6,289
50902124516,33,16,24,19,29,41,57,19,5,242
50903124601,69,21,29,46,65,56,56,24,8,366
50903124602,61,23,50,42,39,49,61,28,20,370
50903124603,24,24,20,12,25,34,46,29,16,231
50903124604,36,14,13,28,21,21,16,5,4,153
50903124605,43,12,24,35,27,32,28,3,0,205
50903124606,73,50,36,55,95,82,75,44,9,514
50903124607,57,23,26,29,45,51,43,16,0,295
50903124608,55,25,26,24,43,69,57,58,13,368
50903124609,52,32,33,39,29,60,59,26,11,336
50903124610,88,48,49,55,67,72,66,65,39,542
50903124701,24,7,19,22,21,24,15,3,0,131
50903124702,22,15,12,28,34,31,22,11,9,179
50903124703,44,17,27,41,47,40,23,7,0,255
50903124704,36,15,13,27,16,34,22,7,0,169
50903124705,62,33,43,42,25,34,16,15,6,277
50903124706,32,23,30,25,22,24,23,19,5,204
50903124707,38,11,28,24,33,39,22,10,0,211
50903124708,65,12,28,37,35,35,32,21,9,278
50903124709,65,12,27,37,48,45,21,11,3,266
50903124710,48,17,26,12,19,49,30,27,7,246
50903124711,51,14,22,27,31,36,34,13,5,239
50903124712,24,20,21,22,30,38,13,10,0,177
50903124713,36,12,18,29,28,27,18,5,0,172
50903124714,51,38,91,86,74,82,44,14,5,497
50903124715,31,16,27,24,43,42,34,26,0,234
50903124716,92,21,48,70,64,67,50,15,0,439
50903124717,34,11,22,18,41,43,33,10,10,222
50903124718,36,24,18,23,23,37,28,12,6,204
50903124801,58,19,33,36,46,60,47,18,9,331
50903124802,86,24,51,52,53,70,54,22,3,416
50903124803,140,42,62,68,45,66,44,23,3,497
50903124804,39,15,21,19,31,26,29,8,0,186
50903124806,25,11,15,12,26,11,10,6,5,119
50903124807,54,34,22,31,65,53,58,20,4,349
50903124808,13,0,7,12,14,3,3,0,0,57
50903124809,75,47,100,132,161,142,56,23,4,730
50903124901,40,19,26,26,31,30,20,10,8,216
50903124902,47,34,46,39,30,46,48,19,14,322
50903124903,23,107,12,11,19,35,18,4,3,243
50903124904,43,22,10,33,33,32,33,26,3,235
50903124905,112,72,55,72,72,58,65,28,7,543
50903124906,26,16,18,17,28,26,10,25,3,172
50903124907,43,26,31,22,30,26,15,7,3,203
50903124908,48,39,51,40,43,51,44,24,0,350
50903124909,32,48,21,6,12,10,15,3,0,148
50903124910,64,44,41,37,42,43,34,17,3,320
50903124911,99,72,73,58,73,81,75,60,76,657
50903124912,95,70,58,53,56,51,59,23,0,461
50903124913,91,49,64,56,76,75,55,44,25,535
50903125001,64,24,36,27,46,77,65,27,5,367
50903125002,110,26,55,61,46,48,36,31,13,415
50903125003,34,24,22,19,25,35,49,22,8,237
50903125004,32,16,23,21,27,48,31,22,0,230
50903125005,64,37,57,48,43,65,74,57,30,476
50903125006,54,29,22,32,27,59,46,20,3,301
50903125007,49,10,18,30,29,20,33,10,0,205
50903125008,46,15,15,32,36,21,30,4,0,206
50903125009,36,13,21,16,42,37,25,14,3,202
50903125010,43,31,24,27,47,43,47,22,7,294
50903125011,80,30,32,50,53,66,48,22,0,377
50903125012,110,43,54,88,70,98,66,36,11,577
50903125013,42,7,10,25,19,36,21,9,8,189
50903125014,46,14,23,32,52,35,31,16,4,253
50903125015,47,26,20,21,59,60,53,16,5,313
51001126201,61,49,52,55,48,30,26,10,0,327
51001126202,118,54,75,83,67,42,19,3,0,462
51001126203,156,52,90,92,71,48,25,5,0,537
51001126204,79,42,57,82,54,38,36,8,4,387
51001126205,43,29,80,56,45,51,37,11,11,362
51001126206,85,20,65,58,44,27,20,10,0,333
51001126207,30,19,15,25,41,37,46,17,0,228
51001126208,14,11,62,54,60,71,66,11,0,332
51001126209,58,21,27,43,18,52,26,8,0,250
51001126210,129,48,54,66,35,34,32,6,5,406
51001126211,96,56,55,65,47,52,24,7,5,404
51001126212,33,13,46,38,29,85,125,44,0,414
51001126213,85,46,87,70,55,54,27,13,0,431
51001126214,85,40,51,58,40,41,24,6,0,354
51001126215,135,88,208,146,203,331,342,153,25,1636
51001126216,12,20,60,36,28,29,14,11,0,202
51001126217,150,72,133,106,64,78,34,12,4,646
51001126218,126,65,119,103,70,75,63,11,0,625
51001126219,90,66,97,76,62,65,43,20,0,529
51001126220,130,47,53,86,98,76,27,9,0,531
51001126221,31,21,42,35,48,55,56,18,0,313
51001126222,420,112,388,369,320,478,678,250,8,3022
51001126223,110,53,57,45,26,24,9,6,0,345
51001126224,171,38,72,120,90,63,36,3,0,605
51001126225,57,29,39,37,40,43,24,7,0,277
51001126226,91,23,57,66,34,39,27,8,0,352
51001126227,6,0,3,9,11,8,4,0,0,50
51001126228,101,73,107,61,77,70,67,19,3,577
51001126229,94,57,34,41,38,19,16,3,0,300
51001126230,132,31,46,94,86,162,288,54,7,892
51001126231,83,47,41,41,30,33,19,0,0,302
51001126232,16,25,65,47,39,33,19,8,0,257
51001126233,110,57,106,81,110,84,63,15,6,629
51001126234,156,66,82,109,94,64,27,12,4,607
51001126235,54,32,51,25,46,39,27,30,13,309
51001126236,57,29,53,56,53,41,52,23,6,361
51001126237,63,78,62,42,53,56,32,14,0,410
51001126238,163,33,82,87,62,44,18,6,0,492
51001126239,104,54,90,86,77,55,38,17,0,530
51001126240,70,34,33,43,50,108,113,25,0,475
51001126301,33,73,213,132,142,127,92,7,0,821
51001126302,131,70,141,114,120,224,248,43,5,1101
51001126304,170,77,107,56,67,55,26,0,0,557
51001126305,38,25,24,24,37,59,48,18,13,291
51001126307,104,58,107,66,85,87,53,14,7,580
51001126308,84,88,46,38,28,21,8,3,0,317
51001126309,26,16,8,14,11,4,0,0,0,81
51001126310,9,4,10,4,3,3,0,0,0,39
51001126311,18,11,26,10,9,26,18,0,0,122
51001126312,135,76,75,58,80,57,51,17,4,548
51001126313,69,36,43,33,33,13,6,4,0,233
51001126314,28,20,14,6,8,0,4,0,0,85
51001126315,10,6,10,0,0,3,0,0,0,39
