SA1_CODE_2021,M_0_cond_0_14,M_0_cond_15_24,M_0_cond_25_34,M_0_cond_35_44,M_0_cond_45_54,M_0_cond_55_64,M_0_cond_65_74,M_0_cond_75_84,M_0_cond_85_over,M_0_cond_Tot,M_1_mo_con_0_14,M_1_mo_con_15_24,M_1_mo_con_25_34,M_1_mo_con_35_44,M_1_mo_con_45_54,M_1_mo_con_55_64,M_1_mo_con_65_74,M_1_mo_con_75_84,M_1_mo_con_85_over,M_1_mo_con_Tot,M_2_mo_con_0_14,M_2_mo_con_15_24,M_2_mo_con_25_34,M_2_mo_con_35_44,M_2_mo_con_45_54,M_2_mo_con_55_64,M_2_mo_con_65_74,M_2_mo_con_75_84,M_2_mo_con_85_over,M_2_mo_con_Tot,M_3_or_mo_cond_0_14,M_3_or_mo_cond_15_24,M_3_or_mo_cond_25_34,M_3_or_mo_cond_35_44,M_3_or_mo_cond_45_54,M_3_or_mo_cond_55_64,M_3_or_mo_cond_65_74,M_3_or_mo_cond_75_84,M_3_or_mo_cond_85_over,M_3_or_mo_cond_Tot,M_OM_Lterm_Health_Tot_0_14,M_OM_Lterm_Health_Tot_15_24,M_OM_Lterm_Health_Tot_25_34,M_OM_Lterm_Health_Tot_35_44,M_OM_Lterm_Health_Tot_45_54,M_OM_Lterm_Health_Tot_55_64,M_OM_Lterm_Health_Tot_65_74,M_OM_Lterm_Health_Tot_75_84,M_OM_Lterm_Health_Tot_85_ov,M_OM_Lterm_Health_Tot_Tot,M_cond_NS_0_14,M_cond_NS_15_24,M_cond_NS_25_34,M_cond_NS_35_44,M_cond_NS_45_54,M_cond_NS_55_64,M_cond_NS_65_74,M_cond_NS_75_84,M_cond_NS_85_over,M_cond_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_0_cond_0_14,F_0_cond_15_24,F_0_cond_25_34,F_0_cond_35_44,F_0_cond_45_54,F_0_cond_55_64,F_0_cond_65_74,F_0_cond_75_84,F_0_cond_85_over,F_0_cond_Tot,F_1_mo_con_0_14,F_1_mo_con_15_24,F_1_mo_con_25_34,F_1_mo_con_35_44,F_1_mo_con_45_54,F_1_mo_con_55_64,F_1_mo_con_65_74,F_1_mo_con_75_84,F_1_mo_con_85_over,F_1_mo_con_Tot,F_2_mo_con_0_14,F_2_mo_con_15_24,F_2_mo_con_25_34,F_2_mo_con_35_44,F_2_mo_con_45_54,F_2_mo_con_55_64,F_2_mo_con_65_74,F_2_mo_con_75_84,F_2_mo_con_85_over,F_2_mo_con_Tot,F_3_or_mo_cond_0_14,F_3_or_mo_cond_15_24,F_3_or_mo_cond_25_34,F_3_or_mo_cond_35_44,F_3_or_mo_cond_45_54,F_3_or_mo_cond_55_64,F_3_or_mo_cond_65_74,F_3_or_mo_cond_75_84,F_3_or_mo_cond_85_over,F_3_or_mo_cond_Tot,F_OM_Lterm_Health_Tot_0_14,F_OM_Lterm_Health_Tot_15_24,F_OM_Lterm_Health_Tot_25_34,F_OM_Lterm_Health_Tot_35_44,F_OM_Lterm_Health_Tot_45_54,F_OM_Lterm_Health_Tot_55_64,F_OM_Lterm_Health_Tot_65_74,F_OM_Lterm_Health_Tot_75_84,F_OM_Lterm_Health_Tot_85_ov,F_OM_Lterm_Health_Tot_Tot,F_cond_NS_0_14,F_cond_NS_15_24,F_cond_NS_25_34,F_cond_NS_35_44,F_cond_NS_45_54,F_cond_NS_55_64,F_cond_NS_65_74,F_cond_NS_75_84,F_cond_NS_85_over,F_cond_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_0_cond_0_14,P_0_cond_15_24,P_0_cond_25_34,P_0_cond_35_44,P_0_cond_45_54,P_0_cond_55_64,P_0_cond_65_74,P_0_cond_75_84,P_0_cond_85_over,P_0_cond_Tot,P_1_mo_con_0_14,P_1_mo_con_15_24,P_1_mo_con_25_34,P_1_mo_con_35_44,P_1_mo_con_45_54,P_1_mo_con_55_64,P_1_mo_con_65_74,P_1_mo_con_75_84,P_1_mo_con_85_over,P_1_mo_con_Tot,P_2_mo_con_0_14,P_2_mo_con_15_24,P_2_mo_con_25_34,P_2_mo_con_35_44,P_2_mo_con_45_54,P_2_mo_con_55_64,P_2_mo_con_65_74,P_2_mo_con_75_84,P_2_mo_con_85_over,P_2_mo_con_Tot,P_3_or_mo_cond_0_14,P_3_or_mo_cond_15_24,P_3_or_mo_cond_25_34,P_3_or_mo_cond_35_44,P_3_or_mo_cond_45_54,P_3_or_mo_cond_55_64,P_3_or_mo_cond_65_74,P_3_or_mo_cond_75_84,P_3_or_mo_cond_85_over,P_3_or_mo_cond_Tot,P_OM_Lterm_Health_Tot_0_14,P_OM_Lterm_Health_Tot_15_24,P_OM_Lterm_Health_Tot_25_34,P_OM_Lterm_Health_Tot_35_44,P_OM_Lterm_Health_Tot_45_54,P_OM_Lterm_Health_Tot_55_64,P_OM_Lterm_Health_Tot_65_74,P_OM_Lterm_Health_Tot_75_84,P_OM_Lterm_Health_Tot_85_ov,P_OM_Lterm_Health_Tot_Tot,P_cond_NS_0_14,P_cond_NS_15_24,P_cond_NS_25_34,P_cond_NS_35_44,P_cond_NS_45_54,P_cond_NS_55_64,P_cond_NS_65_74,P_cond_NS_75_84,P_cond_NS_85_over,P_cond_NS_Tot
50705119214,38,12,14,18,6,9,3,3,0,113,3,4,4,8,5,0,0,0,0,27,0,0,0,0,0,5,3,0,0,13,0,0,0,0,3,5,0,5,0,9,4,4,4,8,8,10,3,4,0,47,4,4,0,0,0,0,0,0,0,12,53,23,19,18,24,23,7,11,0,176,39,4,9,22,8,6,3,0,0,102,3,10,4,0,7,8,8,3,0,41,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,3,10,9,0,10,13,15,0,0,63,4,0,4,3,4,0,0,0,0,13,46,18,21,25,22,18,14,5,0,176,78,24,26,40,16,17,11,4,0,217,10,11,8,4,9,8,8,3,0,69,0,0,0,0,4,8,5,0,0,22,0,0,0,0,4,6,0,5,0,13,13,11,13,4,22,20,16,7,0,105,11,10,4,4,5,0,0,0,0,31
50705119215,22,15,6,4,13,3,0,4,0,71,3,7,4,0,4,4,4,0,0,28,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,3,7,4,3,3,7,7,0,0,40,4,6,4,0,0,0,0,0,0,10,25,19,9,11,17,15,11,6,0,117,20,15,7,8,11,7,4,4,0,76,3,7,3,0,4,5,0,0,0,33,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,3,7,3,4,10,10,10,0,3,49,3,0,0,0,0,0,0,0,0,10,28,17,12,14,24,22,13,9,3,134,40,23,13,9,25,16,6,7,0,148,11,13,6,7,10,7,8,0,6,63,0,0,0,0,3,3,4,0,0,14,0,0,0,0,0,3,0,0,0,6,11,12,7,7,11,15,17,5,3,87,7,6,0,0,0,0,0,0,0,22
50705119216,18,24,6,9,16,15,3,0,0,96,5,3,0,0,3,7,0,3,0,22,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,4,5,3,0,0,6,7,5,3,0,34,3,0,5,0,0,6,4,10,11,39,27,29,12,14,23,27,16,18,12,167,20,8,10,9,12,13,10,0,0,92,3,8,0,0,7,3,3,0,3,23,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,5,3,0,7,3,8,0,3,6,5,5,9,3,41,3,0,0,0,0,3,4,10,13,40,23,17,12,13,23,22,22,20,15,172,41,28,16,19,31,28,18,4,0,187,5,9,0,3,8,9,4,4,3,52,0,0,0,3,3,0,3,6,0,15,0,0,0,0,0,0,6,3,0,10,5,9,0,5,9,12,15,11,4,75,6,4,5,0,4,15,9,19,27,80
50705119217,57,31,26,43,33,19,8,6,0,218,7,9,11,4,9,11,10,5,0,62,0,0,0,0,5,3,0,3,0,13,0,0,0,0,0,5,4,0,0,13,3,8,13,6,13,12,18,6,0,86,8,0,0,3,0,3,0,0,0,15,66,45,42,48,48,39,21,10,0,321,61,30,23,33,30,26,12,3,0,207,9,10,15,8,15,8,5,10,0,84,0,3,3,6,9,5,9,0,5,35,0,0,0,0,0,3,0,5,0,11,9,19,14,15,20,19,21,16,0,138,11,0,3,3,0,0,0,0,0,31,75,47,43,48,51,47,35,20,8,371,115,57,50,78,62,41,18,9,0,432,9,24,26,10,25,24,16,14,0,149,0,5,3,6,9,10,9,7,6,50,0,0,0,0,4,5,10,7,0,21,7,25,27,15,38,38,33,20,10,222,13,3,8,6,3,5,0,6,3,45
50705119218,93,59,49,38,50,19,11,0,0,335,8,9,8,7,17,7,0,4,0,66,0,0,0,0,5,3,6,0,0,16,0,0,0,0,0,4,0,0,0,6,8,12,11,7,20,16,7,3,0,87,13,11,3,4,4,4,0,0,0,33,115,80,64,58,72,46,16,4,0,454,82,52,37,42,55,25,10,0,0,312,4,11,14,19,23,19,7,0,0,93,0,0,0,4,4,0,0,0,0,17,0,0,0,0,4,4,6,0,0,13,4,9,14,25,25,17,11,10,3,126,12,9,3,8,0,3,3,3,0,38,97,67,57,77,85,43,27,14,3,469,179,113,87,87,103,47,19,7,0,638,8,19,21,30,33,25,11,6,0,160,0,0,0,4,9,5,6,0,0,35,0,0,0,0,3,4,4,0,0,18,8,19,29,33,47,32,26,10,4,211,20,12,6,9,5,11,3,3,0,73
50705119219,46,21,24,15,9,8,14,5,0,140,5,3,5,9,11,10,6,9,3,53,0,0,0,0,0,8,0,0,0,10,0,0,0,0,0,3,0,4,0,5,6,5,7,10,9,15,8,9,3,70,3,0,4,3,3,0,0,0,0,23,57,28,36,30,25,27,21,14,3,236,34,15,19,16,20,13,7,3,0,129,0,7,12,8,13,5,0,4,0,49,0,5,0,3,7,10,3,0,0,23,0,0,0,0,0,0,8,3,0,16,0,7,12,10,19,18,12,10,0,84,9,3,4,9,4,4,4,0,0,33,44,28,32,36,43,34,23,7,0,251,81,40,41,39,28,20,22,3,0,271,4,7,14,13,22,13,6,8,3,104,0,3,0,3,7,12,9,0,0,31,0,0,0,0,4,3,6,8,0,22,8,16,21,22,30,30,16,17,3,155,9,5,7,8,11,9,5,0,0,59
50705119220,34,34,18,26,31,20,7,0,0,172,5,0,5,0,10,12,10,8,0,42,0,0,3,0,0,0,6,6,0,18,0,0,0,0,0,0,8,0,3,7,5,0,5,0,10,11,20,11,5,69,3,0,0,0,0,5,8,0,0,18,40,38,18,32,38,35,32,15,6,262,51,13,13,16,30,10,12,10,0,161,7,9,11,7,9,14,9,7,3,69,0,0,0,0,3,6,3,0,0,18,0,0,0,0,3,0,6,0,0,11,9,7,7,7,14,19,19,8,3,96,10,4,3,0,6,0,0,0,0,26,66,22,26,29,49,38,33,19,3,285,82,49,30,43,58,35,25,12,0,333,14,7,12,10,16,21,20,14,4,116,0,0,4,0,3,9,15,9,0,32,0,0,0,0,3,0,10,0,0,16,14,14,13,10,21,30,41,24,6,172,15,4,3,3,10,7,5,0,0,40
50705119221,11,4,10,9,11,8,7,0,0,67,5,3,0,4,3,3,5,0,0,25,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,9,3,5,4,9,12,5,0,4,33,0,0,3,0,3,0,0,0,0,10,22,8,14,11,14,19,11,6,6,110,20,8,15,7,8,10,7,3,0,66,0,0,9,5,4,7,3,4,0,35,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,5,5,8,4,10,4,0,48,6,0,3,0,4,0,0,0,0,15,24,15,21,15,19,10,16,9,0,132,33,13,20,17,21,14,14,5,0,136,6,9,9,9,10,11,9,4,0,60,0,4,0,0,5,4,5,0,0,17,0,0,0,0,0,0,0,0,0,7,9,8,13,8,17,17,12,6,4,80,4,0,3,0,3,0,0,0,0,22
50705119222,37,16,19,9,12,7,8,5,0,107,4,3,7,4,6,4,5,0,3,35,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,3,5,0,0,10,8,5,7,8,9,13,11,7,3,57,6,0,0,4,5,3,0,0,0,22,47,18,24,20,25,20,20,3,3,183,32,17,11,12,15,10,3,4,0,94,9,8,7,8,5,7,4,5,0,47,0,0,0,0,7,7,4,0,0,17,0,0,0,0,3,3,4,0,0,16,9,6,7,9,16,18,6,5,4,80,3,0,0,3,0,0,0,0,0,13,43,27,18,29,31,25,14,9,0,187,70,29,26,20,24,14,10,9,0,207,8,9,12,12,15,15,5,9,0,89,0,0,0,0,3,8,7,0,0,28,0,0,0,4,3,3,5,0,6,27,10,13,12,14,27,28,23,6,3,138,12,0,4,8,7,3,0,0,0,32
50705119223,32,33,16,12,14,7,4,3,0,122,3,0,7,0,4,12,5,0,0,38,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,3,6,0,6,11,5,6,0,55,9,0,0,3,0,0,0,0,0,21,40,37,28,17,30,18,7,3,3,191,37,15,11,16,15,8,4,0,0,118,0,6,5,6,14,9,6,0,0,43,0,0,0,6,8,7,0,3,0,22,0,0,0,0,0,6,5,0,0,8,0,6,7,11,17,12,9,3,0,80,3,3,0,4,0,3,0,0,5,24,45,25,25,36,36,31,13,3,8,217,69,48,31,28,32,21,3,3,0,235,3,14,14,10,15,16,6,5,0,84,0,0,0,6,8,12,8,3,0,31,0,0,0,0,0,6,5,0,0,12,3,12,15,10,26,25,17,8,0,128,14,4,0,11,4,3,0,0,6,40
50705119224,37,19,9,12,16,16,7,3,0,116,3,4,3,3,0,5,13,7,0,45,0,0,0,0,0,4,3,4,0,11,0,0,0,0,3,0,0,4,0,4,3,4,3,3,7,11,18,7,0,62,5,0,0,0,0,0,0,0,0,9,45,25,19,16,24,28,30,11,3,193,33,6,11,17,15,22,6,3,0,112,0,0,3,9,3,8,7,3,3,44,0,0,0,0,0,5,0,3,0,12,0,0,0,0,0,0,3,0,0,7,0,0,4,7,3,13,14,13,4,65,4,0,3,4,3,0,0,0,0,15,38,7,22,28,18,34,21,14,9,191,71,26,24,26,24,36,18,7,5,232,3,3,11,14,5,10,23,11,3,91,0,0,0,0,0,8,5,7,0,23,0,0,0,0,3,0,9,6,0,11,3,3,12,14,10,23,30,19,4,123,8,4,3,5,4,0,4,0,0,21
50705119225,36,20,29,24,18,18,9,4,0,155,5,4,3,7,6,8,7,0,0,44,0,0,0,0,4,9,0,4,0,15,0,0,0,0,0,3,11,0,0,13,5,4,0,9,16,17,14,3,0,72,5,0,0,5,4,8,4,0,0,15,48,21,35,32,30,41,28,9,0,244,37,29,31,24,14,34,12,0,0,183,7,3,14,10,10,8,3,3,0,65,0,0,0,0,0,9,0,0,0,20,0,0,0,0,0,0,9,3,0,7,4,6,19,13,11,20,8,12,6,93,4,0,4,4,3,8,0,0,0,17,44,36,55,38,30,58,24,8,8,295,74,48,62,48,33,53,19,4,0,334,10,10,18,18,19,22,13,3,0,113,0,0,3,0,5,9,9,5,0,34,0,0,0,0,0,3,12,4,0,22,12,11,17,18,26,32,29,14,6,167,4,0,3,8,3,10,5,0,0,35
50705119226,20,22,11,17,16,13,12,0,0,107,7,3,0,0,3,11,12,4,0,40,0,4,0,0,3,0,4,0,0,13,0,0,0,0,0,0,3,0,0,3,7,6,0,0,3,13,17,10,0,52,3,0,0,0,5,0,0,0,0,13,22,26,16,18,20,27,27,10,0,166,21,14,8,15,13,18,6,5,0,105,3,8,0,8,6,8,12,4,0,50,0,0,0,0,3,0,5,4,0,10,0,0,0,0,0,0,0,0,0,3,3,8,3,8,10,8,13,11,0,67,0,0,0,0,0,0,0,0,0,6,32,25,11,23,27,28,24,10,4,184,43,35,21,33,28,27,20,4,0,210,5,10,4,9,10,25,20,8,0,87,0,4,0,0,7,0,9,6,0,25,0,0,0,0,0,0,3,3,0,9,5,12,5,8,17,21,33,16,0,118,5,3,0,3,5,0,0,0,0,18
50705119227,25,17,10,16,13,10,8,3,4,107,4,4,4,3,6,3,10,3,0,36,0,0,0,0,0,0,3,4,0,9,0,0,0,0,0,0,0,3,0,13,4,4,8,6,6,4,9,15,0,57,0,3,0,0,0,0,0,0,0,9,38,23,13,20,20,17,18,18,3,171,28,9,3,16,11,15,8,7,0,91,6,3,3,6,8,3,9,6,0,43,0,0,0,0,3,3,5,0,0,12,0,0,0,0,0,0,0,4,0,9,6,4,4,9,11,7,12,9,0,64,0,0,0,0,0,0,0,0,0,10,31,16,11,21,22,22,20,18,0,159,55,26,18,30,23,27,17,10,4,199,6,4,6,8,10,4,19,9,3,77,0,0,0,3,5,6,8,3,0,23,0,0,0,0,0,0,0,12,0,15,6,7,8,12,15,16,24,22,5,125,3,7,0,0,0,0,0,0,0,12
50705119228,18,24,8,8,14,20,8,3,0,109,3,6,7,0,7,14,4,0,4,44,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,3,6,6,0,8,18,6,4,4,53,3,0,4,0,0,4,0,0,0,15,26,29,16,9,24,42,15,4,7,178,33,14,14,10,10,25,4,0,0,117,3,3,6,0,17,10,4,0,3,51,0,0,0,4,0,5,7,0,0,15,0,0,0,0,0,0,0,0,0,4,0,5,4,3,16,15,10,4,3,70,3,0,0,0,0,0,0,0,0,0,36,23,18,17,32,39,13,4,3,189,53,41,24,17,27,49,15,5,3,223,6,9,9,4,22,28,10,5,6,94,0,0,0,4,3,10,4,3,0,27,0,0,0,0,0,4,6,0,0,8,3,9,6,3,25,38,18,7,3,127,4,3,4,0,0,4,0,0,0,14
50705119229,17,8,4,9,9,9,5,0,0,59,3,9,3,4,3,4,3,0,0,27,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,6,0,0,0,7,5,4,0,8,7,10,3,7,0,42,4,5,0,0,0,0,0,0,0,6,26,18,9,9,15,17,13,7,0,118,11,13,10,11,11,13,0,0,0,65,0,0,3,0,7,0,7,0,0,20,0,4,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,4,3,6,8,6,6,0,0,37,6,5,5,0,3,3,0,0,0,19,26,21,17,17,16,17,6,0,0,128,35,24,12,14,16,14,5,0,0,130,6,7,5,4,9,4,4,3,0,39,3,3,3,0,3,3,6,0,0,28,0,0,0,0,0,6,0,4,0,12,5,12,10,11,17,10,12,6,0,77,10,5,5,6,3,0,0,0,0,36
50705119230,35,3,13,12,8,5,3,5,0,91,3,0,0,0,7,7,3,0,0,33,0,0,4,0,0,4,3,0,0,10,0,0,0,0,0,0,0,0,0,3,3,0,3,0,10,6,9,0,0,42,9,0,4,7,3,0,3,0,0,23,45,12,20,24,21,16,21,8,0,158,31,8,10,10,13,4,5,5,0,81,6,7,6,5,3,9,6,5,0,41,0,0,0,0,3,4,0,0,0,17,0,0,0,0,0,3,0,0,0,4,6,7,11,3,5,16,7,6,0,66,3,5,3,3,0,0,0,0,0,17,41,18,22,21,19,23,13,7,0,156,67,11,21,30,20,8,8,8,0,166,12,7,8,10,10,15,7,5,0,75,0,0,7,0,6,7,4,0,0,23,0,0,0,0,0,3,3,0,0,8,12,7,15,9,19,26,14,9,0,103,6,3,3,9,6,0,4,0,0,34
50705119301,29,21,11,18,19,11,4,0,0,117,3,3,7,3,8,6,5,0,0,40,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,8,3,3,7,8,10,5,10,8,0,49,5,4,0,0,0,0,0,0,0,15,35,30,23,23,28,20,16,8,0,186,29,12,13,19,17,16,6,0,0,109,0,3,3,3,8,8,3,4,0,31,0,3,0,0,0,5,9,0,0,18,0,0,0,0,0,0,0,6,0,4,0,11,3,4,10,6,10,7,3,58,10,0,5,0,4,0,0,0,0,21,39,21,18,23,26,24,16,8,0,182,53,31,26,34,32,26,16,0,0,226,4,8,7,13,13,9,12,10,0,73,0,3,0,0,3,3,7,4,0,25,0,0,0,0,0,0,3,0,3,10,4,10,7,15,18,18,16,16,4,106,15,4,10,0,0,0,0,0,0,33
50705119302,34,12,14,17,20,18,10,12,0,122,0,9,0,5,0,11,0,4,0,44,0,0,0,0,0,5,0,0,4,9,0,0,0,0,0,0,0,4,0,10,4,9,0,4,0,17,7,9,5,61,0,0,0,0,0,0,0,0,0,4,35,25,21,25,16,32,14,19,5,190,34,18,17,17,16,18,8,4,0,136,3,11,5,5,10,7,6,3,0,50,0,0,4,4,0,5,0,0,5,12,0,0,0,0,4,3,7,3,0,11,3,11,10,9,11,10,6,10,3,75,0,0,0,0,0,0,0,0,0,10,38,31,21,23,30,27,19,14,6,217,62,35,28,32,35,35,19,14,0,263,7,15,9,9,13,17,5,12,0,94,0,0,4,4,0,6,4,4,10,26,0,0,0,0,4,3,5,5,0,21,7,19,8,12,14,28,14,20,10,137,0,3,0,5,0,0,4,0,0,12
50705119303,23,9,15,11,12,11,4,0,0,91,3,3,5,4,4,9,3,4,0,31,0,0,0,0,0,6,0,0,4,10,0,0,0,0,0,0,0,0,0,7,3,5,4,4,4,7,8,7,3,42,3,0,0,0,0,0,0,0,0,10,26,15,20,15,17,21,10,8,4,143,26,15,11,11,12,5,8,3,0,84,0,3,10,3,0,7,6,4,0,37,0,0,0,4,3,5,3,0,0,12,0,0,0,0,0,0,4,0,0,9,0,3,11,3,7,7,9,10,0,58,0,0,4,0,4,0,0,0,0,5,27,15,24,19,22,20,14,12,4,147,42,20,28,25,27,21,12,3,3,175,4,9,13,3,3,11,6,10,0,70,0,0,4,4,3,5,6,0,4,23,0,0,0,0,0,0,0,0,0,8,4,7,10,9,9,22,17,15,4,99,5,0,4,0,3,0,0,0,0,18
50705119304,22,13,3,9,13,16,18,0,0,97,3,5,0,0,0,13,3,7,0,30,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,5,4,0,3,14,4,8,0,38,7,0,5,0,0,5,0,0,0,11,26,18,12,14,16,31,20,8,0,148,15,20,11,14,17,13,3,0,0,99,3,3,0,3,0,5,3,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,10,4,4,0,34,0,3,0,0,0,0,0,0,0,8,19,21,14,14,18,28,12,5,0,144,40,31,19,24,29,29,18,0,0,193,3,5,4,4,5,17,11,6,0,54,0,0,0,0,0,5,0,4,4,14,0,0,0,0,0,0,3,0,0,3,3,4,3,10,5,28,14,9,3,74,7,3,4,0,0,0,0,0,0,18
50705119305,35,19,17,14,19,40,6,3,0,146,3,6,0,5,6,12,12,5,0,44,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,5,3,9,3,3,6,5,6,18,10,13,4,60,6,5,0,0,5,0,0,0,0,13,38,25,21,14,26,52,15,16,4,219,22,28,13,19,26,25,4,0,0,143,3,6,10,3,5,15,4,7,0,56,0,3,0,0,0,3,3,4,0,14,0,0,0,0,0,4,0,0,0,9,3,8,5,3,9,24,9,8,0,78,0,5,0,0,0,0,0,0,0,8,22,38,22,25,39,48,21,19,0,227,51,46,28,32,49,65,9,9,0,287,3,8,9,9,11,31,16,8,4,95,0,4,0,0,0,4,5,8,0,24,0,0,5,0,0,0,0,3,3,15,3,9,14,9,13,39,23,22,10,139,6,7,0,0,3,0,0,0,0,22
50705119306,16,11,14,7,8,8,6,0,0,85,0,0,6,0,3,5,7,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,9,0,0,6,7,0,6,9,0,0,31,6,0,0,4,0,0,0,0,0,6,23,5,19,16,18,19,15,5,0,123,13,8,11,7,4,5,15,4,0,67,0,5,8,0,3,6,7,3,0,24,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,5,6,0,5,5,8,8,0,39,5,4,0,0,0,0,0,0,0,13,22,13,15,12,14,14,20,5,0,120,33,12,27,14,13,20,22,3,0,152,0,5,7,3,8,10,15,3,0,50,0,0,0,0,5,0,0,7,0,14,0,0,0,0,0,6,5,0,0,9,3,5,12,8,11,15,18,4,0,71,10,3,0,4,0,0,0,0,0,19
50705119307,29,17,18,14,17,11,4,4,0,112,7,6,6,5,7,9,0,0,0,43,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,4,3,0,0,8,7,6,9,5,4,13,3,0,0,58,7,3,0,4,0,0,0,0,0,13,43,29,25,29,26,16,11,3,0,188,43,8,15,16,16,6,6,0,0,118,6,12,13,3,5,7,3,0,0,55,0,0,0,5,4,4,0,3,0,17,0,0,0,0,0,3,4,4,0,12,7,16,11,7,13,12,7,5,0,84,8,0,3,0,0,0,0,0,0,19,55,27,30,28,34,29,17,6,0,224,75,33,33,27,38,18,12,5,0,226,22,11,14,13,11,14,8,0,0,102,0,0,3,3,6,4,0,0,0,23,0,0,0,0,0,9,5,4,0,18,21,16,17,20,16,25,17,11,4,141,12,3,4,8,0,0,0,0,0,36
50705119308,22,15,11,15,9,6,0,0,0,80,7,3,9,0,3,9,0,0,0,35,0,4,0,0,3,5,3,6,0,18,0,0,0,0,0,0,0,0,0,12,4,7,9,4,8,14,3,7,0,56,9,0,0,3,0,5,0,0,0,16,35,26,20,20,14,17,10,12,0,161,26,8,15,5,3,8,4,4,0,72,15,12,5,3,5,7,5,3,6,52,0,0,6,3,0,0,7,3,0,18,0,0,0,0,0,0,0,0,0,15,15,14,3,10,14,13,9,9,3,80,10,0,0,3,0,0,0,0,0,16,42,19,17,21,16,17,13,10,4,172,50,23,21,21,10,9,8,5,0,157,17,11,9,6,15,13,3,9,6,88,0,4,0,6,3,6,4,4,0,29,0,0,0,0,0,5,3,3,0,19,18,19,11,15,24,24,14,17,5,141,13,4,6,9,0,7,3,0,0,32
50705119309,43,22,25,23,15,11,5,0,0,142,18,10,5,9,8,5,12,0,0,60,0,3,0,0,5,4,0,0,0,14,0,0,0,0,0,3,4,5,0,11,16,10,8,9,11,10,9,6,0,84,0,0,3,0,0,0,0,0,0,5,62,38,32,28,28,20,16,7,0,234,40,23,23,15,22,7,9,3,0,143,9,4,13,12,8,4,6,7,0,53,0,0,0,3,3,7,0,0,0,19,0,0,0,0,0,4,0,6,0,13,9,6,15,15,11,10,7,11,0,89,0,0,5,0,0,3,0,0,0,10,43,34,36,32,37,21,15,16,0,236,87,46,44,40,37,21,11,4,0,288,16,16,19,14,19,7,10,6,0,116,4,0,5,3,9,7,0,5,0,33,0,0,0,0,3,6,4,10,0,19,21,17,27,22,27,17,18,20,0,166,0,0,3,0,0,3,3,0,0,16
50705119310,49,29,19,13,17,10,7,0,0,137,12,10,6,10,9,13,3,3,0,56,0,0,3,3,0,0,4,8,0,20,0,0,0,0,0,0,0,4,4,15,8,10,5,10,12,14,13,13,4,89,3,0,0,0,3,4,0,0,0,17,65,42,27,29,32,22,17,14,4,243,44,33,13,29,10,8,7,5,0,147,3,13,15,8,9,9,13,9,0,76,0,0,0,0,0,5,5,6,0,22,0,0,0,0,0,9,11,5,0,19,3,16,18,6,17,22,25,12,0,113,6,0,0,5,0,0,0,0,0,14,54,46,29,40,29,28,32,17,5,275,88,64,34,42,22,18,10,4,0,281,16,23,18,13,19,19,16,8,0,132,0,0,3,4,5,13,7,7,0,40,0,0,0,3,5,9,13,9,4,39,17,25,21,22,24,34,35,25,4,206,12,3,0,3,4,4,0,0,0,32
