SA2_CODE_2021,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
505021094,57,0,0,0,57,13,0,66,365,40,3,0,409,3,0,8,416,11,0,432,648,78,16,4,741,0,0,0,741,22,0,766,47,10,6,0,53,0,0,0,53,0,0,56,0,0,0,4,3,0,0,0,3,0,0,3,1060,118,28,9,1209,5,0,6,1221,41,0,1257,7,0,0,0,10,0,0,0,10,0,0,8,6,0,0,0,6,0,0,0,6,0,0,6,10,0,0,0,15,0,0,0,15,0,0,10,1067,117,28,9,1225,5,0,6,1231,42,0,1267,197,14,11,7,225,10,0,10,233,28,0,262,0,0,0,0,0,0,0,0,0,0,4,4,1261,132,33,20,1452,18,0,13,1462,74,4,1540
505021095,25,0,0,0,26,3,0,30,320,64,0,7,394,6,0,9,399,13,0,414,507,101,12,5,619,0,0,3,622,7,5,640,75,3,10,0,88,8,0,8,91,0,0,93,0,0,0,0,3,0,0,0,3,3,0,12,912,170,24,6,1109,10,5,9,1118,24,13,1154,9,3,0,0,14,0,0,0,14,0,0,14,7,0,0,0,7,8,0,8,13,0,0,15,21,3,0,0,20,8,0,8,28,0,0,29,930,168,24,6,1131,17,5,22,1147,23,13,1184,219,41,5,11,270,7,8,11,285,21,9,314,0,0,0,7,6,0,0,0,6,0,0,9,1148,204,29,24,1408,21,9,30,1436,49,19,1509
505021096,119,0,0,0,118,17,0,136,892,129,7,4,1030,23,6,22,1053,60,0,1108,1268,113,17,9,1405,10,0,10,1418,26,0,1447,59,11,4,0,75,0,0,0,75,4,0,73,5,0,0,8,8,0,0,0,8,0,0,8,2223,254,25,16,2517,29,6,35,2550,91,0,2636,23,0,0,0,23,0,0,0,23,4,0,24,47,3,0,0,53,0,0,0,53,0,0,55,73,3,0,0,75,0,0,0,75,4,0,78,2290,257,25,16,2591,29,6,35,2626,88,0,2719,460,45,12,4,519,5,3,7,526,62,0,590,0,0,0,3,3,0,0,0,3,0,0,9,2747,306,42,24,3113,36,7,43,3157,156,4,3311
505021097,88,0,3,3,90,8,0,102,603,93,11,9,712,16,5,23,732,30,0,762,949,118,3,7,1081,11,0,15,1086,14,0,1101,98,5,8,0,116,0,3,0,117,0,0,117,10,3,0,10,16,0,0,0,21,0,0,21,1653,219,24,17,1915,34,5,35,1958,43,0,2004,29,0,0,0,24,3,0,3,27,0,0,30,51,4,0,0,59,0,0,0,58,0,0,62,76,9,0,0,86,3,0,3,88,3,0,91,1729,229,24,17,2005,32,5,41,2042,51,0,2092,392,71,3,4,467,5,0,5,471,45,0,520,0,0,0,0,3,0,0,0,3,0,4,11,2124,297,25,29,2477,38,5,46,2522,100,5,2617
505021301,128,0,0,0,128,10,0,139,543,61,6,10,612,3,0,8,625,18,0,638,750,97,5,0,853,7,0,4,858,13,0,876,66,4,11,0,78,0,0,0,78,0,0,78,12,4,0,7,19,0,0,0,19,0,3,27,1367,169,18,12,1569,10,5,14,1577,37,3,1623,18,6,0,0,18,3,0,3,23,0,0,23,28,0,0,0,29,3,0,3,32,4,0,31,40,8,0,0,48,6,0,6,52,6,0,56,1409,172,18,12,1613,16,5,17,1629,41,3,1676,338,69,9,3,423,7,17,26,443,65,3,513,0,0,0,0,0,0,0,0,0,0,8,4,1746,244,27,17,2032,19,18,39,2074,107,13,2196
505021302,64,0,0,0,64,10,0,71,396,67,8,0,472,9,0,7,473,25,3,494,646,85,7,3,734,13,0,12,747,15,6,770,77,9,6,0,95,0,3,3,95,4,0,98,0,3,0,12,14,0,0,0,14,0,0,14,1119,158,18,13,1311,15,4,21,1329,38,6,1374,6,3,0,0,16,0,0,0,16,0,0,16,21,0,3,0,28,4,0,4,34,0,0,37,32,7,3,0,44,4,0,4,44,0,0,48,1154,167,19,13,1354,21,4,29,1378,40,6,1424,326,67,7,12,418,0,0,3,420,42,5,466,5,4,3,8,19,0,0,0,19,0,5,17,1484,232,30,33,1788,26,4,34,1816,78,14,1906
505031098,69,6,0,6,71,19,0,98,361,68,15,4,449,13,4,14,459,32,3,493,493,83,15,4,594,10,0,12,608,40,0,649,34,10,9,0,52,0,0,0,52,0,0,57,9,0,0,3,18,0,0,0,18,0,4,19,906,157,35,12,1111,24,6,29,1134,73,5,1218,5,0,0,0,10,5,0,5,12,7,0,14,27,23,0,4,53,0,0,0,56,4,0,61,32,24,0,4,62,5,0,6,65,9,0,77,940,184,35,15,1177,25,3,31,1202,79,5,1291,449,141,19,26,632,17,4,25,656,138,12,804,3,4,0,3,7,0,0,0,7,3,10,23,1393,335,51,43,1821,41,9,53,1867,225,28,2114
505031099,74,0,0,0,78,11,0,91,747,90,23,0,865,11,13,24,885,36,0,922,1227,158,39,15,1432,29,0,29,1461,37,3,1507,115,23,12,4,153,0,0,0,153,9,0,162,24,3,0,32,64,0,0,0,64,0,3,70,2114,272,79,49,2515,41,13,50,2565,78,11,2661,31,10,0,0,41,0,0,0,44,11,0,49,60,16,0,8,83,4,0,4,91,0,3,95,89,29,0,8,129,6,0,6,128,9,3,149,2201,301,79,56,2643,44,13,53,2699,86,16,2804,752,138,38,47,982,36,10,46,1024,137,6,1169,4,0,0,3,8,0,0,0,8,0,9,21,2958,445,119,105,3627,81,22,105,3733,230,33,3994
505031100,78,3,0,3,82,4,0,92,971,101,19,3,1100,14,3,15,1113,55,0,1170,1465,171,31,9,1677,5,3,7,1681,52,0,1738,155,23,28,9,214,0,5,4,225,13,0,231,6,0,0,19,28,0,0,0,28,0,0,31,2594,294,81,41,3016,20,6,25,3044,119,5,3165,18,0,0,0,22,4,0,4,27,3,0,27,45,0,0,0,53,5,4,3,53,4,0,56,63,6,3,3,74,9,4,8,80,8,0,85,2658,295,85,46,3087,25,7,33,3124,122,5,3249,603,88,43,27,764,9,0,9,772,86,0,860,3,0,0,4,4,0,0,0,4,0,18,27,3265,390,126,78,3857,37,7,45,3904,210,22,4133
505031101,40,0,0,0,44,8,0,55,413,57,10,0,483,4,0,4,484,26,0,510,673,112,23,9,811,3,6,12,822,28,3,857,93,9,11,0,120,0,0,0,120,0,0,124,11,0,0,11,18,0,0,0,16,0,0,22,1186,179,52,17,1436,10,6,15,1450,58,3,1513,21,4,0,0,23,5,0,5,28,8,0,37,49,5,0,0,58,0,3,3,61,0,0,61,66,7,0,0,83,5,3,6,84,8,0,98,1255,194,51,17,1513,12,10,20,1539,66,3,1609,394,61,15,21,492,16,3,22,513,103,0,617,6,0,0,3,12,0,0,0,12,0,8,22,1656,252,72,38,2016,35,13,42,2056,165,21,2239
505031102,37,3,0,3,37,13,0,52,189,47,0,0,238,0,0,0,241,14,0,259,280,47,11,5,341,6,0,6,341,36,0,381,26,3,0,0,26,0,0,0,26,3,0,37,5,0,0,6,11,4,0,4,16,0,4,23,499,98,7,11,610,7,0,7,620,61,4,686,14,3,0,5,21,0,0,0,21,5,0,25,20,7,0,3,33,0,0,4,40,5,0,48,37,9,0,5,53,0,0,4,60,11,0,68,535,111,7,19,671,16,0,16,688,71,4,757,295,96,5,8,416,25,10,32,445,133,0,580,4,0,0,0,4,0,0,0,4,5,12,18,832,207,18,29,1084,36,8,49,1135,204,14,1358
505031104,58,0,0,0,61,15,0,78,369,63,5,5,437,3,0,8,442,28,0,473,477,112,11,3,610,8,3,14,625,27,0,645,42,4,5,0,49,0,6,6,49,0,0,52,0,0,0,13,20,0,0,0,20,0,0,20,887,183,18,25,1113,12,8,21,1138,58,0,1189,13,0,0,0,16,0,0,0,15,0,3,20,23,12,0,0,30,0,0,5,37,8,0,45,34,18,0,0,48,3,0,4,50,9,3,62,916,197,18,25,1162,12,10,26,1187,64,3,1251,316,82,10,9,422,15,9,22,444,116,0,561,9,0,0,0,9,0,0,0,9,3,10,20,1242,275,34,38,1584,24,24,52,1636,182,10,1826
505031105,142,0,0,0,145,6,0,153,991,109,12,3,1116,11,9,18,1136,44,4,1189,1458,146,45,0,1648,4,0,6,1657,26,4,1684,135,16,21,0,176,0,0,0,178,0,0,178,18,0,0,21,40,0,0,0,39,0,10,48,2594,282,82,32,2983,19,8,28,3013,72,16,3095,19,0,0,0,24,3,0,3,21,0,0,21,59,0,9,0,73,6,0,6,78,4,0,83,80,7,9,0,91,10,0,10,98,4,0,107,2675,286,90,32,3073,25,8,34,3111,77,16,3201,506,58,24,10,595,20,0,20,615,56,0,675,3,3,0,0,11,0,0,0,11,0,4,14,3181,346,111,39,3677,48,8,56,3734,135,22,3889
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,83,0,0,0,86,4,0,91,701,87,16,6,818,9,0,9,827,27,0,853,1163,130,19,10,1326,11,0,11,1339,11,0,1347,71,9,17,3,104,4,0,4,107,10,0,116,11,0,0,19,28,0,0,0,28,3,3,33,1951,231,56,41,2281,20,0,20,2306,54,3,2350,17,0,0,0,17,0,0,0,17,3,0,24,39,0,0,3,41,0,0,0,41,0,0,41,53,0,0,3,59,0,0,0,59,3,0,63,2008,235,56,45,2340,20,0,20,2358,51,3,2415,407,68,13,15,504,0,0,0,505,55,0,560,9,0,0,12,16,0,0,0,16,0,0,16,2419,307,71,65,2860,23,0,23,2885,106,3,2997
505031255,32,0,0,0,31,0,0,35,547,68,34,0,653,14,0,17,663,30,3,694,948,125,44,10,1128,3,3,8,1132,27,0,1157,150,13,19,0,183,5,0,5,187,3,0,195,5,0,0,18,24,0,0,0,24,0,0,25,1654,199,97,29,1981,24,0,27,2007,60,0,2071,19,0,0,0,19,3,0,3,22,5,0,22,69,3,6,4,84,0,0,0,84,0,0,87,87,3,6,4,106,3,0,3,103,5,0,114,1743,208,98,29,2078,26,0,30,2111,64,3,2182,542,54,39,18,656,9,0,15,668,38,0,700,0,0,0,0,0,0,0,0,0,0,8,10,2282,262,139,46,2738,35,3,43,2772,102,17,2898
505031256,9,0,0,0,9,0,0,9,32,0,4,0,32,0,0,0,32,5,0,41,44,6,0,6,60,0,0,0,60,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,4,76,7,4,3,95,0,0,0,95,3,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,7,4,3,100,0,0,0,100,3,0,100,9,0,0,0,13,0,0,0,13,13,0,26,0,0,0,0,0,0,0,0,0,0,0,0,87,8,4,3,108,0,0,0,108,16,0,129
505031257,0,0,0,0,0,0,0,0,91,13,3,4,112,0,0,0,114,3,0,122,178,27,27,3,234,4,0,3,241,12,3,257,20,0,0,0,23,0,0,0,23,0,0,23,4,0,0,0,5,0,0,0,5,0,0,5,302,36,39,9,378,3,0,4,382,14,9,409,3,0,0,0,8,0,0,0,8,0,0,8,6,0,0,0,5,0,4,4,8,8,0,15,9,3,0,0,7,0,4,4,15,8,0,26,305,36,39,9,392,3,9,9,398,21,9,431,123,17,9,0,151,6,0,6,155,24,3,172,0,0,0,0,0,0,0,0,0,0,6,6,432,60,46,10,542,7,9,10,551,48,11,613
505031258,25,0,0,0,25,0,0,22,324,40,14,8,390,5,0,3,391,19,0,409,603,57,42,10,712,12,0,14,720,29,0,751,70,3,14,0,93,0,0,0,93,4,0,94,6,0,0,9,18,0,0,0,18,0,0,18,1010,103,66,28,1209,13,4,16,1226,48,0,1278,12,4,4,0,15,0,0,0,14,0,0,16,35,3,9,0,46,5,0,5,52,0,0,52,46,5,8,0,59,10,0,10,64,0,0,66,1053,112,78,31,1270,21,4,24,1292,50,0,1347,380,78,20,26,510,13,3,20,527,71,0,596,0,0,0,0,3,0,0,0,3,0,0,7,1435,188,94,62,1782,35,10,44,1823,121,6,1949
505031303,66,0,0,0,66,6,0,68,594,54,16,3,657,5,0,3,666,14,0,681,1029,96,38,19,1189,3,0,3,1192,18,0,1213,77,7,26,3,124,0,0,0,122,0,0,128,8,0,0,22,27,0,0,0,27,0,0,27,1711,157,79,47,1997,10,0,10,2009,36,0,2049,3,6,0,0,11,0,0,0,13,0,0,11,37,4,0,0,47,0,0,0,45,0,0,45,45,16,0,0,55,6,0,6,56,0,0,60,1758,169,79,47,2052,12,0,10,2061,39,0,2104,388,59,14,10,469,14,4,18,489,36,0,513,4,0,0,5,11,0,0,0,11,0,9,20,2148,225,96,56,2532,23,5,32,2558,68,9,2637
505031304,114,3,0,3,119,14,0,135,1025,79,9,4,1123,18,4,18,1145,49,0,1186,1371,145,29,8,1558,20,0,18,1575,39,0,1621,115,7,25,0,149,0,5,5,156,5,0,161,11,0,0,19,33,0,0,0,33,0,0,30,2524,239,68,31,2865,31,4,41,2903,94,4,2998,16,3,0,0,27,0,0,0,27,4,4,32,76,14,3,0,95,8,4,8,105,4,0,107,94,18,3,0,121,8,4,8,130,4,4,135,2619,257,76,31,2979,42,9,49,3035,93,8,3132,590,107,18,22,739,17,0,17,755,81,5,842,11,3,0,10,23,0,0,0,23,0,7,32,3219,369,96,60,3743,65,9,70,3819,175,15,4009
505031305,113,0,0,0,108,18,0,129,835,105,18,0,958,5,0,5,959,29,0,990,1173,185,23,12,1395,8,9,12,1410,34,0,1444,116,14,6,0,138,0,0,0,138,3,0,139,14,0,0,11,23,0,0,0,23,0,0,28,2137,298,50,23,2519,12,9,17,2531,63,0,2599,6,3,0,5,10,4,0,4,16,9,0,22,38,10,0,0,45,0,4,4,55,11,0,68,48,11,0,5,57,7,4,8,74,17,0,86,2188,312,50,27,2575,18,11,28,2604,82,0,2685,473,107,9,13,606,14,0,14,619,93,0,711,0,0,0,0,0,0,0,0,0,4,10,15,2663,422,62,42,3183,31,11,38,3218,175,16,3414
505031306,49,0,0,0,47,3,3,54,496,49,24,6,577,16,0,16,587,18,5,612,840,103,39,10,996,22,0,25,1020,39,0,1061,78,12,23,0,111,8,0,8,119,8,0,127,4,0,5,10,15,0,0,0,15,0,0,20,1418,168,88,22,1702,43,0,46,1749,64,6,1814,16,0,5,0,21,0,0,0,21,0,0,21,37,4,0,0,42,0,0,0,42,8,0,50,51,8,6,0,65,0,0,0,68,8,0,74,1478,172,98,26,1767,45,0,48,1815,65,6,1888,420,33,16,11,480,24,3,26,502,65,0,567,4,0,0,7,11,0,0,0,11,0,6,19,1898,202,108,43,2255,66,6,74,2330,126,11,2473
506011110,40,3,0,0,40,5,0,48,521,63,14,9,601,15,3,18,619,55,0,671,821,122,29,9,975,19,0,23,1001,43,0,1040,112,18,16,4,147,0,0,0,152,5,0,158,26,0,0,8,36,8,0,8,43,0,5,49,1478,207,57,24,1766,43,12,51,1811,95,7,1917,31,3,0,0,33,7,0,4,38,8,0,49,70,17,4,0,90,0,3,5,92,17,0,112,99,16,4,0,118,0,4,10,132,30,0,162,1582,223,61,24,1886,45,13,59,1945,125,8,2078,948,104,48,21,1129,53,0,56,1182,222,5,1412,4,3,0,3,10,0,0,0,10,0,14,28,2532,332,113,47,3025,93,18,115,3137,346,30,3517
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,22,0,0,0,22,0,0,19,159,25,0,3,189,6,0,6,192,15,0,210,170,34,3,0,207,7,0,7,209,11,0,221,27,0,4,0,34,0,0,0,34,0,0,34,3,0,0,4,4,3,0,3,6,0,0,6,361,65,6,4,430,6,0,6,441,28,0,473,4,0,0,0,4,0,0,0,9,0,0,9,19,0,0,0,18,0,0,0,19,0,0,22,23,0,0,0,24,0,0,0,28,0,0,31,383,64,6,4,460,11,0,11,470,31,0,496,233,53,19,15,325,14,6,17,336,54,0,390,0,0,0,0,0,0,0,0,0,0,0,0,618,116,24,20,780,20,6,26,808,88,0,889
506011114,31,0,0,0,31,6,0,31,203,29,11,0,234,0,0,0,234,23,0,263,439,57,20,0,520,4,3,7,524,29,0,550,41,4,7,5,44,0,0,0,44,0,0,44,0,0,0,0,7,0,0,0,7,0,0,7,679,94,33,3,807,4,3,7,812,46,0,867,5,0,0,0,19,0,0,0,19,0,0,19,10,0,0,0,11,6,5,11,19,3,0,21,18,7,4,0,30,6,5,11,31,3,0,39,699,98,35,4,836,9,6,13,851,50,0,902,332,40,16,0,390,6,7,13,399,50,0,452,3,0,0,0,3,0,0,0,3,0,3,8,1029,133,48,11,1223,14,13,27,1251,105,5,1356
506011115,26,0,0,0,29,0,0,28,257,37,4,0,297,0,0,0,302,15,0,320,527,51,15,0,586,0,0,0,588,17,0,608,40,4,4,0,47,0,0,0,47,0,0,47,10,0,0,8,20,0,0,0,20,6,0,23,826,88,24,8,958,3,0,3,960,34,0,994,10,0,0,0,10,0,0,0,10,0,0,11,9,3,0,0,6,0,0,0,6,0,0,9,18,3,0,0,21,0,0,0,21,6,0,26,846,92,24,8,976,3,0,3,975,40,0,1018,264,32,11,0,312,3,0,3,317,21,0,334,0,0,0,3,3,0,0,0,3,0,3,12,1109,126,36,16,1290,7,0,7,1298,58,9,1365
506011116,26,0,0,0,26,4,0,32,322,45,13,0,380,4,0,4,384,15,0,397,483,41,12,6,537,3,0,7,543,6,0,551,25,9,6,0,41,0,0,0,41,0,0,40,7,0,0,5,9,0,0,0,9,0,0,9,829,97,28,19,970,9,0,10,980,25,0,1001,10,0,0,0,10,0,0,0,10,0,0,10,20,5,4,0,22,0,0,0,25,0,0,28,28,5,4,0,34,0,0,0,37,0,0,35,860,98,30,19,997,13,0,10,1010,25,0,1036,207,17,0,3,227,0,0,0,227,19,0,253,0,0,0,3,3,0,0,0,3,0,9,7,1067,119,30,22,1231,13,0,10,1243,46,8,1295
506011117,37,0,0,0,37,5,0,42,327,77,17,0,424,8,0,10,429,38,0,467,681,112,12,7,809,16,3,15,829,30,0,861,50,14,5,0,68,7,0,7,75,0,0,74,7,3,0,14,19,0,0,0,19,0,0,21,1069,205,35,27,1323,28,11,32,1357,67,0,1425,27,0,0,0,27,5,0,5,35,3,0,39,41,10,3,0,55,0,4,4,60,0,0,60,75,10,5,0,87,8,4,11,94,3,0,100,1140,211,38,27,1412,32,11,46,1449,71,0,1527,655,83,15,15,773,26,4,33,804,83,0,884,0,0,0,3,5,0,0,0,5,0,8,9,1798,295,53,41,2188,62,16,72,2262,158,13,2428
506011307,50,0,0,0,50,3,0,50,832,85,17,6,938,3,12,11,952,22,0,971,1129,118,28,11,1290,12,6,15,1301,20,0,1319,93,15,21,0,129,0,3,3,131,6,0,136,7,0,0,5,7,0,0,0,7,0,0,7,2058,226,59,18,2363,17,16,33,2391,42,0,2434,42,3,0,0,45,0,0,0,48,0,0,48,64,4,0,0,67,0,3,4,77,0,0,77,107,7,0,0,114,4,3,6,116,0,0,116,2168,231,59,18,2478,18,13,34,2511,42,0,2553,563,59,20,5,645,13,3,16,662,27,0,687,3,0,0,4,8,0,0,0,8,0,3,13,2730,290,78,30,3134,32,19,55,3179,65,8,3256
506011308,56,3,0,3,60,7,0,66,1079,137,14,10,1240,18,9,22,1262,42,3,1304,1484,193,32,16,1723,25,0,23,1744,27,6,1778,162,46,24,0,230,0,0,0,226,12,0,241,13,4,0,9,30,0,0,0,30,0,0,28,2735,380,69,37,3215,41,9,50,3265,77,13,3351,29,8,0,5,40,0,0,0,41,0,0,48,83,10,3,4,93,0,0,0,93,0,0,93,114,13,3,4,140,0,0,0,138,0,0,144,2847,389,75,43,3358,38,9,48,3401,81,13,3494,778,86,18,28,913,24,0,26,942,45,0,990,4,0,0,4,15,0,0,0,15,0,10,21,3629,477,96,74,4282,65,7,77,4354,124,21,4502
506021118,29,0,0,0,33,3,0,37,419,55,10,4,493,7,0,10,503,33,0,531,535,75,15,3,632,18,3,17,650,18,0,664,68,3,3,0,79,3,0,10,89,4,0,91,8,0,0,11,20,0,0,0,21,0,0,21,1031,144,33,23,1227,28,4,31,1261,46,3,1310,19,8,0,0,24,0,4,4,35,7,0,36,26,6,5,0,35,4,0,8,42,7,0,48,49,15,5,0,63,4,4,9,73,9,0,83,1080,156,34,25,1291,34,12,47,1332,59,3,1396,344,58,12,6,419,24,13,30,450,82,0,536,0,0,0,6,6,0,0,0,6,0,15,23,1424,217,41,39,1714,53,18,78,1794,146,20,1957
506021119,47,0,0,0,47,10,0,56,520,80,3,0,605,8,0,10,618,18,0,639,864,126,21,10,1017,7,3,8,1023,34,0,1057,116,15,19,0,151,6,0,5,154,4,3,162,4,0,0,8,8,0,0,0,8,0,0,8,1504,220,47,14,1787,16,4,23,1807,59,8,1875,9,3,0,0,8,0,0,0,8,0,0,14,45,9,0,0,58,4,0,7,61,0,0,61,53,10,0,0,61,4,0,7,71,0,0,74,1560,222,47,14,1846,24,3,30,1879,64,3,1946,358,67,13,13,449,9,4,15,462,58,3,524,0,0,0,3,3,0,0,0,3,0,0,6,1919,293,59,34,2303,29,15,43,2346,122,10,2480
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
