SA2_CODE_2021,M_AgriForestFish_0,M_AgriForestFish_1_19,M_AgriForestFish_20_29,M_AgriForestFish_30_34,M_AgriForestFish_35_39,M_AgriForestFish_40_44,M_AgriForestFish_45_49,M_AgriForestFish_50_over,M_AgriForestFish_hours_NS,M_AgriForestFish_Tot,M_Min_0,M_Min_1_19,M_Min_20_29,M_Min_30_34,M_Min_35_39,M_Min_40_44,M_Min_45_49,M_Min_50_over,M_Min_hours_NS,M_Min_Tot,M_Mnfg_0,M_Mnfg_1_19,M_Mnfg_20_29,M_Mnfg_30_34,M_Mnfg_35_39,M_Mnfg_40_44,M_Mnfg_45_49,M_Mnfg_50_over,M_Mnfg_hours_NS,M_Mnfg_Tot,M_EGW_WS_0,M_EGW_WS_1_19,M_EGW_WS_20_29,M_EGW_WS_30_34,M_EGW_WS_35_39,M_EGW_WS_40_44,M_EGW_WS_45_49,M_EGW_WS_50_over,M_EGW_WS_hours_NS,M_EGW_WS_Tot,M_Cnstn_0,M_Cnstn_1_19,M_Cnstn_20_29,M_Cnstn_30_34,M_Cnstn_35_39,M_Cnstn_40_44,M_Cnstn_45_49,M_Cnstn_50_over,M_Cnstn_hours_NS,M_Cnstn_Tot,M_WTrade_0,M_WTrade_1_19,M_WTrade_20_29,M_WTrade_30_34,M_WTrade_35_39,M_WTrade_40_44,M_WTrade_45_49,M_WTrade_50_over,M_WTrade_hours_NS,M_WTrade_Tot,M_RTrade_0,M_RTrade_1_19,M_RTrade_20_29,M_RTrade_30_34,M_RTrade_35_39,M_RTrade_40_44,M_RTrade_45_49,M_RTrade_50_over,M_RTrade_hours_NS,M_RTrade_Tot,M_AccomFoodS_0,M_AccomFoodS_1_19,M_AccomFoodS_20_29,M_AccomFoodS_30_34,M_AccomFoodS_35_39,M_AccomFoodS_40_44,M_AccomFoodS_45_49,M_AccomFoodS_50_over,M_AccomFoodS_hours_NS,M_AccomFoodS_Tot,M_TransPostWhse_0,M_TransPostWhse_1_19,M_TransPostWhse_20_29,M_TransPostWhse_30_34,M_TransPostWhse_35_39,M_TransPostWhse_40_44,M_TransPostWhse_45_49,M_TransPostWhse_50_over,M_TransPostWhse_hours_NS,M_TransPostWhse_Tot,M_InfoMedTelecom_0,M_InfoMedTelecom_1_19,M_InfoMedTelecom_20_29,M_InfoMedTelecom_30_34,M_InfoMedTelecom_35_39,M_InfoMedTelecom_40_44,M_InfoMedTelecom_45_49,M_InfoMedTelecom_50_over,M_InfoMedTelecom_hours_NS,M_InfoMedTelecom_Tot,M_FinInsurS_0,M_FinInsurS_1_19,M_FinInsurS_20_29,M_FinInsurS_30_34,M_FinInsurS_35_39,M_FinInsurS_40_44,M_FinInsurS_45_49,M_FinInsurS_50_over,M_FinInsurS_hours_NS,M_FinInsurS_Tot,M_RentHirREserv_0,M_RentHirREserv_1_19,M_RentHirREserv_20_29,M_RentHirREserv_30_34,M_RentHirREserv_35_39,M_RentHirREserv_40_44,M_RentHirREserv_45_49,M_RentHirREserv_50_over,M_RentHirREserv_hours_NS,M_RentHirREserv_Tot,M_ProScieTechServ_0,M_ProScieTechServ_1_19,M_ProScieTechServ_20_29,M_ProScieTechServ_30_34,M_ProScieTechServ_35_39,M_ProScieTechServ_40_44,M_ProScieTechServ_45_49,M_ProScieTechServ_50_over,M_ProScieTechServ_hours_NS,M_ProScieTechServ_Tot,M_AdminSupServ_0,M_AdminSupServ_1_19,M_AdminSupServ_20_29,M_AdminSupServ_30_34,M_AdminSupServ_35_39,M_AdminSupServ_40_44,M_AdminSupServ_45_49,M_AdminSupServ_50_over,M_AdminSupServ_hours_NS,M_AdminSupServ_Tot,M_PubAdmiSafety_0,M_PubAdmiSafety_1_19,M_PubAdmiSafety_20_29,M_PubAdmiSafety_30_34,M_PubAdmiSafety_35_39,M_PubAdmiSafety_40_44,M_PubAdmiSafety_45_49,M_PubAdmiSafety_50_over,M_PubAdmiSafety_hours_NS,M_PubAdmiSafety_Tot,M_EducTrain_0,M_EducTrain_1_19,M_EducTrain_20_29,M_EducTrain_30_34,M_EducTrain_35_39,M_EducTrain_40_44,M_EducTrain_44_49,M_EducTrain_50_over,M_EducTrain_hours_NS,M_EducTrain_Tot,M_HealthCareSocA_0,M_HealthCareSocA_1_19,M_HealthCareSocA_20_29,M_HealthCareSocA_30_34,M_HealthCareSocA_35_39,M_HealthCareSocA_40_44,M_HealthCareSocA_45_49,M_HealthCareSocA_50_over,M_HealthCareSocA_hours_NS,M_HealthCareSocA_Tot,M_ArtRecServ_0,M_ArtRecServ_1_19,M_ArtRecServ_20_29,M_ArtRecServ_30_34,M_ArtRecServ_35_39,M_ArtRecServ_40_44,M_ArtRecServ_45_49,M_ArtRecServ_50_over,M_ArtRecServ_hours_NS,M_ArtRecServ_Tot,M_OthServ_0,M_OthServ_1_19,M_OthServ_20_29,M_OthServ_30_34,M_OthServ_35_39,M_OthServ_40_44,M_OthServ_45_49,M_OthServ_50_over,M_OthServ_hours_NS,M_OthServ_Tot,M_ID_NS_0,M_ID_NS_1_19,M_ID_NS_20_29,M_ID_NS_30_34,M_ID_NS_35_39,M_ID_NS_40_44,M_ID_NS_45_49,M_ID_NS_50_over,M_ID_NS_hours_NS,M_ID_NS_Tot
506071146,0,4,0,0,3,3,9,9,0,32,13,8,8,10,26,65,21,116,5,267,5,6,9,3,25,43,13,42,0,144,0,5,3,0,8,4,7,4,0,31,6,10,20,16,34,90,20,91,5,283,3,7,6,0,10,21,9,15,0,75,9,76,35,11,21,30,12,19,0,217,7,82,36,18,27,21,3,13,0,204,4,22,21,5,30,32,18,30,0,160,0,7,4,0,4,9,0,7,0,26,0,9,7,0,23,44,11,25,0,120,0,8,3,5,9,17,6,20,0,58,10,31,17,22,69,144,26,84,0,398,4,26,14,8,13,12,0,6,0,80,9,16,12,6,45,47,12,27,0,163,0,50,26,9,42,56,19,37,0,231,0,28,15,22,34,47,19,30,0,193,5,35,14,3,7,10,0,8,0,79,0,3,9,5,12,16,7,11,0,63,4,20,14,8,25,42,11,23,25,161
506071147,0,9,4,0,6,7,0,9,0,31,25,11,6,8,45,124,54,212,0,487,5,20,17,14,27,61,20,54,6,212,0,4,0,0,17,25,5,15,0,61,9,29,26,18,45,135,39,157,4,458,3,8,8,3,22,31,14,27,0,125,13,93,53,15,47,44,25,53,0,348,5,79,42,16,29,26,9,27,6,245,12,13,24,18,35,39,20,57,0,222,3,5,0,5,17,22,7,7,0,63,3,15,18,10,24,55,15,46,0,184,4,11,8,7,13,29,14,34,0,123,13,58,46,32,129,243,73,160,0,754,4,25,19,7,18,26,8,21,0,132,11,15,6,7,64,77,25,47,0,262,7,56,32,19,54,58,20,54,0,306,12,39,34,26,74,92,28,78,0,379,0,33,9,9,18,10,6,13,0,102,0,11,22,7,18,43,9,26,0,126,5,21,18,11,34,64,10,43,22,228
507011148,0,0,0,0,3,6,0,6,0,28,37,19,9,4,51,134,71,281,3,602,13,10,21,4,131,170,74,120,3,555,0,0,0,0,30,36,7,14,0,107,25,26,36,39,113,278,94,249,5,863,3,4,6,3,58,75,36,52,3,249,10,103,51,23,67,86,18,70,0,438,12,130,48,16,36,36,9,27,0,310,22,27,16,17,48,114,54,92,0,401,3,7,3,0,20,25,5,3,0,61,0,5,6,3,34,54,14,36,0,148,3,7,0,6,6,25,6,19,0,68,9,16,10,13,115,228,55,88,0,529,0,19,13,9,18,43,11,27,0,143,22,7,18,8,120,115,34,50,0,388,8,38,13,21,61,59,20,25,4,244,13,16,23,34,125,69,19,36,0,338,5,31,5,0,12,13,10,14,0,85,4,16,13,8,33,69,27,49,0,215,8,28,13,9,64,91,33,71,43,364
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,9,3,4,0,7,3,7,0,36,23,0,5,0,19,46,26,114,7,243,3,8,4,9,55,102,30,74,4,287,9,3,0,0,11,11,6,8,0,49,6,14,23,19,60,127,55,154,3,465,3,4,7,0,21,27,18,28,0,114,4,56,20,15,33,44,9,16,0,197,7,51,17,4,9,8,0,18,0,118,18,10,13,6,26,42,22,53,0,197,0,0,5,0,3,0,0,0,0,9,0,0,0,4,7,19,4,18,0,47,0,3,5,0,4,0,0,12,0,40,4,15,9,6,24,43,17,40,0,150,4,8,4,4,7,15,5,10,0,58,9,0,0,3,36,62,13,19,0,150,7,11,7,4,16,24,13,17,0,97,7,10,6,10,23,25,10,11,0,103,3,12,3,5,8,5,5,6,0,40,0,7,10,3,15,27,8,27,4,106,5,13,9,4,39,47,7,38,20,179
507011153,0,0,4,0,0,0,0,6,0,10,10,3,3,4,17,31,17,71,3,162,4,3,3,12,53,62,21,35,0,197,0,3,0,0,12,6,3,9,0,40,6,15,16,4,47,122,33,79,0,320,6,0,6,3,23,37,3,10,0,92,3,31,26,10,30,21,8,19,0,156,0,35,20,5,22,12,4,10,0,116,9,8,12,5,24,42,14,22,0,148,0,0,0,0,6,3,0,0,0,18,4,0,0,0,8,12,0,3,0,33,0,0,0,0,5,9,3,4,0,34,4,14,11,12,32,57,11,23,0,164,0,22,9,5,13,15,7,11,0,78,11,8,8,6,38,34,11,10,0,123,8,22,26,7,30,24,13,16,0,142,4,19,24,13,22,27,3,13,0,124,3,10,11,4,7,6,0,3,0,40,4,7,3,3,22,20,7,11,0,79,0,12,4,8,24,31,9,27,17,131
507011154,0,5,5,3,0,4,4,6,0,29,20,3,5,5,13,23,20,108,4,196,0,5,8,6,67,72,41,53,0,260,0,3,0,4,11,8,0,8,0,31,15,27,9,32,56,117,47,123,4,437,4,3,4,0,16,20,6,15,0,71,4,56,30,10,25,33,7,12,0,187,9,48,22,8,28,28,9,29,3,174,15,12,9,13,26,46,21,33,0,166,0,7,0,4,10,6,0,0,0,24,0,0,0,0,3,4,0,0,0,14,0,4,0,0,4,5,3,4,0,29,6,12,14,20,53,51,15,25,0,189,0,17,12,5,10,8,4,8,0,63,7,3,9,5,51,56,13,27,0,174,3,16,17,12,35,34,12,15,4,143,10,28,31,15,45,34,11,18,4,187,0,15,12,5,7,11,6,11,0,58,3,14,16,0,18,31,9,18,0,112,7,14,8,13,25,39,16,37,31,194
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,0,0,4,0,0,0,0,6,0,9,8,0,0,0,5,18,9,62,0,106,5,0,3,3,14,33,7,29,0,91,0,0,0,0,0,11,0,5,0,13,0,4,4,5,8,47,11,63,0,148,0,0,0,0,6,10,4,12,0,32,4,15,11,0,6,11,4,9,0,63,0,9,4,6,5,3,0,9,0,30,10,6,5,6,0,18,3,24,0,77,0,3,0,0,0,3,0,0,0,7,0,0,5,0,3,11,0,6,4,23,0,3,0,0,5,3,0,5,0,14,0,8,7,9,12,39,12,39,0,126,0,7,4,3,10,5,0,4,0,30,3,0,3,0,20,37,8,23,0,96,0,12,3,3,9,11,3,16,0,58,6,4,5,3,21,16,10,11,0,77,4,3,5,0,0,4,0,6,0,14,0,3,6,0,7,6,3,5,0,29,0,4,0,0,8,14,3,17,0,53
507011159,0,0,0,0,4,4,0,0,0,13,27,16,10,3,18,35,32,140,5,280,9,12,8,12,73,102,34,71,0,317,0,4,0,0,12,10,11,13,0,53,20,11,17,26,69,152,54,145,5,489,3,0,8,5,33,34,17,22,6,115,9,47,31,13,51,48,9,25,0,230,3,54,25,15,20,19,13,10,6,156,14,20,11,10,48,70,18,45,3,246,0,0,0,0,15,3,0,0,0,25,0,0,3,0,14,16,6,8,0,43,0,3,4,0,10,12,0,4,0,40,0,18,7,6,41,91,22,39,0,229,4,11,11,11,18,22,3,17,3,100,8,13,9,3,68,46,19,18,0,189,3,25,14,8,43,44,7,14,0,167,9,22,15,21,56,32,7,20,0,182,3,15,3,5,11,6,0,6,0,46,0,9,12,10,26,41,17,20,0,135,3,15,3,8,51,49,14,37,22,206
507011160,0,0,3,4,8,7,0,5,0,25,20,3,6,4,9,31,17,105,3,196,9,3,10,7,84,123,44,64,3,340,0,0,0,0,16,14,0,12,0,37,9,15,20,22,59,145,56,131,0,466,3,6,3,4,11,30,14,26,0,99,7,43,32,14,47,43,9,28,5,220,3,38,25,18,16,24,6,17,0,146,6,16,8,16,45,56,27,56,0,236,0,3,0,0,4,6,0,4,0,22,0,0,0,0,5,17,3,5,0,33,0,3,0,0,3,7,8,5,0,30,0,8,12,4,35,50,9,26,0,142,0,16,9,6,13,18,3,10,0,71,11,18,11,5,42,56,16,25,3,182,9,17,11,6,25,30,10,23,0,124,5,14,16,11,31,26,4,9,0,116,0,13,3,4,6,7,0,3,0,36,6,4,7,13,27,29,11,18,0,113,6,17,5,8,37,53,15,39,26,207
507011161,0,0,0,0,7,8,0,5,0,22,47,17,14,6,45,108,53,256,12,563,12,13,11,13,93,141,64,99,0,455,0,0,0,3,33,25,7,23,0,91,16,17,24,32,96,227,69,229,10,709,4,7,4,3,63,62,13,40,3,202,16,45,49,18,69,76,22,48,5,351,4,89,56,21,34,37,15,26,4,287,17,12,21,17,43,93,27,78,4,308,0,5,0,0,12,15,3,3,0,42,0,0,5,6,26,38,6,19,0,103,0,0,3,0,11,21,3,6,0,44,9,10,9,14,112,176,35,59,4,436,0,15,21,11,19,32,4,21,0,138,10,7,8,5,85,104,27,39,0,286,4,26,18,8,43,49,21,20,0,180,8,16,28,33,85,59,18,26,0,270,0,8,0,7,16,9,4,5,0,60,10,17,9,8,35,45,12,23,0,156,9,21,10,11,61,91,27,50,24,299
507011163,4,3,4,3,0,0,0,11,0,28,15,0,0,0,14,19,28,82,0,160,8,0,3,5,66,68,27,49,4,236,0,0,0,0,13,4,4,3,0,21,9,4,17,8,62,121,51,116,0,385,0,4,0,3,22,23,4,20,0,81,0,30,14,8,26,34,8,26,0,147,0,40,11,4,8,8,5,4,3,78,13,7,3,3,22,45,24,37,0,161,0,0,0,0,3,5,0,3,0,18,0,0,0,0,8,14,0,8,0,36,0,3,0,0,0,11,3,4,0,17,0,6,0,4,16,43,14,15,0,105,0,8,5,3,13,17,0,8,0,63,6,5,0,0,35,42,5,15,0,111,11,15,7,9,17,17,10,12,0,89,8,13,12,5,23,17,3,0,0,84,0,12,0,0,7,4,3,0,0,31,4,6,4,4,18,31,10,17,4,103,0,3,5,10,27,37,3,22,12,119
507011259,0,3,7,3,0,9,0,10,0,36,24,8,3,0,23,48,27,139,3,281,12,8,9,3,77,108,40,103,5,368,0,4,0,0,17,10,0,11,4,40,19,23,17,20,61,152,36,143,4,467,4,0,0,0,22,40,12,25,0,114,0,45,14,10,31,30,16,25,0,173,3,57,15,7,14,16,4,15,0,130,12,11,12,10,40,65,26,65,3,238,0,5,0,0,6,5,0,3,0,20,0,0,0,0,17,20,8,6,0,47,0,0,3,3,4,9,3,9,0,35,3,6,6,8,35,71,21,38,0,188,3,6,7,3,8,15,8,12,0,70,6,12,6,3,39,53,5,19,4,150,0,11,3,8,24,40,0,14,0,101,8,6,9,7,26,27,3,14,0,101,5,4,7,0,11,9,3,5,0,38,3,10,8,0,26,36,15,35,0,136,10,11,10,5,35,44,16,32,17,164
507011260,0,0,0,0,0,0,0,7,0,7,4,0,0,0,6,11,9,37,0,62,0,3,6,3,13,14,7,12,0,60,0,0,0,0,6,6,0,3,0,17,5,7,3,9,15,30,6,18,0,92,0,3,4,0,10,5,0,9,0,35,0,9,0,8,10,10,0,9,0,45,0,16,5,3,3,0,0,0,0,24,0,3,3,0,13,11,4,12,0,48,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,3,0,6,0,0,0,0,0,7,0,0,0,11,4,6,0,0,11,16,8,16,0,57,0,5,3,0,5,4,0,0,0,22,0,4,0,0,8,15,5,0,0,39,0,6,8,7,10,7,0,6,0,42,4,5,8,3,14,12,5,8,0,43,0,4,0,0,0,0,0,0,0,4,6,0,0,4,7,9,9,6,0,31,0,6,0,0,5,11,5,8,7,51
507021164,0,4,3,9,0,4,0,8,0,17,12,3,5,9,12,40,28,82,0,188,4,7,3,9,11,33,4,28,0,99,0,0,0,3,5,7,0,0,0,19,3,10,3,6,20,46,20,94,3,207,0,6,6,7,8,14,4,13,0,54,0,35,19,7,14,20,4,18,0,122,0,42,19,7,11,9,9,15,0,112,0,10,3,3,6,20,5,28,0,80,0,0,0,0,3,3,5,3,0,21,0,5,0,0,6,25,10,17,0,71,0,10,3,0,3,14,0,17,0,51,7,25,16,18,20,88,31,67,0,268,0,8,5,5,3,3,3,4,0,33,6,5,4,0,23,45,11,18,5,119,4,23,15,6,28,24,14,23,0,139,7,22,19,17,30,37,9,45,0,173,0,12,3,3,5,9,0,6,0,37,4,8,5,0,11,17,3,17,0,59,4,9,7,0,17,15,4,19,10,79
507021165,0,0,5,5,3,11,0,18,4,55,17,7,16,6,21,65,53,165,5,361,3,15,14,10,35,94,31,51,0,253,4,0,3,3,15,18,5,8,0,54,15,20,25,21,58,112,49,150,7,465,3,8,8,4,12,23,13,9,0,86,7,48,27,10,24,33,12,31,0,202,10,94,61,40,48,28,18,34,3,337,18,18,11,8,29,35,14,46,0,174,0,9,10,5,9,10,4,3,0,45,0,5,7,3,22,30,11,20,0,101,0,7,10,10,12,13,0,17,0,79,14,54,42,40,96,191,61,154,7,656,8,23,13,8,15,23,14,16,0,105,10,15,16,14,64,95,23,50,0,297,10,48,34,20,66,67,27,66,3,342,17,46,40,38,58,97,13,51,0,365,6,33,15,11,15,26,7,10,0,124,0,13,12,7,27,22,10,28,0,123,13,23,21,8,20,52,11,57,28,234
507021166,3,13,4,0,8,7,0,8,0,45,34,14,10,5,18,64,35,128,3,304,7,13,23,11,49,88,30,59,0,274,9,3,0,0,15,13,7,16,0,59,20,21,36,26,51,129,70,150,3,514,0,5,0,5,18,29,13,21,0,96,7,59,38,28,30,30,15,21,0,227,6,85,47,21,21,25,17,21,0,242,28,17,13,9,21,60,31,58,4,233,0,7,5,0,14,8,4,8,0,52,3,5,4,0,7,9,3,19,0,56,4,5,6,4,4,11,6,6,0,40,13,29,18,16,76,119,30,77,3,378,7,11,15,8,23,17,8,21,0,102,8,6,10,12,65,69,21,32,0,230,6,44,22,29,47,62,25,32,3,270,8,39,44,25,54,71,21,29,0,288,3,24,19,16,15,16,9,19,0,115,0,11,8,8,20,19,9,22,3,102,11,15,15,9,32,48,16,34,22,200
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,0,0,0,4,5,8,4,5,0,36,49,15,11,6,38,72,38,273,9,504,7,18,12,10,106,164,71,114,8,514,0,0,0,0,17,20,12,18,0,71,12,21,24,17,96,197,68,204,7,647,0,3,7,5,46,53,23,33,0,169,9,54,44,19,83,69,21,33,0,340,7,109,45,24,48,33,12,20,9,309,14,16,29,24,81,103,35,116,13,432,0,4,0,5,19,10,0,0,0,45,0,0,0,0,24,20,11,14,0,67,0,0,0,3,18,5,3,10,0,49,5,15,9,12,71,103,19,52,3,289,5,19,18,8,21,36,4,21,0,132,10,9,10,16,103,137,26,66,0,376,0,10,10,7,28,22,7,15,0,102,7,19,32,16,73,64,12,18,5,250,0,9,11,0,6,8,4,3,0,51,0,8,10,5,44,58,20,49,5,197,5,12,18,9,70,68,17,58,49,304
507031170,0,0,0,4,6,3,0,4,0,22,11,3,0,0,8,10,10,68,3,116,10,3,12,0,51,75,33,41,0,222,0,3,3,3,0,5,3,3,0,29,9,17,9,4,37,66,21,68,9,237,4,0,5,3,19,14,9,7,0,59,8,19,17,7,25,18,5,8,4,110,4,31,4,6,5,8,3,3,3,70,8,12,12,7,28,34,19,23,0,141,4,0,0,0,0,0,0,0,0,10,0,0,0,0,3,3,0,0,0,14,0,3,0,0,3,5,0,5,0,18,0,7,3,3,15,28,4,12,0,71,9,18,7,9,10,7,5,6,0,65,9,3,6,5,24,20,5,12,0,81,5,4,5,6,7,12,7,3,0,54,0,14,11,7,14,18,4,6,0,67,0,6,0,0,5,6,0,0,0,15,3,5,4,5,17,26,7,6,0,68,3,12,6,0,23,32,8,24,15,129
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031174,0,0,0,0,3,4,0,6,0,21,18,16,9,0,20,23,14,125,3,220,8,10,13,14,94,93,44,75,7,358,0,3,0,0,13,11,3,16,0,49,15,20,23,32,70,111,33,107,12,415,0,5,4,4,24,34,15,26,0,122,15,30,26,15,50,33,8,6,0,197,6,40,14,10,14,12,3,12,5,119,10,12,22,13,32,50,10,59,6,212,0,0,0,0,3,0,0,5,0,14,0,0,0,0,4,9,0,5,0,20,0,0,0,0,4,0,0,0,0,17,3,7,0,3,20,29,8,13,4,94,0,13,5,8,17,6,3,14,0,69,8,15,15,4,47,37,12,23,3,165,0,11,4,0,18,16,5,0,0,52,8,3,13,8,26,11,0,3,3,81,0,10,0,0,12,7,4,0,4,35,3,9,9,0,34,28,12,15,0,110,11,15,7,4,34,41,16,32,31,193
507031261,0,8,0,0,5,8,0,11,0,25,19,7,3,3,19,34,25,137,0,257,5,6,0,7,38,64,32,57,0,215,0,0,0,0,10,16,5,11,0,43,12,16,17,15,55,98,42,105,4,360,0,4,0,5,22,43,9,18,0,102,6,23,13,14,34,26,10,30,7,166,5,31,13,4,9,15,8,8,0,94,9,9,8,8,22,38,13,46,0,158,0,5,0,0,8,3,0,3,0,24,0,0,0,0,20,14,0,7,0,41,0,0,4,0,7,7,3,3,0,24,8,10,6,3,31,53,11,24,0,139,5,0,3,3,9,11,4,10,0,45,3,5,5,3,42,38,16,12,0,130,0,7,10,8,15,22,8,11,0,87,0,8,14,3,34,27,5,13,0,107,0,5,6,0,5,11,0,9,0,34,0,0,6,4,21,25,14,19,0,93,7,8,9,8,12,46,15,18,9,126
507041175,0,3,5,3,0,4,0,4,0,19,12,12,10,5,37,71,42,107,0,291,0,13,4,9,32,51,9,41,0,159,0,0,0,0,12,13,0,14,0,40,9,28,14,18,36,84,26,106,0,312,0,7,6,4,16,33,9,25,0,95,8,56,38,10,27,30,14,38,0,217,7,77,25,12,21,18,9,17,0,176,4,12,9,8,18,41,13,17,0,122,0,0,6,0,6,9,0,10,0,33,0,12,5,0,23,32,11,24,0,103,0,14,0,6,14,28,8,24,0,102,5,35,33,20,51,134,53,107,0,437,0,20,17,6,10,13,4,9,0,82,3,5,8,3,41,36,16,23,0,139,4,32,9,13,16,19,14,21,4,124,7,23,28,16,50,62,13,67,5,273,0,14,3,8,11,6,5,11,0,50,0,6,6,4,12,6,3,20,3,69,7,21,13,0,19,49,8,30,21,158
507041176,0,0,0,0,0,0,0,0,0,3,4,3,6,4,3,23,14,38,0,86,0,3,0,0,17,18,11,12,0,60,0,0,0,0,8,3,0,0,0,22,0,7,0,3,11,35,12,20,0,95,0,0,0,0,3,9,0,3,0,18,0,24,11,0,7,12,0,10,0,75,0,39,7,0,3,3,0,4,0,63,0,3,3,4,6,12,6,12,0,50,0,0,0,0,0,4,0,0,0,10,0,3,3,3,10,6,0,4,0,34,0,0,0,0,0,0,0,3,0,15,0,3,5,4,31,46,6,29,0,132,0,3,4,5,4,0,0,4,0,22,0,8,0,5,10,17,8,9,0,60,0,11,3,6,21,18,6,10,0,81,0,5,4,3,16,20,10,12,0,74,0,3,0,0,4,4,0,6,0,12,0,7,3,3,7,4,0,3,0,32,0,8,0,4,10,8,3,3,3,39
