SA2_CODE_2021,M_AgriForestFish_PD,M_AgriForestFish_GD_GC,M_AgriForestFish_BD,M_AgriForestFish_AdD_D,M_AgriForestFish_Cert,M_AgriForestFish_ID_NS,M_AgriForestFish_ToT,M_Min_PD,M_Min_GD_GC,M_Min_BD,M_Min_AdD_D,M_Min_Cert,M_Min_ID_NS,M_Min_ToT,M_Mnfg_PD,M_Mnfg_GD_GC,M_Mnfg_BD,M_Mnfg_AdD_D,M_Mnfg_Cert,M_Mnfg_ID_NS,M_Mnfg_ToT,M_EGW_WS_PD,M_EGW_WS_GD_GC,M_EGW_WS_BD,M_EGW_WS_AdD_D,M_EGW_WS_Cert,M_EGW_WS_ID_NS,M_EGW_WS_ToT,M_Cnstn_PD,M_Cnstn_GD_GC,M_Cnstn_BD,M_Cnstn_AdD_D,M_Cnstn_Cert,M_Cnstn_ID_NS,M_Cnstn_ToT,M_WTrade_PD,M_WTrade_GD_GC,M_WTrade_BD,M_WTrade_AdD_D,M_WTrade_Cert,M_WTrade_ID_NS,M_WTrade_ToT,M_RTrade_PD,M_RTrade_GD_GC,M_RTrade_BD,M_RTrade_AdD_D,M_RTrade_Cert,M_RTrade_ID_NS,M_RTrade_ToT,M_AccomFoodS_PD,M_AccomFoodS_GD_GC,M_AccomFoodS_BD,M_AccomFoodS_AdD_D,M_AccomFoodS_Cert,M_AccomFoodS_ID_NS,M_AccomFoodS_ToT,M_TransPostWhse_PD,M_TransPostWhse_GD_GC,M_TransPostWhse_BD,M_TransPostWhse_AdD_D,M_TransPostWhse_Cert,M_TransPostWhse_ID_NS,M_TransPostWhse_ToT,M_InfoMedTelecom_PD,M_InfoMedTelecom_GD_GC,M_InfoMedTelecom_BD,M_InfoMedTelecom_AdD_D,M_InfoMedTelecom_Cert,M_InfoMedTelecom_ID_NS,M_InfoMedTelecom_ToT,M_FinInsurS_PD,M_FinInsurS_GD_GC,M_FinInsurS_BD,M_FinInsurS_AdD_D,M_FinInsurS_Cert,M_FinInsurS_ID_NS,M_FinInsurS_ToT,M_RentHirREserv_PD,M_RentHirREserv_GD_GC,M_RentHirREserv_BD,M_RentHirREserv_AdD_D,M_RentHirREserv_Cert,M_RentHirREserv_ID_NS,M_RentHirREserv_ToT,M_ProScieTechServ_PD,M_ProScieTechServ_GD_GC,M_ProScieTechServ_BD,M_ProScieTechServ_AdD_D,M_ProScieTechServ_Cert,M_ProScieTechServ_ID_NS,M_ProScieTechServ_ToT,M_AdminSupServ_PD,M_AdminSupServ_GD_GC,M_AdminSupServ_BD,M_AdminSupServ_AdD_D,M_AdminSupServ_Cert,M_AdminSupServ_ID_NS,M_AdminSupServ_ToT,M_PubAdmiSafety_PD,M_PubAdmiSafety_GD_GC,M_PubAdmiSafety_BD,M_PubAdmiSafety_AdD_D,M_PubAdmiSafety_Cert,M_PubAdmiSafety_ID_NS,M_PubAdmiSafety_ToT,M_EducTrain_PD,M_EducTrain_GD_GC,M_EducTrain_BD,M_EducTrain_AdD_D,M_EducTrain_Cert,M_EducTrain_ID_NS,M_EducTrain_ToT,M_HealthCareSocA_PD,M_HealthCareSocA_GD_GC,M_HealthCareSocA_BD,M_HealthCareSocA_AdD_D,M_HealthCareSocA_Cert,M_HealthCareSocA_ID_NS,M_HealthCareSocA_ToT,M_ArtRecServ_PD,M_ArtRecServ_GD_GC,M_ArtRecServ_BD,M_ArtRecServ_AdD_D,M_ArtRecServ_Cert,M_ArtRecServ_ID_NS,M_ArtRecServ_ToT,M_OthServ_PD,M_OthServ_GD_GC,M_OthServ_BD,M_OthServ_AdD_D,M_OthServ_Cert,M_OthServ_ID_NS,M_OthServ_ToT,M_ID_NS_PD,M_ID_NS_GD_GC,M_ID_NS_BD,M_ID_NS_AdD_D,M_ID_NS_Cert,M_ID_NS_ID_NS,M_ID_NS_ToT,M_ToT_PD,M_ToT_GD_GC,M_ToT_BD,M_ToT_AdD_D,M_ToT_Cert,M_ToT_ID_NS,M_ToT_ToT,F_AgriForestFish_PD,F_AgriForestFish_GD_GC,F_AgriForestFish_BD,F_AgriForestFish_AdD_D,F_AgriForestFish_Cert,F_AgriForestFish_ID_NS,F_AgriForestFish_ToT,F_Min_PD,F_Min_GD_GC,F_Min_BD,F_Min_AdD_D,F_Min_Cert,F_Min_ID_NS,F_Min_ToT,F_Mnfg_PD,F_Mnfg_GD_GC,F_Mnfg_BD,F_Mnfg_AdD_D,F_Mnfg_Cert,F_Mnfg_ID_NS,F_Mnfg_ToT,F_EGW_WS_PD,F_EGW_WS_GD_GC,F_EGW_WS_BD,F_EGW_WS_AdD_D,F_EGW_WS_Cert,F_EGW_WS_ID_NS,F_EGW_WS_ToT,F_Cnstn_PD,F_Cnstn_GD_GC,F_Cnstn_BD,F_Cnstn_AdD_D,F_Cnstn_Cert,F_Cnstn_ID_NS,F_Cnstn_ToT,F_WTrade_PD,F_WTrade_GD_GC,F_WTrade_BD,F_WTrade_AdD_D,F_WTrade_Cert,F_WTrade_ID_NS,F_WTrade_ToT,F_RTrade_PD,F_RTrade_GD_GC,F_RTrade_BD,F_RTrade_AdD_D,F_RTrade_Cert,F_RTrade_ID_NS,F_RTrade_ToT,F_AccomFoodS_PD,F_AccomFoodS_GD_GC,F_AccomFoodS_BD,F_AccomFoodS_AdD_D
506011307,3,0,7,0,3,0,11,36,0,81,43,109,7,269,26,5,54,32,95,4,218,14,0,13,6,13,0,49,20,3,50,52,151,6,282,11,0,17,19,46,3,97,24,0,47,23,46,4,148,12,0,31,25,32,3,99,37,3,59,62,43,5,211,4,0,14,4,7,0,32,11,0,31,6,6,0,61,0,0,11,9,10,3,30,51,14,112,33,28,6,249,11,0,14,10,11,0,39,16,6,48,33,38,3,142,22,17,44,6,7,0,104,50,8,91,23,33,6,201,3,0,5,0,5,0,21,6,0,16,16,51,9,91,7,0,46,29,33,12,133,362,62,797,441,749,70,2484,0,0,0,0,0,0,8,7,4,12,15,8,3,52,8,3,26,13,24,0,72,0,0,8,6,10,0,19,7,0,21,10,22,4,59,8,0,16,6,12,0,43,21,4,59,36,52,6,175,12,0,27,18
506011308,3,3,10,5,3,0,22,50,0,89,38,148,8,337,21,10,63,46,123,7,275,0,5,23,6,30,0,73,19,3,84,58,264,10,442,22,0,40,21,64,4,148,24,6,61,31,48,4,181,13,0,27,48,39,5,133,39,8,95,84,67,16,312,7,0,13,11,10,4,49,21,5,32,17,14,0,88,6,0,17,10,8,0,38,75,18,150,34,41,5,323,5,0,15,15,34,0,74,37,13,61,55,59,3,230,39,17,67,16,14,3,148,43,14,121,46,34,10,264,3,0,9,6,14,0,29,8,5,15,12,74,0,118,17,0,49,31,70,18,184,459,94,1039,602,1162,104,3453,5,0,5,3,0,0,15,15,0,34,10,30,3,95,8,0,40,18,26,8,101,3,0,11,0,0,0,17,9,0,26,17,27,4,80,8,0,24,10,21,0,62,27,3,102,33,51,15,228,14,8,45,30
506021118,0,0,4,0,6,0,14,44,9,90,35,173,11,363,17,0,33,20,85,9,170,9,0,9,9,18,0,39,12,0,50,44,204,14,323,8,0,17,17,59,0,106,16,0,52,19,68,5,162,13,0,38,52,68,9,175,18,4,51,58,85,17,232,6,0,5,4,6,0,32,8,0,25,8,7,0,46,4,0,11,6,18,3,48,44,6,131,37,42,0,261,7,4,19,9,39,8,80,16,6,47,36,50,0,155,23,9,50,12,29,5,120,30,10,87,30,30,4,188,3,0,17,10,41,3,71,6,0,15,18,59,3,109,5,4,32,23,48,28,141,294,60,796,466,1116,116,2841,0,0,3,0,0,0,4,10,4,49,21,41,4,131,6,0,25,16,12,6,51,0,0,5,3,5,0,16,10,0,21,16,16,8,72,4,4,8,9,12,0,34,19,5,50,33,56,0,164,5,4,49,35
506021119,0,0,4,0,3,0,15,69,10,170,29,129,8,417,24,9,62,26,81,0,204,6,0,24,3,14,0,52,24,3,96,55,253,7,437,4,3,42,9,20,0,77,22,3,65,25,57,9,190,5,0,55,63,73,10,206,28,10,71,32,69,12,225,7,0,23,10,6,0,50,21,4,48,23,5,3,104,7,7,21,11,11,0,56,112,22,313,65,49,18,568,18,0,49,13,17,4,105,50,31,121,34,43,0,267,90,32,87,21,23,3,254,49,18,108,34,41,3,251,9,0,30,13,22,0,80,15,5,34,6,51,6,113,25,0,60,19,51,20,170,572,159,1471,503,1026,113,3845,0,0,10,0,0,0,14,34,11,72,17,33,0,169,9,0,28,14,19,0,75,5,0,13,4,3,0,32,6,0,41,13,23,0,83,0,0,25,14,8,0,48,16,5,91,44,61,7,223,20,8,70,55
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,0,0,0,0,3,0,11,82,15,172,43,121,9,452,16,7,47,23,67,3,160,10,0,25,8,9,0,51,42,6,84,44,207,11,392,15,7,28,12,39,0,112,15,0,61,29,57,7,179,9,7,86,67,68,6,241,19,5,60,46,58,7,198,8,0,18,13,9,0,48,22,4,61,20,9,0,112,11,0,18,17,16,3,63,131,25,296,46,48,14,552,11,4,39,27,25,3,102,47,17,104,38,50,11,261,62,24,100,14,17,3,228,65,16,104,33,38,18,272,8,0,36,13,23,0,88,4,8,26,17,54,0,111,32,8,61,26,41,28,189,614,161,1417,534,967,128,3818,6,0,0,3,0,0,9,31,13,96,22,25,5,199,4,0,36,11,19,0,72,7,3,11,6,6,4,36,21,5,44,10,21,3,101,9,0,21,6,9,0,45,25,0,68,30,68,4,195,24,4,95,62
506021309,0,0,0,0,4,0,3,7,3,40,21,86,7,160,3,0,31,26,65,3,126,0,0,3,3,12,0,26,9,0,30,22,139,4,195,3,0,15,8,37,10,66,0,0,30,11,30,8,92,4,0,30,34,36,5,113,12,4,39,33,47,4,131,0,0,4,3,6,0,18,0,0,11,4,7,0,20,0,4,8,5,7,0,18,25,4,66,20,20,3,136,3,0,12,3,16,4,42,14,4,27,13,26,4,84,15,6,28,6,6,4,63,3,3,35,23,17,3,84,0,0,4,6,10,0,30,0,0,15,7,47,0,77,3,0,10,11,42,25,93,117,31,434,267,654,81,1577,0,0,0,0,0,0,0,3,0,12,8,17,0,50,5,3,15,7,12,5,43,0,0,0,0,0,0,4,6,0,25,8,13,0,45,0,0,10,9,17,3,33,11,0,33,12,39,6,107,0,5,28,34
506021310,0,0,4,0,0,0,4,15,0,43,8,65,4,135,3,0,15,15,44,3,93,0,0,9,0,7,0,12,11,0,31,22,124,5,194,3,0,8,4,15,0,29,5,0,24,9,33,0,69,7,0,19,23,33,3,92,24,3,33,31,51,5,151,0,0,7,4,0,0,16,7,0,8,3,0,6,22,0,0,3,3,12,0,21,32,4,67,25,18,4,149,12,0,11,0,17,5,41,12,4,18,16,31,0,84,15,9,26,4,10,0,72,16,0,20,13,7,0,62,0,0,7,5,12,0,25,0,0,3,12,29,3,50,11,0,19,11,21,10,67,177,38,378,212,532,58,1389,0,0,0,0,0,0,3,3,0,15,7,17,4,40,6,0,14,8,4,4,35,0,0,6,5,0,0,7,8,0,19,4,4,0,39,0,0,0,0,0,0,10,4,6,28,12,29,5,85,3,0,26,20
506021311,0,0,0,0,4,0,8,38,10,88,36,109,11,296,12,4,31,25,58,0,124,5,0,7,0,8,0,14,27,9,62,37,135,3,270,7,0,28,14,34,3,90,19,3,51,29,44,0,145,8,5,48,54,54,5,175,21,3,46,45,50,6,175,3,0,10,9,4,0,36,11,0,26,12,12,0,70,5,0,12,6,10,0,30,62,11,164,45,41,7,322,15,3,40,15,16,0,88,19,9,54,30,53,0,157,38,7,35,10,13,10,110,28,14,61,21,23,3,153,0,4,26,13,29,0,72,4,0,21,20,47,0,89,11,0,29,20,44,22,128,336,88,846,439,783,80,2574,0,0,3,3,0,0,10,14,3,47,16,29,0,111,7,5,16,6,5,6,48,0,4,6,3,5,0,20,5,0,31,11,15,0,71,4,6,19,0,10,0,41,10,4,56,35,43,4,154,10,0,58,44
506031124,7,0,4,5,4,0,21,41,3,109,25,94,10,286,26,4,61,20,87,7,210,8,0,21,0,16,0,52,33,3,88,45,207,12,397,19,4,37,22,41,8,125,53,4,116,48,74,13,301,34,0,116,99,89,11,349,68,7,126,83,49,22,352,6,0,18,6,7,0,37,11,0,39,6,8,0,68,7,3,19,8,14,0,47,117,16,223,50,39,13,459,33,4,82,38,46,5,211,54,18,98,36,69,5,283,102,25,106,25,27,7,286,54,18,139,47,40,9,304,5,0,26,10,15,0,64,12,3,32,24,56,4,127,39,4,78,30,62,33,246,727,120,1556,625,1040,156,4227,3,0,5,0,0,0,9,7,0,47,9,22,5,99,10,0,37,14,15,3,86,5,0,4,0,0,0,17,9,0,43,10,10,4,83,7,0,20,0,9,0,49,37,9,109,54,51,9,267,27,0,118,69
506031125,4,0,3,0,0,0,11,26,3,56,24,51,3,164,7,4,35,18,83,3,142,0,0,17,3,17,0,39,10,0,47,17,136,10,230,8,0,26,10,39,4,90,14,0,49,16,40,10,129,3,0,21,21,29,4,82,13,4,40,23,47,4,137,0,0,11,4,3,0,18,10,4,18,11,4,5,52,3,0,8,7,4,0,25,46,0,115,10,24,6,200,3,0,19,4,21,3,46,13,4,39,33,39,7,138,36,11,52,8,7,0,118,30,10,65,19,17,6,142,0,0,9,3,8,0,25,4,0,20,16,37,0,82,5,5,29,14,41,17,112,245,56,684,263,652,79,1973,0,0,6,0,0,0,10,12,3,18,3,5,0,43,0,0,15,4,6,0,34,0,0,9,6,5,0,17,0,3,18,11,16,0,45,7,0,16,4,12,0,40,11,0,41,27,49,3,139,5,6,23,9
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,0,0,0,0,5,0,15,46,5,96,28,88,8,261,32,6,78,38,100,13,267,9,0,22,4,8,3,50,27,4,83,43,195,21,374,24,0,44,12,54,10,138,49,4,96,58,84,11,307,28,4,114,164,105,20,443,71,6,183,145,88,20,521,9,0,24,5,8,0,50,17,8,44,6,13,0,96,6,0,11,9,16,3,46,92,13,179,37,37,9,363,21,0,43,41,42,13,158,52,8,86,39,44,10,247,40,6,59,17,21,6,138,45,12,130,58,55,10,312,7,0,34,13,21,0,71,11,3,39,39,69,7,174,51,0,78,41,82,35,290,635,83,1448,809,1140,199,4308,0,0,10,0,5,0,16,23,0,25,16,10,0,76,20,5,31,9,15,3,83,4,0,15,0,3,0,26,12,4,30,12,9,6,73,10,0,21,8,13,0,54,56,13,126,44,58,15,315,64,5,116,100
506031128,0,0,0,5,7,0,11,18,6,55,36,91,3,215,9,6,56,27,120,4,225,3,0,15,0,17,0,36,4,0,48,25,214,9,299,10,3,23,10,37,0,86,8,7,37,23,54,9,132,9,3,32,28,42,8,114,21,9,37,32,72,6,175,0,0,11,5,5,3,27,8,0,22,9,4,0,41,0,0,8,6,7,0,22,46,9,126,36,24,8,247,3,3,16,11,33,6,69,29,4,61,31,42,0,170,56,14,62,9,20,0,163,13,8,71,24,29,9,162,0,0,11,7,24,0,43,4,0,26,14,67,4,110,15,0,26,20,64,16,142,247,77,737,359,985,81,2485,3,0,3,0,0,0,6,9,5,20,10,7,0,54,11,3,17,15,26,0,64,0,0,9,0,5,0,22,5,0,6,25,20,0,51,0,0,13,3,9,0,34,10,0,48,30,72,10,167,8,3,49,28
506031129,7,0,9,0,8,0,12,78,10,121,14,50,0,280,30,4,62,21,63,0,181,18,3,28,7,11,0,67,25,5,65,25,113,15,256,24,4,29,15,31,0,105,21,4,62,11,36,5,140,13,0,39,18,35,6,111,31,0,49,29,35,3,153,3,0,7,5,3,0,29,21,6,28,14,6,0,74,8,0,17,12,8,0,47,122,15,229,31,17,0,412,7,0,15,5,17,0,45,46,12,49,24,31,4,169,79,18,75,15,17,0,201,70,14,117,16,31,5,256,0,0,11,11,5,0,27,9,0,18,18,42,0,79,32,4,55,13,40,19,158,626,112,1083,311,603,74,2808,0,0,3,0,0,0,3,18,5,38,0,7,3,76,10,6,29,16,16,0,77,7,0,3,0,0,0,17,10,0,43,17,13,0,77,8,0,13,4,3,0,36,21,3,77,33,31,8,173,10,0,36,20
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,0,0,4,0,0,0,10,85,20,148,29,80,5,365,23,4,93,28,91,3,249,21,3,40,3,15,0,82,39,0,91,56,179,9,377,20,0,44,17,40,5,127,24,0,72,31,44,3,177,4,0,39,35,43,5,127,44,5,65,39,50,9,209,9,0,29,9,6,0,49,21,5,56,12,6,0,101,8,0,16,6,11,4,44,146,17,302,45,31,11,550,13,0,30,17,27,0,95,58,17,89,29,40,12,242,90,38,90,14,18,4,256,74,16,145,34,42,10,317,9,0,19,9,11,0,44,16,0,23,12,47,5,103,36,0,64,19,52,17,187,742,135,1460,456,839,90,3716,0,0,6,0,0,0,12,21,7,32,9,4,0,67,15,0,29,13,7,4,71,3,0,9,5,3,0,23,11,3,32,15,10,3,82,0,3,29,8,7,6,55,19,4,93,30,46,6,204,8,0,48,29
506041132,0,0,6,3,5,0,18,19,0,70,29,123,11,255,20,0,63,63,135,12,292,0,5,18,5,22,0,45,11,4,55,46,293,15,429,6,7,18,17,62,3,109,17,3,55,29,105,8,214,11,0,46,74,68,6,206,37,0,101,87,118,18,360,5,0,18,17,12,0,50,5,4,15,18,7,3,56,3,0,12,8,16,0,46,43,4,119,35,37,3,253,16,0,32,35,39,0,126,29,9,58,35,49,12,184,19,17,41,10,18,0,110,33,9,85,46,52,7,232,4,0,21,10,21,0,52,10,0,25,31,120,11,200,21,0,33,32,87,40,212,318,64,872,628,1402,160,3444,0,0,3,0,3,0,11,4,0,33,8,23,0,69,10,0,33,13,40,0,101,8,0,6,0,0,0,13,14,0,8,6,24,4,49,3,0,13,11,28,0,64,27,3,66,39,85,9,235,15,0,66,45
506041133,0,0,8,0,4,0,12,81,16,123,42,165,14,441,56,6,74,55,181,12,383,22,0,31,8,24,0,89,38,7,97,75,270,11,495,20,6,46,29,59,0,159,32,7,97,59,89,11,289,16,0,55,62,51,6,190,46,8,106,113,109,11,390,9,0,30,14,11,3,59,30,7,40,18,12,5,117,11,0,17,0,14,0,50,103,13,244,58,42,6,475,12,4,19,10,43,4,84,49,16,98,62,62,4,299,65,16,81,15,24,4,210,84,13,152,35,36,13,340,4,0,16,10,16,3,45,8,0,31,31,102,0,179,40,3,72,39,79,26,264,721,121,1444,747,1390,142,4567,0,0,0,6,5,0,9,13,6,40,8,19,3,86,19,6,59,18,21,4,128,3,0,8,5,4,0,24,10,0,37,22,29,5,99,7,0,30,7,14,3,57,36,8,126,49,97,9,323,20,6,50,34
506041134,0,0,3,0,16,0,22,4,0,24,33,146,13,221,14,0,43,40,172,9,283,3,0,5,0,26,0,33,10,0,32,33,310,13,400,3,0,12,9,74,5,101,6,0,33,25,103,4,169,3,0,14,24,77,3,123,16,0,47,65,114,4,250,4,0,3,4,8,0,24,4,0,11,4,0,0,25,0,0,4,6,21,0,29,23,8,41,41,41,5,159,3,0,17,8,33,6,74,12,4,33,27,85,9,171,20,8,28,6,27,4,90,16,0,48,34,52,0,148,3,0,0,9,12,0,28,0,4,10,22,128,5,169,7,4,13,25,107,23,181,152,29,433,419,1555,121,2704,0,0,3,0,3,0,4,0,0,4,4,20,3,27,0,0,17,7,36,0,70,5,0,0,3,0,6,14,0,3,10,0,40,5,65,0,0,7,9,27,0,39,14,0,39,54,114,11,236,0,0,19,19
506041135,0,0,0,3,10,0,15,38,8,93,45,213,4,398,25,4,77,42,182,9,345,4,0,22,15,37,0,72,20,3,55,48,339,10,474,18,4,27,27,88,8,164,18,0,71,40,82,3,220,11,0,23,40,57,0,136,30,4,66,81,126,18,319,4,0,13,10,8,0,32,9,0,26,9,9,3,57,8,0,11,5,22,3,42,63,11,133,61,54,16,332,6,0,27,15,46,4,97,16,15,63,60,80,7,247,45,17,68,20,27,0,177,48,10,110,40,48,10,275,4,4,10,11,19,0,50,11,3,28,25,130,6,200,20,3,57,30,99,27,235,407,87,977,616,1673,136,3898,0,0,5,5,4,0,13,9,0,40,16,29,0,92,10,4,26,18,49,3,116,0,0,3,0,3,0,16,4,8,29,16,44,0,101,10,0,15,8,24,0,60,25,3,79,52,119,7,288,8,6,33,35
506041136,0,0,3,7,9,0,17,7,4,26,26,97,5,179,6,0,45,28,148,15,243,0,0,4,4,10,0,20,9,3,28,20,240,11,317,0,0,17,13,54,0,85,8,0,24,29,73,3,137,4,0,17,23,52,5,96,15,4,55,45,101,13,237,3,0,5,7,3,0,24,3,0,11,5,4,0,18,0,0,6,4,17,0,29,20,5,48,18,25,4,123,8,0,19,15,29,3,66,18,0,30,18,37,3,106,14,4,25,9,25,3,81,11,5,47,19,46,0,129,0,0,8,5,12,0,26,0,4,13,7,92,3,123,11,0,26,22,74,22,152,147,37,450,330,1132,104,2201,0,0,0,5,3,0,17,0,6,20,6,17,0,38,5,0,21,7,14,3,55,0,0,0,0,5,0,3,0,3,11,10,25,0,51,0,5,6,10,13,0,26,17,4,41,19,70,11,160,0,0,17,32
506041137,4,0,11,5,11,0,26,23,0,60,46,149,8,301,21,0,56,52,219,6,351,0,0,3,12,35,5,56,27,0,63,52,378,19,535,9,0,28,33,77,0,144,14,4,51,25,103,9,209,3,0,32,41,86,10,181,30,8,69,70,134,23,332,0,0,12,10,12,4,40,8,0,27,15,10,0,61,0,0,10,7,25,0,40,38,8,133,46,42,4,274,5,0,20,26,59,9,123,29,7,66,55,89,11,259,39,17,67,31,34,7,196,28,10,80,37,60,7,227,7,3,13,12,21,3,61,9,0,33,31,138,4,221,11,0,43,30,119,33,235,307,77,872,631,1819,152,3856,0,0,3,0,0,0,7,8,4,20,8,20,0,58,4,0,35,21,36,0,95,0,0,3,3,7,0,17,0,6,22,20,43,9,93,3,0,11,13,24,0,49,21,4,67,54,114,10,271,16,5,46,43
506051138,4,0,3,0,13,0,26,18,8,74,55,246,12,417,14,4,31,51,206,8,305,7,0,7,7,41,0,60,10,0,37,49,358,18,475,13,5,22,23,96,3,164,6,4,37,24,95,9,176,7,0,20,21,57,0,104,18,6,59,61,155,12,304,0,0,11,5,17,0,39,3,0,19,11,9,0,46,0,0,5,10,21,0,43,35,5,99,45,56,3,236,5,0,16,11,38,0,77,23,8,42,49,70,6,193,22,16,53,14,22,0,131,23,5,71,30,35,5,164,5,0,12,10,16,0,45,11,3,15,24,152,3,204,10,0,23,33,100,21,185,243,63,654,528,1808,97,3390,0,0,0,0,3,0,9,9,4,31,19,46,5,106,9,3,22,19,33,4,105,0,0,4,0,11,0,17,3,0,21,22,29,8,84,3,3,8,11,37,7,68,14,10,50,43,114,16,237,6,0,32,24
506051139,0,0,3,0,4,0,10,6,7,21,29,219,5,290,6,0,21,19,128,5,185,0,0,3,0,19,0,24,0,0,14,15,256,7,287,3,0,12,13,81,6,113,3,0,9,13,55,5,82,0,0,6,7,35,0,49,0,0,22,26,133,9,195,0,0,0,3,6,0,9,0,0,5,6,7,0,24,0,0,4,4,17,0,24,9,5,42,27,30,8,114,0,3,4,4,25,0,41,3,0,21,26,50,7,103,11,15,26,10,15,4,69,6,8,31,11,29,0,85,0,0,5,5,20,4,31,0,0,3,7,96,3,118,3,0,12,10,72,11,113,52,38,276,233,1294,75,1965,0,0,0,4,0,0,4,0,0,18,14,35,3,66,0,0,17,18,23,7,58,0,0,3,9,6,0,15,3,0,16,11,26,0,56,3,0,8,6,19,3,38,0,0,21,22,90,4,138,0,3,10,11
506051140,0,0,3,6,12,0,22,37,11,83,38,173,3,349,4,4,26,35,102,6,183,0,0,14,14,23,0,47,6,3,38,53,283,13,393,6,0,13,21,60,3,107,9,0,17,20,63,8,114,0,0,15,9,26,4,51,7,4,25,27,95,0,162,3,0,5,5,7,0,23,6,0,12,9,12,0,43,0,0,9,7,18,0,40,44,22,133,45,35,9,281,3,0,13,10,26,0,49,23,20,52,34,51,3,179,33,14,86,24,19,0,181,29,6,58,17,33,3,150,4,0,3,6,10,3,27,5,6,8,11,103,5,133,3,3,29,16,71,15,137,214,106,640,410,1230,84,2675,0,0,0,5,7,0,20,8,10,32,22,18,0,90,0,3,16,18,18,3,60,0,0,6,7,3,0,11,4,4,23,21,32,8,87,3,4,10,8,18,0,46,0,0,38,30,64,10,151,4,0,19,14
