SA2_CODE_2021,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
507031170,0,0,4,10,7,5,0,0,0,22,6,8,29,27,27,20,0,0,0,116,8,24,50,45,53,42,8,3,0,222,0,0,9,5,6,6,0,0,0,29,11,23,60,59,35,44,6,0,0,237,0,6,10,17,17,9,0,0,0,59,25,18,22,18,15,13,0,0,0,110,32,11,13,12,11,6,0,0,0,70,4,13,16,34,33,44,9,0,0,141,0,0,3,4,0,0,0,0,0,10,0,0,3,5,0,3,0,0,0,14,0,0,6,5,7,0,0,0,0,18,0,6,19,17,23,13,0,0,0,71,3,6,19,14,17,13,5,0,0,65,0,0,11,21,20,21,3,0,0,81,0,3,11,16,11,14,0,0,0,54,5,5,14,14,19,10,0,0,0,67,0,0,5,0,3,0,0,0,0,15,4,10,20,11,13,8,0,0,0,68,0,12,26,25,32,26,3,0,0,129
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031174,0,0,3,9,3,5,0,0,0,21,3,16,60,55,47,42,9,0,0,220,10,38,49,92,92,60,20,0,0,358,0,0,10,12,17,7,0,0,0,49,4,41,94,114,90,58,10,0,0,415,0,8,23,33,31,22,4,0,0,122,32,31,39,40,36,22,6,0,0,197,37,32,19,16,8,5,0,0,0,119,3,6,28,53,62,53,14,0,0,212,0,3,7,3,0,0,0,0,0,14,0,0,7,5,3,0,0,0,0,20,0,0,4,6,0,3,0,0,0,17,0,6,23,31,21,13,3,0,0,94,0,13,16,15,16,12,6,0,0,69,4,9,30,38,41,33,6,3,0,165,0,3,10,11,14,15,0,0,0,52,0,10,20,21,9,16,6,0,0,81,0,0,3,10,3,10,0,0,0,35,7,12,26,20,28,14,3,0,0,110,12,11,43,43,47,27,10,0,0,193
507031261,3,0,3,8,4,6,5,0,0,25,0,17,100,64,51,25,0,0,0,257,8,19,57,55,40,32,11,0,0,215,0,0,14,18,10,5,0,0,0,43,15,49,120,64,61,53,4,0,0,360,6,5,37,28,17,10,9,0,0,102,17,25,52,35,23,18,3,0,0,166,39,11,11,17,6,6,0,0,0,94,0,6,45,42,32,18,13,0,0,158,0,0,7,10,7,0,0,3,0,24,0,4,15,10,7,8,0,0,0,41,0,0,4,8,4,9,0,0,0,24,0,8,42,55,16,8,3,4,0,139,0,0,18,15,6,0,7,0,0,45,0,9,43,35,23,16,8,0,0,130,6,3,26,17,13,10,8,0,0,87,0,6,27,33,28,12,3,0,0,107,3,4,8,14,3,3,0,0,0,34,3,10,24,25,15,15,3,0,0,93,5,9,36,27,32,14,8,0,0,126
507041175,0,0,0,3,10,10,0,0,0,19,0,6,39,82,82,54,15,0,0,291,4,9,23,33,30,29,18,7,0,159,0,0,5,11,7,10,3,0,0,40,14,29,57,60,70,48,19,12,0,312,0,4,5,16,27,22,6,3,0,95,33,48,30,26,41,27,12,3,0,217,57,47,31,12,15,10,9,0,0,176,0,14,18,34,25,21,11,0,0,122,0,4,11,10,4,0,0,0,0,33,0,0,20,26,22,29,9,9,0,103,0,8,8,23,30,16,16,5,0,102,3,31,59,121,106,75,38,5,0,437,3,12,11,19,12,7,10,3,0,82,0,9,19,35,27,40,9,3,0,139,7,9,23,18,19,26,26,4,0,124,0,17,47,68,68,43,21,4,0,273,7,8,15,10,6,5,0,0,0,50,0,11,9,7,15,8,13,3,0,69,6,3,29,40,30,29,12,7,0,158
507041176,0,0,0,0,0,0,0,0,0,3,0,4,12,22,33,15,0,0,0,86,0,4,6,4,18,12,6,0,0,60,0,0,4,3,3,5,0,0,0,22,6,7,20,15,22,18,4,0,0,95,0,0,0,7,8,4,0,0,0,18,21,7,8,14,14,7,4,0,0,75,25,15,4,12,9,3,0,0,0,63,0,4,0,12,13,19,3,0,0,50,0,0,5,6,3,0,0,0,0,10,0,0,7,3,13,3,0,4,0,34,0,0,3,3,0,3,0,0,0,15,0,12,19,46,40,15,4,0,0,132,0,5,3,3,4,0,0,0,0,22,0,5,11,16,14,15,4,0,0,60,3,10,12,8,12,18,6,3,0,81,0,7,8,20,23,14,3,0,0,74,4,0,5,7,0,0,0,0,0,12,4,5,4,12,10,0,4,0,0,32,4,9,13,14,3,3,0,5,0,39
507041177,0,0,0,0,7,7,4,0,0,27,5,13,73,100,75,60,18,0,0,339,7,16,54,58,58,49,20,0,0,258,0,0,8,16,11,10,0,0,0,44,27,39,127,126,105,71,20,4,0,522,8,4,16,20,26,25,13,0,0,116,55,41,35,33,30,26,8,0,0,239,63,31,37,18,22,8,6,0,0,183,0,15,23,45,64,57,13,5,0,220,0,5,6,6,7,3,3,0,0,30,4,9,22,23,29,11,7,0,0,102,0,0,22,19,25,12,10,0,0,84,7,17,66,92,91,55,14,4,0,351,6,9,12,14,20,19,5,0,0,89,0,11,39,51,57,54,13,0,0,227,3,12,59,70,46,55,24,0,0,273,7,16,60,62,52,45,18,4,0,273,4,8,20,8,8,9,3,0,0,68,3,9,27,18,20,18,9,0,0,104,8,3,30,43,46,35,7,6,0,187
507041178,0,6,5,0,0,6,0,0,0,18,0,18,55,116,101,55,16,3,0,368,7,16,38,46,52,63,11,0,0,233,0,0,12,9,17,8,0,0,0,46,21,39,79,112,98,71,23,3,0,437,4,15,14,27,30,30,9,0,0,129,63,69,45,44,42,37,13,0,0,305,87,45,32,24,28,16,7,0,0,243,5,10,28,43,40,40,12,0,0,178,0,0,9,5,5,6,0,0,0,28,0,3,28,26,48,23,16,0,0,146,0,9,7,19,22,26,17,4,0,106,0,39,80,139,143,94,48,8,0,559,4,10,20,19,14,23,10,3,0,88,0,5,27,47,68,48,19,0,0,220,16,25,33,41,38,49,16,3,0,225,0,18,64,61,67,40,26,6,0,290,11,9,13,11,13,9,3,0,0,58,7,7,16,13,8,22,3,0,0,87,6,25,44,49,43,40,15,5,0,226
507041179,0,0,4,6,0,0,0,0,0,13,0,8,33,54,49,27,9,0,0,174,0,4,13,23,27,20,6,3,0,102,0,0,5,14,7,9,0,0,0,30,7,15,27,50,56,24,15,0,0,188,4,3,9,16,14,11,6,4,0,58,18,27,21,15,10,12,13,0,0,113,29,24,8,12,16,11,0,0,0,95,0,4,7,21,23,15,9,0,0,92,0,4,4,8,0,0,3,0,0,19,0,5,5,13,14,9,3,0,0,55,0,0,3,8,4,0,3,0,0,18,0,16,36,75,64,33,15,0,0,248,3,4,9,11,8,3,4,0,0,48,3,5,9,27,36,13,7,0,0,98,13,8,18,26,34,31,17,4,0,138,0,9,35,33,27,27,11,5,0,146,13,3,3,10,0,7,4,0,0,43,6,5,9,11,8,6,8,0,0,42,3,7,18,28,20,10,5,4,0,99
507041180,0,3,0,3,0,6,3,4,0,17,0,10,37,78,78,46,8,4,0,261,18,14,21,31,50,59,16,0,0,202,0,0,6,11,14,12,4,0,0,52,15,26,64,82,53,67,16,0,0,317,0,8,18,26,27,22,16,5,0,114,33,37,27,31,27,20,11,4,0,186,49,26,17,15,10,14,3,0,0,135,7,8,22,30,40,32,14,0,0,153,0,3,4,0,8,9,0,0,0,27,0,5,10,25,20,18,11,0,0,84,0,0,11,8,10,10,4,0,0,41,3,25,53,102,81,54,36,4,0,355,4,7,8,16,15,9,10,0,0,77,0,12,30,42,53,51,14,0,0,200,8,11,30,26,45,55,29,0,0,211,3,14,40,59,36,27,23,9,0,206,13,10,12,13,11,11,6,0,0,73,6,5,21,20,11,28,5,0,0,93,9,12,18,32,33,22,20,0,0,150
507041181,0,0,4,9,8,6,4,0,0,28,4,7,67,109,145,73,9,0,0,414,18,20,31,58,80,65,9,3,3,290,0,0,12,19,8,8,5,0,0,55,27,62,90,147,163,92,22,4,0,600,6,11,15,31,67,27,13,5,0,175,75,72,53,31,50,36,10,0,0,327,93,51,22,31,32,16,0,0,0,239,6,17,32,46,67,51,23,3,0,240,3,5,5,6,11,9,6,0,0,43,0,3,18,29,46,29,11,0,0,140,0,3,14,16,30,14,11,7,0,92,6,31,78,116,141,88,28,6,0,496,13,10,9,15,22,26,11,0,0,112,5,17,34,45,77,47,22,0,0,235,9,19,39,49,50,59,17,3,0,252,3,27,67,65,70,61,15,4,0,308,21,14,18,3,10,6,6,0,0,82,13,13,20,20,26,27,15,3,0,129,11,16,22,55,59,39,11,6,0,221
507041182,0,3,6,0,0,8,0,0,0,18,0,13,46,68,54,47,14,0,0,237,7,20,31,37,53,48,20,0,0,208,0,0,14,4,8,6,4,0,0,37,12,53,98,74,59,86,21,0,0,397,0,9,15,24,23,24,3,0,0,105,44,62,71,24,24,32,10,3,0,264,58,41,30,18,10,21,9,0,0,182,5,9,41,26,35,48,14,0,0,183,0,10,5,4,9,3,3,0,0,35,0,10,18,16,15,7,0,0,0,66,0,5,9,4,7,8,6,0,0,42,5,32,78,83,60,42,34,3,0,340,3,4,22,16,3,14,9,0,0,81,4,9,36,34,37,50,21,0,0,188,4,18,39,27,32,44,20,0,0,192,4,23,57,37,30,41,10,0,0,202,12,11,13,12,10,5,0,0,0,49,8,18,24,20,16,21,10,4,0,123,3,25,36,33,31,34,11,0,0,178
507041183,0,0,0,0,0,0,0,0,0,4,0,6,29,27,29,10,5,0,0,102,4,9,23,12,29,12,0,0,0,88,0,0,4,8,3,3,0,0,0,20,7,20,54,58,36,18,3,0,0,195,4,0,5,7,9,3,3,0,0,30,16,24,21,16,14,6,0,0,0,96,22,4,14,7,13,4,0,0,0,68,6,3,19,15,27,14,3,0,0,82,0,0,0,8,3,0,0,0,0,13,0,0,11,7,4,0,6,0,0,24,0,0,3,0,0,0,0,0,0,15,0,3,34,31,13,12,0,0,0,101,0,0,11,5,7,3,0,0,0,31,3,5,15,22,32,13,9,5,0,89,5,4,21,15,21,10,0,0,0,80,0,6,26,12,16,8,0,0,0,76,4,7,0,0,3,7,0,0,0,26,9,7,12,16,3,13,3,0,0,54,4,8,22,15,15,10,0,0,0,74
507041184,0,0,4,0,3,3,0,0,0,4,0,3,29,26,32,23,7,0,0,123,11,0,7,23,31,14,8,0,0,96,0,0,3,3,9,10,4,0,0,34,14,9,23,23,31,29,11,0,0,136,4,4,12,12,12,13,11,0,0,61,32,32,30,13,8,14,6,0,0,136,37,19,14,16,5,6,5,0,0,104,3,6,15,16,17,12,11,0,0,87,0,5,3,5,7,5,0,0,0,23,0,0,7,9,14,12,5,0,0,48,0,5,5,10,0,12,13,0,0,39,0,19,30,42,52,29,19,0,0,194,0,4,4,4,4,5,0,0,0,22,0,5,5,23,28,28,6,0,0,93,5,14,15,12,16,29,13,5,0,105,0,11,21,25,18,24,5,4,0,104,4,3,8,6,4,7,3,0,0,30,4,3,8,8,11,3,5,0,0,43,4,10,3,14,15,26,8,0,0,82
507051186,0,4,5,0,0,0,0,0,0,9,4,7,46,35,49,38,3,0,0,184,9,23,49,33,54,53,7,0,0,228,0,3,8,7,8,6,0,0,0,26,15,31,70,72,59,66,8,0,0,322,6,11,14,9,17,14,6,0,0,71,17,21,26,20,24,11,9,0,0,125,29,8,17,19,9,8,0,0,0,82,0,3,10,17,28,40,11,0,0,123,0,3,3,0,4,0,0,0,0,14,0,0,0,0,4,4,0,0,0,8,0,0,0,4,3,4,0,0,0,18,0,0,15,9,12,10,3,0,0,61,0,9,15,14,11,11,4,0,0,71,0,5,35,26,27,33,15,4,0,149,0,6,7,12,9,16,3,0,0,54,0,7,16,10,19,16,4,0,0,72,5,0,4,0,3,4,3,0,0,15,8,9,17,11,18,18,4,0,0,87,10,11,29,19,22,27,3,0,0,120
507051187,0,4,6,4,4,0,0,0,0,25,3,25,90,109,118,72,13,0,0,436,11,35,72,82,98,97,15,0,0,409,0,7,11,11,26,11,0,0,0,65,25,59,115,120,147,79,7,0,0,548,0,10,19,14,23,20,4,0,0,97,39,50,45,23,45,28,7,0,0,239,72,19,18,14,7,10,4,0,0,136,0,10,26,29,74,59,14,0,0,211,0,4,5,3,5,0,0,0,0,22,0,3,9,0,10,5,4,0,0,26,0,0,0,4,14,7,0,0,0,29,3,9,20,35,36,22,8,0,0,135,3,5,15,10,23,18,3,0,0,82,3,20,72,50,61,75,10,0,0,292,5,10,11,14,23,23,8,0,0,94,0,10,16,15,20,16,12,0,0,90,5,7,0,7,4,3,0,0,0,31,8,6,27,16,21,17,4,0,0,112,19,24,45,42,41,28,5,0,0,210
507051188,0,0,7,3,0,6,0,0,0,20,5,31,54,80,98,56,19,0,0,334,10,35,57,53,111,110,22,0,0,388,4,4,10,6,19,21,0,0,0,71,21,42,112,105,112,136,27,0,0,558,3,9,16,18,21,30,3,0,0,98,30,37,44,24,30,30,7,0,0,202,49,17,22,27,9,14,17,0,0,158,0,11,31,42,40,71,24,0,0,213,0,0,7,0,0,0,0,0,0,19,0,0,3,0,4,8,5,0,0,21,0,0,3,5,10,14,4,0,0,33,3,6,19,27,21,23,0,5,0,109,13,9,19,20,20,30,5,0,0,106,17,190,213,115,99,86,11,3,0,736,0,0,16,24,12,30,10,4,0,95,4,3,24,25,21,23,9,3,0,113,0,3,7,7,4,8,0,0,0,36,4,10,15,16,27,25,9,0,0,111,6,27,42,43,45,38,17,0,0,230
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,0,5,3,7,3,6,0,3,0,26,0,13,57,89,82,50,9,0,0,291,15,19,54,45,86,88,4,0,0,311,3,0,17,16,9,14,0,0,0,58,18,37,102,117,109,87,14,0,0,484,0,3,12,14,19,8,5,0,0,65,32,28,17,27,17,22,4,0,0,147,43,15,11,4,9,3,4,0,0,94,3,4,15,19,46,49,17,0,0,161,0,0,7,0,7,5,0,0,0,18,0,0,5,10,6,6,0,0,0,22,0,0,0,3,11,12,6,6,0,38,0,3,24,24,39,32,17,0,0,140,0,4,13,4,9,23,4,0,0,61,0,25,69,49,45,47,10,0,0,255,0,7,16,16,16,27,7,0,0,93,0,10,21,24,11,31,3,0,0,105,8,0,0,5,0,5,0,0,0,21,6,13,13,17,15,11,3,0,0,86,10,10,32,30,38,38,15,9,0,179
507051191,0,4,5,8,8,7,0,0,0,34,8,32,192,285,251,138,4,0,0,913,40,49,90,148,162,104,21,0,0,620,3,7,15,25,37,20,0,0,0,110,95,135,220,306,265,141,14,0,0,1159,9,6,33,35,46,30,4,0,0,167,100,88,50,40,54,29,3,0,0,360,150,49,26,18,21,18,6,0,0,282,3,11,38,69,72,56,17,0,0,273,4,11,13,16,7,8,4,0,0,56,0,0,10,14,26,9,0,0,0,59,0,0,7,13,8,6,5,0,0,50,10,15,40,61,84,36,10,0,0,253,7,23,16,26,30,19,4,0,0,125,16,47,123,149,147,85,9,0,0,571,10,22,44,36,61,38,10,4,0,216,3,19,36,37,51,34,6,0,0,176,16,12,10,17,8,8,5,0,0,78,21,20,36,30,32,24,0,0,0,169,32,37,57,72,92,43,11,0,0,337
507051192,0,0,3,4,3,8,0,0,0,22,8,19,81,90,97,72,23,0,0,389,11,17,53,79,91,77,16,0,0,344,0,5,11,7,13,11,4,0,0,51,18,55,127,104,113,88,17,0,0,523,0,3,19,16,23,16,3,0,0,91,41,37,36,27,31,26,6,0,0,212,57,28,20,12,14,4,0,0,0,131,0,9,26,28,41,60,14,4,0,183,3,0,3,3,5,0,0,0,0,18,0,4,8,0,3,7,0,0,0,21,3,0,0,5,5,5,0,0,0,17,5,12,20,30,44,19,12,0,0,138,3,11,22,13,8,17,10,0,0,92,4,16,74,67,61,53,6,0,0,277,0,11,14,14,21,23,13,0,0,97,3,7,8,15,35,23,3,0,0,103,4,6,5,0,0,0,0,0,0,24,4,13,21,23,26,15,0,0,0,109,6,13,33,31,29,31,8,0,0,152
507051193,0,4,6,4,3,0,0,0,0,21,4,21,74,75,72,44,12,0,0,305,10,17,60,53,66,79,7,0,0,290,0,5,14,9,16,7,0,0,0,53,17,40,111,87,88,70,11,0,0,430,4,7,21,16,22,19,0,0,0,96,23,30,26,24,15,16,5,0,0,139,38,24,21,18,6,10,5,0,0,116,4,12,26,18,35,59,11,0,0,163,0,3,6,8,4,0,0,0,0,16,0,0,0,0,4,0,0,0,0,11,0,5,0,8,7,5,0,0,0,22,0,0,17,25,28,28,8,0,0,102,0,8,14,23,18,11,0,0,0,79,0,10,39,47,43,51,14,5,0,207,4,6,10,16,16,22,4,0,0,82,0,4,8,19,19,15,4,0,0,65,9,0,3,4,13,0,0,0,0,25,3,10,24,20,16,22,4,0,0,101,5,20,31,30,31,32,7,0,0,159
507051312,0,0,0,4,0,0,7,0,0,15,6,23,153,134,70,42,7,0,0,426,13,22,93,77,53,47,4,0,0,314,0,0,13,11,9,3,0,0,0,45,18,32,170,106,80,51,6,0,0,464,3,7,43,29,23,11,0,0,0,114,20,29,63,33,19,11,6,0,0,185,52,14,21,15,11,9,3,0,0,125,0,12,43,54,34,40,11,0,0,186,0,0,12,0,3,0,0,0,0,20,0,0,6,8,5,0,0,0,0,21,0,0,8,3,6,4,0,0,0,25,4,11,44,40,18,11,0,0,0,133,4,9,37,15,12,14,4,0,0,80,0,27,126,75,44,24,5,0,0,300,0,3,23,23,19,12,4,0,0,85,0,9,22,16,18,4,3,0,0,74,5,0,16,5,0,0,0,5,0,26,7,16,37,28,17,5,3,0,0,118,4,14,56,46,27,18,6,0,0,177
507051313,0,0,10,11,5,9,6,0,0,43,3,50,259,289,212,105,13,0,0,940,13,43,170,203,150,103,12,0,0,692,0,6,30,44,29,21,3,0,0,136,52,91,280,288,208,88,15,0,0,1019,4,11,65,66,50,30,8,0,0,238,82,74,100,72,61,24,13,0,0,423,184,54,41,40,29,10,3,0,0,359,17,21,90,131,82,68,16,0,0,421,0,0,6,11,16,7,0,0,0,38,0,0,13,23,13,3,6,0,0,62,0,7,14,15,12,9,3,0,0,59,8,24,74,110,77,32,9,0,0,336,12,11,24,41,35,16,3,0,0,150,8,42,146,164,162,68,11,0,0,609,10,16,37,61,43,30,8,0,0,207,3,31,32,75,66,30,6,0,0,242,6,9,15,3,12,6,3,0,0,55,21,18,57,50,33,30,6,0,0,226,23,34,93,90,72,41,8,6,0,359
507051314,0,0,0,0,0,0,0,0,0,6,0,5,23,20,13,12,0,0,0,74,0,0,22,14,13,14,3,5,0,69,0,0,6,0,0,0,0,0,0,13,3,15,33,15,18,15,0,0,0,103,0,3,7,3,4,7,0,0,0,17,5,6,11,6,5,5,0,0,0,30,10,0,5,0,0,4,0,0,0,15,0,6,4,6,7,7,0,0,0,28,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,6,0,0,3,4,0,0,0,0,0,3,0,0,4,4,0,0,0,0,0,16,0,0,4,0,0,0,0,0,0,7,0,0,19,9,14,5,0,0,0,44,0,0,3,0,7,3,0,0,0,9,0,0,0,6,0,0,0,0,0,13,0,4,0,0,4,5,0,0,0,16,0,0,8,8,3,3,0,0,0,24,0,5,9,8,5,4,0,0,0,30
509011225,5,10,29,23,30,50,33,3,4,186,0,0,28,14,27,23,9,0,0,102,13,24,53,32,41,36,6,0,0,208,0,3,0,10,6,15,0,0,0,45,32,38,105,77,89,100,22,0,0,458,0,8,20,19,32,14,8,0,0,104,61,43,50,49,51,50,23,5,0,325,74,37,59,41,19,17,20,0,0,266,0,14,19,27,52,55,17,4,0,184,0,3,6,8,4,6,3,0,0,36,0,3,3,4,11,13,6,0,0,47,0,0,10,7,11,3,9,4,0,43,0,7,18,20,26,42,14,5,0,134,0,5,17,15,12,19,10,0,0,77,6,4,20,47,62,61,9,0,0,204,8,3,36,33,58,43,12,4,0,202,3,12,49,59,67,73,17,4,0,281,3,0,11,6,7,8,9,0,0,38,7,14,31,20,23,31,19,0,0,136,17,10,21,21,23,21,4,0,0,122
