SA1_CODE_2021,P_85y_ov_DNUDW,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW,P_Tot_UDW_NS,P_Tot_Total
50705131406,0,0,0,0,0,0,0,0,0,0
50705131407,0,0,0,48,66,31,25,82,17,268
50705131408,0,0,0,0,0,0,0,0,0,0
50901122501,7,4,12,90,138,56,41,83,18,425
50901122502,8,0,20,59,67,51,30,41,8,257
50901122503,11,3,36,97,120,49,39,80,24,403
50901122504,18,6,44,80,101,57,44,120,47,448
50901122506,8,0,19,71,76,41,25,65,21,299
50901122507,0,0,11,57,66,42,25,58,10,259
50901122508,4,0,14,71,78,42,39,66,22,307
50901122509,4,0,19,94,154,51,36,135,24,491
50901122510,34,10,45,46,82,32,20,92,33,299
50901122511,3,4,17,52,77,36,33,97,23,327
50901122512,52,0,59,70,102,47,38,180,6,445
50901122513,35,8,49,48,59,25,25,102,20,276
50901122514,4,0,9,66,100,44,22,70,18,319
50901122515,5,0,11,113,175,73,57,83,39,549
50901122516,7,0,9,71,110,55,48,75,18,368
50901122517,0,0,10,73,95,39,23,40,34,302
50901122518,8,0,19,75,113,36,23,91,39,379
50901122519,6,4,27,92,139,72,53,88,34,474
50901122520,0,0,8,44,52,18,14,45,3,182
50901122521,0,0,11,113,185,64,43,83,29,515
50901122522,11,9,40,74,82,42,36,118,29,383
50901122523,6,0,19,79,122,67,44,73,22,413
50901122525,4,0,5,55,97,32,30,63,10,285
50901122526,14,8,27,38,65,31,26,95,43,311
50901122527,49,3,57,40,38,26,14,114,9,242
50901122528,23,9,63,29,40,29,17,66,23,195
50901122529,5,0,8,35,32,19,14,31,13,139
50901122530,3,0,8,81,101,44,45,61,22,346
50901122531,0,0,0,4,0,0,0,0,0,4
50901122532,5,0,0,61,93,34,23,50,12,275
50901122533,3,3,22,99,141,59,29,124,43,482
50901122534,3,0,10,57,115,54,24,48,12,307
50901122535,6,0,5,62,96,39,27,64,19,311
50901122536,8,0,22,55,93,50,35,85,19,340
50901122537,0,0,15,63,94,45,22,53,12,292
50901122538,9,0,5,76,119,40,44,88,3,374
50901122539,3,0,6,62,104,43,24,49,18,294
50901122540,3,0,9,58,76,33,38,72,11,297
50901122601,0,0,4,56,86,44,29,29,28,266
50901122602,0,0,3,75,155,74,83,57,26,472
50901122603,0,3,9,37,77,28,38,39,40,258
50901122604,0,0,0,61,80,48,38,34,6,271
50901122605,0,0,4,42,72,52,44,48,64,316
50901122606,0,0,3,73,122,66,52,55,34,408
50901122607,0,0,0,91,121,68,64,46,27,414
50901122608,0,0,0,54,91,27,30,39,28,271
50901122609,0,0,6,45,55,32,33,31,14,212
50901122610,0,0,0,37,27,15,17,15,13,122
50901122701,0,0,9,37,67,36,25,39,7,213
50901122702,3,0,19,71,137,56,47,93,20,424
50901122703,3,0,13,61,91,44,26,55,21,293
50901122704,0,0,7,48,74,32,23,51,7,231
50901122705,0,0,8,74,132,66,38,93,25,426
50901122706,5,0,9,80,128,55,29,63,20,376
50901122707,0,0,0,17,5,3,0,3,3,40
50901122708,8,3,14,94,159,87,61,71,35,502
50901122709,0,0,4,50,70,42,22,54,12,247
50901122710,10,3,20,60,74,34,32,55,22,272
50901122711,0,0,0,73,93,51,24,49,17,306
50901122712,12,0,28,204,282,120,88,178,45,917
50901122801,8,0,13,28,44,22,32,39,11,183
50901122802,3,0,13,52,108,66,42,54,48,368
50901122803,0,0,0,0,0,0,0,0,0,0
50901122804,0,0,0,0,0,0,0,0,0,0
50901122805,0,0,0,0,0,0,0,0,0,0
50901122806,0,4,9,41,72,44,32,33,49,267
50901122807,6,0,5,29,65,23,28,19,14,170
50901122808,0,0,4,42,48,24,29,33,36,207
50901122809,0,3,5,38,95,77,33,33,26,295
50901122810,3,0,3,59,80,50,34,35,38,298
50901122811,0,0,3,50,74,38,41,46,27,273
50901122812,0,0,4,61,83,56,45,54,19,316
50901122813,0,0,0,34,94,48,41,31,23,268
50901122814,4,0,15,101,112,48,35,98,41,431
50901122815,10,0,17,56,81,38,42,56,19,298
50901122816,0,0,6,55,85,47,24,38,23,273
50901122817,0,0,4,69,122,68,42,71,42,408
50901122818,4,0,5,35,68,49,32,31,24,228
50901122819,9,3,29,42,69,38,24,49,24,242
50901122820,0,0,8,78,129,74,48,35,28,398
50901122821,5,0,3,57,94,55,25,41,23,291
50901122901,0,0,0,28,43,19,18,15,10,127
50901122902,0,0,0,33,47,19,19,23,37,174
50901122903,0,0,0,32,57,28,15,52,14,195
50901122904,0,0,0,35,59,22,23,30,33,198
50901122905,0,0,0,46,57,25,23,25,24,199
50901122906,0,0,3,61,91,49,57,39,20,320
50901122907,0,3,9,40,55,32,24,30,15,191
50901122908,0,0,4,32,33,28,33,27,13,165
50901122909,5,0,8,45,70,34,42,60,31,280
50901122910,0,0,0,44,43,18,23,37,9,179
50901122911,0,0,0,50,47,22,22,35,24,206
50901123001,0,0,6,76,79,40,37,91,46,362
50901123002,3,0,3,45,42,25,19,33,22,186
50901123003,9,5,13,56,57,33,29,69,31,279
50901123004,4,0,3,38,59,22,27,78,37,253
50901123005,7,0,7,48,61,35,29,62,36,266
50901123006,0,7,8,43,51,23,20,39,27,203
50901123007,0,0,0,32,57,29,14,62,21,209
50901123008,4,3,5,52,76,42,27,62,31,290
50901123009,0,0,10,74,91,65,36,62,22,345
50901123010,5,0,3,71,75,47,51,71,42,357
50901123011,5,0,0,31,31,6,8,84,13,169
50901123012,0,0,4,27,43,22,13,61,34,200
50901123013,13,7,31,53,53,40,15,114,34,310
50901123014,0,0,7,39,39,15,9,89,12,204
50901123101,0,3,5,33,45,22,24,59,34,221
50901123102,0,0,8,74,83,65,64,45,35,363
50901123103,0,0,3,71,66,30,36,56,25,297
50901123104,8,0,8,36,36,21,31,58,44,228
50901123105,0,0,0,58,51,34,19,22,28,208
50901123106,4,0,4,19,52,23,19,39,14,166
50901123107,0,0,0,58,58,27,24,32,19,215
50901123109,6,0,16,58,97,52,41,102,27,375
50901123110,0,0,0,35,55,21,15,26,9,167
50901123111,0,0,0,53,69,29,20,16,22,205
50901123112,0,0,0,32,47,14,16,16,11,130
50901123113,0,0,5,43,41,29,34,40,24,206
50901123114,6,0,6,23,31,11,10,19,4,98
50901123115,16,4,30,74,74,27,34,100,35,347
50901123202,0,0,5,49,76,33,30,42,6,239
50901123203,3,3,21,77,142,76,45,67,22,427
50901123204,5,0,6,58,88,43,19,57,14,282
50901123205,0,3,11,37,76,44,38,27,17,251
50901123206,0,3,11,64,88,42,39,66,28,324
50901123208,0,0,0,57,90,55,36,45,28,303
50901123209,0,0,0,35,88,30,25,21,23,227
50901123210,0,0,0,8,12,7,4,9,0,48
50901123212,0,0,0,56,73,33,36,33,334,552
50901123213,0,0,0,0,0,0,0,0,0,6
50901123214,0,0,0,3,24,12,17,16,3,63
50901123215,0,0,0,34,63,23,14,47,14,186
50901123216,0,4,10,42,77,52,31,25,8,232
50901123217,0,0,0,0,3,0,4,0,0,14
50901123301,7,0,8,62,103,45,44,115,28,402
50901123302,6,0,12,63,106,64,49,70,20,374
50901123303,0,0,4,34,64,32,40,37,13,218
50901123304,0,0,3,49,61,39,26,43,20,236
50901123305,3,0,8,143,185,102,72,109,24,637
50901123306,0,4,11,112,150,72,51,90,27,504
50901123307,0,0,0,43,53,19,20,50,16,203
50901123308,4,0,15,85,130,55,50,123,33,474
50901123309,4,0,12,110,145,70,43,114,25,504
50901123310,0,0,0,66,100,53,34,82,20,363
50901123311,24,3,36,81,111,47,38,163,24,456
50901123312,3,3,10,103,133,54,55,137,35,514
50901123313,0,0,5,39,56,18,20,92,9,227
50901123315,0,0,6,58,90,31,30,101,38,355
50901123316,4,0,11,48,54,27,30,65,20,236
50901123317,14,0,17,72,99,31,29,111,42,386
50901123318,0,0,4,56,83,44,43,65,19,307
50901123319,4,5,9,52,93,39,29,120,20,355
50901123320,6,0,7,73,135,76,72,76,25,452
50901123321,0,0,0,101,124,46,50,120,18,462
50901123322,0,0,5,72,100,50,30,53,13,322
50901123323,0,0,4,49,66,29,15,39,7,203
50901123324,0,3,0,52,67,33,26,58,12,248
50901123325,0,0,9,41,50,21,18,66,0,197
50901123326,0,0,4,53,88,52,26,70,9,292
50901123401,0,0,0,42,45,30,44,28,16,202
50901123402,0,0,3,46,87,56,41,43,18,285
50901123403,0,0,0,60,64,40,35,24,29,253
50901123404,3,0,9,51,92,53,51,55,40,348
50901123405,0,0,0,25,32,9,19,16,11,118
50901123406,4,29,32,26,37,22,26,27,53,196
50901123407,3,3,10,44,85,31,42,105,50,355
50901123408,0,0,8,36,61,34,18,50,20,211
50901123409,0,0,0,39,72,28,31,29,35,231
50901123410,0,0,8,41,92,57,42,32,26,296
50901123411,4,0,8,58,64,38,33,57,39,283
50901123412,4,0,16,72,82,53,38,84,38,366
50901123413,3,3,11,54,78,37,39,86,35,334
50901123414,3,0,4,61,75,52,52,97,36,370
50901123415,0,0,4,55,90,50,48,38,31,314
50901123416,0,0,0,45,68,46,33,39,90,320
50901123501,0,0,0,0,0,0,0,0,0,0
50902123601,6,0,6,22,54,29,32,38,14,180
50902123602,0,0,3,44,63,38,41,55,28,256
50902123603,0,4,17,53,62,42,39,49,33,273
50902123604,0,0,3,70,109,52,44,105,18,393
50902123605,0,0,5,39,76,19,28,58,24,256
50902123606,3,0,7,66,88,45,30,51,24,301
50902123607,10,0,8,239,344,167,118,203,89,1158
50902123608,0,0,4,53,62,34,18,45,17,237
50902123609,0,0,3,104,123,72,68,82,64,513
50902123610,3,3,5,112,188,100,93,140,45,675
50902123611,0,0,10,28,44,40,27,61,38,234
50902123612,5,0,3,52,82,43,44,62,55,339
50902123701,0,0,4,23,18,5,10,47,20,120
50902123702,5,0,7,45,50,15,27,27,25,190
50902123703,12,6,22,25,44,22,25,58,54,230
50902123704,6,0,13,34,43,23,25,73,72,273
50902123705,22,3,35,57,88,30,43,161,50,434
50902123706,4,0,6,64,61,28,38,46,53,290
50902123707,0,0,0,44,55,38,28,43,84,306
50902123708,4,3,25,96,127,59,83,139,44,541
50902123709,0,0,6,49,52,35,23,83,33,271
50902123710,5,0,5,45,50,32,36,54,38,241
50902123711,0,0,6,74,62,30,27,52,16,257
50902123801,5,0,3,50,60,27,33,84,28,292
50902123802,11,0,10,59,79,40,30,80,18,299
50902123803,8,6,20,68,88,49,28,97,64,391
50902123804,0,0,7,79,96,54,58,63,40,394
50902123805,4,0,4,30,54,30,17,86,41,266
50902123806,3,0,3,19,29,11,20,28,0,115
50902123807,0,0,0,27,53,19,12,50,18,185
50902123808,0,0,0,36,59,27,28,59,19,222
50902123809,3,0,4,54,73,29,35,78,17,289
50902123810,0,0,6,60,81,24,38,42,37,277
50902123811,0,0,3,31,42,18,14,29,11,144
50902123812,0,0,0,54,53,33,34,40,33,244
50902123902,3,0,3,43,68,34,29,69,16,255
50902123903,0,4,13,23,63,27,32,50,17,212
50902123904,6,0,14,82,93,64,75,122,39,474
50902123905,9,0,11,82,114,81,82,125,50,538
50902123906,0,0,0,65,54,33,20,70,28,267
50902123907,3,0,7,93,105,56,46,147,33,486
50902123908,0,5,13,51,68,35,24,46,31,246
50902123909,0,0,4,11,22,8,12,24,24,100
50902123910,6,0,15,54,66,32,30,69,46,289
50902123911,0,0,0,57,108,60,30,70,31,361
50902123914,0,0,0,49,77,51,45,64,16,300
50902123915,0,0,4,31,53,24,20,57,66,249
50902123916,0,0,6,62,79,27,39,62,40,307
50902123918,0,0,0,61,72,30,26,44,19,252
50902123920,7,6,8,89,156,78,123,153,47,653
50902123921,3,0,8,42,72,38,27,66,35,290
50902123922,0,0,0,40,69,26,25,61,31,248
50902123923,0,0,4,36,58,25,39,45,5,210
50902123924,0,0,4,76,126,59,63,111,44,482
50902123925,0,0,3,24,39,20,27,34,21,155
50902123926,0,4,9,35,56,30,28,35,22,198
50902123927,0,0,5,11,44,25,17,22,15,137
50902123928,0,0,0,3,3,0,0,6,0,19
50902123929,6,0,8,33,39,38,31,62,16,221
50902123930,0,0,0,0,0,0,0,0,0,0
50902123931,0,5,13,35,86,29,24,74,25,274
50902123932,0,0,5,33,38,30,23,46,17,183
50902123933,0,0,0,0,0,0,0,0,0,0
50902123934,0,0,0,7,7,4,5,4,8,44
50902123935,0,0,6,40,62,22,16,53,28,221
50902124001,12,14,36,48,93,29,34,85,60,357
50902124002,9,9,25,72,102,49,46,126,72,469
50902124003,3,5,15,65,100,38,33,83,83,398
50902124004,5,0,4,47,50,14,23,65,31,232
50902124005,4,0,4,86,126,55,50,98,46,458
50902124006,0,0,8,93,121,55,53,104,55,489
50902124007,13,0,20,76,88,52,40,84,33,372
50902124008,0,0,0,37,43,22,17,26,32,174
50902124009,0,0,6,32,30,20,30,24,33,167
50902124010,0,0,8,58,70,30,26,31,26,245
50902124011,0,0,0,29,40,18,20,37,52,203
50902124012,0,0,0,38,31,26,15,17,5,128
50902124013,0,0,3,33,29,17,23,16,26,139
50902124014,0,0,4,42,40,19,14,13,22,149
50902124101,4,0,7,47,66,19,26,54,25,231
50902124102,0,0,0,29,30,17,10,32,22,135
50902124103,0,0,3,27,49,13,11,47,26,173
50902124104,0,0,7,71,108,50,43,104,67,440
50902124105,20,7,33,58,90,34,28,160,70,442
50902124106,3,0,3,35,43,10,10,22,16,142
50902124107,0,0,0,47,39,20,16,33,12,173
50902124108,0,0,5,76,121,36,34,90,38,393
50902124109,0,0,0,27,32,13,15,16,12,111
50902124110,0,0,4,56,63,26,25,53,43,262
50902124111,0,0,5,35,38,21,20,28,24,160
50902124112,3,0,9,71,71,19,35,63,55,317
50902124113,9,0,10,35,51,21,33,74,31,238
50902124114,0,0,6,49,45,21,26,32,60,238
50902124115,0,5,14,20,48,19,16,39,17,156
50902124201,0,0,0,4,5,3,0,25,22,63
50902124202,0,0,0,24,24,8,7,88,97,253
50902124203,0,0,0,17,21,17,14,19,16,104
50902124204,0,3,6,34,59,30,30,25,25,203
50902124205,3,4,11,47,59,23,25,57,26,234
50902124206,0,0,0,53,55,27,34,27,25,219
50902124207,10,0,13,51,61,14,32,60,21,240
50902124208,0,0,4,46,34,24,29,31,51,217
50902124209,0,0,0,40,68,23,34,73,32,266
50902124210,0,6,6,43,63,30,21,59,22,240
50902124211,8,0,4,33,43,24,14,69,17,199
50902124212,3,0,3,29,37,24,23,19,10,139
50902124213,0,0,0,32,27,12,9,37,32,148
50902124214,0,0,0,6,12,8,5,10,3,45
50902124301,0,0,0,29,59,28,17,85,36,255
50902124302,0,0,8,54,86,33,30,112,54,358
50902124303,0,0,3,45,82,36,32,55,8,265
50902124304,0,0,7,39,54,34,20,47,11,208
50902124305,0,13,21,40,53,20,19,76,79,292
50902124306,5,0,8,53,70,33,22,40,12,226
50902124307,6,0,6,50,49,17,35,86,37,268
50902124308,0,0,8,53,68,42,33,79,19,299
50902124309,0,0,0,71,109,63,51,85,50,423
50902124310,0,0,0,26,51,16,21,72,48,228
50902124311,0,0,6,40,70,28,26,52,10,225
50902124312,4,0,8,32,49,28,22,31,25,188
50902124313,0,0,4,49,63,41,26,91,45,310
50902124314,5,0,12,37,43,18,20,82,42,239
50902124315,34,7,48,43,61,19,18,97,28,268
50902124316,3,0,0,49,52,34,30,74,31,259
50902124317,3,0,11,44,39,20,16,55,22,194
50902124318,0,0,7,36,46,14,28,76,31,237
50902124319,0,0,9,17,42,19,26,83,30,213
50902124320,3,0,12,56,90,42,39,77,15,325
50902124321,10,0,14,91,137,76,63,118,32,517
50902124322,5,0,4,50,43,22,24,45,14,194
50902124323,0,0,4,51,83,29,34,60,14,267
50902124324,0,0,8,39,51,49,28,49,329,544
50902124325,0,0,4,60,53,31,35,55,13,249
50902124326,0,0,0,34,39,25,24,35,6,164
50902124327,0,0,3,19,47,23,28,27,23,165
50902124328,0,0,0,29,49,32,19,42,16,192
50902124329,3,0,4,45,62,41,25,55,22,243
50902124330,0,0,0,26,53,28,30,53,27,214
50902124331,0,0,3,49,68,33,19,59,29,260
50902124332,0,0,0,39,56,50,27,55,19,250
50902124333,0,0,5,71,91,56,44,65,38,360
50902124334,0,0,0,10,39,17,11,13,15,116
50902124335,0,0,4,40,72,33,41,47,16,251
50902124401,5,0,17,58,84,49,45,73,24,332
50902124402,0,0,11,36,75,45,27,60,30,269
50902124403,3,4,11,25,54,24,24,52,26,205
50902124404,0,0,0,43,112,45,43,64,36,342
50902124405,0,0,9,63,103,51,52,78,59,411
50902124406,0,0,4,46,76,34,39,67,8,266
50902124407,0,0,4,61,89,52,35,71,16,316
50902124408,0,0,0,29,54,29,20,35,16,185
50902124409,0,0,8,39,90,36,46,78,54,358
50902124410,0,0,0,43,69,36,53,31,35,263
50902124411,3,0,4,48,87,41,35,81,65,356
50902124412,0,0,6,24,65,28,43,48,45,246
50902124413,5,0,5,72,101,63,53,94,45,430
50902124501,11,6,15,41,65,29,36,50,29,244
50902124502,10,4,25,38,76,41,39,68,40,301
50902124503,9,0,12,37,48,26,36,69,16,230
50902124504,3,0,3,76,104,57,65,106,35,446
50902124505,0,0,4,31,57,31,31,39,20,203
50902124506,4,5,20,39,46,57,45,76,49,318
50902124507,4,3,26,48,81,44,35,65,22,295
50902124508,17,6,26,42,75,44,33,107,33,335
50902124509,0,0,4,43,62,34,32,38,28,243
50902124510,3,0,8,78,118,54,48,84,26,412
50902124511,0,0,0,45,43,33,42,36,28,228
50902124512,0,0,5,37,73,45,41,48,42,285
50902124513,0,0,0,25,47,19,14,21,23,149
50902124514,0,0,4,59,58,33,40,41,53,282
50902124515,5,0,6,47,76,27,39,49,24,268
50902124516,0,0,5,39,56,35,30,38,14,217
50903124601,0,0,8,64,92,57,47,47,16,328
50903124602,9,3,22,68,96,49,36,62,27,326
50903124603,10,4,11,39,56,29,23,50,16,211
50903124604,6,0,4,28,37,14,17,23,10,127
50903124605,0,0,0,44,66,35,18,17,0,170
50903124606,0,0,9,75,102,54,69,75,89,463
50903124607,0,0,0,55,65,25,48,57,4,253
50903124608,4,7,17,46,62,36,45,100,34,323
50903124609,3,0,11,46,66,37,45,80,20,294
50903124610,29,0,39,62,91,40,44,151,57,442
50903124701,0,0,0,14,30,7,11,22,12,99
50903124702,0,0,9,28,41,16,11,31,16,140
50903124703,0,0,0,55,60,16,27,38,18,207
50903124704,0,0,0,32,34,14,19,23,16,143
50903124705,0,6,6,37,69,35,23,32,13,216
50903124706,5,0,5,32,37,25,19,43,6,160
50903124707,0,0,0,40,47,28,20,26,19,189
50903124708,4,0,9,36,67,23,23,48,34,234
50903124709,0,0,4,47,68,29,31,45,10,225
50903124710,3,4,5,29,47,27,18,40,42,212
50903124711,0,0,5,30,49,23,32,35,14,189
50903124712,0,0,0,36,30,21,11,33,29,157
50903124713,0,0,0,36,29,25,16,16,26,145
50903124714,0,3,6,42,48,20,21,25,27,191
50903124715,0,0,0,29,50,17,24,56,38,205
50903124716,0,0,0,55,97,49,38,32,65,333
50903124717,6,0,10,37,43,22,17,55,19,193
50903124718,0,0,6,42,31,33,16,35,21,177
50903124801,8,0,9,37,73,43,33,59,27,279
50903124802,4,0,3,60,96,33,54,62,31,340
50903124803,0,3,3,64,94,54,40,74,42,365
50903124804,0,0,0,33,40,20,10,49,19,158
50903124806,6,0,5,19,29,13,12,20,7,94
50903124807,3,0,4,56,84,34,38,37,26,278
50903124808,0,0,0,3,19,3,9,8,6,45
50903124809,0,0,4,57,84,37,47,65,28,323
50903124901,3,0,8,37,50,27,23,35,16,182
50903124902,4,0,14,65,78,41,28,53,22,282
50903124903,0,0,5,50,49,16,14,32,7,175
50903124904,3,0,5,55,61,34,17,36,11,213
50903124905,6,0,7,86,108,30,37,105,80,450
50903124906,0,0,3,31,48,23,11,25,21,152
50903124907,0,0,3,38,49,22,19,23,8,160
50903124908,0,3,0,60,96,30,34,61,35,318
50903124909,0,0,0,33,24,7,0,23,7,91
50903124910,5,0,3,57,63,33,20,60,30,256
50903124911,11,44,73,113,147,68,30,114,93,558
50903124912,0,0,0,54,68,29,29,121,81,378
50903124913,20,4,30,72,117,49,24,125,26,412
50903125001,0,0,5,63,93,51,29,64,31,323
50903125002,0,3,13,63,79,37,31,58,48,316
50903125003,4,0,10,32,45,15,29,64,35,225
50903125004,0,0,0,48,51,27,24,34,30,210
50903125005,16,3,30,83,102,55,40,114,37,440
50903125006,0,0,3,49,60,28,28,62,30,253
50903125007,0,0,0,30,46,24,18,35,22,182
50903125008,0,0,0,52,44,21,11,26,21,172
50903125009,0,0,3,44,44,27,13,25,10,169
50903125010,4,0,7,48,64,34,26,53,31,264
50903125011,0,0,0,59,87,49,40,59,33,327
50903125012,0,0,11,94,118,61,71,91,53,484
50903125013,0,3,8,23,43,19,9,26,27,155
50903125014,3,0,4,63,49,33,27,29,13,212
50903125015,0,0,10,40,73,19,40,57,34,267
51001126201,0,0,3,54,80,30,7,44,27,240
51001126202,0,0,0,79,103,44,23,50,33,325
51001126203,0,0,0,72,81,38,25,67,90,368
51001126204,0,0,4,68,104,33,14,31,27,280
51001126205,5,3,4,40,58,17,18,57,71,264
51001126206,0,0,0,48,81,26,19,45,22,239
51001126207,0,0,0,35,42,16,7,38,9,139
51001126208,0,0,0,14,20,6,0,20,70,138
51001126209,0,0,0,34,41,30,15,27,44,187
51001126210,0,0,0,35,54,23,15,48,59,235
51001126211,0,0,5,34,47,16,15,60,122,303
51001126212,0,0,0,29,19,5,3,31,20,117
51001126213,0,0,0,81,90,35,24,62,46,333
51001126214,0,0,0,44,60,21,18,78,52,267
51001126215,3,0,9,60,79,40,10,75,95,365
51001126216,0,0,0,17,33,4,0,47,24,130
51001126217,0,0,0,80,135,37,30,97,71,458
51001126218,0,0,0,132,143,47,17,66,49,446
51001126219,0,0,0,107,146,32,30,79,31,419
51001126220,0,0,0,96,132,45,23,49,12,366
51001126221,0,0,0,20,17,9,4,18,4,72
51001126222,3,0,5,163,241,88,61,158,177,892
51001126223,0,0,0,29,59,13,15,72,41,231
51001126224,0,0,0,73,137,46,24,55,74,405
51001126225,0,0,4,32,60,14,4,53,54,221
51001126226,0,0,0,56,85,34,21,48,22,265
51001126227,0,0,0,0,0,0,0,0,0,0
51001126228,0,0,0,84,75,15,12,112,69,366
51001126229,0,0,0,29,22,4,16,62,83,216
51001126230,0,0,0,34,49,23,19,49,17,187
51001126231,0,0,0,43,45,21,14,59,41,226
51001126232,0,0,0,51,55,9,0,54,37,202
51001126233,4,0,4,56,101,44,19,99,37,354
51001126234,0,0,0,107,144,36,26,69,53,436
51001126235,13,0,13,28,55,26,3,69,14,194
51001126236,0,0,3,52,39,16,7,42,36,199
51001126237,0,0,0,41,62,30,15,47,29,230
51001126238,0,0,0,73,110,40,30,25,52,328
51001126239,0,0,0,78,128,36,23,81,58,400
51001126240,0,0,0,31,26,13,12,72,34,190
51001126301,0,0,0,24,28,4,4,46,218,320
51001126302,0,3,4,74,112,36,24,101,141,488
51001126304,0,0,0,42,84,41,27,77,124,396
51001126305,12,0,13,30,34,10,10,81,35,201
51001126307,0,0,3,62,114,33,38,80,125,451
51001126308,0,0,0,164,27,4,0,30,4,228
51001126309,0,0,0,3,11,3,7,17,6,56
51001126310,0,0,0,17,4,0,0,5,0,24
51001126311,0,0,0,19,25,6,8,10,11,79
51001126312,0,4,6,52,60,34,27,65,152,395
51001126313,0,0,0,64,42,3,0,49,10,168
51001126314,0,0,0,46,5,0,0,9,0,54
51001126315,0,0,0,3,0,0,0,22,0,23
51001126317,0,0,0,0,0,0,0,0,0,0
51001126319,0,0,0,56,3,0,0,21,0,83
51001126320,0,0,0,63,15,3,0,26,13,120
51001126321,0,0,0,25,47,17,0,38,10,133
51001126322,0,0,0,100,43,41,29,44,23,283
51001126324,0,0,0,31,9,0,7,12,10,75
51001126326,0,0,0,173,28,4,0,76,13,295
51001126327,0,0,0,14,9,5,14,3,19,59
51001126328,0,0,0,33,45,32,13,35,34,195
51001126329,0,0,0,39,67,7,0,40,8,167
51001126330,0,0,0,9,0,4,3,0,0,17
51001126331,0,0,0,30,4,8,0,5,6,50
51001126332,4,0,4,37,28,4,0,29,16,111
51001126333,0,0,0,131,128,28,22,108,67,487
51001126334,0,0,0,38,16,3,3,32,50,147
51001126335,0,0,0,101,15,5,12,30,13,177
51001126336,0,0,3,51,44,14,22,31,0,160
51001126401,0,3,3,92,61,24,13,151,88,440
51001126402,0,0,0,36,23,12,4,43,42,149
51001126403,0,0,0,37,24,22,25,10,21,142
51001126404,0,0,0,93,102,31,16,149,98,491
51001126405,0,0,0,29,10,4,0,39,3,82
51001126406,0,0,0,34,62,32,51,74,73,322
51001126407,0,0,3,67,94,109,32,39,21,358
51001126408,0,0,0,21,35,10,7,13,4,88
51001126409,0,0,0,35,31,15,3,20,6,102
51001126410,0,0,0,90,123,35,8,60,31,344
51001126411,0,0,0,21,20,7,5,105,24,186
51001126501,0,0,0,29,53,22,9,16,32,162
51001126502,0,0,0,30,65,9,14,35,33,185
51001126503,0,0,0,22,28,9,7,42,14,128
51001126504,0,0,0,27,25,15,3,61,55,180
51001126505,0,0,0,79,125,49,30,78,63,430
51001126506,0,0,0,4,5,18,0,0,8,41
51001126507,0,0,0,88,125,29,27,66,77,408
51001126508,0,0,0,97,129,40,31,75,89,461
51001126509,5,0,10,112,136,30,24,162,107,576
51001126510,0,0,0,44,47,15,13,45,26,197
51001126511,0,0,0,43,40,28,24,86,29,249
51001126512,0,0,0,49,34,18,11,32,46,185
51001126513,0,4,4,101,86,20,14,57,97,377
51001126514,0,0,0,42,88,25,14,46,35,238
51001126515,0,3,0,73,118,31,22,126,123,487
51001126516,0,0,0,37,50,19,15,21,24,163
51001126517,0,0,0,81,101,27,36,131,89,466
51001126518,0,0,0,11,41,18,5,9,11,94
51001126519,0,0,0,0,0,0,0,0,3,3
51001126520,0,0,0,75,115,38,14,79,81,400
51001126521,0,0,0,3,16,11,4,7,4,38
51001126522,0,0,0,54,124,27,8,49,24,292
51001126601,0,0,6,48,78,33,26,45,63,291
51001126602,0,0,0,50,49,17,16,100,36,265
51001126604,0,0,0,37,22,21,75,40,21,214
51001126605,0,0,0,176,134,33,15,47,21,423
51001126606,0,0,4,40,48,33,41,30,28,218
51001126607,0,0,0,54,28,22,33,23,18,184
51001126608,0,0,0,23,23,9,7,32,31,136
51002126701,0,0,0,20,38,19,17,22,17,124
51002126702,0,0,0,44,55,30,22,42,46,245
51002126703,0,0,0,84,73,17,25,284,223,710
51002126704,0,0,0,11,36,18,17,27,22,136
51002126705,0,0,0,158,136,32,32,548,735,1642
51002126706,0,0,0,0,0,0,0,0,0,0
51002126707,0,0,0,24,32,34,75,19,6,187
51002126708,0,0,0,56,48,14,12,146,140,411
51002126709,0,0,0,22,43,29,0,48,7,146
51002126710,0,0,0,6,30,10,5,3,0,59
51002126711,0,0,0,6,19,37,3,15,4,91
51002126712,0,0,0,82,85,19,20,267,354,821
51002126713,0,0,0,0,8,8,0,0,6,17
51002126714,0,0,0,8,16,25,13,0,4,71
51002126715,0,0,5,0,25,12,0,5,0,42
51002126716,0,0,0,31,35,11,8,221,326,631
51002126717,0,0,0,10,28,9,23,4,17,86
51002126801,0,0,0,52,57,14,14,104,21,264
51002126802,0,0,0,66,67,22,19,29,24,232
51002126803,0,0,0,48,43,12,11,57,36,210
51002126804,0,0,0,51,70,33,30,38,17,239
51002126805,0,0,0,22,30,8,15,21,16,114
51002126806,0,0,0,39,49,11,13,37,33,184
51002126807,0,0,0,29,57,25,14,74,32,234
51002126808,0,0,0,58,82,32,23,72,23,282
51002126809,0,0,0,60,62,13,6,40,44,236
51002126810,0,0,0,41,110,28,21,55,29,287
51002126811,0,0,0,0,0,0,0,0,3,3
