SA1_CODE_2021,Tot_OcMngr,Tot_OcProf,Tot_OcTechTrdW,Tot_OcComPerS,Tot_OcClericAdm,Tot_OcSalesWk,Tot_OcMacOp_Driv,Tot_OcLab,Tot_OcID_NS,Tot_Tot
50604113743,17,30,28,25,27,21,15,11,5,169
50604113744,16,18,33,25,21,15,17,22,4,175
50604113745,16,27,25,23,24,12,20,18,0,162
50604113746,9,12,15,7,18,9,10,14,4,99
50604113747,13,30,24,29,14,9,19,22,0,153
50604113748,12,54,39,30,36,18,15,19,3,229
50604113749,16,37,29,26,28,15,12,19,7,180
50604113750,11,31,32,20,21,16,22,13,5,169
50604113751,17,30,32,26,31,13,21,26,3,204
50604113752,5,22,27,19,10,10,15,16,0,113
50604113753,3,20,22,23,17,11,14,22,3,137
50604113754,7,28,20,19,13,16,10,16,3,141
50604113755,16,20,32,23,29,24,27,31,0,206
50604113756,11,21,15,21,7,11,9,10,0,93
50604113757,14,26,30,25,32,15,22,21,0,196
50604113758,29,85,56,41,53,41,24,26,4,357
50604113759,0,0,0,0,0,0,0,0,0,0
50605113801,6,7,23,14,20,8,8,12,0,103
50605113803,32,35,53,23,42,25,33,29,3,267
50605113804,20,25,59,29,33,26,29,24,6,250
50605113806,0,0,0,0,0,0,0,0,0,0
50605113807,16,18,39,21,19,19,30,19,9,179
50605113808,25,29,29,8,20,16,12,10,0,150
50605113809,15,27,29,6,25,10,13,9,7,138
50605113810,17,21,31,22,37,12,25,21,7,196
50605113811,11,17,39,19,26,17,12,14,3,155
50605113812,12,12,24,17,18,8,23,10,0,131
50605113813,28,34,47,22,33,13,20,15,5,213
50605113814,102,180,187,114,173,71,111,83,24,1054
50605113815,8,18,38,26,32,18,33,19,0,197
50605113816,7,16,18,15,18,7,13,10,5,106
50605113817,0,0,0,0,0,0,0,0,0,0
50605113818,22,11,28,17,22,18,24,25,9,168
50605113819,18,24,44,23,25,24,32,21,4,219
50605113820,23,21,46,20,30,14,21,21,4,201
50605113821,17,30,40,34,18,14,32,22,0,197
50605113822,30,32,51,27,44,24,33,18,9,272
50605113823,11,12,34,17,26,12,23,15,5,154
50605113824,13,18,46,17,13,7,14,12,0,154
50605113825,10,26,55,23,37,22,28,33,4,241
50605113826,19,31,52,37,31,21,31,22,0,245
50605113827,25,27,26,19,21,18,19,12,0,163
50605113828,32,39,40,23,29,14,16,13,0,208
50605113831,15,24,43,13,24,14,27,22,3,179
50605113832,31,45,42,24,40,28,24,30,6,275
50605113833,20,30,45,37,41,24,47,40,7,290
50605113834,14,17,34,17,20,11,19,14,0,148
50605113835,11,21,26,18,19,14,20,18,5,144
50605113836,14,28,37,11,24,11,27,14,6,167
50605113837,30,40,48,27,36,29,29,18,6,274
50605113838,0,0,0,0,0,0,0,0,0,0
50605113839,0,0,0,0,0,0,0,0,0,0
50605113840,28,62,69,37,42,20,28,25,3,306
50605113841,35,74,48,37,32,7,17,15,15,273
50605113842,36,55,35,32,40,32,28,20,6,284
50605113843,43,110,47,41,43,19,28,26,3,349
50605113844,28,54,41,38,33,12,28,25,9,263
50605113845,37,61,39,33,32,24,29,24,5,292
50605113846,51,120,94,58,66,45,40,47,11,531
50605113847,22,90,66,31,57,20,40,45,0,379
50605113848,19,39,28,25,33,16,16,16,9,192
50605113901,10,17,49,17,33,17,18,16,6,178
50605113902,41,47,72,33,57,36,52,45,5,386
50605113903,20,28,53,31,43,21,35,35,0,261
50605113904,30,24,58,27,25,22,33,22,4,248
50605113907,21,35,40,28,33,14,31,25,0,219
50605113908,22,31,34,25,39,13,16,20,4,202
50605113909,25,28,39,19,35,23,21,21,0,216
50605113910,13,20,32,11,23,10,18,19,0,153
50605113911,33,53,59,46,54,25,47,26,3,348
50605113913,21,11,24,15,31,9,20,10,5,148
50605113914,17,23,30,20,31,21,27,12,4,185
50605113915,18,15,41,19,28,19,24,31,10,203
50605113916,8,20,28,6,11,11,26,8,0,112
50605113917,15,21,24,21,24,17,25,14,3,153
50605113918,23,28,62,38,57,32,42,39,5,322
50605113919,24,29,51,24,29,27,41,18,6,249
50605113920,27,21,37,29,42,10,30,22,0,215
50605113921,27,21,50,34,31,18,42,22,0,247
50605113922,18,46,49,47,36,26,29,34,8,286
50605113923,38,47,53,32,45,33,27,34,8,314
50605113924,16,25,42,40,30,19,29,30,9,239
50605113925,13,23,26,23,25,11,21,21,3,164
50605113926,19,33,33,27,30,13,32,19,3,209
50605113927,10,29,28,19,27,12,29,13,0,169
50605113928,36,64,55,36,72,22,41,33,7,362
50605113929,28,27,27,25,45,21,32,14,5,232
50605113930,0,7,3,0,12,0,0,0,0,23
50605113931,17,26,35,28,22,12,26,12,0,188
50605114001,43,36,27,18,41,16,16,13,3,209
50605114002,23,37,34,21,30,15,24,18,0,205
50605114003,12,25,34,24,39,11,20,22,4,188
50605114004,17,37,41,20,19,8,15,8,0,162
50605114005,24,40,47,17,40,12,14,8,0,201
50605114006,22,51,31,19,25,22,17,18,0,200
50605114007,20,36,34,13,18,14,6,16,0,169
50605114008,23,54,29,16,29,3,3,9,0,172
50605114009,44,83,43,28,29,24,14,7,0,276
50605114010,36,57,31,13,27,8,3,11,3,199
50605114011,20,34,11,16,20,6,6,7,0,113
50605114012,21,43,38,34,35,20,21,14,6,230
50605114013,37,86,32,26,29,12,12,11,4,251
50605114014,34,58,18,20,19,13,3,13,4,179
50605114015,41,44,32,24,51,34,21,25,4,267
50605114016,43,88,62,48,76,29,48,31,16,440
50605114017,27,36,49,24,36,19,27,20,4,239
50605114018,45,37,40,18,28,23,14,6,0,212
50605114019,31,69,17,24,36,11,9,9,0,219
50605114020,28,63,27,23,30,12,3,6,0,199
50605114021,31,46,43,22,30,10,7,12,0,201
50605114022,25,42,22,28,18,8,7,12,7,168
50605114023,19,40,24,19,26,27,15,23,4,197
50605114024,43,63,39,24,30,10,5,16,5,238
50605114025,27,41,20,0,30,6,8,6,0,148
50605114026,42,69,34,12,36,13,11,7,5,242
50605114027,34,69,45,19,28,16,13,11,0,248
50605114028,29,47,24,27,15,7,7,9,0,174
50605114029,34,47,20,4,26,4,0,3,0,150
50605114030,17,14,22,6,26,16,10,11,3,126
50605114031,30,36,22,15,19,10,3,7,3,141
50605114032,82,99,47,49,56,18,14,24,3,385
50605114033,55,70,24,18,22,19,7,16,3,239
50605114034,59,91,39,26,40,20,17,19,5,324
50605114035,0,0,0,0,0,0,0,0,0,8
50605114101,0,0,0,0,0,0,5,0,0,12
50605114102,15,18,13,9,10,3,3,5,0,73
50605114103,22,45,26,15,21,11,13,15,0,158
50605114104,16,63,46,26,39,15,17,15,11,245
50605114105,26,46,32,27,29,22,11,20,0,215
50605114106,18,57,39,17,26,9,9,11,0,193
50605114107,33,48,37,24,25,16,15,10,4,217
50605114108,28,61,42,35,37,7,19,21,0,252
50605114109,26,20,20,16,22,10,6,16,4,133
50605114110,20,58,45,32,32,20,23,17,6,244
50605114111,39,54,37,16,33,15,6,16,9,232
50605114112,13,41,29,18,27,16,15,14,3,175
50605114113,39,57,26,18,34,19,11,7,6,223
50605114114,31,64,41,24,18,18,6,16,9,224
50605114115,23,17,28,9,21,4,6,11,0,123
50605114116,21,39,35,23,19,17,9,4,0,161
50605114117,25,39,18,14,20,10,4,5,0,132
50605114118,24,36,27,16,16,10,4,9,4,142
50605114119,17,36,33,15,20,6,3,16,0,155
50605114120,24,35,10,11,12,13,14,12,0,130
50605114121,20,43,47,18,30,12,12,16,6,200
50605114122,39,28,10,13,15,9,12,12,0,146
50605114123,32,25,13,9,10,14,0,15,0,122
50605114124,29,39,28,15,30,13,8,9,3,180
50605114125,27,34,33,14,27,12,16,5,0,172
50605114126,36,42,37,24,38,16,22,21,6,247
50605114127,24,52,29,16,16,15,13,14,4,184
50605114128,24,33,32,17,21,11,12,9,0,169
50605114129,39,19,20,9,20,6,13,12,8,148
50605114130,35,21,32,10,18,6,14,13,0,147
50605114131,31,82,34,34,35,18,12,12,6,255
50605114132,16,31,19,25,16,9,4,13,5,137
50605114133,23,36,28,20,28,6,4,10,0,150
50606114201,43,45,52,35,39,30,23,21,12,305
50606114205,10,19,45,26,19,22,40,27,9,220
50606114206,16,34,59,30,34,18,33,31,5,265
50606114207,16,15,30,13,17,8,12,10,0,135
50606114208,50,39,77,59,55,50,43,53,9,425
50606114210,19,16,38,22,31,16,10,13,5,152
50606114212,10,15,16,14,16,0,9,9,4,92
50606114213,29,46,52,40,64,16,36,28,8,314
50606114214,22,44,66,64,46,25,50,39,9,367
50606114215,16,46,60,39,42,26,43,33,8,320
50606114216,40,48,94,61,51,35,59,44,0,424
50606114217,25,46,43,28,30,17,22,13,0,228
50606114219,19,19,43,25,28,15,16,22,4,199
50606114220,21,33,74,38,34,32,49,35,3,314
50606114221,35,51,78,36,64,40,57,29,5,396
50606114222,25,46,65,41,46,26,36,28,13,314
50606114224,6,22,22,23,23,7,17,20,4,159
50606114225,30,30,46,28,41,20,43,30,3,264
50606114226,38,42,73,53,54,43,54,42,5,398
50606114230,38,58,88,82,61,27,73,34,4,459
50606114231,0,0,0,0,0,0,0,0,0,0
50606114232,25,38,74,35,48,23,45,37,9,342
50606114233,15,19,33,29,21,11,19,23,7,170
50606114235,0,0,0,0,0,0,0,0,0,5
50606114236,12,41,56,55,22,17,48,27,4,280
50606114237,11,18,17,19,15,3,14,14,0,114
50606114238,39,38,63,22,37,18,21,21,0,247
50606114239,28,47,41,33,46,18,29,12,0,254
50606114240,26,20,53,34,29,27,31,25,0,236
50606114241,23,39,67,44,46,23,47,33,10,327
50606114242,24,25,53,41,41,31,40,19,7,278
50606114243,23,23,42,29,48,15,33,20,6,230
50606114244,9,20,41,25,15,7,18,14,0,152
50606114245,16,35,40,15,26,22,29,16,4,206
50606114246,0,0,0,0,0,0,0,0,0,0
50606114247,20,28,35,36,29,20,30,13,0,206
50606114248,29,22,48,32,30,14,32,31,5,242
50606114249,18,23,50,38,35,25,26,43,5,263
50606114250,22,23,31,28,29,17,26,18,0,194
50606114251,28,37,42,24,33,38,26,33,5,261
50606114252,15,49,55,28,41,10,22,16,0,238
50606114253,17,32,38,23,24,16,21,14,4,197
50606114302,34,16,19,20,24,12,17,14,8,164
50606114303,33,35,23,14,20,14,20,20,0,182
50606114304,36,51,85,48,41,20,30,25,7,338
50606114305,43,41,58,32,36,32,30,36,9,324
50606114307,12,27,34,20,37,16,9,15,4,181
50606114308,33,32,49,27,34,17,17,30,3,251
50606114309,24,20,44,10,35,8,26,14,0,185
50606114310,30,18,33,15,16,8,23,18,4,160
50606114311,34,45,44,21,40,20,30,13,12,254
50606114312,77,72,99,40,78,28,36,31,3,460
50606114313,28,19,62,33,37,12,24,40,6,260
50606114314,12,21,41,15,22,6,28,30,0,174
50606114315,9,15,36,15,20,5,22,18,8,146
50606114316,21,18,32,16,24,7,15,19,8,154
50606114317,10,19,28,16,17,15,14,12,3,137
50606114318,7,5,23,14,14,8,17,23,0,101
50606114319,8,0,4,0,3,0,6,0,0,29
50606114320,12,13,38,25,19,7,25,6,6,152
50606114321,36,9,16,6,15,14,10,7,3,126
50606114401,0,0,0,0,0,0,0,0,0,0
50606114402,19,15,41,16,24,16,15,11,3,161
50606114403,28,31,56,24,32,14,25,21,3,223
50606114404,16,22,40,15,21,12,14,7,5,147
50606114405,11,22,29,20,18,15,18,20,0,154
50606114406,39,30,72,32,40,17,39,24,24,318
50606114407,33,16,42,17,16,10,11,15,10,166
50606114408,37,18,21,13,8,10,6,13,4,126
50606114409,22,27,33,12,20,6,12,15,6,148
50606114410,12,9,4,0,8,0,6,7,0,36
50606114412,14,22,34,22,19,11,28,12,5,174
50606114413,29,36,44,18,25,10,22,19,0,199
50606114414,38,21,30,14,21,11,13,15,4,176
50606114415,3,11,15,9,8,4,12,8,7,75
50607114501,26,59,20,6,23,12,12,8,3,156
50607114502,22,102,31,22,34,16,3,13,8,262
50607114503,23,75,19,30,29,13,6,8,8,209
50607114504,57,94,23,32,40,10,6,16,3,273
50607114505,47,120,29,31,40,23,6,12,6,310
50607114506,47,124,25,29,37,26,6,11,3,299
50607114507,29,87,19,25,31,21,4,8,0,220
50607114508,53,144,37,52,49,38,19,29,12,430
50607114509,31,98,16,19,21,16,17,8,4,221
50607114510,37,107,17,36,30,18,13,21,0,275
50607114511,41,119,39,29,37,25,10,12,7,310
50607114512,30,102,22,22,31,19,8,15,0,247
50607114513,49,98,26,26,36,15,6,5,3,267
50607114514,43,120,32,33,36,23,8,23,7,318
50607114515,44,139,32,29,33,19,15,18,3,328
50607114516,4,6,4,3,0,5,0,0,0,18
50607114517,45,112,26,39,45,14,3,15,9,304
50607114518,48,130,38,46,36,15,14,17,3,351
50607114519,23,99,29,37,26,23,7,17,5,268
50607114520,31,96,23,13,31,18,3,7,3,222
50607114521,45,116,22,45,44,29,15,23,0,335
50607114522,31,102,19,25,37,17,6,11,8,258
50607114523,62,133,30,41,39,22,24,18,3,380
50607114524,40,123,29,24,33,17,9,6,4,276
50607114525,33,98,12,25,37,24,11,13,0,251
50607114526,34,84,26,16,22,15,5,12,5,225
50607114527,30,96,16,19,29,15,9,8,0,218
50607114528,38,59,41,30,21,14,10,13,5,233
50607114529,27,64,13,22,21,12,4,16,0,182
50607114530,48,138,40,41,35,19,8,36,6,375
50607114531,0,0,0,0,0,0,0,0,0,0
50607114601,23,69,13,15,20,12,5,7,0,170
50607114602,45,132,35,43,33,22,15,40,6,371
50607114603,14,67,20,25,14,13,11,19,0,181
50607114604,13,71,21,32,34,27,24,27,4,250
50607114605,29,63,20,32,23,24,8,19,4,225
50607114606,51,81,7,8,31,13,10,14,0,215
50607114607,31,64,18,15,27,13,6,12,3,191
50607114608,5,19,12,37,8,11,4,19,6,116
50607114609,10,33,15,16,11,16,12,8,5,120
50607114610,20,84,15,20,27,20,11,12,3,211
50607114611,13,21,12,13,20,11,12,5,4,112
50607114612,30,90,21,18,29,21,9,14,5,229
50607114613,43,84,31,27,32,15,10,18,4,260
50607114614,48,121,24,20,47,17,12,11,6,306
50607114615,33,82,29,23,30,19,4,13,6,238
50607114616,33,91,24,30,22,19,13,9,7,241
50607114617,38,92,37,39,29,31,11,16,3,299
50607114618,24,48,15,13,15,0,0,9,9,134
50607114619,17,32,8,18,8,10,4,0,0,98
50607114620,21,70,16,19,23,9,4,11,0,182
50607114621,72,124,23,36,52,27,7,16,4,363
50607114622,27,79,7,10,28,10,7,5,3,166
50607114623,26,71,18,17,16,14,6,4,0,166
50607114624,30,61,15,21,17,10,11,3,0,162
50607114625,30,71,23,19,18,9,5,4,3,185
50607114626,24,62,8,17,24,9,9,11,0,155
50607114627,34,84,17,20,35,11,4,9,0,209
50607114628,0,0,0,0,0,0,0,0,0,0
50607114629,5,17,0,8,0,4,0,4,0,41
50607114630,0,0,0,0,0,0,0,0,0,0
50607114701,28,113,25,29,40,20,12,17,3,279
50607114702,36,116,18,30,38,12,4,10,9,277
50607114703,56,102,31,21,31,30,0,3,10,271
50607114704,38,91,13,18,12,16,0,10,4,204
50607114705,26,99,7,17,26,10,3,9,4,207
50607114706,44,109,33,35,37,19,15,15,0,296
50607114707,27,81,9,19,21,18,0,6,8,193
50607114708,48,105,26,29,35,25,8,7,5,283
50607114709,19,46,11,11,17,14,3,6,0,119
50607114710,54,129,20,30,47,23,9,13,6,325
50607114711,21,55,8,17,16,14,6,7,0,136
50607114712,41,109,16,26,37,16,15,20,6,287
50607114713,53,102,18,23,34,22,11,10,3,276
50607114714,47,106,13,26,31,8,0,11,3,252
50607114715,38,82,14,23,20,22,7,8,0,215
50607114716,46,102,30,17,15,16,5,7,0,230
50607114717,46,85,24,33,29,15,8,13,7,263
50607114718,63,139,27,21,23,21,5,14,4,311
50607114719,31,44,18,6,17,14,5,9,0,141
50607114720,55,141,33,31,33,33,4,14,3,344
50607114721,0,0,0,0,0,0,0,0,0,0
50607114722,46,90,23,54,31,19,6,21,10,299
50607114723,20,60,13,28,22,12,12,20,3,186
50607114724,42,76,22,33,31,25,3,12,0,240
50607114725,36,61,14,23,17,17,4,4,0,182
50607114726,63,147,39,41,58,29,14,12,6,405
50607114729,43,67,19,18,27,11,6,12,8,211
50607114730,51,79,9,21,25,20,7,6,4,217
50607114731,24,61,11,8,8,4,4,0,0,119
50607114732,36,86,15,22,22,8,4,16,8,215
50607114733,28,52,13,7,16,9,0,8,6,138
50607114734,35,61,9,15,16,16,0,8,9,167
50607114735,30,55,11,11,16,6,4,8,6,145
50607114736,58,120,19,21,29,17,0,11,5,282
50607114737,35,96,24,29,29,29,7,17,0,274
50607114738,0,0,0,0,0,0,0,0,0,0
50607114739,19,44,12,21,9,11,8,13,0,136
50607114740,19,49,6,13,18,10,3,4,0,119
50607114741,33,65,12,16,17,12,0,7,3,171
50607114742,24,81,18,25,30,17,10,19,0,220
50607114743,27,50,11,11,8,12,0,7,0,121
50607114744,39,73,12,18,23,13,6,3,4,189
50607114745,20,50,4,12,12,4,3,4,0,110
50607114746,32,69,13,6,23,3,3,3,0,169
50607114747,23,73,24,29,23,17,11,11,6,210
50701114803,72,98,88,41,56,37,28,29,10,456
50701114806,68,110,54,55,61,48,20,32,5,447
50701114808,42,41,51,23,31,29,25,21,13,286
50701114809,67,76,64,49,76,32,23,38,3,425
50701114810,24,68,53,36,54,29,25,33,4,310
50701114811,40,80,47,41,58,35,20,30,4,361
50701114812,13,54,38,25,23,15,16,18,6,211
50701114813,22,59,42,28,27,16,12,33,6,248
50701114814,16,30,30,20,26,15,9,18,0,173
50701114815,20,35,23,16,23,13,13,11,0,157
50701114816,37,64,61,32,48,24,22,38,7,337
50701114817,29,56,37,31,32,13,20,22,3,241
50701114818,37,62,50,47,47,24,20,18,5,310
50701114819,20,70,46,44,29,21,23,21,8,290
50701114820,20,40,39,22,25,31,8,16,8,205
50701114821,47,87,62,48,51,34,21,40,10,393
50701114822,32,80,54,40,65,19,26,26,3,345
50701114823,31,59,32,32,30,17,15,14,4,225
50701114824,27,95,47,19,34,17,22,13,5,283
50701114825,45,80,42,28,51,24,12,24,3,325
50701114826,43,76,41,25,33,16,17,26,3,272
50701114827,46,62,65,44,61,28,23,23,5,362
50701114828,48,63,54,37,36,15,10,19,5,288
50701114830,0,0,0,0,0,0,0,0,0,0
50701114831,39,107,60,44,57,26,26,30,5,406
50701114832,39,77,45,26,41,25,27,26,6,302
50701114833,21,73,36,28,32,6,8,21,3,236
50701114834,51,93,44,33,50,22,16,17,6,323
50701114835,60,117,57,46,66,31,15,24,4,408
50701114836,45,61,19,24,28,34,11,20,3,247
50701114837,50,73,38,38,56,25,21,20,6,327
50701114838,27,90,40,41,36,17,19,19,0,299
50701114839,52,107,43,43,47,31,22,20,6,368
50701114840,20,82,36,32,41,16,13,16,7,253
50701114841,25,111,36,36,34,13,19,27,4,303
50701114842,13,48,20,13,19,6,6,5,0,126
50701114843,20,89,29,20,40,12,10,17,5,234
50701114844,13,22,23,22,10,6,12,7,9,113
50701114845,25,87,40,32,31,17,22,14,4,257
50701114846,38,25,41,26,27,13,12,15,10,199
50701114847,23,87,39,31,35,26,3,11,0,269
50701114848,19,67,24,18,21,4,6,0,3,177
50701114849,26,77,45,24,31,24,13,15,5,257
50701115001,0,6,6,0,0,0,0,0,0,9
50701115101,0,0,0,0,0,0,0,0,0,0
50701115202,21,34,46,27,33,19,12,22,6,223
50701115203,14,26,35,17,28,8,17,11,0,155
50701115204,23,42,47,28,37,25,21,25,7,248
50701115205,37,38,47,31,38,19,11,25,4,249
50701115206,68,90,63,42,51,46,17,25,8,416
50701115207,50,56,42,29,38,25,13,29,4,285
50701115208,25,27,21,14,18,9,4,15,4,136
50701115209,56,63,72,35,38,23,23,20,11,345
50701115210,8,3,8,7,6,0,0,9,0,45
50701115212,63,63,64,41,49,50,18,23,7,379
50701115213,23,39,21,12,21,6,7,10,0,149
50701115214,14,21,46,18,24,22,12,15,6,186
50701115215,35,54,41,21,27,16,24,22,5,240
50701115216,58,87,52,24,51,32,18,24,5,359
50701115217,37,50,28,15,24,15,8,14,4,204
50701115218,45,68,54,30,44,26,13,29,6,324
50701115219,30,42,62,24,48,28,24,31,5,298
50701115220,40,49,50,35,29,17,12,23,3,262
50701115221,30,69,73,29,41,22,24,17,3,320
50701115222,33,69,50,30,64,36,10,40,9,348
50701115301,24,79,33,19,35,15,13,12,6,235
50701115302,20,41,20,15,15,13,6,8,3,147
50701115303,26,51,39,25,38,23,10,20,3,238
50701115304,7,32,26,17,17,11,19,20,0,154
50701115305,16,38,42,24,17,6,10,15,7,170
50701115306,25,65,43,21,38,19,18,19,0,259
50701115307,10,39,17,35,21,5,20,15,3,181
50701115308,30,87,51,51,40,29,21,30,11,362
50701115309,16,41,35,25,25,12,11,22,0,194
50701115310,32,79,39,40,31,23,17,27,5,287
50701115311,8,25,29,18,19,6,6,11,0,129
50701115312,33,63,36,20,42,26,15,16,0,247
50701115313,9,28,26,19,19,15,6,12,0,140
50701115314,9,31,18,22,17,7,17,14,0,133
50701115315,14,53,41,17,16,9,15,21,8,193
50701115316,18,49,46,22,23,15,11,25,3,211
50701115317,16,55,35,34,26,14,21,28,3,222
50701115318,34,89,58,39,60,25,19,24,5,351
50701115319,29,52,42,20,46,33,17,17,8,256
50701115320,23,62,45,35,26,26,22,21,6,270
50701115401,28,33,51,25,21,18,14,13,6,203
50701115402,12,41,45,25,8,18,8,23,0,193
50701115403,24,79,54,39,26,26,12,24,3,298
50701115404,40,86,54,55,25,21,18,33,5,338
50701115405,19,59,38,29,14,21,10,25,0,219
50701115406,11,23,13,7,4,8,12,0,0,83
50701115407,21,74,56,41,39,12,16,16,5,289
50701115408,32,83,58,41,28,12,15,19,8,289
50701115409,16,59,27,16,28,20,12,22,5,202
50701115410,36,76,68,41,30,23,15,20,5,320
50701115411,41,100,49,42,31,20,12,25,5,327
50701115412,35,75,37,42,23,27,12,17,10,277
50701115413,38,95,62,44,31,28,25,24,6,347
50701115414,46,111,47,45,25,22,23,42,9,365
50701115415,25,54,38,34,12,17,7,25,3,205
50701115416,21,47,46,27,20,18,28,36,5,249
50701115417,19,39,35,44,16,10,21,20,8,201
50701115418,28,52,32,47,38,15,17,40,8,272
50701115419,15,22,33,15,14,10,8,18,5,160
50701115420,28,59,49,32,19,15,20,27,9,256
50701115421,48,103,70,65,38,34,29,40,4,433
50701115501,0,0,0,0,0,0,4,0,0,4
50701115803,22,51,18,3,6,11,8,7,0,129
50701115804,49,36,22,12,31,19,7,3,3,186
50701115805,91,103,44,35,54,25,15,16,8,398
50701115806,38,53,39,15,33,7,13,8,3,203
50701115807,68,107,29,24,35,11,4,12,5,297
50701115808,66,135,41,40,44,29,14,11,4,389
50701115809,47,51,24,26,18,18,9,17,4,216
50701115810,64,84,36,30,41,22,12,13,4,314
50701115901,20,38,30,13,28,24,9,5,4,170
50701115902,16,40,31,20,20,3,14,16,0,169
50701115903,16,28,13,11,22,7,3,9,0,115
50701115904,19,50,41,39,26,14,13,25,0,235
50701115905,27,46,40,25,32,13,10,14,5,203
50701115906,6,30,21,8,13,0,6,16,0,95
50701115907,20,23,38,23,26,22,21,25,5,194
50701115908,16,33,41,18,37,8,21,26,6,199
50701115909,15,43,54,24,28,18,19,32,3,236
50701115910,18,50,42,29,41,15,36,33,0,264
50701115911,22,35,38,40,32,9,20,33,0,235
50701115912,85,234,145,116,144,83,77,73,15,977
50701115913,8,18,20,27,13,14,19,27,0,146
50701115914,18,36,38,24,33,16,16,21,0,203
50701115915,12,37,23,16,21,8,7,22,0,153
50701115916,26,39,57,40,39,22,49,33,5,310
50701115917,13,29,36,12,31,18,11,24,7,189
50701115918,19,50,44,39,26,23,30,30,0,267
50701115919,45,59,70,37,44,27,32,52,8,367
50701115920,61,115,42,32,48,26,8,29,9,359
50701115921,18,64,36,15,32,21,14,20,0,225
50701115922,18,39,25,13,18,16,6,13,4,146
50701115923,12,45,23,20,25,11,16,15,0,167
50701115924,36,60,51,35,49,15,13,23,4,297
50701115925,19,37,36,28,28,17,24,22,7,216
50701116001,15,54,78,42,36,20,19,37,4,314
50701116002,37,52,50,50,29,28,29,30,4,315
50701116003,11,13,34,13,14,8,21,10,4,122
50701116004,24,39,45,36,33,17,19,21,4,239
50701116005,16,31,25,24,26,17,5,13,3,160
50701116006,23,22,26,13,19,16,0,20,0,143
50701116007,14,30,33,17,21,17,18,26,3,166
50701116008,16,21,25,14,20,13,6,11,6,138
50701116009,27,36,41,28,27,32,9,13,12,218
50701116010,23,26,53,24,31,26,20,13,4,224
50701116011,26,42,54,23,32,33,26,25,6,253
50701116012,12,22,18,17,21,8,10,17,0,125
50701116013,24,64,52,49,41,19,19,36,8,304
50701116014,41,95,62,42,40,27,17,27,7,356
50701116015,18,26,36,20,21,11,18,24,3,175
50701116016,9,31,34,22,19,12,14,28,4,183
50701116017,24,62,59,28,34,19,28,28,7,285
50701116018,15,32,20,29,18,6,14,27,0,155
50701116019,22,42,44,26,34,11,17,27,4,237
50701116020,22,56,47,22,31,20,26,30,10,263
50701116021,7,17,28,9,24,9,13,9,0,120
50701116022,14,29,36,27,10,11,22,25,3,170
50701116023,130,172,140,87,120,75,50,69,13,856
50701116102,27,43,43,33,49,16,16,28,9,258
50701116103,33,61,66,41,49,24,23,25,0,316
50701116105,28,53,53,18,29,13,12,11,0,230
50701116106,31,65,37,34,30,17,15,29,0,262
50701116107,17,40,27,17,24,17,11,11,4,173
50701116108,46,81,56,41,43,22,29,38,10,363
50701116110,32,45,42,22,44,16,15,14,0,232
50701116114,31,56,39,37,40,21,14,23,8,266
50701116115,26,68,55,47,50,23,13,28,6,317
50701116116,31,63,33,26,29,17,10,13,6,228
50701116117,47,57,53,39,51,26,26,34,4,321
50701116119,4,32,27,19,19,15,6,16,0,144
50701116121,33,51,25,34,36,26,17,22,5,250
50701116122,28,60,50,25,35,25,24,36,0,287
50701116124,14,40,19,23,14,11,9,4,0,140
50701116125,24,53,52,29,29,20,20,28,6,261
50701116127,43,90,59,39,53,27,30,25,6,377
50701116128,21,86,51,47,40,37,21,18,11,328
50701116129,24,51,32,21,38,15,18,13,3,211
50701116130,40,72,54,38,46,22,18,29,10,322
50701116131,34,66,40,21,29,20,21,21,0,257
50701116133,33,63,56,38,59,20,27,14,4,313
50701116134,34,62,41,24,57,24,19,17,5,286
50701116135,27,85,61,69,43,32,33,34,6,396
50701116136,33,61,43,33,45,19,25,21,0,287
50701116137,21,74,31,34,29,8,17,16,4,236
50701116138,36,78,45,20,42,13,17,15,4,266
50701116139,28,46,51,28,33,18,13,15,7,230
50701116140,0,0,0,0,0,0,0,3,0,3
50701116141,32,110,46,42,52,28,27,36,5,377
50701116142,34,79,42,26,32,22,14,19,5,269
50701116143,22,57,31,20,17,7,9,5,3,187
50701116144,18,29,30,22,24,19,17,39,0,198
50701116145,35,94,58,45,55,20,23,29,4,364
50701116146,29,71,41,27,42,24,9,21,4,271
50701116147,37,70,58,44,29,26,25,17,0,300
50701116148,18,53,36,33,29,20,12,16,5,217
50701116301,14,14,24,16,11,8,7,13,0,109
50701116302,73,69,71,48,83,33,41,47,12,482
50701116303,59,73,67,39,55,44,29,35,13,411
