SA2_CODE_2021,Tot_p_Indig_M,Tot_p_Indig_F,Tot_p_Indig_P,Tot_p_NonInd_M,Tot_p_NonInd_F,Tot_p_NonInd_P,Tot_p_IndigStat_nsM,Tot_p_IndigStat_nsF,Tot_p_IndigStat_nsP,Tot_p_TotM,Tot_p_TotF,Tot_p_TotP,A_0_4_Indig_M,A_0_4_Indig_F,A_0_4_Indig_P,A_0_4_NonInd_M,A_0_4_NonInd_F,A_0_4_NonInd_P,A_0_4_IndigStat_nsM,A_0_4_IndigStat_nsF,A_0_4_IndigStat_nsP,A_0_4_TotM,A_0_4_TotF,A_0_4_TotP,A_5_14_Indig_M,A_5_14_Indig_F,A_5_14_Indig_P,A_5_14_NonInd_M,A_5_14_NonInd_F,A_5_14_NonInd_P,A_5_14_IndigStat_nsM,A_5_14_IndigStat_nsF,A_5_14_IndigStat_nsP,A_5_14_TotM,A_5_14_TotF,A_5_14_TotP,A_15_24_Indig_M,A_15_24_Indig_F,A_15_24_Indig_P,A_15_24_NonInd_M,A_15_24_NonInd_F,A_15_24_NonInd_P,A_15_24_IndigStat_nsM,A_15_24_IndigStat_nsF,A_15_24_IndigStat_nsP,A_15_24_TotM,A_15_24_TotF,A_15_24_TotP,A_25_44_Indig_M,A_25_44_Indig_F,A_25_44_Indig_P,A_25_44_NonInd_M,A_25_44_NonInd_F,A_25_44_NonInd_P,A_25_44_IndigStat_nsM,A_25_44_IndigStat_nsF,A_25_44_IndigStat_nsP,A_25_44_TotM,A_25_44_TotF,A_25_44_TotP,A_45_64_Indig_M,A_45_64_Indig_F,A_45_64_Indig_P,A_45_64_NonInd_M,A_45_64_NonInd_F,A_45_64_NonInd_P,A_45_64_IndigStat_nsM,A_45_64_IndigStat_nsF,A_45_64_IndigStat_nsP,A_45_64_TotM,A_45_64_TotF,A_45_64_TotP,A_65_over_Indig_M,A_65_over_Indig_F,A_65_over_Indig_P,A_65_ovr_NonInd_M,A_65_ovr_NonInd_F,A_65_ovr_NonInd_P,A_65ove_IndigStat_nsM,A_65ove_IndigStat_nsF,A_65ove_IndigStat_nsP,A_65_ovr_TotM,A_65_ovr_TotF,A_65_ovr_TotP,Cntd_CN_home_Indig_M,Cntd_CN_home_Indig_F,Cntd_CN_home_Indig_P,Cntd_CN_hme_NonInd_M,Cntd_CN_hme_NonInd_F,Cntd_CN_hme_NonInd_P,ctd_CN_hme_Indig_st_nsM,ctd_CN_hme_Indig_st_nsF,ctd_CN_hme_Indig_st_nsP,Cntd_CN_home_TotM,Cntd_CN_home_TotF,Cntd_CN_home_TotP,VfSme_SA2_Indig_M,VfSme_SA2_Indig_F,VfSme_SA2_Indig_P,VfSme_SA2_NonInd_M,VfSme_SA2_NonInd_F,VfSme_SA2_NonInd_P,VfSme_SA2_Indi_stat_nsM,VfSme_SA2_Indi_stat_nsF,VfSme_SA2_Indi_stat_nsP,VfSme_SA2_TotM,VfSme_SA2_TotF,VfSme_SA2_TotP,VfDif_SA2_NSW_Indig_M,VfDif_SA2_NSW_Indig_F,VfDif_SA2_NSW_Indig_P,VfDif_SA2_NSW_NonInd_M,VfDif_SA2_NSW_NonInd_F,VfDif_SA2_NSW_NonInd_P,VfDif_SA2_NSW_IndSt_nsM,VfDif_SA2_NSW_IndSt_nsF,VfDif_SA2_NSW_IndSt_nsP,VfDif_SA2_NSW_TotM,VfDif_SA2_NSW_TotF,VfDif_SA2_NSW_TotP,VfDif_SA2_Vic_Indig_M,VfDif_SA2_Vic_Indig_F,VfDif_SA2_Vic_Indig_P,VfDif_SA2_Vic_NonInd_M,VfDif_SA2_Vic_NonInd_F,VfDif_SA2_Vic_NonInd_P,VfDif_SA2_Vic_Ind_sta_nsM,VfDif_SA2_Vic_Ind_sta_nsF,VfDif_SA2_Vic_Ind_sta_nsP,VfDif_SA2_Vic_TotM,VfDif_SA2_Vic_TotF,VfDif_SA2_Vic_TotP,VfDif_SA2_Qld_Indig_M,VfDif_SA2_Qld_Indig_F,VfDif_SA2_Qld_Indig_P,VfDif_SA2_Qld_NonInd_M,VfDif_SA2_Qld_NonInd_F,VfDif_SA2_Qld_NonInd_P,VfDif_SA2_Qld_IndSt_nsM,VfDif_SA2_Qld_IndSt_nsF,VfDif_SA2_Qld_IndSt_nsP,VfDif_SA2_Qld_TotM,VfDif_SA2_Qld_TotF,VfDif_SA2_Qld_TotP,VfDif_SA2_SA_Indig_M,VfDif_SA2_SA_Indig_F,VfDif_SA2_SA_Indig_P,VfDif_SA2_SA_NonInd_M,VfDif_SA2_SA_NonInd_F,VfDif_SA2_SA_NonInd_P,VfDif_SA2_SA_IndSt_nsM,VfDif_SA2_SA_IndSt_nsF,VfDif_SA2_SA_IndSt_nsP,VfDif_SA2_SA_TotM,VfDif_SA2_SA_TotF,VfDif_SA2_SA_TotP,VfDif_SA2_WA_Indig_M,VfDif_SA2_WA_Indig_F,VfDif_SA2_WA_Indig_P,VfDif_SA2_WA_NonInd_M,VfDif_SA2_WA_NonInd_F,VfDif_SA2_WA_NonInd_P,VfDif_SA2_WA_IndSt_nsM,VfDif_SA2_WA_IndSt_nsF,VfDif_SA2_WA_IndSt_nsP,VfDif_SA2_WA_TotM,VfDif_SA2_WA_TotF,VfDif_SA2_WA_TotP,VfDif_SA2_Tas_Indig_M,VfDif_SA2_Tas_Indig_F,VfDif_SA2_Tas_Indig_P,VfDif_SA2_Tas_NonInd_M,VfDif_SA2_Tas_NonInd_F,VfDif_SA2_Tas_NonInd_P,VfDif_SA2_Tas_IndSt_nsM,VfDif_SA2_Tas_IndSt_nsF,VfDif_SA2_Tas_IndSt_nsP,VfDif_SA2_Tas_TotM,VfDif_SA2_Tas_TotF,VfDif_SA2_Tas_TotP,VfDif_SA2_NT_Indig_M,VfDif_SA2_NT_Indig_F,VfDif_SA2_NT_Indig_P,VfDif_SA2_NT_NonInd_M,VfDif_SA2_NT_NonInd_F,VfDif_SA2_NT_NonInd_P,VfDif_SA2_NT_IndSt_nsM,VfDif_SA2_NT_IndSt_nsF,VfDif_SA2_NT_IndSt_nsP,VfDif_SA2_NT_TotM,VfDif_SA2_NT_TotF,VfDif_SA2_NT_TotP,VfDif_SA2_ACT_Indig_M,VfDif_SA2_ACT_Indig_F,VfDif_SA2_ACT_Indig_P,VfDif_SA2_ACT_NonInd_M,VfDif_SA2_ACT_NonInd_F,VfDif_SA2_ACT_NonInd_P,VfDif_SA2_ACT_IndSt_nsM,VfDif_SA2_ACT_IndSt_nsF
506051141,73,97,173,5573,5643,11218,187,122,308,5832,5866,11698,3,12,19,247,239,482,0,5,4,257,249,503,20,27,43,883,765,1646,18,16,24,919,803,1717,12,33,51,753,664,1422,17,16,27,784,715,1498,17,11,21,969,1102,2064,46,24,73,1029,1131,2163,16,18,35,1495,1601,3093,66,37,98,1573,1653,3225,4,4,7,1228,1280,2507,44,36,79,1274,1319,2591,72,97,163,5315,5429,10741,95,85,181,5477,5611,11091,0,0,0,12,8,17,0,0,0,12,8,17,0,0,0,0,0,7,0,0,0,4,0,5,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,4,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,116,82,193,9,0,11,127,81,213,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506061142,305,330,635,9276,9821,19097,411,326,734,9986,10481,20471,70,52,117,975,987,1959,19,23,35,1060,1053,2116,97,97,190,1740,1631,3373,55,53,110,1887,1782,3672,44,58,107,994,1086,2081,41,40,79,1079,1185,2262,69,89,157,3095,3460,6554,162,105,270,3330,3657,6987,19,41,54,1758,1859,3616,105,69,173,1883,1960,3843,3,4,10,712,808,1515,28,35,64,748,845,1589,285,316,603,8822,9535,18356,199,247,444,9303,10103,19404,0,0,3,8,8,17,0,0,0,13,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,3,4,8,0,0,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,5,13,115,156,273,3,4,9,125,171,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506061143,70,74,150,3354,3376,6733,189,104,292,3610,3559,7165,8,6,20,186,221,405,9,3,6,202,229,429,23,17,38,505,460,968,18,15,35,550,495,1044,10,10,19,470,439,909,23,10,34,503,458,963,11,27,40,721,823,1541,55,32,85,788,880,1670,10,10,21,981,1033,2017,56,32,92,1047,1077,2121,7,5,13,490,404,894,26,12,36,518,418,942,65,70,138,3183,3269,6448,123,82,207,3373,3421,6795,0,0,0,3,6,8,0,0,0,3,6,8,0,0,0,3,7,7,0,0,0,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,68,76,141,8,0,8,74,81,152,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506061144,100,37,134,2235,1927,4165,174,131,306,2506,2093,4607,6,0,10,128,83,210,14,3,15,143,89,236,15,9,23,253,231,476,21,12,36,283,250,534,8,11,16,225,218,444,18,13,27,250,243,489,44,5,49,494,411,910,32,37,71,571,452,1029,28,9,32,747,630,1372,69,36,109,838,673,1516,4,5,3,398,357,755,20,27,47,424,387,805,101,29,130,2121,1854,3974,127,115,241,2351,1997,4349,0,0,0,4,5,6,0,0,0,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,3,5,15,0,0,0,4,7,9,0,0,0,4,7,9,0,0,0,0,5,6,0,0,0,0,5,6,0,0,0,46,47,93,7,7,9,52,52,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506071145,69,90,157,6435,7359,13797,309,319,620,6809,7765,14575,0,0,3,351,333,692,8,13,22,368,345,716,12,23,34,574,573,1146,21,21,45,607,617,1221,15,13,33,839,953,1788,20,21,42,876,986,1872,21,26,44,2229,2407,4636,104,87,190,2353,2519,4867,13,24,34,1337,1562,2897,70,58,127,1418,1645,3062,3,7,8,1105,1529,2636,80,117,192,1187,1652,2838,57,87,144,6161,7083,13252,225,271,491,6446,7445,13889,0,0,0,10,12,17,0,0,0,10,12,17,0,0,0,8,4,7,0,0,0,6,4,10,0,0,0,6,3,12,0,0,0,8,3,11,0,0,0,0,0,4,0,0,0,3,0,8,0,0,0,4,5,3,0,0,0,0,5,7,6,3,6,185,210,396,27,30,55,212,246,456,0,0,0,0,3,8,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506071146,168,129,294,5512,5457,10969,217,175,386,5893,5763,11653,11,22,26,238,249,485,3,11,17,251,279,529,53,23,75,702,545,1250,11,9,20,765,582,1347,60,44,103,1002,700,1697,35,20,57,1097,760,1858,12,24,38,1267,1211,2476,65,39,107,1349,1275,2620,24,21,44,1266,1456,2717,53,50,106,1340,1525,2865,3,3,10,1050,1298,2340,35,41,77,1087,1339,2431,158,122,282,5265,5277,10540,137,130,264,5557,5534,11094,0,0,0,7,12,24,0,0,0,7,12,24,0,0,0,3,0,4,0,0,0,3,0,4,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,4,6,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,14,124,111,240,4,3,11,136,123,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
506071147,99,92,194,8111,8197,16306,359,371,724,8571,8653,17226,3,10,13,403,341,742,18,14,25,427,359,783,23,14,39,858,699,1553,24,33,60,910,740,1648,26,11,37,1058,1032,2088,32,45,77,1124,1088,2210,26,30,58,2252,2292,4544,120,116,239,2401,2440,4839,15,21,35,2042,2235,4284,103,82,189,2160,2339,4504,4,10,13,1490,1597,3091,57,79,137,1557,1681,3242,94,81,174,7710,7795,15503,218,271,490,8020,8146,16165,0,0,0,13,24,37,0,0,3,16,21,34,0,0,0,11,7,21,0,0,0,15,7,26,0,0,0,14,12,30,0,3,3,16,16,34,0,0,0,14,9,27,3,0,7,20,12,31,0,0,0,4,0,7,3,0,3,6,0,8,17,22,36,239,227,468,30,34,61,291,282,569,0,0,0,0,0,8,0,0,0,3,0,8,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,9,4,8,4,5
507011148,128,142,274,10224,10709,20934,312,228,538,10664,11086,21746,15,16,30,817,779,1597,5,20,22,838,807,1647,38,34,77,1707,1631,3336,23,25,53,1771,1693,3470,24,34,53,1358,1336,2692,40,26,66,1418,1395,2812,29,36,67,3227,3619,6847,137,81,217,3389,3737,7131,18,20,34,2269,2343,4611,75,55,135,2364,2419,4784,5,5,10,842,1003,1845,28,21,52,875,1035,1906,127,141,267,9846,10472,20309,151,171,321,10119,10780,20891,0,0,0,13,6,18,0,0,0,13,6,18,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,4,5,5,0,0,0,4,5,5,0,0,0,0,0,4,0,0,0,0,0,4,3,5,11,122,133,255,0,4,4,125,141,273,0,0,0,5,4,4,0,0,0,5,4,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
507011150,0,0,0,11,0,12,7,0,3,14,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,5,4,7,0,0,0,6,0,6,5,0,5,9,0,9,0,0,0,10,0,11,5,0,4,15,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,4,5,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,61,43,107,4530,4720,9252,250,209,459,4844,4979,9816,9,5,9,261,258,514,12,3,18,270,264,542,19,11,26,565,588,1161,30,28,58,613,630,1240,9,7,18,506,512,1022,17,17,37,535,541,1075,15,11,29,1110,1160,2274,64,51,119,1188,1231,2418,14,17,24,1261,1345,2604,69,52,117,1340,1408,2748,0,0,0,824,857,1680,56,52,114,887,912,1796,52,44,102,4333,4587,8927,179,181,361,4571,4815,9385,0,0,0,5,5,10,0,0,0,12,5,19,0,0,0,3,4,7,0,0,0,3,4,7,0,0,0,5,8,11,6,3,3,11,7,16,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,3,3,6,7,75,85,160,5,7,13,82,95,177,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
507011153,95,110,206,3851,4055,7905,205,179,386,4155,4347,8503,8,8,19,244,184,425,10,14,25,266,205,468,23,30,50,394,422,813,17,18,34,434,464,897,22,22,38,489,473,964,22,14,39,535,510,1040,24,36,54,1140,1227,2367,85,59,146,1245,1317,2569,14,21,29,978,1033,2016,29,38,66,1022,1092,2113,10,4,12,606,720,1325,36,40,77,652,761,1415,87,104,194,3683,3924,7606,163,152,313,3936,4180,8109,0,0,0,6,6,14,0,0,0,6,6,14,0,0,0,0,6,6,0,0,0,0,6,6,0,0,0,5,3,10,0,0,0,5,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,11,9,17,65,63,127,5,5,7,79,76,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011154,169,157,329,4923,5332,10258,408,338,742,5500,5826,11327,18,17,35,293,254,553,19,8,22,333,282,614,47,34,78,458,520,983,42,20,60,545,573,1112,31,26,63,568,554,1123,34,36,65,635,615,1251,38,38,73,1528,1658,3191,128,92,220,1696,1789,3484,26,28,55,1237,1335,2576,97,80,174,1365,1441,2804,10,15,28,834,1005,1839,85,110,195,930,1130,2062,160,154,317,4647,5125,9771,311,298,616,5117,5579,10695,0,0,0,5,3,5,0,0,0,8,4,10,0,0,0,5,5,10,0,0,0,5,5,10,0,0,0,6,0,5,0,0,0,6,0,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,7,12,96,101,197,8,17,26,108,127,239,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011155,0,0,0,6,4,6,0,0,3,4,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,23,3,31,0,0,0,23,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,16,18,33,1746,1824,3561,79,63,140,1832,1905,3741,0,0,0,89,78,163,0,5,5,90,78,173,0,0,6,148,129,277,5,0,6,160,134,295,0,3,3,147,166,312,7,13,15,153,180,333,5,11,14,453,504,951,36,26,59,498,535,1026,5,7,10,564,603,1169,24,20,38,590,629,1215,0,0,0,342,346,685,10,8,10,347,350,704,10,14,32,1649,1759,3404,47,48,96,1707,1822,3527,0,0,0,5,0,6,0,0,0,5,0,6,0,0,0,3,5,10,0,0,0,3,5,10,0,0,0,4,4,7,0,0,0,4,4,7,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,52,88,0,0,0,40,52,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011159,182,166,348,5389,5430,10821,309,251,556,5875,5851,11723,28,19,49,312,301,615,19,15,34,361,339,696,43,37,78,560,539,1098,30,21,58,634,598,1232,43,31,76,692,676,1367,47,26,69,777,730,1512,44,47,96,1656,1549,3206,116,79,192,1816,1681,3494,18,26,48,1388,1469,2854,62,54,118,1471,1547,3023,7,6,12,777,901,1675,32,49,79,817,948,1770,171,165,339,5155,5257,10408,226,216,439,5554,5635,11190,0,0,0,0,3,4,0,0,0,0,3,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,3,4,5,0,0,0,3,4,5,0,0,0,0,0,6,0,0,0,0,0,6,0,5,5,0,0,0,0,0,0,0,5,3,3,7,11,109,90,197,7,4,13,118,103,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011160,105,121,226,5140,5501,10644,240,160,396,5485,5779,11268,21,14,34,324,285,605,10,8,19,349,311,654,20,12,37,519,499,1019,11,15,23,549,525,1078,19,24,41,555,590,1145,23,26,50,599,639,1237,27,39,65,1434,1478,2912,85,51,135,1548,1566,3110,12,23,36,1310,1370,2672,87,34,121,1407,1422,2832,0,10,13,1004,1278,2284,26,32,56,1033,1315,2354,94,112,202,4931,5319,10250,162,139,300,5181,5569,10748,0,0,0,11,6,15,0,0,0,11,6,15,0,0,0,3,0,7,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,9,14,87,97,186,3,5,7,97,106,211,0,0,0,0,3,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011161,140,121,261,8221,8489,16706,270,219,486,8632,8827,17454,15,10,28,745,687,1433,12,14,25,776,718,1485,49,21,71,1374,1284,2659,27,33,58,1448,1339,2793,20,30,56,941,964,1909,29,37,67,993,1032,2028,30,36,73,2970,3207,6178,115,82,198,3124,3324,6447,14,15,33,1636,1707,3352,70,39,110,1724,1766,3493,5,6,5,551,631,1177,10,21,31,564,648,1217,134,119,251,7912,8292,16204,140,172,311,8190,8577,16769,0,0,0,6,8,12,0,0,0,6,8,12,0,0,0,4,0,7,0,0,0,4,0,7,0,0,0,0,3,4,0,0,0,0,3,4,0,0,0,6,3,10,0,0,0,6,3,10,0,0,0,0,3,6,0,0,0,0,3,6,0,3,10,104,97,203,0,0,0,112,102,209,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011163,95,77,172,3521,3641,7159,172,133,304,3781,3851,7631,17,10,31,262,254,517,8,3,12,293,268,557,29,17,47,483,463,948,16,23,38,520,502,1026,13,7,19,405,374,775,17,7,24,435,390,826,23,20,42,1056,1094,2152,74,47,119,1155,1160,2316,14,16,29,908,986,1894,40,33,74,964,1029,1993,0,3,6,409,470,877,13,17,32,421,495,907,91,77,159,3376,3523,6903,108,110,222,3573,3709,7284,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,6,0,3,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,64,75,139,0,3,6,72,79,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011259,105,129,238,4711,4825,9539,196,158,354,5014,5116,10128,24,17,42,413,349,762,11,12,19,444,377,820,20,31,56,671,641,1319,17,25,40,712,699,1410,29,29,59,572,586,1160,15,20,38,620,638,1260,22,32,52,1546,1661,3207,78,62,140,1648,1748,3402,14,14,23,1083,1148,2228,63,36,95,1152,1195,2353,0,3,3,420,438,862,7,12,19,433,457,884,106,123,225,4524,4702,9225,107,127,236,4740,4949,9685,0,0,0,4,9,16,0,0,0,4,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,4,3,7,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,9,79,59,136,4,4,5,89,63,152,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011260,13,9,24,1198,1174,2373,34,12,47,1249,1198,2446,4,0,4,44,48,93,0,0,0,48,48,100,5,4,5,131,125,262,0,0,4,135,134,267,0,3,3,166,145,310,0,0,3,171,145,315,5,9,10,262,253,516,5,4,14,271,263,538,3,0,3,344,366,711,16,4,22,364,374,741,0,0,0,250,226,477,6,5,10,250,235,488,12,9,22,1142,1134,2272,15,11,29,1167,1157,2323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,53,0,0,0,25,25,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507021164,35,37,69,3512,3901,7414,172,162,333,3721,4102,7819,4,0,4,185,172,352,4,10,15,188,177,368,3,9,14,461,501,960,16,12,32,480,526,1006,10,6,14,426,451,881,11,7,20,443,464,912,4,11,22,703,829,1533,48,46,98,761,885,1644,7,3,9,1029,1166,2202,41,34,71,1081,1199,2282,0,6,4,706,788,1494,47,53,103,756,844,1600,28,31,65,3331,3750,7083,116,132,250,3473,3916,7393,0,0,0,4,3,10,0,0,0,4,3,10,0,0,0,5,6,12,0,0,0,9,6,10,0,0,0,8,5,15,0,0,0,10,5,17,0,0,0,0,0,4,3,0,3,4,0,4,0,0,0,0,0,5,0,0,0,0,0,5,5,0,10,80,65,145,12,0,17,96,72,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0
507021165,126,124,251,7405,8002,15405,611,449,1057,8140,8579,16720,10,12,19,342,351,697,17,11,28,369,370,743,26,22,39,584,614,1203,32,32,67,646,666,1313,26,26,49,712,849,1561,57,57,115,788,935,1724,30,37,66,2194,2337,4527,225,161,380,2445,2526,4975,37,26,58,2124,2213,4340,194,110,302,2353,2352,4701,9,0,12,1446,1642,3082,86,86,166,1534,1726,3271,118,116,231,6884,7527,14415,448,370,824,7449,8014,15464,0,0,0,13,20,36,0,0,6,13,19,34,4,0,4,92,39,133,24,14,37,126,51,177,0,0,0,26,14,41,7,0,7,33,14,44,0,0,0,29,6,37,11,0,11,44,6,54,0,0,0,11,3,12,6,0,6,13,3,13,37,18,51,411,382,788,179,150,330,627,547,1174,0,0,0,6,8,16,0,3,3,6,12,16,0,0,0,0,5,3,0,0,0,3,0,5,0,0,0,3,0,7,0,0
507021166,137,161,302,6943,7428,14368,376,328,706,7460,7911,15372,21,11,31,467,407,876,19,24,45,510,444,954,34,32,64,752,699,1453,39,31,67,827,761,1586,18,25,43,675,706,1382,37,36,74,731,766,1498,35,40,80,1858,1973,3834,127,100,225,2019,2116,4135,29,29,51,1838,2019,3861,113,71,184,1974,2124,4098,13,15,25,1343,1615,2957,49,61,111,1402,1693,3100,131,150,287,6554,7089,13640,274,267,539,6957,7509,14468,0,0,0,7,7,13,0,0,0,9,7,18,0,0,0,11,7,20,0,0,0,11,7,20,0,0,0,22,17,36,0,0,0,22,17,36,0,0,0,5,7,11,0,0,0,5,7,11,0,0,0,4,5,5,0,0,0,4,5,5,15,7,22,172,169,341,13,3,20,198,179,382,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507021167,0,0,0,4,3,5,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
