POW_SA2_CODE_2021,M1_Train_Mng,M1_Train_Pro,M1_Train_TecTW,M1_Train_CoPSW,M1_Train_ClAW,M1_Train_SWks,M1_Train_MaOpDv,M1_Train_Lab,M1_Train_IDNS,M1_Train_Tot,M1_Bus_Mng,M1_Bus_Pro,M1_Bus_TecTW,M1_Bus_CoPSW,M1_Bus_ClAW,M1_Bus_SWks,M1_Bus_MaOpDv,M1_Bus_Lab,M1_Bus_IDNS,M1_Bus_Tot,M1_Ferry_Mng,M1_Ferry_Pro,M1_Ferry_TecTW,M1_Ferry_CoPSW,M1_Ferry_ClAW,M1_Ferry_SWks,M1_Ferry_MaOpDv,M1_Ferry_Lab,M1_Ferry_IDNS,M1_Ferry_Tot,M1_Tram_or_LR_Mng,M1_Tram_or_LR_Pro,M1_Tram_or_LR_TecTW,M1_Tram_or_LR_CoPSW,M1_Tram_or_LR_ClAW,M1_Tram_or_LR_SWks,M1_Tram_or_LR_MaOpDv,M1_Tram_or_LR_Lab,M1_Tram_or_LR_IDNS,M1_Tram_or_LR_Tot,M1_Taxi_or_RSS_Mng,M1_Taxi_or_RSS_Pro,M1_Taxi_or_RSS_TecTW,M1_Taxi_or_RSS_CoPSW,M1_Taxi_or_RSS_ClAW,M1_Taxi_or_RSS_SWks,M1_Taxi_or_RSS_MaOpDv,M1_Taxi_or_RSS_Lab,M1_Taxi_or_RSS_IDNS,M1_Taxi_or_RSS_Tot,M1_CarAsDriv_Mng,M1_CarAsDriv_Pro,M1_CarAsDriv_TecTW,M1_CarAsDriv_CoPSW,M1_CarAsDriv_ClAW,M1_CarAsDriv_SWks,M1_CarAsDriv_MaOpDv,M1_CarAsDriv_Lab,M1_CarAsDriv_IDNS,M1_CarAsDriv_Tot,M1_CarAsPas_Mng,M1_CarAsPas_Pro,M1_CarAsPas_TecTW,M1_CarAsPas_CoPSW,M1_CarAsPas_ClAW,M1_CarAsPas_SWks,M1_CarAsPas_MaOpDv,M1_CarAsPas_Lab,M1_CarAsPas_IDNS,M1_CarAsPas_Tot,M1_Truck_Mng,M1_Truck_Pro,M1_Truck_TecTW,M1_Truck_CoPSW,M1_Truck_ClAW,M1_Truck_SWks,M1_Truck_MaOpDv,M1_Truck_Lab,M1_Truck_IDNS,M1_Truck_Tot,M1_MBikeScoot_Mng,M1_MBikeScoot_Pro,M1_MBikeScoot_TecTW,M1_MBikeScoot_CoPSW,M1_MBikeScoot_ClAW,M1_MBikeScoot_SWks,M1_MBikeScoot_MaOpDv,M1_MBikeScoot_Lab,M1_MBikeScoot_IDNS,M1_MBikeScoot_Tot,M1_Bicycle_Mng,M1_Bicycle_Pro,M1_Bicycle_TecTW,M1_Bicycle_CoPSW,M1_Bicycle_ClAW,M1_Bicycle_SWks,M1_Bicycle_MaOpDv,M1_Bicycle_Lab,M1_Bicycle_IDNS,M1_Bicycle_Tot,M1_Oth_Mng,M1_Oth_Pro,M1_Oth_TecTW,M1_Oth_CoPSW,M1_Oth_ClAW,M1_Oth_SWks,M1_Oth_MaOpDv,M1_Oth_Lab,M1_Oth_IDNS,M1_Oth_Tot,M1_WlkOnly_Mng,M1_WlkOnly_Pro,M1_WlkOnly_TecTW,M1_WlkOnly_CoPSW,M1_WlkOnly_ClAW,M1_WlkOnly_SWks,M1_WlkOnly_MaOpDv,M1_WlkOnly_Lab,M1_WlkOnly_IDNS,M1_WlkOnly_Tot,M1_Tot_M1_Mng,M1_Tot_M1_Pro,M1_Tot_M1_TecTW,M1_Tot_M1_CoPSW,M1_Tot_M1_ClAW,M1_Tot_M1_SWks,M1_Tot_M1_MaOpDv,M1_Tot_M1_Lab,M1_Tot_M1_IDNS,M1_Tot_M1_Tot,M2_TrnBus_Mng,M2_TrnBus_Pro,M2_TrnBus_TecTW,M2_TrnBus_CoPSW,M2_TrnBus_ClAW,M2_TrnBus_SWks,M2_TrnBus_MaOpDv,M2_TrnBus_Lab,M2_TrnBus_IDNS,M2_TrnBus_Tot,M2_TrnFer_Mng,M2_TrnFer_Pro,M2_TrnFer_TecTW,M2_TrnFer_CoPSW,M2_TrnFer_ClAW,M2_TrnFer_SWks,M2_TrnFer_MaOpDv,M2_TrnFer_Lab,M2_TrnFer_IDNS,M2_TrnFer_Tot,M2_TrnTrm_or_LR_Mng,M2_TrnTrm_or_LR_Pro,M2_TrnTrm_or_LR_TecTW,M2_TrnTrm_or_LR_CoPSW,M2_TrnTrm_or_LR_ClAW,M2_TrnTrm_or_LR_SWks,M2_TrnTrm_or_LR_MaOpDv,M2_TrnTrm_or_LR_Lab,M2_TrnTrm_or_LR_IDNS,M2_TrnTrm_or_LR_Tot,M2_TrnCarAsDriv_Mng,M2_TrnCarAsDriv_Pro,M2_TrnCarAsDriv_TecTW,M2_TrnCarAsDriv_CoPSW,M2_TrnCarAsDriv_ClAW,M2_TrnCarAsDriv_SWks,M2_TrnCarAsDriv_MaOpDv,M2_TrnCarAsDriv_Lab,M2_TrnCarAsDriv_IDNS,M2_TrnCarAsDriv_Tot,M2_TrnCarAsPa_Mng,M2_TrnCarAsPa_Pro,M2_TrnCarAsPa_TecTW,M2_TrnCarAsPa_CoPSW,M2_TrnCarAsPa_ClAW,M2_TrnCarAsPa_SWks,M2_TrnCarAsPa_MaOpDv,M2_TrnCarAsPa_Lab,M2_TrnCarAsPa_IDNS,M2_TrnCarAsPa_Tot,M2_TrnOth_Mng,M2_TrnOth_Pro,M2_TrnOth_TecTW,M2_TrnOth_CoPSW,M2_TrnOth_ClAW,M2_TrnOth_SWks,M2_TrnOth_MaOpDv,M2_TrnOth_Lab,M2_TrnOth_IDNS,M2_TrnOth_Tot,M2_Trn_and_Tot_Mng,M2_Trn_and_Tot_Pro,M2_Trn_and_Tot_TecTW,M2_Trn_and_Tot_CoPSW,M2_Trn_and_Tot_ClAW,M2_Trn_and_Tot_SWks,M2_Trn_and_Tot_MaOpDv,M2_Trn_and_Tot_Lab,M2_Trn_and_Tot_IDNS,M2_Trn_and_Tot_Tot
506031128,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,6,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,113,339,144,215,84,199,52,166,14,1318,3,7,7,28,5,30,0,31,0,112,0,0,0,0,0,0,4,0,0,7,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,5,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,113,353,161,256,90,238,61,205,16,1493,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
506031129,3,0,0,3,0,0,0,0,0,9,0,4,0,9,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,104,246,126,334,76,92,28,94,11,1098,8,9,9,24,4,26,0,24,0,104,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,8,0,3,0,13,0,5,0,0,0,23,114,262,143,385,84,131,33,127,12,1289,0,0,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,13
506031130,4,13,18,0,6,0,24,12,4,76,0,6,32,0,4,0,41,11,0,103,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,11,14,13,0,12,0,21,8,0,90,2515,1436,3770,235,2767,787,3073,1390,274,16238,48,36,166,13,99,29,164,140,16,710,13,0,37,0,26,0,79,23,6,172,7,5,14,0,8,5,25,9,6,73,7,7,15,0,7,3,18,6,3,75,11,20,74,0,39,0,67,22,4,244,4,6,8,0,3,3,7,7,0,31,2616,1543,4143,250,2970,824,3513,1629,328,17820,6,0,7,0,21,0,17,11,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,5,0,0,6,5,7,15,7,24,5,23,14,0,92
506031131,0,0,3,4,0,0,0,0,0,8,5,6,3,15,4,14,0,14,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,6,0,0,13,401,768,544,501,344,367,96,273,33,3315,17,30,22,59,21,57,3,50,3,257,0,0,4,0,0,0,3,4,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,11,0,7,0,20,3,4,8,0,3,5,0,5,4,31,5,11,10,17,3,13,0,12,0,69,429,824,592,604,370,467,108,359,41,3801,3,4,4,3,0,8,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,0,5,0,3,0,29
506041132,0,6,4,4,3,5,0,8,0,30,0,3,4,7,0,4,9,7,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,8,6,0,0,19,449,484,753,307,397,345,479,240,61,3509,13,21,41,22,8,18,22,43,0,208,3,0,9,0,8,0,26,0,0,45,0,0,7,0,0,5,0,3,0,9,0,3,4,3,0,3,5,3,0,19,0,3,6,0,4,0,3,4,0,32,9,4,9,3,5,12,0,6,0,51,478,525,839,359,420,402,551,323,68,3961,4,0,0,0,0,6,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,4,9,0,3,0,3,0,12,0,31
506041133,0,0,0,0,0,0,0,0,0,7,0,4,0,10,5,7,0,5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,252,671,362,957,239,145,130,193,40,2982,8,28,21,51,15,23,8,47,4,192,4,0,9,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,0,0,7,4,0,0,0,7,0,26,3,12,3,11,7,10,0,4,0,54,272,713,394,1038,270,187,145,252,37,3321,0,3,5,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,0,0,0,0,18
506041134,0,4,5,4,3,12,0,0,0,30,5,0,0,9,0,7,0,7,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,8,188,557,213,694,216,196,115,201,26,2394,18,14,10,35,9,61,3,59,8,215,0,0,3,0,0,0,6,3,0,18,0,0,0,0,3,0,0,0,0,4,0,3,0,0,0,0,0,9,0,13,0,4,3,5,5,0,7,4,0,20,3,0,0,7,3,11,0,11,0,40,216,584,236,761,232,288,134,291,36,2773,0,4,0,11,0,3,0,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,8,0,3,0,7,0,29
506041135,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,6,118,304,253,250,108,173,75,133,21,1435,3,6,14,27,4,18,0,17,3,106,0,0,0,0,3,0,3,4,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,5,4,0,4,0,5,0,0,3,3,21,5,5,0,7,0,4,0,7,0,27,143,321,283,289,120,206,86,162,30,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506041136,0,0,7,3,0,9,0,14,0,39,0,4,10,4,3,12,7,13,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,10,4,3,0,34,985,890,1702,713,874,604,982,810,102,7655,26,18,89,37,46,63,48,120,7,451,8,0,26,0,0,0,47,4,0,89,5,0,6,7,0,0,0,8,0,21,0,0,7,0,0,4,7,8,0,31,8,4,25,0,0,0,6,6,4,49,13,3,9,0,5,9,4,10,3,60,1042,920,1886,767,933,711,1105,994,118,8475,0,0,14,12,4,3,0,13,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,8,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,7,3,0,16,13,4,7,3,18,0,69
506041137,0,0,0,0,0,0,0,0,0,3,4,3,5,3,7,7,5,12,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,183,525,231,364,165,256,91,197,16,2032,12,20,17,25,7,78,5,71,0,232,3,0,5,0,0,0,9,4,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3,0,8,0,0,4,0,0,0,0,5,0,10,0,7,4,3,0,9,0,10,0,41,200,571,270,396,181,358,114,301,19,2409,0,4,0,4,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,3,3,0,0,0,20
506051138,0,0,0,0,0,0,0,0,0,6,0,0,8,14,0,4,0,8,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,3,12,0,0,20,740,634,1308,375,854,348,1197,520,103,6083,17,21,50,31,28,51,51,76,5,334,9,0,20,0,9,0,63,11,4,111,3,0,6,6,5,0,11,0,0,33,0,0,4,0,0,0,7,4,0,13,3,4,14,0,7,0,19,5,0,64,4,0,3,10,3,23,6,14,0,76,785,658,1422,438,910,437,1370,639,119,6777,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,9
506051139,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,209,256,256,174,127,230,213,13,1699,7,4,12,13,6,30,9,41,5,130,0,0,0,0,0,0,12,8,0,28,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,3,0,14,0,0,5,6,9,7,0,10,0,35,233,217,285,280,186,167,265,284,22,1934,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
506051140,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,495,328,371,250,251,66,187,15,2193,4,9,18,23,7,37,5,30,0,137,11,0,13,0,0,0,8,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,6,6,15,0,15,3,5,6,11,0,62,248,515,361,418,264,297,85,240,16,2456,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,10
506051141,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,177,414,227,284,161,60,126,199,24,1661,7,11,13,23,7,6,0,21,0,93,8,0,11,0,0,0,11,6,0,30,3,0,0,0,3,0,0,5,0,8,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,6,35,18,11,8,7,5,0,7,0,90,232,446,266,321,175,77,149,232,23,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
506061142,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,14,172,424,345,459,134,195,115,255,22,2125,7,5,35,43,3,70,4,63,0,243,0,0,4,0,8,0,8,6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,10,0,0,4,0,0,0,0,0,0,9,6,13,5,5,0,13,0,7,0,54,185,448,389,521,154,288,136,345,25,2497,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9
506061143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,12,182,162,274,108,119,48,163,259,21,1337,4,0,17,3,6,0,15,42,7,95,9,0,8,0,0,0,35,12,0,65,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,4,0,0,14,29,4,7,4,4,3,7,14,0,67,226,173,310,121,128,57,222,332,26,1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506061144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,74,80,130,48,18,60,90,14,598,6,0,8,0,0,0,11,16,0,42,5,0,0,0,0,0,7,0,0,13,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,10,25,0,9,0,5,0,0,11,0,48,115,74,96,136,59,20,84,118,19,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506071145,0,4,0,5,0,0,0,0,0,14,0,11,0,21,8,4,0,11,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,10,237,706,239,491,253,146,32,152,27,2286,8,21,9,40,15,17,0,25,0,127,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,21,12,11,4,24,5,10,0,11,0,71,261,763,259,591,282,181,41,204,34,2616,0,0,0,5,0,3,0,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,3,0,4,0,28
506071146,0,3,0,5,0,0,0,0,0,9,0,4,8,16,0,14,0,15,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,11,154,462,158,424,135,112,27,155,24,1641,7,18,8,35,10,32,4,30,4,142,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,3,0,0,0,14,3,0,4,4,0,0,3,3,0,17,0,16,0,16,4,14,0,10,0,67,171,508,179,509,145,178,41,209,27,1968,4,4,0,4,4,7,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,4,7,0,0,0,18
506071147,4,3,0,8,8,0,0,3,4,24,9,33,18,27,13,13,0,19,0,136,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,5,5,4,0,3,7,4,3,0,5,3,0,27,768,1855,628,743,798,291,66,236,71,5460,30,60,29,68,38,24,0,37,4,295,0,0,5,0,0,0,7,5,0,15,0,12,4,0,3,0,0,0,0,20,10,26,9,6,4,0,0,0,0,58,4,19,9,0,0,0,4,6,0,50,21,51,10,38,16,18,5,12,5,171,849,2064,724,904,882,352,83,323,86,6265,9,16,7,9,13,11,0,8,0,67,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,12,21,9,5,13,11,0,11,0,87
507011148,0,5,4,0,0,3,0,0,0,13,0,4,0,3,0,3,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,405,220,379,99,115,67,198,26,1613,7,10,16,20,0,25,4,21,0,108,0,0,5,0,0,0,9,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,6,0,10,5,11,3,28,6,13,0,3,0,67,128,432,256,439,95,153,84,246,23,1862,0,0,0,3,0,3,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,12
507011150,0,0,4,0,0,0,0,6,0,15,0,0,11,0,0,0,10,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,6,0,19,1468,785,2265,184,1371,408,1304,847,147,8789,32,22,100,23,47,12,79,159,6,483,8,3,25,0,0,0,28,6,6,75,5,4,13,4,5,0,13,0,0,50,7,5,13,0,0,4,7,4,0,40,5,9,22,0,4,0,19,4,0,67,0,0,4,0,0,0,0,7,0,12,1523,835,2465,217,1431,435,1464,1045,163,9582,0,0,4,0,0,4,0,17,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,4,0,15,0,39
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,8,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,8,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,200,128,109,56,20,33,61,7,694,5,7,12,12,0,5,3,10,0,44,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,4,3,0,5,0,3,0,0,0,17,96,208,143,124,61,31,34,76,7,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011153,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32,108,54,89,33,69,23,59,9,473,4,10,0,9,3,9,0,4,0,41,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,5,0,16,35,117,61,98,37,85,23,82,12,549,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011154,0,0,0,4,0,0,0,0,0,4,0,0,3,10,0,5,0,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,162,257,221,275,118,111,76,145,17,1382,3,11,10,24,3,16,3,40,0,109,0,0,3,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,3,3,0,4,0,5,0,0,5,0,18,0,0,3,0,0,0,0,0,0,11,0,3,4,5,0,7,0,3,0,29,171,279,255,321,126,139,87,196,19,1594,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,10
