POW_SA2_CODE_2021,TaTW_650_799_H_0,TaTW_650_799_H_1_19,TaTW_650_799_H_20_29,TaTW_650_799_H_30_34,TaTW_650_799_H_35_39,TaTW_650_799_H_40_44,TaTW_650_799_H_45_49,TaTW_650_799_H_50ov,TaTW_650_799_H_NS,TaTW_650_799_H_Tot,TaTW_800_999_H_0,TaTW_800_999_H_1_19,TaTW_800_999_H_20_29,TaTW_800_999_H_30_34,TaTW_800_999_H_35_39,TaTW_800_999_H_40_44,TaTW_800_999_H_45_49,TaTW_800_999_H_50ov,TaTW_800_999_H_NS,TaTW_800_999_H_Tot,TaTW_1000_1249_H_0,TaTW_1000_1249_H_1_19,TaTW_1000_1249_H_20_29,TaTW_1000_1249_H_30_34,TaTW_1000_1249_H_35_39,TaTW_1000_1249_H_40_44,TaTW_1000_1249_H_45_49,TaTW_1000_1249_H_50ov,TaTW_1000_1249_H_NS,TaTW_1000_1249_H_Tot,TaTW_1250_1499_H_0,TaTW_1250_1499_H_1_19,TaTW_1250_1499_H_20_29,TaTW_1250_1499_H_30_34,TaTW_1250_1499_H_35_39,TaTW_1250_1499_H_40_44,TaTW_1250_1499_H_45_49,TaTW_1250_1499_H_50ov,TaTW_1250_1499_H_NS,TaTW_1250_1499_H_Tot,TaTW_1500_1749_H_0,TaTW_1500_1749_H_1_19,TaTW_1500_1749_H_20_29,TaTW_1500_1749_H_30_34,TaTW_1500_1749_H_35_39,TaTW_1500_1749_H_40_44,TaTW_1500_1749_H_45_49,TaTW_1500_1749_H_50ov,TaTW_1500_1749_H_NS,TaTW_1500_1749_H_Tot,TaTW_1750_1999_H_0,TaTW_1750_1999_H_1_19,TaTW_1750_1999_H_20_29,TaTW_1750_1999_H_30_34,TaTW_1750_1999_H_35_39,TaTW_1750_1999_H_40_44,TaTW_1750_1999_H_45_49,TaTW_1750_1999_H_50ov,TaTW_1750_1999_H_NS,TaTW_1750_1999_H_Tot,TaTW_2000_2999_H_0,TaTW_2000_2999_H_1_19,TaTW_2000_2999_H_20_29,TaTW_2000_2999_H_30_34,TaTW_2000_2999_H_35_39,TaTW_2000_2999_H_40_44,TaTW_2000_2999_H_45_49,TaTW_2000_2999_H_50ov,TaTW_2000_2999_H_NS,TaTW_2000_2999_H_Tot,TaTW_3000_3499_H_0,TaTW_3000_3499_H_1_19,TaTW_3000_3499_H_20_29,TaTW_3000_3499_H_30_34,TaTW_3000_3499_H_35_39,TaTW_3000_3499_H_40_44,TaTW_3000_3499_H_45_49,TaTW_3000_3499_H_50ov,TaTW_3000_3499_H_NS,TaTW_3000_3499_H_Tot,TaTW_3500mo_H_0,TaTW_3500mo_H_1_19,TaTW_3500mo_H_20_29,TaTW_3500mo_H_30_34,TaTW_3500mo_H_35_39,TaTW_3500mo_H_40_44,TaTW_3500mo_H_45_49,TaTW_3500mo_H_50ov,TaTW_3500mo_H_NS,TaTW_3500mo_H_Tot,TaTW_PINS_H_0,TaTW_PINS_H_1_19,TaTW_PINS_H_20_29,TaTW_PINS_H_30_34,TaTW_PINS_H_35_39,TaTW_PINS_H_40_44,TaTW_PINS_H_45_49,TaTW_PINS_H_50ov,TaTW_PINS_H_NS,TaTW_PINS_H_Tot,TaTW_Tot_H_0,TaTW_Tot_H_1_19,TaTW_Tot_H_20_29,TaTW_Tot_H_30_34,TaTW_Tot_H_35_39,TaTW_Tot_H_40_44,TaTW_Tot_H_45_49,TaTW_Tot_H_50ov,TaTW_Tot_H_NS,TaTW_Tot_H_Tot,CoPSW_NNI_H_0,CoPSW_NNI_H_1_19,CoPSW_NNI_H_20_29,CoPSW_NNI_H_30_34,CoPSW_NNI_H_35_39,CoPSW_NNI_H_40_44,CoPSW_NNI_H_45_49,CoPSW_NNI_H_50ov,CoPSW_NNI_H_NS,CoPSW_NNI_H_Tot,CoPSW_1_149_H_0,CoPSW_1_149_H_1_19,CoPSW_1_149_H_20_29,CoPSW_1_149_H_30_34,CoPSW_1_149_H_35_39,CoPSW_1_149_H_40_44,CoPSW_1_149_H_45_49,CoPSW_1_149_H_50ov,CoPSW_1_149_H_NS,CoPSW_1_149_H_Tot,CoPSW_150_299_H_0,CoPSW_150_299_H_1_19,CoPSW_150_299_H_20_29,CoPSW_150_299_H_30_34,CoPSW_150_299_H_35_39,CoPSW_150_299_H_40_44,CoPSW_150_299_H_45_49,CoPSW_150_299_H_50ov,CoPSW_150_299_H_NS,CoPSW_150_299_H_Tot,CoPSW_300_399_H_0,CoPSW_300_399_H_1_19,CoPSW_300_399_H_20_29,CoPSW_300_399_H_30_34,CoPSW_300_399_H_35_39,CoPSW_300_399_H_40_44,CoPSW_300_399_H_45_49,CoPSW_300_399_H_50ov,CoPSW_300_399_H_NS,CoPSW_300_399_H_Tot,CoPSW_400_499_H_0,CoPSW_400_499_H_1_19,CoPSW_400_499_H_20_29,CoPSW_400_499_H_30_34,CoPSW_400_499_H_35_39,CoPSW_400_499_H_40_44,CoPSW_400_499_H_45_49,CoPSW_400_499_H_50ov,CoPSW_400_499_H_NS,CoPSW_400_499_H_Tot,CoPSW_500_649_H_0,CoPSW_500_649_H_1_19,CoPSW_500_649_H_20_29,CoPSW_500_649_H_30_34,CoPSW_500_649_H_35_39,CoPSW_500_649_H_40_44,CoPSW_500_649_H_45_49,CoPSW_500_649_H_50ov,CoPSW_500_649_H_NS,CoPSW_500_649_H_Tot,CoPSW_650_799_H_0,CoPSW_650_799_H_1_19,CoPSW_650_799_H_20_29,CoPSW_650_799_H_30_34,CoPSW_650_799_H_35_39,CoPSW_650_799_H_40_44,CoPSW_650_799_H_45_49,CoPSW_650_799_H_50ov,CoPSW_650_799_H_NS,CoPSW_650_799_H_Tot,CoPSW_800_999_H_0,CoPSW_800_999_H_1_19,CoPSW_800_999_H_20_29,CoPSW_800_999_H_30_34,CoPSW_800_999_H_35_39,CoPSW_800_999_H_40_44,CoPSW_800_999_H_45_49,CoPSW_800_999_H_50ov,CoPSW_800_999_H_NS,CoPSW_800_999_H_Tot,CoPSW_1000_1249_H_0,CoPSW_1000_1249_H_1_19,CoPSW_1000_1249_H_20_29,CoPSW_1000_1249_H_30_34,CoPSW_1000_1249_H_35_39,CoPSW_1000_1249_H_40_44,CoPSW_1000_1249_H_45_49,CoPSW_1000_1249_H_50ov,CoPSW_1000_1249_H_NS,CoPSW_1000_1249_H_Tot
506031125,0,5,4,4,3,6,0,4,0,29,0,0,3,3,9,4,0,0,3,33,0,0,0,3,7,9,0,3,0,23,0,0,3,0,0,3,0,6,0,14,0,0,4,0,5,3,0,0,0,13,0,0,0,0,0,4,0,3,0,11,0,0,0,0,3,5,0,3,0,12,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,36,31,22,43,32,6,19,4,199,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,16,0,19,0,0,0,0,0,0,0,19,0,14,6,0,0,0,0,0,0,16,0,4,9,0,0,0,0,0,0,13,4,11,13,0,0,0,0,0,0,27,0,7,5,11,5,3,0,0,0,30,0,3,12,8,4,6,0,0,0,44,0,0,0,5,10,6,0,0,0,25
506031126,5,7,23,16,53,70,20,12,4,214,4,12,14,11,135,114,37,18,11,344,7,13,14,20,187,193,61,55,5,552,14,11,10,16,129,156,72,59,0,466,15,3,3,4,71,156,62,72,4,394,9,4,0,4,46,86,58,91,6,293,24,3,4,5,50,98,72,202,3,459,7,3,0,0,14,15,11,56,0,102,5,3,0,3,3,13,7,33,0,62,0,0,0,0,3,9,3,7,6,31,89,112,95,89,717,935,417,632,31,3119,0,6,0,0,0,0,0,0,0,6,0,21,0,0,0,0,0,0,0,24,0,25,0,0,0,0,0,0,0,26,0,11,3,0,0,0,0,0,0,18,0,14,13,0,0,0,0,0,0,22,0,14,15,4,0,0,0,0,0,38,4,4,15,3,6,3,0,0,0,37,0,7,9,13,12,11,7,0,0,57,0,9,7,8,16,13,5,9,0,63
506031127,3,5,29,13,36,15,9,8,0,123,3,12,15,18,51,33,4,0,7,144,0,11,5,6,51,59,8,23,0,169,3,5,8,9,40,52,7,10,0,135,0,9,0,6,35,31,14,8,0,102,7,0,0,0,29,21,3,14,0,76,0,4,0,0,36,16,3,17,0,78,0,0,0,0,4,0,0,4,0,11,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,5,10,26,117,127,66,305,270,52,92,23,1081,0,7,0,0,0,0,0,0,0,12,0,62,8,0,0,0,0,0,0,69,0,100,21,3,0,0,0,0,3,132,5,78,45,9,5,3,0,0,0,146,4,55,62,14,0,0,0,4,0,144,4,53,83,28,8,7,0,4,7,191,12,21,44,38,27,17,0,8,0,168,12,33,49,47,56,18,5,7,0,228,3,13,27,27,67,48,7,20,3,211
506031128,0,0,9,3,0,5,0,0,0,18,0,0,9,5,8,6,4,0,0,28,3,0,3,3,16,7,3,3,0,37,0,0,3,0,5,10,4,4,0,23,0,0,0,3,0,7,0,4,0,19,0,0,0,0,3,4,0,0,0,9,0,0,0,0,0,5,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,26,40,20,38,42,12,19,3,205,0,0,0,0,0,0,0,0,0,0,4,19,0,0,0,0,0,0,0,20,0,12,3,0,0,0,0,0,0,15,0,13,8,0,0,5,0,0,0,24,0,8,10,4,0,0,0,0,0,25,0,9,28,8,6,3,0,0,5,50,4,7,16,7,6,0,0,0,0,45,0,13,8,22,15,4,0,0,0,67,0,0,9,6,11,9,0,0,0,36
506031129,0,0,6,4,0,4,0,0,0,21,0,5,7,10,4,4,0,0,0,26,0,0,0,0,13,11,0,9,4,35,0,0,0,0,3,11,4,4,0,25,0,0,0,0,0,8,0,4,0,15,0,0,0,0,0,0,3,6,0,7,0,0,0,0,0,0,4,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,37,24,10,26,47,10,22,0,186,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0,0,0,0,37,0,30,0,0,0,0,0,0,4,38,0,16,9,0,0,0,0,0,0,29,0,27,8,0,0,0,0,0,0,48,0,29,28,4,0,3,0,0,0,62,0,11,29,15,6,5,0,0,0,66,0,14,11,20,22,5,0,0,0,75,3,3,9,12,10,5,3,0,0,49
506031130,9,5,22,9,65,78,22,27,5,245,10,10,17,25,134,121,41,52,6,416,13,17,18,24,221,233,53,87,3,673,17,14,8,18,168,235,72,135,5,676,20,9,11,11,146,248,89,146,8,685,16,8,4,8,55,134,56,168,4,451,26,7,8,11,69,151,113,386,6,773,13,0,4,0,12,30,18,69,4,152,5,0,0,0,7,11,10,62,0,97,0,0,0,0,3,5,4,5,13,38,146,122,120,116,949,1341,498,1173,58,4511,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,9,3,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,3,19,3,9,5,0,0,0,0,0,0,16,0,7,16,3,0,3,0,0,5,38,0,10,17,3,9,0,0,3,0,42,3,6,5,8,6,9,0,3,0,35,0,0,4,8,14,3,3,7,0,44
506031131,0,14,21,9,16,9,0,3,0,69,0,3,9,11,26,28,8,13,0,104,5,0,7,10,34,57,6,12,0,125,0,5,10,0,13,36,11,11,0,89,0,3,0,0,5,25,4,8,0,59,0,0,0,6,7,12,4,13,0,41,0,0,4,3,0,11,10,11,0,43,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,3,0,7,0,0,0,0,5,5,0,0,4,10,12,69,86,46,128,200,46,91,8,683,3,5,0,0,0,0,0,4,0,11,0,81,0,0,0,0,0,4,0,87,0,73,7,0,0,0,0,0,0,86,0,38,20,3,3,0,0,0,0,67,0,28,22,3,0,0,0,0,0,59,0,39,36,12,4,3,3,0,0,106,6,11,48,15,15,7,0,0,0,103,3,9,21,29,37,9,0,0,0,113,0,11,6,20,30,14,0,7,0,85
506041132,0,6,14,3,33,25,10,9,5,97,5,5,6,9,32,36,16,9,0,115,0,5,16,7,34,46,15,16,4,142,0,7,0,3,30,46,16,18,0,122,4,0,5,4,18,38,18,22,0,108,0,0,0,5,6,28,14,17,0,66,0,0,0,0,10,21,8,31,0,72,0,0,0,0,0,4,0,9,0,11,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,3,9,16,59,67,45,199,278,98,143,11,918,3,0,0,0,0,0,0,0,0,10,5,14,0,0,0,0,0,0,0,20,0,19,7,0,0,0,0,0,0,24,0,17,6,0,0,0,0,0,0,24,4,14,19,0,0,6,0,0,0,36,3,9,18,12,3,5,0,4,0,55,4,14,20,15,15,5,0,0,0,76,4,6,19,15,37,5,0,0,0,87,0,3,6,15,29,9,3,0,0,69
506041133,0,7,5,8,12,11,5,5,0,56,0,7,0,8,26,20,4,0,0,75,0,3,6,6,18,23,0,10,0,58,3,0,0,0,29,23,8,10,0,77,0,0,0,0,13,18,3,5,5,45,0,0,0,0,0,3,4,6,0,25,0,0,0,0,0,10,0,5,0,20,0,0,0,0,0,4,0,3,0,9,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,0,5,17,47,44,36,116,124,34,53,13,469,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,32,4,28,5,0,0,0,0,0,0,38,4,26,12,0,0,0,0,0,0,43,0,30,19,5,0,3,0,0,0,54,0,20,42,10,10,0,0,0,0,82,8,10,32,17,27,5,0,7,0,108,9,9,22,21,50,8,3,9,0,128,3,10,14,20,63,32,0,10,0,152
506041134,0,5,9,5,4,9,0,0,0,37,0,0,9,4,15,10,3,0,0,56,0,3,4,4,10,11,0,9,0,40,0,0,0,5,17,12,0,9,0,38,0,0,0,4,3,12,0,5,0,24,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,6,0,11,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,32,39,23,66,62,13,37,4,286,4,5,0,0,0,0,0,0,0,9,5,12,0,0,0,0,0,0,0,16,0,34,3,0,0,0,0,0,0,31,0,13,15,0,0,0,0,0,0,33,0,23,25,8,7,4,0,0,0,58,4,39,42,18,4,5,0,0,0,112,8,24,63,22,28,5,0,8,0,157,7,14,42,44,44,11,0,13,0,168,10,11,19,21,56,25,4,14,3,164
506041135,0,4,7,5,14,4,0,0,0,37,0,3,6,4,25,17,0,4,0,54,0,0,6,6,9,16,0,13,0,46,3,4,0,0,12,7,3,3,0,34,0,0,4,0,8,5,6,5,0,36,0,4,0,0,3,10,0,5,0,24,0,0,0,0,0,3,0,3,0,14,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,3,0,4,0,0,0,0,0,0,0,0,0,3,3,53,58,24,72,72,18,43,3,352,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,3,19,3,0,0,0,0,0,0,26,0,29,9,4,0,0,0,0,4,40,0,16,18,0,0,0,0,0,0,35,5,18,24,3,3,0,0,3,0,60,8,8,21,9,12,3,0,0,0,52,4,0,14,17,25,3,0,0,0,64,0,0,5,4,24,4,0,0,0,39
506041136,6,11,20,14,58,48,15,14,0,180,3,9,19,23,99,74,29,26,0,280,15,7,11,18,128,105,29,53,6,369,5,7,5,5,71,92,35,46,4,279,10,6,3,4,47,81,37,68,0,253,7,0,0,0,28,39,23,72,0,170,6,0,4,6,20,36,33,122,0,225,4,0,0,0,5,3,6,24,0,43,4,0,0,0,0,3,0,12,0,20,0,0,0,0,6,0,0,4,8,16,59,108,96,90,510,527,211,449,33,2085,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,24,0,24,5,0,0,0,0,3,0,31,3,26,7,0,0,0,0,0,0,39,0,27,16,5,3,0,0,0,0,59,7,25,37,7,4,0,0,0,4,88,4,21,53,28,22,4,6,0,0,146,7,16,52,45,29,14,4,9,0,174,8,3,24,29,45,22,0,12,0,143
506041137,0,6,7,3,3,5,0,0,0,32,0,5,5,5,3,13,3,0,3,41,4,0,3,10,29,16,4,6,0,63,0,3,0,6,9,18,3,3,0,43,0,0,0,0,0,11,0,3,0,25,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,4,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,8,9,53,35,28,59,74,29,31,0,319,0,3,0,0,0,0,0,0,0,3,0,26,0,0,0,0,0,0,0,23,0,25,4,0,0,0,0,0,0,32,0,30,11,0,0,0,0,0,0,48,0,22,14,0,3,0,0,0,0,52,4,23,31,9,8,0,3,0,0,74,4,9,29,23,13,0,0,4,0,77,8,0,20,23,17,7,0,3,5,79,0,6,10,12,21,8,3,5,4,70
506051138,0,12,10,10,27,26,6,9,3,99,0,0,15,19,36,47,7,9,4,149,0,3,4,7,64,58,21,26,3,191,5,5,4,9,44,67,21,39,0,190,5,7,8,0,44,64,38,60,3,229,8,0,8,0,40,54,29,62,0,194,10,5,5,4,38,73,33,138,0,301,12,0,0,0,3,4,5,22,0,43,0,0,0,0,0,0,3,18,0,29,0,0,0,0,0,6,0,0,5,15,42,67,80,51,320,413,169,399,21,1563,0,0,0,0,0,0,0,0,0,4,0,29,0,0,0,0,0,0,0,27,0,30,0,0,0,0,0,0,0,33,0,14,4,0,0,0,0,0,0,25,0,17,12,0,0,4,0,0,0,32,3,19,30,4,9,3,0,0,0,76,0,11,25,12,13,7,4,4,0,82,0,5,8,20,27,8,3,3,0,73,0,3,12,9,21,12,0,3,4,64
506051139,0,3,13,5,7,9,0,4,0,36,0,6,6,3,18,13,4,5,0,45,0,0,5,3,11,16,3,7,0,44,0,0,0,0,5,14,10,9,0,35,0,0,0,0,5,15,3,9,0,34,0,0,0,0,0,3,8,18,0,33,0,3,0,0,0,4,8,11,0,37,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,6,32,36,22,56,77,35,71,6,336,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,11,0,22,7,0,0,0,0,0,0,33,0,6,11,0,0,0,0,0,0,19,0,11,10,3,0,0,0,0,0,24,0,10,24,3,9,3,0,0,0,47,4,5,12,13,17,0,0,0,0,54,0,7,14,13,17,3,0,0,0,61,3,3,7,7,19,9,0,3,4,55
506051140,0,4,4,8,15,12,0,4,0,46,3,8,16,11,19,13,4,8,0,80,0,0,4,4,25,20,4,3,0,73,0,4,0,4,11,18,0,12,0,51,0,0,3,0,0,8,11,6,0,32,0,0,0,3,4,7,0,3,0,23,3,0,0,0,0,5,4,4,0,22,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,9,17,65,54,48,106,106,20,58,9,484,0,0,0,0,0,0,0,0,0,3,3,39,0,0,0,0,0,0,0,51,4,38,6,0,0,0,0,0,0,50,0,27,4,4,0,0,0,0,0,39,3,18,10,0,0,0,0,0,0,38,5,17,34,10,8,0,0,0,0,61,0,12,22,26,21,6,0,0,0,94,0,6,11,22,26,8,0,7,0,80,0,0,14,10,14,12,6,9,3,75
506051141,0,0,4,5,8,5,4,3,0,29,0,3,0,6,8,11,0,0,0,36,0,0,4,3,16,15,9,13,0,63,0,0,4,4,8,18,8,13,0,48,0,0,3,0,8,9,3,11,0,40,0,0,0,0,0,4,4,4,0,15,0,0,0,0,3,8,0,6,0,27,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,39,24,29,59,80,32,55,8,330,0,0,0,0,0,0,0,0,0,0,5,42,0,0,0,0,0,0,0,50,9,21,3,0,0,0,0,0,0,30,7,21,6,0,0,0,0,0,0,31,0,18,6,0,0,0,0,0,0,32,0,14,22,9,4,0,0,6,0,59,4,7,26,9,12,4,0,0,0,66,4,4,13,17,17,6,3,6,0,73,4,4,6,10,19,5,0,0,0,56
506061142,6,4,7,9,12,8,0,0,0,48,0,3,6,9,14,15,3,6,0,58,3,3,4,5,16,19,14,17,4,79,0,0,0,5,11,14,9,9,0,46,0,4,0,0,7,22,8,16,0,56,0,0,0,0,0,5,0,6,0,22,0,0,0,0,6,7,0,16,0,33,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,14,0,0,0,3,0,0,0,0,0,11,17,61,43,43,87,113,40,90,10,498,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,44,4,34,6,0,0,0,0,0,0,47,0,29,13,0,0,0,0,0,0,47,0,15,18,3,0,0,0,0,5,50,3,22,30,22,15,0,0,3,0,97,4,11,43,30,32,8,0,0,4,128,3,3,26,20,38,12,0,3,0,103,0,0,10,23,31,14,0,3,0,79
506061143,3,0,0,3,11,8,4,0,0,30,0,4,3,0,9,19,4,8,0,48,0,0,0,3,20,17,9,7,0,60,4,0,3,0,13,21,8,11,0,60,0,3,0,0,6,12,3,20,0,50,0,0,0,0,0,3,4,13,0,23,0,0,0,0,4,11,13,3,0,31,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,8,9,28,16,22,79,90,52,76,9,381,0,0,0,0,0,0,0,0,0,4,5,10,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,9,0,4,5,0,0,0,0,0,0,11,0,6,4,0,0,0,0,0,0,12,0,0,13,5,0,0,0,0,0,17,4,0,9,3,0,0,0,0,0,14,0,0,0,0,4,6,0,0,0,14,0,0,0,4,0,7,0,0,0,15
506061144,0,0,0,3,3,0,0,0,0,6,0,0,3,0,4,6,0,0,0,14,0,0,4,4,0,3,6,3,0,25,0,0,0,0,0,0,4,4,0,12,0,0,5,0,3,7,3,11,0,21,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,16,13,10,21,35,21,30,4,151,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,8,4,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,4,0,0,7,3,0,0,0,0,0,10,0,0,5,0,4,0,0,0,0,8,6,0,5,5,3,0,0,0,0,16,4,0,4,0,0,3,0,0,0,13
506071145,0,3,7,3,12,4,0,5,0,34,0,8,9,4,10,6,3,0,3,47,3,0,3,5,19,22,5,5,0,63,0,3,0,0,12,26,6,6,0,50,3,0,0,0,8,10,5,4,0,35,0,0,0,0,3,4,0,0,0,9,0,0,0,0,0,3,3,12,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,12,30,41,21,65,84,15,38,9,325,0,4,0,0,0,0,0,0,0,5,3,32,5,0,0,0,0,0,0,42,0,45,8,0,0,0,0,0,0,57,5,26,4,0,0,0,0,0,0,44,4,38,17,10,3,0,0,0,0,64,0,35,31,8,4,0,0,3,0,94,0,22,52,27,16,9,0,3,0,132,9,9,38,42,26,16,5,0,5,143,6,6,12,20,29,20,0,3,0,91
506071146,0,0,5,0,5,7,0,0,0,24,0,7,0,5,5,10,0,3,0,35,0,0,3,3,10,16,0,0,0,33,6,0,0,0,10,6,4,4,0,35,0,0,0,0,11,0,0,0,0,19,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,3,0,5,0,11,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37,33,17,52,44,9,25,0,221,0,3,0,0,0,0,0,0,0,8,4,41,4,0,0,0,0,0,0,47,0,35,4,0,0,0,0,4,0,41,0,26,15,0,0,0,0,0,0,37,0,30,13,3,0,0,0,0,0,48,0,18,36,9,4,0,0,5,0,73,3,13,29,19,16,11,3,0,0,88,3,12,22,28,25,7,4,11,0,119,0,3,12,14,35,15,3,7,0,102
506071147,4,12,20,6,16,7,0,7,0,81,3,13,25,18,34,24,7,13,0,125,7,10,9,9,56,40,16,13,4,169,11,4,6,6,41,44,18,20,0,147,7,4,0,4,34,23,10,20,0,107,3,0,0,0,25,15,3,13,0,66,4,0,0,3,10,13,7,21,0,58,5,0,0,0,0,4,0,3,0,12,4,0,3,0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,6,51,93,95,60,244,183,68,120,14,923,0,0,0,0,0,4,0,0,0,3,0,61,0,0,0,0,0,0,0,64,3,76,14,0,4,0,0,0,4,98,5,55,14,0,0,0,0,0,0,71,8,40,26,5,0,0,0,0,0,77,0,44,65,13,3,0,0,0,0,137,3,35,64,26,27,12,0,3,0,164,6,28,39,41,44,16,4,8,0,181,0,6,21,17,52,35,7,12,7,153
507011148,0,3,12,11,10,6,0,0,0,31,0,8,6,7,10,11,0,4,0,40,0,0,3,4,10,21,3,9,0,51,0,5,0,4,3,8,0,10,0,39,0,0,0,0,10,4,0,13,0,31,0,0,8,0,0,4,0,0,0,22,0,0,4,0,5,7,0,13,0,28,0,0,0,0,0,6,0,0,0,9,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,5,7,51,46,33,53,78,17,49,4,338,0,0,0,0,0,0,0,0,0,5,3,26,0,0,0,0,0,0,0,31,0,23,9,0,0,0,0,0,0,24,10,19,12,0,0,0,0,0,0,37,0,22,5,8,0,3,0,0,0,37,4,15,28,8,9,5,0,0,0,68,5,15,48,13,23,12,0,0,0,111,0,9,18,22,38,9,0,0,0,106,0,3,17,14,25,12,3,9,0,83
507011150,0,5,19,14,44,36,15,14,4,152,4,7,16,18,82,86,18,28,0,261,8,14,8,13,140,156,54,74,6,475,12,7,0,6,96,143,53,85,0,412,7,4,3,8,66,125,51,104,5,371,11,10,0,7,42,89,43,78,0,279,14,5,8,3,34,90,44,147,3,345,4,0,0,0,5,5,6,36,0,65,5,5,0,0,0,3,4,25,0,42,0,0,0,0,5,7,3,3,11,34,82,108,83,97,559,789,303,602,36,2663,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,29,0,18,0,0,0,0,0,0,0,19,0,19,8,0,0,0,0,0,0,29,0,15,8,0,0,0,0,0,0,22,0,15,4,5,0,0,0,0,0,25,0,8,5,5,5,3,0,0,0,32,0,0,8,6,4,0,0,0,0,25,0,5,4,4,7,4,0,0,0,30
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
