POW_SA2_CODE_2021,SW_300_399_Tot,SW_400_499_A_15_19,SW_400_499_A_20_24,SW_400_499_A_25_34,SW_400_499_A_35_44,SW_400_499_A_45_54,SW_400_499_A_55_64,SW_400_499_A_65_74,SW_400_499_A_75ov,SW_400_499_Tot,SW_500_649_A_15_19,SW_500_649_A_20_24,SW_500_649_A_25_34,SW_500_649_A_35_44,SW_500_649_A_45_54,SW_500_649_A_55_64,SW_500_649_A_65_74,SW_500_649_A_75ov,SW_500_649_Tot,SW_650_799_A_15_19,SW_650_799_A_20_24,SW_650_799_A_25_34,SW_650_799_A_35_44,SW_650_799_A_45_54,SW_650_799_A_55_64,SW_650_799_A_65_74,SW_650_799_A_75ov,SW_650_799_Tot,SW_800_999_A_15_19,SW_800_999_A_20_24,SW_800_999_A_25_34,SW_800_999_A_35_44,SW_800_999_A_45_54,SW_800_999_A_55_64,SW_800_999_A_65_74,SW_800_999_A_75ov,SW_800_999_Tot,SW_1000_1249_A_15_19,SW_1000_1249_A_20_24,SW_1000_1249_A_25_34,SW_1000_1249_A_35_44,SW_1000_1249_A_45_54,SW_1000_1249_A_55_64,SW_1000_1249_A_65_74,SW_1000_1249_A_75ov,SW_1000_1249_Tot,SW_1250_1499_A_15_19,SW_1250_1499_A_20_24,SW_1250_1499_A_25_34,SW_1250_1499_A_35_44,SW_1250_1499_A_45_54,SW_1250_1499_A_55_64,SW_1250_1499_A_65_74,SW_1250_1499_A_75ov,SW_1250_1499_Tot,SW_1500_1749_A_15_19,SW_1500_1749_A_20_24,SW_1500_1749_A_25_34,SW_1500_1749_A_35_44,SW_1500_1749_A_45_54,SW_1500_1749_A_55_64,SW_1500_1749_A_65_74,SW_1500_1749_A_75ov,SW_1500_1749_Tot,SW_1750_1999_A_15_19,SW_1750_1999_A_20_24,SW_1750_1999_A_25_34,SW_1750_1999_A_35_44,SW_1750_1999_A_45_54,SW_1750_1999_A_55_64,SW_1750_1999_A_65_74,SW_1750_1999_A_75ov,SW_1750_1999_Tot,SW_2000_2999_A_15_19,SW_2000_2999_A_20_24,SW_2000_2999_A_25_34,SW_2000_2999_A_35_44,SW_2000_2999_A_45_54,SW_2000_2999_A_55_64,SW_2000_2999_A_65_74,SW_2000_2999_A_75ov,SW_2000_2999_Tot,SW_3000_3499_A_15_19,SW_3000_3499_A_20_24,SW_3000_3499_A_25_34,SW_3000_3499_A_35_44,SW_3000_3499_A_45_54,SW_3000_3499_A_55_64,SW_3000_3499_A_65_74,SW_3000_3499_A_75ov,SW_3000_3499_Tot,SW_3500mo_A_15_19,SW_3500mo_A_20_24,SW_3500mo_A_25_34,SW_3500mo_A_35_44,SW_3500mo_A_45_54,SW_3500mo_A_55_64,SW_3500mo_A_65_74,SW_3500mo_A_75ov,SW_3500mo_Tot,SW_PINS_A_15_19,SW_PINS_A_20_24,SW_PINS_A_25_34,SW_PINS_A_35_44,SW_PINS_A_45_54,SW_PINS_A_55_64,SW_PINS_A_65_74,SW_PINS_A_75ov,SW_PINS_Tot,SW_Tot_A_15_19,SW_Tot_A_20_24,SW_Tot_A_25_34,SW_Tot_A_35_44,SW_Tot_A_45_54,SW_Tot_A_55_64,SW_Tot_A_65_74,SW_Tot_A_75ov,SW_Tot_Tot,MaOpD_NNI_A_15_19,MaOpD_NNI_A_20_24,MaOpD_NNI_A_25_34,MaOpD_NNI_A_35_44,MaOpD_NNI_A_45_54,MaOpD_NNI_A_55_64,MaOpD_NNI_A_65_74,MaOpD_NNI_A_75ov,MaOpD_NNI_Tot,MaOpD_1_149_A_15_19,MaOpD_1_149_A_20_24,MaOpD_1_149_A_25_34,MaOpD_1_149_A_35_44,MaOpD_1_149_A_45_54,MaOpD_1_149_A_55_64,MaOpD_1_149_A_65_74,MaOpD_1_149_A_75ov,MaOpD_1_149_Tot,MaOpD_150_299_A_15_19,MaOpD_150_299_A_20_24,MaOpD_150_299_A_25_34,MaOpD_150_299_A_35_44,MaOpD_150_299_A_45_54,MaOpD_150_299_A_55_64,MaOpD_150_299_A_65_74,MaOpD_150_299_A_75ov,MaOpD_150_299_Tot,MaOpD_300_399_A_15_19,MaOpD_300_399_A_20_24,MaOpD_300_399_A_25_34,MaOpD_300_399_A_35_44,MaOpD_300_399_A_45_54,MaOpD_300_399_A_55_64,MaOpD_300_399_A_65_74,MaOpD_300_399_A_75ov,MaOpD_300_399_Tot,MaOpD_400_499_A_15_19,MaOpD_400_499_A_20_24,MaOpD_400_499_A_25_34,MaOpD_400_499_A_35_44,MaOpD_400_499_A_45_54,MaOpD_400_499_A_55_64,MaOpD_400_499_A_65_74,MaOpD_400_499_A_75ov,MaOpD_400_499_Tot,MaOpD_500_649_A_15_19,MaOpD_500_649_A_20_24,MaOpD_500_649_A_25_34,MaOpD_500_649_A_35_44,MaOpD_500_649_A_45_54,MaOpD_500_649_A_55_64,MaOpD_500_649_A_65_74,MaOpD_500_649_A_75ov,MaOpD_500_649_Tot,MaOpD_650_799_A_15_19,MaOpD_650_799_A_20_24,MaOpD_650_799_A_25_34,MaOpD_650_799_A_35_44,MaOpD_650_799_A_45_54,MaOpD_650_799_A_55_64,MaOpD_650_799_A_65_74,MaOpD_650_799_A_75ov,MaOpD_650_799_Tot,MaOpD_800_999_A_15_19,MaOpD_800_999_A_20_24,MaOpD_800_999_A_25_34,MaOpD_800_999_A_35_44,MaOpD_800_999_A_45_54,MaOpD_800_999_A_55_64,MaOpD_800_999_A_65_74,MaOpD_800_999_A_75ov,MaOpD_800_999_Tot,MaOpD_1000_1249_A_15_19,MaOpD_1000_1249_A_20_24,MaOpD_1000_1249_A_25_34,MaOpD_1000_1249_A_35_44,MaOpD_1000_1249_A_45_54,MaOpD_1000_1249_A_55_64,MaOpD_1000_1249_A_65_74,MaOpD_1000_1249_A_75ov,MaOpD_1000_1249_Tot,MaOpD_1250_1499_A_15_19
505021096,29,3,9,0,0,0,0,0,0,25,5,7,4,4,0,4,0,0,30,3,8,6,0,5,3,0,0,30,0,0,4,3,3,0,0,0,13,0,0,4,4,0,3,0,0,19,0,0,4,0,9,0,0,0,16,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,6,98,52,32,21,37,22,11,3,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,8,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,3,0,0,0,0,3,0,0,0,4,0
505021097,27,9,5,8,0,0,0,0,0,27,0,9,3,8,3,8,4,0,39,0,5,15,14,5,3,0,0,39,0,0,3,7,3,4,3,0,24,0,3,9,0,3,0,6,0,16,0,0,5,0,6,0,5,0,11,0,0,0,5,0,0,0,0,8,0,0,0,3,0,0,0,0,7,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,84,49,48,43,30,23,13,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,9,0,0,0,6,0,0,0,0,3,0,0,3,0,4,0,0,0,9,0
505021301,84,4,27,8,8,10,14,7,0,77,7,27,17,11,13,15,3,0,93,4,24,15,11,18,11,0,0,86,0,7,17,10,11,11,8,0,60,0,0,8,9,3,3,3,0,31,0,0,7,9,6,0,0,0,17,0,0,5,0,5,4,0,0,22,0,0,0,3,8,4,0,0,8,0,0,0,3,4,3,0,0,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,5,235,138,85,74,86,95,24,4,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,8,3,0,0,4,0,0,16,0,4,0,4,5,0,0,0,23,0,0,0,0,0,4,0,0,9,0,0,4,5,0,0,0,0,8,0
505021302,31,6,15,7,0,0,3,0,0,30,3,4,4,3,6,0,0,0,30,0,4,9,0,4,8,3,0,33,0,0,8,9,8,8,0,0,33,0,0,0,3,0,0,0,0,9,0,0,0,5,4,0,0,0,8,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,57,54,43,28,36,29,15,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,6,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,6,0,0,0,0,4,0,0,0,6,0
505031098,24,4,7,0,0,0,3,0,0,21,0,13,6,7,12,4,3,0,35,0,9,9,4,6,4,0,0,28,0,7,7,5,0,7,0,0,23,0,0,4,3,0,3,0,0,16,0,3,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,43,32,24,25,19,8,0,215,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,8,0,0,3,0,0,0,0,0,5,0,3,0,6,0,0,0,0,11,0,3,0,0,0,0,5,0,9,5,0,3,0,4,0,0,0,14,0,0,0,4,0,4,0,0,10,0,0,4,0,3,0,0,0,5,0
505031099,62,12,8,3,5,4,3,0,0,43,9,24,16,16,7,11,0,0,76,5,10,16,12,7,10,0,0,53,3,10,19,11,9,3,0,0,56,0,5,7,4,6,5,3,0,28,0,3,4,6,10,0,0,0,20,0,0,6,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,251,98,69,65,58,39,10,0,590,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,3,0,3,0,0,0,9,0,4,0,0,0,0,0,0,12,0,0,0,3,3,3,0,0,17,0,0,4,6,4,0,0,0,13,0
505031100,64,6,11,9,7,0,3,0,0,38,11,17,6,7,8,4,3,0,53,3,10,9,7,12,7,0,0,47,0,4,9,12,3,5,0,0,30,0,5,4,4,5,0,4,0,14,0,0,0,0,8,3,0,0,13,0,0,0,6,3,3,0,0,15,0,0,0,0,4,0,0,0,8,0,0,3,4,0,0,0,0,7,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,165,66,55,63,57,25,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,14,0,4,0,0,3,0,0,0,11,0,3,4,0,5,5,0,0,12,0,3,8,4,0,7,0,3,22,0,0,11,10,10,8,0,0,44,0,3,21,18,14,13,0,0,75,0
505031101,100,11,15,10,9,13,6,0,0,68,16,33,11,11,26,12,6,0,111,6,19,14,18,8,16,3,0,83,3,21,31,12,7,12,0,0,89,0,5,11,6,9,8,9,0,52,0,6,3,7,5,0,3,0,24,0,0,0,9,5,0,3,0,18,0,0,0,5,3,0,0,0,11,0,0,0,5,9,3,0,0,14,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,3,4,5,0,0,0,3,0,0,10,292,151,107,77,104,93,20,0,846,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,8,0,0,3,0,0,0,0,0,3,0,4,3,0,0,3,0,0,17,0,7,0,0,6,0,3,0,18,3,4,0,3,5,4,0,0,17,0,0,0,5,9,9,4,0,23,0
505031102,23,4,7,3,0,0,0,0,0,16,4,11,5,0,4,0,0,0,21,0,9,8,0,0,3,0,0,21,0,4,6,6,4,0,0,0,18,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,37,26,20,14,8,4,0,179,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,0,4,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0
505031104,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,4,7,7,5,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,6,0,0,0,6,0,0,0,4,0,6,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0
505031105,25,7,9,4,0,5,4,0,0,27,6,5,3,4,4,4,0,0,22,3,10,3,4,3,3,0,0,20,0,8,3,6,8,0,0,0,22,0,3,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,138,51,22,25,21,25,7,0,275,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,10,3,0,4,0,3,0,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,6,0,0,0,11,0,0,0,0,0,4,0,0,5,0
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,3,0,8,0
505031107,10,0,5,0,0,0,0,0,0,4,0,3,0,4,6,0,0,0,14,4,0,0,0,0,0,0,0,10,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,16,14,15,16,3,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,0,4,0,0,0,0,3,4,0,0,8,0,0,0,3,3,3,0,0,10,0,0,0,0,0,0,0,0,3,0,5,6,4,3,4,0,0,15,0,0,5,3,6,3,0,0,24,0
505031255,7,7,5,0,0,0,0,0,0,16,3,4,3,5,0,4,0,0,19,0,4,3,0,0,3,0,0,19,0,0,0,3,6,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,6,0,0,0,0,0,6,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,22,29,10,17,4,6,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,3,0,5,4,4,0,15,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,8,0
505031256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,5,0,3,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,3,3,8,5,0,0,15,0,0,4,0,6,4,0,0,16,0
505031257,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,5,0,5,0,0,0,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,7,10,7,8,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
505031258,23,3,3,0,3,0,3,0,0,21,0,5,4,4,4,6,0,0,23,0,3,4,0,0,3,0,0,18,3,0,8,3,0,9,0,0,17,0,0,6,0,0,0,0,0,9,0,0,3,3,0,0,0,0,8,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,45,25,29,24,23,30,8,0,174,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,9,0,0,0,0,7,0,0,0,8,0
505031303,14,3,7,0,0,0,6,0,0,18,0,5,8,0,9,4,0,0,31,0,8,5,3,3,7,0,0,24,0,0,11,0,4,6,3,0,24,0,4,0,3,0,0,0,0,16,0,0,5,3,6,3,4,0,18,0,0,4,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,37,33,35,21,33,23,12,3,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,6,3,3,3,0,0,3,5,0,19,4,5,10,9,6,3,4,0,39,0,11,21,12,16,5,0,0,64,0,6,8,8,8,8,0,0,54,0
505031304,7,0,7,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,6,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,21,4,7,9,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,3,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
505031305,75,15,24,15,16,4,11,4,0,93,9,38,16,24,17,12,3,0,125,3,33,29,16,29,21,5,4,144,10,32,34,25,24,25,0,0,150,0,23,46,35,48,25,12,0,186,0,7,29,19,38,20,8,0,121,0,7,19,26,38,21,7,0,118,0,3,13,23,20,19,9,0,83,0,4,24,32,30,23,0,0,121,0,0,5,3,5,3,0,0,19,0,0,4,15,14,3,0,0,37,0,0,0,3,0,0,0,0,11,202,218,242,256,281,199,55,6,1462,0,0,3,0,0,3,7,0,11,16,4,0,5,0,0,3,0,25,3,10,8,3,0,0,0,0,25,8,10,7,9,5,4,8,0,51,7,10,10,8,5,4,3,0,49,14,18,24,10,18,13,9,0,114,13,32,31,38,37,34,10,3,204,14,49,97,93,91,73,29,0,444,0,29,132,115,122,102,16,0,514,0
505031306,33,11,11,5,4,3,0,0,0,43,4,8,8,8,3,5,0,0,46,0,12,13,6,12,9,8,0,67,0,7,7,6,3,9,0,0,37,0,5,5,5,4,0,0,0,31,0,0,6,8,6,0,0,0,21,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,147,77,64,46,47,39,9,0,434,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,6,0,6,4,3,0,0,0,0,10,0,3,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,10,0,0,0,0,3,4,3,0,14,0,3,5,3,3,15,0,0,23,0
506011110,116,14,31,19,16,7,11,3,0,104,15,28,36,25,17,24,4,0,150,3,31,22,17,29,17,7,0,126,0,17,31,15,18,12,5,0,102,3,6,13,15,6,0,0,0,48,0,0,6,8,9,3,0,0,33,0,0,5,0,6,0,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,5,343,189,166,120,107,95,31,0,1056,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,3,10,5,0,0,0,0,0,0,22,4,3,0,0,0,0,0,0,8,6,0,3,6,0,0,0,0,12,0,4,0,3,6,5,0,0,21,0,4,7,3,0,0,0,0,18,3,0,7,3,3,3,0,0,24,0,4,10,9,8,10,0,0,46,0
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,6,0,0,0,0,0,5,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,11,5,0,6,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,4,0,0,0,0,0,8,0,0,0,0,3,4,0,0,3,0,0,0,0,3,0,0,0,10,0,0,4,3,0,0,0,0,18,0,0,0,4,3,4,3,0,19,0
506011114,34,9,14,7,3,3,3,0,0,39,3,12,8,9,0,6,0,0,45,0,11,11,10,17,10,5,0,62,0,9,8,11,9,11,5,0,52,0,5,5,10,7,5,0,0,27,0,3,4,3,11,5,0,0,23,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,11,0,0,0,0,0,3,0,0,3,115,78,56,55,61,50,14,0,432,3,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,0,10,0,0,0,0,3,0,0,0,12,0,0,3,0,0,0,6,0,6,0,3,7,0,4,7,0,0,21,0,3,6,5,4,11,0,0,28,0,8,5,8,7,11,0,0,39,0,4,13,8,9,17,6,0,51,0
506011115,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,4,5,7,5,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,8,0,0,4,4,3,7,0,0,13,0
506011116,11,0,3,0,0,3,0,0,0,10,0,0,4,0,6,3,0,0,19,0,3,0,5,3,5,3,0,8,0,0,0,0,4,0,0,0,7,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,5,9,18,11,11,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,0,0,0,0,5,3,0,0,4,0
