POW_SA2_CODE_2021,M_AgFF_H_0,M_AgFF_H_1_19,M_AgFF_H_20_29,M_AgFF_H_30_34,M_AgFF_H_35_39,M_AgFF_H_40_44,M_AgFF_H_45_49,M_AgFF_H_50ov,M_AgFF_H_NS,M_AgFF_H_Tot,M_Min_H_0,M_Min_H_1_19,M_Min_H_20_29,M_Min_H_30_34,M_Min_H_35_39,M_Min_H_40_44,M_Min_H_45_49,M_Min_H_50ov,M_Min_H_NS,M_Min_H_Tot,M_Mnf_H_0,M_Mnf_H_1_19,M_Mnf_H_20_29,M_Mnf_H_30_34,M_Mnf_H_35_39,M_Mnf_H_40_44,M_Mnf_H_45_49,M_Mnf_H_50ov,M_Mnf_H_NS,M_Mnf_H_Tot,M_EGWWS_H_0,M_EGWWS_H_1_19,M_EGWWS_H_20_29,M_EGWWS_H_30_34,M_EGWWS_H_35_39,M_EGWWS_H_40_44,M_EGWWS_H_45_49,M_EGWWS_H_50ov,M_EGWWS_H_NS,M_EGWWS_H_Tot,M_Const_H_0,M_Const_H_1_19,M_Const_H_20_29,M_Const_H_30_34,M_Const_H_35_39,M_Const_H_40_44,M_Const_H_45_49,M_Const_H_50ov,M_Const_H_NS,M_Const_H_Tot,M_WST_H_0,M_WST_H_1_19,M_WST_H_20_29,M_WST_H_30_34,M_WST_H_35_39,M_WST_H_40_44,M_WST_H_45_49,M_WST_H_50ov,M_WST_H_NS,M_WST_H_Tot,M_RetT_H_0,M_RetT_H_1_19,M_RetT_H_20_29,M_RetT_H_30_34,M_RetT_H_35_39,M_RetT_H_40_44,M_RetT_H_45_49,M_RetT_H_50ov,M_RetT_H_NS,M_RetT_H_Tot,M_AcFd_H_0,M_AcFd_H_1_19,M_AcFd_H_20_29,M_AcFd_H_30_34,M_AcFd_H_35_39,M_AcFd_H_40_44,M_AcFd_H_45_49,M_AcFd_H_50ov,M_AcFd_H_NS,M_AcFd_H_Tot,M_TPW_H_0,M_TPW_H_1_19,M_TPW_H_20_29,M_TPW_H_30_34,M_TPW_H_35_39,M_TPW_H_40_44,M_TPW_H_45_49,M_TPW_H_50ov,M_TPW_H_NS,M_TPW_H_Tot,M_IMT_H_0,M_IMT_H_1_19,M_IMT_H_20_29,M_IMT_H_30_34,M_IMT_H_35_39,M_IMT_H_40_44,M_IMT_H_45_49,M_IMT_H_50ov,M_IMT_H_NS,M_IMT_H_Tot,M_FinIns_H_0,M_FinIns_H_1_19,M_FinIns_H_20_29,M_FinIns_H_30_34,M_FinIns_H_35_39,M_FinIns_H_40_44,M_FinIns_H_45_49,M_FinIns_H_50ov,M_FinIns_H_NS,M_FinIns_H_Tot,M_RHRE_H_0,M_RHRE_H_1_19,M_RHRE_H_20_29,M_RHRE_H_30_34,M_RHRE_H_35_39,M_RHRE_H_40_44,M_RHRE_H_45_49,M_RHRE_H_50ov,M_RHRE_H_NS,M_RHRE_H_Tot,M_ProSTS_H_0,M_ProSTS_H_1_19,M_ProSTS_H_20_29,M_ProSTS_H_30_34,M_ProSTS_H_35_39,M_ProSTS_H_40_44,M_ProSTS_H_45_49,M_ProSTS_H_50ov,M_ProSTS_H_NS,M_ProSTS_H_Tot,M_AdSup_H_0,M_AdSup_H_1_19,M_AdSup_H_20_29,M_AdSup_H_30_34,M_AdSup_H_35_39,M_AdSup_H_40_44,M_AdSup_H_45_49,M_AdSup_H_50ov,M_AdSup_H_NS,M_AdSup_H_Tot,M_PubAS_H_0,M_PubAS_H_1_19,M_PubAS_H_20_29,M_PubAS_H_30_34,M_PubAS_H_35_39,M_PubAS_H_40_44,M_PubAS_H_45_49,M_PubAS_H_50ov,M_PubAS_H_NS,M_PubAS_H_Tot,M_EdTrn_H_0,M_EdTrn_H_1_19,M_EdTrn_H_20_29,M_EdTrn_H_30_34,M_EdTrn_H_35_39,M_EdTrn_H_40_44,M_EdTrn_H_45_49,M_EdTrn_H_50ov,M_EdTrn_H_NS,M_EdTrn_H_Tot,M_HltHC_SA_H_0,M_HltHC_SA_H_1_19,M_HltHC_SA_H_20_29,M_HltHC_SA_H_30_34,M_HltHC_SA_H_35_39,M_HltHC_SA_H_40_44,M_HltHC_SA_H_45_49,M_HltHC_SA_H_50ov,M_HltHC_SA_H_NS,M_HltHC_SA_H_Tot,M_ArtsR_H_0,M_ArtsR_H_1_19,M_ArtsR_H_20_29,M_ArtsR_H_30_34,M_ArtsR_H_35_39,M_ArtsR_H_40_44,M_ArtsR_H_45_49,M_ArtsR_H_50ov,M_ArtsR_H_NS,M_ArtsR_H_Tot,M_OthSvs_H_0,M_OthSvs_H_1_19,M_OthSvs_H_20_29,M_OthSvs_H_30_34,M_OthSvs_H_35_39,M_OthSvs_H_40_44,M_OthSvs_H_45_49,M_OthSvs_H_50ov,M_OthSvs_H_NS,M_OthSvs_H_Tot,M_IDNS_H_0,M_IDNS_H_1_19,M_IDNS_H_20_29,M_IDNS_H_30_34,M_IDNS_H_35_39,M_IDNS_H_40_44,M_IDNS_H_45_49,M_IDNS_H_50ov,M_IDNS_H_NS,M_IDNS_H_Tot
507041178,0,0,4,4,0,0,0,0,0,5,0,3,4,3,11,17,4,19,0,52,8,8,6,9,44,75,28,70,0,252,4,0,0,0,3,3,0,3,0,13,7,25,21,21,47,139,38,102,0,404,0,12,5,3,19,11,5,8,0,60,30,225,98,31,108,81,17,38,3,640,0,54,24,18,24,22,6,12,0,160,4,7,3,4,3,17,8,7,0,54,0,14,5,0,10,8,5,3,0,39,0,10,4,3,12,25,0,11,0,64,0,5,7,4,7,11,4,11,0,52,6,30,27,15,57,112,26,50,5,330,5,17,10,5,9,11,3,11,0,70,3,14,10,7,77,47,10,16,0,180,0,14,8,13,4,6,4,4,0,54,0,21,17,17,46,40,15,13,0,182,0,9,3,4,7,5,4,9,0,44,5,16,17,5,33,42,16,22,0,159,4,24,11,9,23,41,8,27,32,179
507041179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,8,3,3,5,7,0,7,0,41,0,0,0,0,3,3,0,0,0,10,6,54,23,6,19,14,3,5,0,119,0,39,13,4,12,5,3,6,0,89,3,3,0,0,0,0,0,3,0,9,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,13,0,0,3,0,6,0,0,0,0,9,0,3,9,3,0,8,5,7,0,43,0,4,3,5,0,0,0,0,0,12,0,5,0,0,5,7,0,0,0,14,3,29,8,9,33,52,21,37,0,190,0,8,16,3,18,8,3,7,0,60,0,5,0,3,0,5,0,0,0,10,0,4,6,0,7,11,0,4,0,34,0,4,5,0,0,5,4,6,12,38
507041180,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,3,0,0,5,0,0,0,0,3,0,0,0,0,4,0,9,0,5,9,17,5,17,0,68,0,3,0,0,3,0,0,0,0,9,0,20,7,0,5,6,0,3,0,48,3,26,9,0,6,7,0,7,0,49,0,4,0,0,0,9,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,6,0,12,0,0,4,0,0,0,0,0,0,10,0,12,13,4,7,20,3,9,0,68,3,8,0,0,4,9,0,0,0,22,0,0,0,0,4,0,0,0,0,9,8,23,9,3,19,22,16,13,0,116,0,10,3,4,11,15,3,14,0,62,0,13,6,7,0,4,0,4,0,31,3,5,4,0,6,3,0,4,0,26,0,4,6,0,4,6,0,7,6,34
507041181,0,0,0,0,0,0,0,0,0,7,0,0,0,3,8,13,6,17,0,50,0,10,8,9,37,47,11,23,0,148,0,0,0,0,3,0,3,0,0,9,0,20,25,23,106,157,58,85,0,478,6,8,4,0,20,38,19,31,3,122,15,119,62,39,107,133,43,118,8,642,3,147,41,17,37,22,13,14,0,296,0,10,3,3,9,15,0,8,0,45,0,0,6,0,0,11,0,7,0,25,0,0,0,6,3,6,4,12,0,30,0,5,7,8,6,9,7,10,0,50,5,21,18,12,42,76,20,39,0,235,8,18,12,6,14,16,0,3,0,58,3,9,5,5,18,26,6,8,0,76,8,38,20,14,26,34,25,30,3,195,11,27,25,19,39,41,12,24,0,196,0,20,3,7,9,8,3,0,0,54,4,24,14,12,62,72,28,43,3,264,6,11,14,6,18,57,15,19,17,172
507041182,0,4,4,9,8,0,5,3,0,32,5,0,0,0,6,3,0,10,0,23,0,4,9,7,37,52,14,24,0,140,0,0,0,0,3,3,4,3,0,15,8,10,11,18,21,68,22,68,0,243,0,4,4,3,31,26,7,8,0,83,3,47,22,11,23,21,9,3,3,156,3,59,18,15,15,18,3,11,0,153,0,9,10,4,9,10,0,3,0,46,0,3,0,0,12,8,0,6,0,32,0,5,0,0,0,13,0,4,0,19,0,3,3,0,0,0,0,3,0,17,3,19,17,5,32,38,12,14,0,139,3,11,13,0,9,16,3,0,3,66,28,13,20,22,152,145,47,60,0,491,23,124,52,47,272,209,71,136,5,932,76,94,153,142,470,591,134,343,15,2022,0,6,0,5,3,3,0,4,0,23,5,12,14,13,31,55,17,19,0,155,7,17,11,7,35,47,9,41,54,222
507041183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,6,5,6,16,18,3,8,0,62,0,0,4,0,0,0,0,0,0,4,0,18,13,4,4,4,6,7,0,58,0,9,0,7,3,0,3,5,0,22,0,3,3,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,0,13,0,5,0,0,6,3,0,5,0,13,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,7,0,3,0,19,3,15,5,7,11,7,0,4,0,62,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,11,0,0,6,0,3,0,0,0,0,9
507041184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,5,5,0,23,0,0,0,0,0,0,0,0,0,5,0,24,4,0,8,7,3,0,0,49,0,14,3,0,0,0,0,4,0,25,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,4,0,3,0,12,0,6,3,0,0,0,0,0,0,14,0,13,8,5,9,9,0,5,0,42,0,0,3,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,7,6,0,0,5,0,0,0,24,0,6,4,0,9,6,0,3,0,27,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,0,0,0,7,0,3,0,0,3,0,0,6,4,21
507051186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,7,0,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,0,17,0,27,8,3,5,0,0,3,0,46,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,6,0,17,0,0,5,0,4,7,0,4,0,28,3,5,3,0,8,3,0,0,0,30,15,12,18,24,73,96,21,32,3,291,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,0,0,0,9,9,0,0,0,6,7,0,3,7,37
507051187,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,3,0,13,0,32,0,0,8,0,9,20,4,15,0,63,0,3,0,0,0,3,0,0,0,9,4,10,8,18,54,85,19,65,4,266,0,0,0,0,5,4,3,7,0,31,7,32,13,7,40,30,8,12,5,147,0,44,16,13,4,4,4,7,0,95,4,5,6,5,16,19,8,19,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,5,0,13,0,5,3,3,3,16,3,6,0,41,0,3,8,4,5,6,4,8,0,43,0,0,0,6,5,9,0,0,0,18,0,16,4,5,10,15,8,3,0,62,0,10,15,3,13,4,6,6,0,59,0,17,0,0,10,11,0,8,0,45,0,11,3,3,16,38,17,22,0,110,6,11,5,5,13,35,7,11,19,114
507051188,0,0,0,0,11,8,6,9,0,44,10,0,9,4,8,34,16,71,3,168,20,29,14,19,173,235,107,226,9,836,3,0,0,4,12,13,0,11,0,40,24,23,37,40,161,280,110,320,9,1003,6,8,5,3,31,70,36,43,0,212,25,128,81,45,148,126,35,105,5,698,12,131,56,26,35,33,4,31,6,338,20,22,41,18,100,101,68,135,8,503,8,17,9,0,13,21,3,3,0,70,0,5,4,0,6,6,0,4,0,23,0,7,0,4,19,16,16,20,0,78,0,12,3,7,38,76,16,34,4,193,8,23,18,8,34,37,14,49,3,193,112,62,42,62,574,1018,231,611,26,2744,7,40,30,18,92,70,12,34,3,305,15,40,66,36,76,64,12,18,0,325,4,15,9,3,14,5,4,4,0,54,5,24,27,14,82,129,26,81,0,394,12,30,22,17,82,106,29,74,84,448
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,5,11,9,6,19,28,3,20,5,104,0,0,0,0,0,0,0,0,0,0,0,19,16,8,8,9,3,16,0,67,0,24,5,3,4,0,3,3,0,38,0,9,6,4,0,6,0,6,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,0,13,0,10,9,4,4,7,0,10,0,42,3,4,5,0,7,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,4,3,7,19,18,3,9,0,75,3,3,3,3,14,10,3,4,3,45,0,0,0,3,0,0,0,0,0,4,0,3,0,3,0,3,0,5,0,15,4,3,4,4,0,7,0,0,7,33
507051191,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9,0,17,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,9,12,24,15,31,67,22,32,0,204,0,0,0,0,0,0,0,3,0,4,0,53,29,10,22,10,9,4,7,134,4,65,14,6,11,14,5,4,0,121,0,6,4,3,4,4,0,5,0,25,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,3,7,0,0,13,0,0,0,3,0,0,0,4,0,7,4,4,3,5,5,9,0,6,0,37,4,7,0,0,0,4,0,8,0,33,3,7,3,3,3,4,0,4,0,24,3,10,7,7,17,35,5,8,0,105,0,0,3,0,6,7,0,4,0,24,0,14,0,0,0,6,0,0,0,19,0,7,0,3,0,6,0,3,0,26,4,6,0,0,5,13,0,13,8,49
507051192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,12,4,0,3,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,5,7,8,16,20,6,8,0,79,0,0,0,0,0,0,0,0,0,0,0,19,11,7,9,3,0,0,0,64,0,16,5,6,8,0,0,10,0,40,0,4,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,3,0,4,0,15,0,7,5,0,0,0,0,0,0,18,0,4,0,0,8,0,0,6,0,14,0,3,5,3,17,21,9,12,0,74,0,10,12,4,11,5,3,5,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,3,4,0,3,4,19
507051193,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,3,9,6,3,14,21,0,12,0,61,0,0,0,0,0,0,0,0,0,3,3,37,41,9,19,14,4,3,5,146,8,81,22,10,6,7,0,11,3,144,0,0,0,0,0,0,0,0,0,10,0,0,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,11,0,6,0,24,0,6,0,0,4,0,0,0,0,8,0,11,4,0,4,3,0,3,0,19,0,8,3,9,13,29,7,6,0,82,4,0,6,7,12,5,0,4,0,41,0,0,0,0,0,0,0,0,0,0,3,3,7,0,3,5,3,4,0,24,3,0,4,4,0,7,0,4,3,31
507051312,4,5,0,0,3,7,0,0,0,25,0,0,0,0,0,4,0,5,0,9,0,9,3,0,0,11,0,7,3,29,0,0,0,0,0,0,0,0,0,4,0,5,5,3,14,26,3,12,0,80,0,0,0,0,0,0,0,0,0,5,13,100,48,17,44,23,12,17,0,274,9,160,65,17,19,19,0,15,0,312,0,0,4,0,0,7,3,17,0,28,0,0,0,0,6,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,4,0,8,9,0,5,0,30,0,4,3,3,4,0,0,0,0,20,3,0,0,0,13,0,0,3,0,23,0,4,5,0,6,7,4,0,0,29,5,5,8,0,12,7,7,9,0,41,0,11,5,3,4,0,0,3,0,29,0,11,3,5,11,14,4,14,0,65,0,13,5,0,0,7,0,5,12,49
507051313,0,0,3,0,4,3,0,3,0,19,4,0,0,0,0,4,0,11,0,14,0,5,0,0,7,11,8,6,0,29,0,0,0,0,0,4,0,0,0,4,4,9,14,11,23,35,21,39,5,167,0,6,0,0,0,0,0,3,0,9,0,9,0,0,6,10,0,5,0,36,0,19,3,3,6,8,12,7,0,57,0,4,3,3,0,12,0,18,0,47,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,3,0,3,0,11,0,0,0,0,4,0,0,7,0,5,0,6,3,3,8,19,5,8,0,47,0,0,12,4,5,9,0,3,0,29,0,4,5,0,0,0,5,0,0,11,3,17,14,12,40,50,15,24,0,173,0,5,5,6,5,4,0,3,0,29,0,0,0,0,0,0,0,0,0,3,0,7,4,0,7,4,3,3,0,25,0,3,4,3,5,12,0,5,7,37
507051314,0,0,0,0,3,0,0,5,4,16,0,0,0,0,0,3,3,0,0,8,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,5,7,3,32,0,0,0,0,0,0,0,0,0,0,0,10,12,3,11,6,0,0,0,44,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,0,0,0,8,0,4,5,0,0,7,0,7,0,18,0,0,0,0,0,0,4,3,0,6,0,0,0,0,0,3,0,0,3,12
509011225,4,9,5,0,20,14,0,24,0,83,0,0,0,0,0,0,0,0,0,4,6,10,8,5,37,40,21,28,0,162,0,4,4,5,21,19,7,3,0,55,32,31,20,30,111,166,68,77,6,539,0,11,3,0,18,41,19,20,0,115,19,133,81,44,131,114,39,63,3,622,8,156,76,41,53,51,26,48,7,467,14,31,24,18,37,46,36,42,6,250,4,0,3,0,11,14,8,8,0,43,4,0,8,0,17,16,6,14,0,65,4,7,3,0,6,27,5,13,0,74,6,19,20,22,41,49,18,36,0,199,6,27,9,9,22,17,6,7,0,103,12,21,10,16,67,111,39,42,9,326,4,31,16,17,56,51,18,25,0,223,35,47,58,71,132,124,31,69,4,561,5,19,9,9,11,11,4,8,0,65,11,22,14,12,51,80,19,36,6,252,11,19,15,13,23,32,11,26,35,192
509011226,16,36,25,29,22,76,36,133,8,390,0,0,0,0,0,0,4,7,0,18,4,0,0,6,6,17,5,9,0,48,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,3,4,8,0,31,0,0,3,0,5,7,3,3,0,20,6,0,0,3,3,5,0,0,0,12,0,0,4,3,4,3,0,3,5,18,0,4,0,0,0,4,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,3,6,4,21,9,8,0,60,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,0,5,0,0,4,0,6,0,3,5,0,0,3,0,4,9,30
509011227,5,0,0,0,0,8,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,6,9,7,12,0,9,0,44,0,0,0,0,0,0,4,0,0,5,0,13,7,0,6,3,0,0,0,37,0,0,0,0,0,0,0,6,0,9,0,0,0,0,4,3,4,7,0,27,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,4,0,0,15,0,0,4,0,0,0,0,0,0,8,4,0,0,7,30,18,0,4,0,64,0,6,3,0,4,3,0,3,0,24,0,0,4,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,5
509011228,11,21,21,9,13,22,12,39,4,149,0,0,0,0,0,0,0,0,0,0,4,8,9,10,9,16,3,19,0,80,0,0,0,0,0,3,0,0,0,9,3,12,16,6,17,31,18,37,0,139,0,3,4,0,0,6,0,0,0,19,3,33,8,5,15,13,5,6,0,95,7,18,8,0,10,11,3,19,4,81,0,3,13,0,0,8,0,9,0,33,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,4,0,3,0,11,0,0,0,0,0,0,0,5,0,12,3,13,10,6,5,3,4,9,0,53,0,6,9,3,3,5,0,3,0,31,4,6,6,0,10,14,0,11,0,58,3,11,7,12,12,16,3,11,0,92,0,7,11,4,4,3,4,0,0,38,4,0,7,0,0,0,0,3,0,10,0,3,0,0,0,3,6,8,0,27,0,3,3,0,5,3,0,11,4,36
509011229,21,23,18,20,20,107,59,272,8,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,17,0,0,0,0,0,0,0,5,0,5,0,0,3,3,3,13,3,19,0,50,3,0,3,0,3,17,6,30,0,64,0,0,0,0,0,0,0,8,0,10,0,4,0,0,3,3,0,9,0,21,3,3,3,0,0,4,3,18,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,4,17,9,8,0,45,0,4,0,0,5,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,12,0,4,0,0,0,3,0,9,7,32
509011230,7,23,10,11,13,60,13,97,11,243,0,0,0,0,0,0,0,3,0,3,12,11,14,9,88,42,9,25,8,211,0,0,0,0,9,6,4,3,0,22,0,5,6,4,3,17,7,13,0,58,6,4,0,0,3,28,16,12,0,66,4,9,11,3,14,18,5,13,0,85,0,8,6,0,4,0,3,5,0,31,4,0,3,0,10,7,0,14,3,35,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,4,0,4,0,5,0,0,0,0,3,0,0,5,0,14,0,0,0,0,4,0,9,0,0,18,3,6,0,0,24,16,0,6,0,53,0,4,0,4,3,8,0,5,0,36,0,9,7,4,14,9,3,5,0,50,0,0,0,0,0,0,0,0,0,6,3,8,0,3,5,18,0,15,0,57,4,4,0,3,6,12,0,8,6,53
509011231,31,31,31,33,31,144,76,315,13,698,0,0,0,0,0,0,0,0,0,0,3,0,5,0,8,19,6,6,4,48,0,0,0,0,0,0,0,0,0,3,8,4,3,4,8,11,6,15,0,59,0,0,0,0,5,8,0,4,0,18,0,3,0,0,3,7,0,4,0,19,0,0,0,0,3,0,0,5,0,14,3,3,7,0,0,10,8,18,6,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,3,0,0,4,0,16,19,7,3,0,52,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,5,6,0,24,3,10,5,3,0,3,4,14,11,56
509011232,5,7,4,7,4,4,0,13,0,42,0,0,0,0,0,0,0,0,0,4,4,3,0,0,3,5,4,9,0,32,0,0,0,0,0,0,5,0,0,8,3,4,3,8,25,26,11,26,0,103,0,0,0,0,0,5,4,5,0,21,0,3,0,0,0,0,0,4,0,11,0,0,5,0,0,3,0,0,0,5,0,3,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,0,0,3,0,0,0,11,0,0,4,0,0,5,0,0,0,13,34,9,9,3,24,79,11,12,0,184,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,3,5,5,3,0,0,5,0,14,0,0,0,0,0,3,0,0,0,8,0,4,3,0,0,0,0,4,4,22
509011233,7,9,11,3,12,20,14,50,0,131,0,3,0,0,0,0,4,5,0,16,3,8,5,6,27,58,30,57,0,194,5,6,4,0,30,25,7,10,0,84,17,10,21,19,42,103,54,83,9,349,0,5,3,0,4,56,17,40,3,133,8,13,11,7,30,38,13,19,0,145,0,15,5,0,7,0,0,9,0,38,6,11,13,8,8,28,19,58,0,153,0,0,0,0,0,0,0,3,0,6,0,0,0,0,4,0,0,0,0,13,0,0,0,4,3,4,3,7,0,15,0,4,0,0,8,9,0,11,0,39,5,0,3,4,0,4,4,4,0,34,7,7,0,0,13,19,0,3,0,43,6,18,6,17,39,25,10,11,0,135,0,3,3,6,9,0,0,3,5,33,0,0,0,0,0,0,0,0,0,5,0,3,0,0,15,24,14,23,3,93,0,5,3,3,11,23,5,14,16,90
509011234,19,34,28,25,28,94,41,159,9,436,0,0,0,0,0,0,3,3,3,7,3,17,5,4,42,89,101,47,10,323,0,0,0,0,0,0,0,0,0,6,0,4,8,7,4,13,15,26,0,69,0,7,0,0,0,0,3,3,0,21,0,11,5,4,10,8,0,8,0,39,0,4,0,0,0,0,0,7,0,20,0,8,7,3,3,11,8,39,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,13,0,7,0,0,0,0,0,0,0,10,9,5,0,5,16,23,0,3,0,67,0,0,3,3,8,11,0,0,0,31,0,5,4,4,3,0,0,3,0,19,0,0,3,0,0,0,0,0,0,4,3,9,0,4,7,12,0,6,0,37,4,4,4,7,4,4,3,5,11,47
