POW_SA2_CODE_2021,TYP_lthc_arth_A_15_24,TYP_ltch_arth_A_25_34,TYP_lthc_arth_A_35_34,TYP_lthc_arth_A_45_54,TYP_lthc_arth_A_55_64,TYP_lthc_arth_A_65_74,TYP_lthc_arth_A_75ov,TYP_lthc_arth_A_tot,TYP_lthc_asth_A_15_24,TYP_lthc_asth_A_25_34,TYP_lthc_asth_A_35_34,TYP_lthc_asth_A_45_54,TYP_lthc_asth_A_55_64,TYP_lthc_asth_A_65_74,TYP_lthc_asth_A_75ov,TYP_lthc_asth_A_tot,TYP_lthc_canc_A_15_24,TYP_lthc_canc_A_25_34,TYP_lthc_canc_A_35_34,TYP_lthc_canc_A_45_54,TYP_lthc_canc_A_55_64,TYP_lthc_canc_A_65_74,TYP_lthc_canc_A_75ov,TYP_lthc_canc_A_tot,TYP_lthc_demen_A_15_24,TYP_lthc_demen_A_25_34,TYP_lthc_demen_A_35_34,TYP_lthc_demen_A_45_54,TYP_lthc_demen_A_55_64,TYP_lthc_demen_A_65_74,TYP_lthc_demen_A_75ov,TYP_lthc_demen_A_tot,TYP_lthc_diab_A_15_24,TYP_lthc_diab_A_25_34,TYP_lthc_diab_A_35_34,TYP_lthc_diab_A_45_54,TYP_lthc_diab_A_55_64,TYP_lthc_diab_A_65_74,TYP_lthc_diab_A_75ov,TYP_lthc_diab_A_tot,TYP_lthc_hear_A_15_24,TYP_lthc_hear_A_25_34,TYP_lthc_hear_A_35_34,TYP_lthc_hear_A_45_54,TYP_lthc_hear_A_55_64,TYP_lthc_hear_A_65_74,TYP_lthc_hear_A_75ov,TYP_lthc_hear_A_tot,TYP_lthc_kidn_A_15_24,TYP_lthc_kidn_A_25_34,TYP_lthc_kidn_A_35_34,TYP_lthc_kidn_A_45_54,TYP_lthc_kidn_A_55_64,TYP_lthc_kidn_A_65_74,TYP_lthc_kidn_A_75ov,TYP_lthc_kidn_A_tot,TYP_lthc_lung_A_15_24,TYP_lthc_lung_A_25_34,TYP_lthc_lung_A_35_34,TYP_lthc_lung_A_45_54,TYP_lthc_lung_A_55_64,TYP_lthc_lung_A_65_74,TYP_lthc_lung_A_75ov,TYP_lthc_lung_A_tot,TYP_lthc_ment_A_15_24,TYP_lthc_ment_A_25_34,TYP_lthc_ment_A_35_34,TYP_lthc_ment_A_45_54,TYP_lthc_ment_A_55_64,TYP_lthc_ment_A_65_74,TYP_lthc_ment_A_75ov,TYP_lthc_ment_A_tot,TYP_lthc_stro_A_15_24,TYP_lthc_stro_A_25_34,TYP_lthc_stro_A_35_34,TYP_lthc_stro_A_45_54,TYP_lthc_stro_A_55_64,TYP_lthc_stro_A_65_74,TYP_lthc_stro_A_75ov,TYP_lthc_stro_A_tot,TYP_lthc_AO_lthc_A_15_24,TYP_lthc_AO_lthc_A_25_34,TYP_lthc_AO_lthc_A_35_34,TYP_lthc_AO_lthc_A_45_54,TYP_lthc_AO_lthc_A_55_64,TYP_lthc_AO_lthc_A_65_74,TYP_lthc_AO_lthc_A_75ov,TYP_lthc_AO_lthc_A_tot,TYP_lthc_NO_lthc_A_15_24,TYP_lthc_NO_lthc_A_25_34,TYP_lthc_NO_lthc_A_35_34,TYP_lthc_NO_lthc_A_45_54,TYP_lthc_NO_lthc_A_55_64,TYP_lthc_NO_lthc_A_65_74,TYP_lthc_NO_lthc_A_75ov,TYP_lthc_NO_lthc_A_tot,TYP_lthc_NS_A_15_24,TYP_lthc_NS_A_25_34,TYP_lthc_NS_A_35_34,TYP_lthc_NS_A_45_54,TYP_lthc_NS_A_55_64,TYP_lthc_NS_A_65_74,TYP_lthc_NS_A_75ov,TYP_lthc_NS_A_tot,TYP_lthc_Tot_A_15_24,TYP_lthc_Tot_A_25_34,TYP_lthc_Tot_A_35_34,TYP_lthc_Tot_A_45_54,TYP_lthc_Tot_A_55_64,TYP_lthc_Tot_A_65_74,TYP_lthc_Tot_A_75ov,TYP_lthc_Tot_A_tot,CNT_lthc_NONE_A_15_24,CNT_lthc_NONE_A_25_34,CNT_lthc_NONE_A_35_34,CNT_lthc_NONE_A_45_54,CNT_lthc_NONE_A_55_64,CNT_lthc_NONE_A_65_74,CNT_lthc_NONE_A_75ov,CNT_lthc_NONE_A_tot,CNT_lthc_ONE_A_15_24,CNT_lthc_ONE_A_25_34,CNT_lthc_ONE_A_35_34,CNT_lthc_ONE_A_45_54,CNT_lthc_ONE_A_55_64,CNT_lthc_ONE_A_65_74,CNT_lthc_ONE_A_75ov,CNT_lthc_ONE_A_tot,CNT_lthc_TWO_A_15_24,CNT_lthc_TWO_A_25_34,CNT_lthc_TWO_A_35_34,CNT_lthc_TWO_A_45_54,CNT_lthc_TWO_A_55_64,CNT_lthc_TWO_A_65_74,CNT_lthc_TWO_A_75ov,CNT_lthc_TWO_A_tot,CNT_lthc_THREEmo_A_15_24,CNT_lthc_THREEmo_A_25_34,CNT_lthc_THREEmo_A_35_34,CNT_lthc_THREEmo_A_45_54,CNT_lthc_THREEmo_A_55_64,CNT_lthc_THREEmo_A_65_74,CNT_lthc_THREEmo_A_75ov,CNT_lthc_THREEmo_A_tot,CNT_lthc_ONEmo_Tot_A_15_24,CNT_lthc_ONEmo_Tot_A_25_34,CNT_lthc_ONEmo_Tot_A_35_34,CNT_lthc_ONEmo_Tot_A_45_54,CNT_lthc_ONEmo_Tot_A_55_64,CNT_lthc_ONEmo_Tot_A_65_74,CNT_lthc_ONEmo_Tot_A_75ov,CNT_lthc_ONEmo_Tot_A_tot,CNT_lthc_NS_A_15_24,CNT_lthc_NS_Tot_A_25_34,CNT_lthc_NS_Tot_A_35_34,CNT_lthc_NS_Tot_A_45_54,CNT_lthc_NS_Tot_A_55_64,CNT_lthc_NS_Tot_A_65_74,CNT_lthc_NS_Tot_A_75ov,CNT_lthc_NS_Tot_A_tot,CNT_lthc_Tot_A_15_24,CNT_lthc_Tot_A_25_34,CNT_lthc_Tot_A_35_34,CNT_lthc_Tot_A_45_54,CNT_lthc_Tot_A_55_64,CNT_lthc_Tot_A_65_74,CNT_lthc_Tot_A_75ov,CNT_lthc_Tot_A_tot
505031255,0,7,10,23,29,7,0,76,25,47,38,21,13,0,0,139,0,0,6,9,9,6,0,27,0,0,0,0,0,0,0,0,3,5,5,14,9,3,0,37,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,4,0,0,0,0,3,6,0,7,25,61,42,30,15,0,0,174,0,0,0,0,3,0,0,5,15,27,20,23,13,8,0,108,230,333,303,200,109,16,0,1192,8,12,11,12,8,0,0,44,290,463,418,296,184,35,0,1686,235,347,320,211,117,21,0,1253,39,85,67,61,47,17,0,310,7,15,20,9,12,5,0,73,0,0,0,4,0,0,0,6,47,106,90,74,60,15,0,387,8,12,11,12,8,0,0,44,290,463,418,296,184,35,0,1686
505031256,0,0,8,9,12,11,3,46,5,16,13,9,10,0,0,57,0,0,0,5,7,0,3,15,0,0,0,0,0,0,0,0,0,6,0,4,10,7,0,29,0,0,0,0,3,5,5,12,0,0,0,0,3,0,0,3,0,6,0,0,3,3,0,8,12,13,10,13,14,0,0,64,0,0,0,0,0,0,0,4,3,7,8,6,15,6,0,47,103,155,146,144,100,23,3,676,7,12,6,9,11,3,0,39,122,207,189,185,168,51,11,937,109,158,153,156,102,28,3,701,17,28,19,24,47,10,6,154,0,6,0,0,7,5,0,25,0,0,0,3,6,5,0,13,13,28,25,32,56,20,6,189,7,12,6,9,11,3,0,39,122,207,189,185,168,51,11,937
505031257,0,0,3,9,5,4,0,23,3,11,12,15,0,0,0,36,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,11,9,11,6,0,0,39,0,0,0,0,0,0,0,3,3,6,3,8,7,0,0,26,54,66,72,71,34,10,0,306,0,0,3,5,0,0,0,8,68,90,103,103,56,17,3,443,56,72,70,66,39,10,0,322,6,12,24,28,15,7,3,93,0,4,5,6,0,0,0,17,0,0,0,0,0,0,0,3,10,20,30,30,15,9,3,114,0,0,3,5,0,0,0,8,68,90,103,103,56,17,3,443
505031258,4,4,14,31,36,14,0,100,17,29,35,16,6,10,0,112,0,0,7,14,8,3,4,35,0,0,0,0,0,0,0,0,0,0,3,7,19,4,0,32,0,0,0,10,10,6,0,25,0,0,0,0,3,0,0,10,0,0,0,0,5,0,0,6,35,51,41,29,21,0,0,181,0,0,0,0,0,0,0,0,3,20,18,26,13,7,0,88,217,245,252,198,116,22,0,1056,15,4,9,12,8,0,0,53,282,332,368,320,214,57,4,1569,220,254,263,216,129,24,0,1105,49,61,72,70,54,20,6,330,4,14,14,11,14,10,0,67,0,0,0,3,7,4,0,10,54,81,89,88,78,26,4,416,15,4,9,12,8,0,0,53,282,332,368,320,214,57,4,1569
505031303,0,4,21,26,45,30,3,134,25,40,40,39,21,5,0,172,0,0,5,11,16,12,6,51,0,0,0,0,0,0,0,0,0,7,11,26,35,19,3,85,3,0,11,12,29,15,0,70,0,0,5,0,5,0,0,13,0,0,0,6,5,3,0,18,46,65,41,38,24,0,0,217,0,0,0,4,0,4,0,13,8,28,43,34,27,12,3,164,364,443,452,378,228,68,4,1937,15,21,22,25,20,0,0,108,452,596,607,554,401,143,14,2770,371,465,476,399,248,77,7,2042,56,101,86,100,101,54,11,499,5,5,14,24,32,15,0,101,0,0,5,7,10,0,0,25,64,108,108,129,134,71,11,624,15,21,22,25,20,0,0,108,452,596,607,554,401,143,14,2770
505031304,3,0,7,12,23,4,0,55,13,18,29,24,13,0,0,96,0,0,0,9,0,0,0,17,0,0,0,0,0,0,0,0,0,0,12,9,6,0,0,24,0,0,0,4,6,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,18,27,20,22,15,0,0,96,0,0,0,0,5,0,0,0,10,11,16,10,16,6,0,71,101,183,217,137,83,23,0,737,3,0,11,7,5,3,0,33,143,235,299,209,149,44,5,1070,107,190,225,143,88,25,0,781,22,35,52,43,39,9,0,204,3,5,8,6,15,3,0,41,0,0,0,4,0,0,0,12,24,41,63,58,57,14,0,251,3,0,11,7,5,3,0,33,143,235,299,209,149,44,5,1070
505031305,14,34,133,218,336,124,15,869,243,289,320,283,156,46,6,1335,7,8,36,71,120,68,11,318,0,0,0,0,0,0,0,0,17,35,81,184,235,85,18,655,4,23,29,97,161,70,12,404,3,11,10,16,30,13,0,86,3,0,12,36,43,26,11,128,268,407,320,275,136,12,0,1412,0,0,3,15,24,9,3,59,131,175,198,267,222,76,8,1076,2403,3455,3324,2762,1703,362,26,14036,111,118,166,175,121,33,3,723,3094,4388,4440,4041,2913,767,83,19722,2490,3568,3468,2938,1848,403,30,14747,434,611,681,724,699,233,27,3407,53,87,114,166,196,82,9,711,3,11,12,42,42,19,10,134,491,703,807,931,945,332,49,4252,111,118,166,175,121,33,3,723,3094,4388,4440,4041,2913,767,83,19722
505031306,0,26,31,54,89,38,5,252,75,81,71,62,42,9,0,342,0,0,7,26,24,8,0,66,0,0,0,0,0,0,0,0,4,9,15,30,45,20,4,126,3,0,6,13,32,21,6,82,0,0,0,4,8,3,0,16,5,0,4,9,10,4,0,31,112,108,88,60,41,12,0,422,0,0,0,0,0,0,0,3,34,57,66,53,53,19,0,289,650,557,613,527,366,74,8,2798,37,33,21,35,29,3,0,163,893,814,854,804,641,169,20,4193,674,583,655,563,396,84,8,2958,172,170,135,162,154,46,8,847,15,26,44,34,48,19,0,188,0,6,0,6,15,11,0,39,184,198,181,203,210,83,14,1071,37,33,21,35,29,3,0,163,893,814,854,804,641,169,20,4193
506011110,7,26,43,100,131,64,4,378,122,138,144,102,76,20,0,613,0,11,14,24,33,12,4,101,0,0,0,0,0,0,0,4,5,13,27,62,82,26,3,213,0,5,15,18,52,26,0,121,5,5,3,6,5,0,0,26,0,8,3,5,31,15,0,65,182,216,140,117,90,19,0,761,0,3,0,5,9,5,0,16,72,111,81,116,75,25,3,480,1086,1027,853,707,428,97,9,4198,55,35,54,42,36,8,0,223,1476,1471,1266,1153,835,240,17,6464,1134,1091,898,778,456,113,7,4475,249,288,252,251,225,80,4,1342,31,54,55,69,88,26,8,323,3,11,15,20,36,19,0,95,290,351,315,332,341,127,9,1764,55,35,54,42,36,8,0,223,1476,1471,1266,1153,835,240,17,6464
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,4,12,26,8,5,55,3,11,25,13,15,3,0,72,0,0,5,6,8,5,0,16,0,0,0,0,0,0,0,0,0,0,3,11,19,11,5,44,0,0,0,4,12,7,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,10,16,16,12,10,0,0,75,0,0,0,0,0,0,0,0,5,7,3,15,15,5,0,51,58,106,132,100,81,27,4,505,0,7,3,6,4,4,0,22,79,143,185,161,152,60,7,781,59,113,136,108,90,27,4,529,12,24,29,36,39,20,4,165,3,0,13,4,20,10,0,51,0,0,0,0,4,0,0,12,18,28,47,44,59,31,5,223,0,7,3,6,4,4,0,22,79,143,185,161,152,60,7,781
506011114,3,10,25,57,89,40,6,234,66,74,70,58,41,19,0,326,0,5,8,19,24,14,3,72,0,0,0,0,0,0,0,0,5,16,22,39,60,22,3,162,0,3,0,16,34,20,3,80,0,6,0,6,4,0,0,21,0,0,0,8,13,6,4,38,71,116,94,75,66,7,0,431,0,0,3,4,3,0,0,9,24,41,38,66,50,8,0,235,485,510,518,406,309,86,9,2310,25,20,18,29,24,7,0,127,656,739,730,675,612,185,21,3623,499,529,540,445,335,94,9,2443,109,148,141,159,178,57,9,790,17,29,31,40,58,18,7,200,0,9,10,11,16,9,0,54,133,181,178,207,250,80,13,1044,25,20,18,29,24,7,0,127,656,739,730,675,612,185,21,3623
506011115,0,9,18,33,83,24,3,167,21,64,46,46,44,11,4,227,0,3,10,16,23,12,3,68,0,0,0,0,0,0,0,0,0,10,12,27,33,16,0,98,0,6,0,11,28,13,0,55,0,0,4,3,4,8,0,17,0,0,0,10,13,6,3,30,19,68,69,47,37,6,0,248,0,0,0,0,0,0,0,9,13,36,46,44,48,16,3,207,125,386,454,381,257,62,4,1660,12,13,16,19,23,3,0,86,180,549,641,571,488,143,12,2592,133,402,488,399,271,74,3,1780,35,105,118,126,138,49,4,566,3,24,14,27,47,9,5,127,0,0,4,9,9,7,4,30,41,132,134,156,193,66,11,727,12,13,16,19,23,3,0,86,180,549,641,571,488,143,12,2592
506011116,0,0,9,14,25,26,4,87,17,13,12,20,14,4,6,86,3,0,0,7,9,7,3,29,0,0,0,0,0,0,0,0,3,0,3,9,13,12,3,41,0,0,0,6,4,9,0,22,0,0,0,0,4,0,0,9,0,0,0,0,3,4,0,16,18,21,14,30,9,0,0,96,0,0,0,4,0,0,0,7,4,11,17,24,12,8,3,74,125,116,134,166,103,46,9,697,6,4,4,11,4,4,0,31,167,158,185,251,177,93,25,1051,131,121,145,172,110,48,8,730,28,27,30,44,49,27,3,214,3,3,6,21,9,11,5,60,0,0,0,3,0,7,6,20,37,33,34,68,64,46,10,288,6,4,4,11,4,4,0,31,167,158,185,251,177,93,25,1051
506011117,0,3,9,24,28,13,0,73,26,21,20,17,8,3,0,96,5,0,0,3,4,4,0,13,0,0,0,0,0,0,0,0,0,0,0,13,15,7,0,43,0,0,0,5,4,5,0,19,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,9,35,24,20,29,5,0,0,116,0,0,0,0,0,0,0,0,11,10,23,15,13,0,0,71,163,142,138,108,61,16,0,624,9,6,6,5,5,0,0,35,234,186,210,182,118,44,3,972,169,144,153,110,61,17,0,660,46,26,34,48,34,15,0,209,8,5,14,18,14,6,0,67,0,0,0,0,3,3,0,11,53,35,46,70,47,23,0,285,9,6,6,5,5,0,0,35,234,186,210,182,118,44,3,972
506011307,0,5,16,25,21,3,3,70,30,35,28,27,21,0,0,150,3,0,5,7,9,0,0,23,0,0,0,0,0,0,0,0,0,4,7,21,11,0,0,49,4,0,0,3,7,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,39,48,43,29,17,0,0,170,0,0,0,0,0,0,0,5,22,23,24,15,18,0,0,108,377,323,362,184,86,24,0,1351,16,12,16,14,6,0,0,59,482,423,472,294,164,36,4,1876,391,330,373,193,95,28,0,1411,69,69,67,62,40,12,0,322,0,11,19,13,19,0,0,69,0,0,0,6,6,0,0,16,73,80,85,89,59,11,3,401,16,12,16,14,6,0,0,59,482,423,472,294,164,36,4,1876
506011308,0,12,27,44,60,19,3,170,48,76,67,37,35,3,0,277,0,4,12,22,13,3,0,50,0,0,0,0,0,0,0,0,0,9,18,47,44,13,3,138,0,0,8,22,36,19,0,76,0,0,4,9,0,0,0,19,0,0,0,11,9,4,0,21,48,96,91,58,25,3,0,320,0,0,0,7,0,0,0,13,26,56,63,48,35,3,0,237,432,777,743,477,232,50,0,2713,26,24,28,17,14,4,0,114,564,1013,992,715,432,111,8,3832,445,815,780,512,251,50,0,2856,79,144,149,139,120,43,3,683,13,22,28,36,36,9,0,148,0,3,3,10,9,4,0,34,90,170,186,185,170,54,7,868,26,24,28,17,14,4,0,114,564,1013,992,715,432,111,8,3832
506021118,8,40,74,144,238,91,14,612,144,305,277,210,173,35,7,1151,0,21,30,62,101,46,14,265,0,0,0,0,0,0,0,3,10,24,66,161,203,64,6,534,8,4,22,74,110,74,11,299,4,4,9,13,19,3,0,55,3,3,3,15,52,24,3,109,198,335,267,239,149,22,0,1205,0,0,5,7,18,9,0,45,81,170,198,223,192,51,3,921,1459,2674,2652,1999,1276,294,37,10389,86,87,99,103,87,26,5,488,1913,3508,3539,2978,2250,611,74,14863,1501,2771,2782,2129,1391,322,38,10944,276,552,556,593,561,188,17,2753,43,74,74,123,163,53,10,548,0,13,14,27,53,20,7,128,325,643,648,745,776,263,40,3431,86,87,99,103,87,26,5,488,1913,3508,3539,2978,2250,611,74,14863
506021119,4,13,32,58,88,55,8,263,86,87,85,74,66,27,7,433,3,0,4,26,40,22,5,98,0,0,0,0,0,0,0,0,8,19,34,35,69,35,6,210,3,0,4,17,48,32,6,111,0,0,0,0,8,5,0,18,0,0,5,6,16,14,0,39,120,142,103,71,61,12,3,517,0,0,0,0,4,7,0,19,48,54,69,79,84,39,4,378,926,1111,991,754,473,153,14,4418,45,39,37,45,33,8,0,202,1197,1412,1302,1094,840,317,37,6200,954,1144,1034,806,521,167,18,4638,184,198,202,200,201,91,11,1083,18,34,27,36,65,44,6,221,3,0,5,4,17,10,3,49,202,231,228,247,287,142,19,1358,45,39,37,45,33,8,0,202,1197,1412,1302,1094,840,317,37,6200
506021120,8,21,39,88,135,44,4,344,51,151,136,136,81,14,0,573,0,6,25,27,42,22,0,117,0,0,0,0,0,0,0,0,6,17,48,101,151,41,0,357,3,4,8,37,73,34,4,163,5,3,9,7,11,0,0,38,0,4,3,11,25,10,0,59,75,180,133,121,75,4,0,591,0,0,0,3,11,0,0,18,27,77,95,116,75,26,0,417,555,1346,1407,1137,734,153,17,5357,17,56,56,63,52,11,3,258,719,1790,1858,1698,1301,296,34,7690,574,1392,1473,1211,779,166,17,5605,111,306,275,326,350,86,9,1470,9,33,50,69,95,25,3,284,3,0,10,21,25,8,0,75,126,338,331,425,466,129,13,1826,17,56,56,63,52,11,3,258,719,1790,1858,1698,1301,296,34,7690
506021121,12,32,76,144,207,54,3,532,123,273,289,222,117,16,0,1046,6,14,38,54,91,23,0,231,0,0,0,3,0,0,0,0,4,33,80,175,182,37,0,510,0,6,25,68,103,20,0,230,3,3,5,8,13,3,0,36,0,0,10,12,36,7,0,60,146,283,262,181,109,15,0,989,0,3,6,7,7,4,0,33,63,152,183,185,157,22,0,763,1292,3176,3116,2139,1166,176,8,11070,58,100,102,106,75,17,0,451,1648,3954,4013,3096,1987,342,14,15057,1325,3277,3240,2269,1262,188,6,11571,243,516,579,579,480,105,5,2511,24,59,82,109,131,23,0,426,0,3,17,28,43,8,0,98,268,581,678,712,653,137,4,3032,58,100,102,106,75,17,0,451,1648,3954,4013,3096,1987,342,14,15057
506021123,10,39,66,124,147,92,14,497,185,258,250,164,120,36,3,1000,4,10,25,47,58,33,7,180,0,0,0,0,0,0,0,0,13,26,69,105,136,58,9,406,6,9,19,29,100,41,3,203,4,7,7,10,14,4,4,43,0,0,5,16,28,14,0,65,287,363,242,166,90,20,3,1173,0,0,0,8,11,3,0,26,137,144,173,169,147,45,5,808,2018,2917,2606,1701,1068,238,22,10567,69,99,84,100,59,10,3,434,2633,3727,3415,2443,1735,481,53,14480,2103,3005,2734,1810,1153,261,22,11093,408,528,520,420,386,147,17,2434,48,84,64,85,95,46,8,427,0,7,10,23,38,18,3,96,459,615,597,531,517,208,29,2958,69,99,84,100,59,10,3,434,2633,3727,3415,2443,1735,481,53,14480
506021309,0,7,17,32,49,30,4,132,75,61,34,44,37,11,0,259,0,3,0,11,7,9,0,36,0,0,0,0,0,0,0,0,8,9,8,25,28,16,5,99,7,4,0,9,17,13,4,51,0,0,0,5,0,0,0,5,0,0,0,5,3,3,0,12,98,79,59,53,36,6,0,338,0,0,0,4,0,3,0,7,47,48,34,42,31,12,0,214,648,552,423,334,202,57,3,2220,19,17,16,12,16,0,0,84,859,717,559,519,374,129,13,3174,678,572,442,359,219,67,3,2334,130,101,91,116,105,36,3,588,28,25,12,30,29,16,3,139,0,5,0,6,4,4,0,26,165,132,108,146,141,57,7,752,19,17,16,12,16,0,0,84,859,717,559,519,374,129,13,3174
506021310,0,3,7,10,18,10,0,55,4,6,14,18,11,7,0,65,0,3,3,4,0,4,0,15,0,0,0,0,0,0,0,0,0,0,9,16,16,9,0,50,0,0,0,4,8,6,7,21,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,5,8,30,24,22,8,3,0,90,0,0,0,0,0,0,0,3,4,15,14,12,10,4,0,61,76,172,182,134,78,12,4,655,6,3,6,8,6,4,0,34,97,219,246,202,144,39,7,959,82,172,191,141,85,14,4,682,15,40,45,41,41,17,0,197,0,0,5,8,10,7,3,38,0,0,0,3,3,5,0,13,13,45,48,56,55,23,4,245,6,3,6,8,6,4,0,34,97,219,246,202,144,39,7,959
506021311,5,10,20,41,64,27,5,167,36,61,71,62,32,11,0,272,0,5,9,9,41,9,0,70,0,0,0,0,0,0,0,0,0,12,24,37,45,18,5,138,0,0,10,11,33,13,3,69,0,3,0,7,5,4,0,22,0,0,3,5,10,5,0,17,46,93,88,69,38,7,0,337,0,0,3,0,4,0,0,8,17,44,79,78,51,14,0,278,264,754,833,614,334,81,0,2880,21,20,32,17,21,4,0,118,365,962,1109,896,582,156,13,4083,272,781,884,673,362,85,0,3060,59,138,175,175,152,43,7,741,13,14,24,36,41,16,0,144,0,3,3,3,9,7,0,22,72,159,200,208,198,62,6,909,21,20,32,17,21,4,0,118,365,962,1109,896,582,156,13,4083
506031124,4,28,85,162,256,83,11,631,134,224,248,228,174,44,0,1064,3,0,34,60,77,41,3,227,0,0,3,4,4,0,0,11,14,23,80,130,147,58,6,458,8,13,17,53,95,46,15,248,0,9,11,21,10,6,0,60,3,3,6,14,37,12,9,79,148,345,310,253,153,22,3,1239,0,0,5,3,15,4,0,32,116,199,258,261,237,56,3,1132,1046,2238,2448,1822,1226,265,18,9069,47,83,64,94,85,14,3,385,1447,2987,3347,2826,2162,530,61,13362,1111,2361,2624,1996,1356,294,23,9765,255,468,540,573,526,150,24,2543,31,76,105,132,152,45,7,543,0,5,18,30,45,25,0,128,287,547,659,735,725,225,32,3215,47,83,64,94,85,14,3,385,1447,2987,3347,2826,2162,530,61,13362
506031125,7,0,7,13,47,12,4,83,31,20,23,17,21,7,0,124,0,0,0,4,8,9,0,29,0,0,0,0,0,0,0,0,3,6,6,12,17,9,6,68,0,0,0,3,19,13,6,41,0,0,5,0,0,4,0,9,0,0,0,0,5,3,4,15,46,25,25,6,25,0,0,134,0,0,0,0,3,5,0,4,16,18,25,18,18,9,3,108,309,227,230,205,145,35,6,1150,10,0,9,10,6,0,0,39,393,286,317,285,274,85,17,1655,318,237,246,216,158,47,3,1219,57,47,53,48,82,21,3,313,14,9,9,7,27,9,5,74,0,0,0,0,3,3,0,18,76,49,60,57,112,37,12,396,10,0,9,10,6,0,0,39,393,286,317,285,274,85,17,1655
506031126,16,46,106,214,261,94,11,749,160,313,280,236,149,38,0,1176,3,16,41,65,106,38,0,270,0,0,0,4,3,0,0,7,6,33,94,210,227,90,4,664,4,12,27,76,150,63,8,325,0,13,3,17,17,4,0,56,6,0,11,19,61,17,4,113,173,339,300,237,121,21,0,1183,0,0,14,13,8,6,6,54,77,158,212,249,198,41,5,931,1628,2952,2969,2356,1500,253,16,11676,82,106,109,134,119,32,0,587,2084,3817,3941,3508,2564,568,49,16535,1679,3055,3102,2519,1621,269,20,12262,288,550,621,666,621,184,25,2949,37,95,96,169,157,61,6,613,3,9,13,28,55,25,0,132,326,660,729,859,825,262,24,3684,82,106,109,134,119,32,0,587,2084,3817,3941,3508,2564,568,49,16535
506031127,11,29,48,107,170,73,8,446,210,182,141,127,92,27,0,771,4,12,14,37,55,16,7,151,0,0,0,0,0,0,0,0,19,22,47,85,120,42,3,336,3,0,9,29,67,43,9,172,0,4,3,5,14,5,0,31,3,4,3,6,24,14,0,58,318,261,164,150,83,14,0,994,0,0,4,6,0,0,0,19,101,113,117,128,110,44,0,606,2140,1869,1420,1087,701,171,19,7407,83,67,59,56,50,10,0,334,2790,2437,1915,1640,1289,371,46,10488,2194,1931,1488,1165,764,192,19,7749,451,370,306,327,355,112,18,1929,55,66,53,71,94,40,4,386,3,6,11,28,26,15,0,87,512,441,366,420,477,165,22,2407,83,67,59,56,50,10,0,334,2790,2437,1915,1640,1289,371,46,10488
506031128,0,5,13,29,52,24,3,119,30,35,35,25,32,8,0,162,5,0,9,4,21,6,0,38,0,0,0,0,0,0,0,0,3,0,10,13,28,12,0,71,0,0,3,3,18,18,6,48,0,0,0,3,4,3,0,11,4,0,3,3,8,0,4,22,36,36,37,32,35,3,0,177,0,0,0,0,0,6,0,6,19,28,18,27,31,16,0,147,330,293,300,245,144,62,4,1379,13,12,13,5,16,0,0,52,410,389,409,349,306,130,12,1998,337,316,311,258,161,68,4,1450,48,54,65,64,91,35,4,364,10,12,15,21,33,19,0,102,0,0,4,7,9,3,6,27,61,67,83,90,135,60,9,497,13,12,13,5,16,0,0,52,410,389,409,349,306,130,12,1998
506031129,0,7,10,17,33,22,13,98,22,17,26,20,23,15,0,130,0,0,8,5,10,7,7,29,0,0,0,0,0,0,0,0,0,0,9,24,28,8,7,79,0,0,0,5,9,12,6,37,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,14,31,22,21,28,12,7,0,125,0,0,0,0,0,0,0,6,19,14,15,41,21,16,7,136,326,198,251,260,200,61,10,1306,10,10,5,17,12,10,0,61,402,259,328,397,323,128,33,1871,339,211,261,286,219,71,14,1395,48,37,50,83,72,25,17,340,5,7,10,11,15,14,6,59,0,0,0,0,10,8,6,16,54,43,63,94,95,50,24,416,10,10,5,17,12,10,0,61,402,259,328,397,323,128,33,1871
