POW_SA2_CODE_2021,LE_IDNS_PINS_Mng,LE_IDNS_PINS_Pro,LE_IDNS_PINS_TecTW,LE_IDNS_PINS_CoPSW,LE_IDNS_PINS_ClAW,LE_IDNS_PINS_SWks,LE_IDNS_PINS_MaOpDv,LE_IDNS_PINS_Lab,LE_IDNS_PINS_IDNS,LE_IDNS_PINS_Tot,LE_IDNS_Tot_Mng,LE_IDNS_Tot_Pro,LE_IDNS_Tot_TecTW,LE_IDNS_Tot_CoPSW,LE_IDNS_Tot_ClAW,LE_IDNS_Tot_SWks,LE_IDNS_Tot_MaOpDv,LE_IDNS_Tot_Lab,LE_IDNS_Tot_IDNS,LE_IDNS_Tot_Tot,Tot_NNI_Mng,Tot_NNI_Pro,Tot_NNI_TecTW,Tot_NNI_CoPSW,Tot_NNI_ClAW,Tot_NNI_SWks,Tot_NNI_MaOpDv,Tot_NNI_Lab,Tot_NNI_IDNS,Tot_NNI_Tot,Tot_1_149_Mng,Tot_1_149_Pro,Tot_1_149_TecTW,Tot_1_149_CoPSW,Tot_1_149_ClAW,Tot_1_149_SWks,Tot_1_149_MaOpDv,Tot_1_149_Lab,Tot_1_149_IDNS,Tot_1_149_Tot,Tot_150_299_Mng,Tot_150_299_Pro,Tot_150_299_TecTW,Tot_150_299_CoPSW,Tot_150_299_ClAW,Tot_150_299_SWks,Tot_150_299_MaOpDv,Tot_150_299_Lab,Tot_150_299_IDNS,Tot_150_299_Tot,Tot_300_399_Mng,Tot_300_399_Pro,Tot_300_399_TecTW,Tot_300_399_CoPSW,Tot_300_399_ClAW,Tot_300_399_SWks,Tot_300_399_MaOpDv,Tot_300_399_Lab,Tot_300_399_IDNS,Tot_300_399_Tot,Tot_400_499_Mng,Tot_400_499_Pro,Tot_400_499_TecTW,Tot_400_499_CoPSW,Tot_400_499_ClAW,Tot_400_499_SWks,Tot_400_499_MaOpDv,Tot_400_499_Lab,Tot_400_499_IDNS,Tot_400_499_Tot,Tot_500_649_Mng,Tot_500_649_Pro,Tot_500_649_TecTW,Tot_500_649_CoPSW,Tot_500_649_ClAW,Tot_500_649_SWks,Tot_500_649_MaOpDv,Tot_500_649_Lab,Tot_500_649_IDNS,Tot_500_649_Tot,Tot_650_799_Mng,Tot_650_799_Pro,Tot_650_799_TecTW,Tot_650_799_CoPSW,Tot_650_799_ClAW,Tot_650_799_SWks,Tot_650_799_MaOpDv,Tot_650_799_Lab,Tot_650_799_IDNS,Tot_650_799_Tot,Tot_800_999_Mng,Tot_800_999_Pro,Tot_800_999_TecTW,Tot_800_999_CoPSW,Tot_800_999_ClAW,Tot_800_999_SWks,Tot_800_999_MaOpDv,Tot_800_999_Lab,Tot_800_999_IDNS,Tot_800_999_Tot,Tot_1000_1249_Mng,Tot_1000_1249_Pro,Tot_1000_1249_TecTW,Tot_1000_1249_CoPSW,Tot_1000_1249_ClAW,Tot_1000_1249_SWks,Tot_1000_1249_MaOpDv,Tot_1000_1249_Lab,Tot_1000_1249_IDNS,Tot_1000_1249_Tot,Tot_1250_1499_Mng,Tot_1250_1499_Pro,Tot_1250_1499_TecTW,Tot_1250_1499_CoPSW,Tot_1250_1499_ClAW,Tot_1250_1499_SWks,Tot_1250_1499_MaOpDv,Tot_1250_1499_Lab,Tot_1250_1499_IDNS,Tot_1250_1499_Tot,Tot_1500_1749_Mng,Tot_1500_1749_Pro,Tot_1500_1749_TecTW,Tot_1500_1749_CoPSW,Tot_1500_1749_ClAW,Tot_1500_1749_SWks,Tot_1500_1749_MaOpDv,Tot_1500_1749_Lab,Tot_1500_1749_IDNS,Tot_1500_1749_Tot,Tot_1750_1999_Mng,Tot_1750_1999_Pro,Tot_1750_1999_TecTW,Tot_1750_1999_CoPSW,Tot_1750_1999_ClAW,Tot_1750_1999_SWks,Tot_1750_1999_MaOpDv,Tot_1750_1999_Lab,Tot_1750_1999_IDNS,Tot_1750_1999_Tot,Tot_2000_2999_Mng,Tot_2000_2999_Pro,Tot_2000_2999_TecTW,Tot_2000_2999_CoPSW,Tot_2000_2999_ClAW,Tot_2000_2999_SWks,Tot_2000_2999_MaOpDv,Tot_2000_2999_Lab,Tot_2000_2999_IDNS,Tot_2000_2999_Tot,Tot_3000_3499_Mng,Tot_3000_3499_Pro,Tot_3000_3499_TecTW,Tot_3000_3499_CoPSW,Tot_3000_3499_ClAW,Tot_3000_3499_SWks,Tot_3000_3499_MaOpDv,Tot_3000_3499_Lab,Tot_3000_3499_IDNS,Tot_3000_3499_Tot,Tot_3500mo_Mng,Tot_3500mo_Pro,Tot_3500mo_TecTW,Tot_3500mo_CoPSW,Tot_3500mo_ClAW,Tot_3500mo_SWks,Tot_3500mo_MaOpDv,Tot_3500mo_Lab,Tot_3500mo_IDNS,Tot_3500mo_Tot,Tot_PINS_Mng,Tot_PINS_Pro,Tot_PINS_TecTW,Tot_PINS_CoPSW,Tot_PINS_ClAW,Tot_PINS_SWks,Tot_PINS_MaOpDv,Tot_PINS_Lab,Tot_PINS_IDNS,Tot_PINS_Tot,Tot_Tot_Mng,Tot_Tot_Pro,Tot_Tot_TecTW,Tot_Tot_CoPSW,Tot_Tot_ClAW,Tot_Tot_SWks,Tot_Tot_MaOpDv,Tot_Tot_Lab,Tot_Tot_IDNS,Tot_Tot_Tot
506021311,0,0,0,0,0,0,0,0,0,5,7,21,16,21,21,3,3,6,8,106,10,0,0,4,0,0,0,0,4,14,4,3,0,0,0,3,0,0,0,17,3,6,0,11,9,3,0,10,0,31,0,7,8,14,7,0,6,8,0,58,5,11,5,27,8,6,5,14,0,84,3,17,11,53,17,7,0,19,5,134,8,26,13,59,34,8,5,14,3,168,28,39,27,75,38,15,13,12,0,254,40,75,66,65,89,19,13,14,10,383,44,113,51,48,57,16,8,9,7,367,46,126,44,32,44,18,4,7,11,325,37,121,36,22,26,10,0,6,0,262,161,287,49,20,37,14,5,14,5,588,62,75,9,0,8,7,0,0,0,156,125,90,6,4,17,8,4,0,6,253,0,3,0,0,0,0,0,0,4,21,573,1010,337,436,401,129,65,125,57,3127
506031124,0,3,3,6,0,0,0,6,9,28,15,53,28,49,28,14,13,45,32,277,4,12,0,7,5,3,0,0,0,33,4,26,0,15,7,5,4,16,3,79,0,49,13,35,10,15,0,13,3,142,12,53,17,46,20,14,9,17,0,199,8,64,18,68,27,21,11,40,0,267,17,187,33,147,61,29,12,63,4,559,12,177,69,190,61,41,22,67,5,639,28,262,88,224,95,43,47,93,14,903,69,425,147,296,182,35,62,82,10,1311,68,491,164,165,210,21,39,48,11,1211,109,695,139,95,175,7,32,31,11,1298,141,623,84,42,91,12,21,17,10,1049,357,1252,135,35,92,20,28,20,15,1940,96,213,22,4,16,7,7,0,0,361,200,277,12,0,19,0,9,5,3,524,10,14,6,9,0,0,5,6,15,77,1150,4826,945,1387,1072,271,304,518,120,10590
506031125,0,0,0,0,0,0,0,0,3,3,8,0,4,8,0,4,10,0,8,41,4,0,0,0,0,0,0,0,0,9,6,0,3,6,0,9,0,0,0,27,5,10,8,15,3,11,3,8,0,55,3,12,5,14,8,7,4,7,0,54,3,0,6,10,5,14,5,8,0,51,3,11,13,18,19,16,3,6,0,95,11,24,17,27,15,12,4,4,0,121,13,19,21,37,12,13,3,10,0,131,20,43,18,23,11,6,0,7,0,134,9,20,17,3,13,7,0,3,0,73,12,31,7,5,9,0,0,0,0,75,8,30,11,7,7,5,3,0,3,60,17,55,10,0,5,0,4,0,0,97,6,14,5,0,0,0,0,0,0,25,10,21,0,0,0,0,0,0,0,39,0,0,0,8,0,0,0,0,7,18,133,289,149,170,109,96,43,57,20,1061
506031126,0,0,6,0,4,0,6,3,15,34,39,37,56,11,55,22,77,52,37,392,3,0,0,0,7,0,0,3,3,21,0,4,4,3,12,3,5,10,0,43,3,7,10,17,20,12,6,25,6,98,9,14,12,6,19,12,17,28,3,114,11,11,23,11,32,16,35,40,0,191,25,24,42,25,57,23,53,72,7,326,28,42,109,25,100,32,120,125,7,590,60,87,203,40,215,56,290,150,18,1122,118,170,412,37,308,90,367,154,34,1696,147,188,378,31,218,58,226,83,17,1341,219,205,338,48,160,70,123,52,21,1230,171,159,258,27,67,38,105,30,10,863,495,302,421,27,111,60,99,51,23,1590,137,75,89,0,24,16,18,9,4,374,290,87,63,0,17,5,19,4,4,497,9,11,30,4,10,6,16,3,27,107,1723,1392,2385,308,1384,490,1505,846,182,10211
506031127,0,0,6,0,0,0,0,5,5,28,23,35,28,44,21,46,12,29,30,262,11,0,0,0,0,6,3,0,0,27,3,8,6,21,10,33,0,14,0,94,8,14,15,53,13,96,3,35,4,238,12,22,14,75,19,100,6,34,0,286,10,19,44,75,18,146,12,34,7,356,22,37,45,128,48,149,20,57,7,514,43,63,78,125,62,143,25,50,15,607,81,107,101,183,100,131,42,59,7,806,135,161,141,179,139,76,40,36,12,926,98,207,113,108,130,50,30,17,12,758,86,220,89,84,68,33,12,8,12,609,96,195,64,67,36,15,4,7,5,499,144,340,67,86,51,20,4,9,6,728,33,23,9,0,3,3,0,0,0,80,42,65,10,0,3,11,0,5,0,133,6,6,8,9,3,8,0,4,17,70,826,1484,805,1187,721,1024,202,369,110,6728
506031128,0,0,0,0,0,0,0,0,4,4,3,10,3,10,6,5,0,10,7,53,0,0,0,0,6,3,0,3,0,18,5,5,0,6,0,5,3,0,0,27,0,3,5,6,11,14,0,10,0,44,6,6,8,14,6,16,3,17,0,71,7,10,5,11,4,17,3,17,0,70,0,14,17,38,8,19,10,19,0,127,10,28,19,36,14,20,7,15,0,149,15,22,20,57,16,17,4,16,4,165,15,59,33,31,16,10,11,12,0,189,8,58,23,10,10,7,0,3,0,122,13,64,15,3,8,3,0,0,4,106,4,66,9,6,8,0,0,0,0,94,23,72,8,5,6,0,0,0,0,119,10,3,0,0,0,0,0,0,0,17,4,22,0,0,0,0,0,0,0,29,0,3,0,0,0,0,0,0,4,9,119,444,157,230,103,136,43,113,17,1361
506031129,0,0,0,0,0,0,0,0,5,6,10,5,0,12,0,3,0,4,3,44,5,0,0,0,3,0,0,0,0,10,0,6,3,14,3,6,0,3,0,37,0,11,12,17,7,8,0,9,0,66,5,11,6,17,9,6,4,4,0,59,3,18,9,30,12,4,0,5,0,89,8,15,11,42,5,9,0,10,0,99,7,28,15,43,10,3,4,7,0,127,11,36,22,64,17,3,3,7,5,162,20,45,31,47,11,9,6,3,3,166,11,31,16,20,12,5,3,3,0,104,28,55,16,19,10,3,3,0,0,122,12,50,6,5,0,0,0,0,0,81,35,72,8,12,5,12,0,4,0,128,4,10,0,0,0,0,0,0,0,17,7,28,0,4,6,5,0,0,0,39,0,3,0,4,0,0,0,0,5,5,148,413,152,333,106,83,21,65,20,1335
506031130,0,3,0,0,0,0,0,3,17,27,68,27,73,13,78,23,81,44,47,456,3,4,9,0,5,6,4,5,0,36,0,0,3,6,3,5,5,9,5,35,7,3,11,6,15,4,23,12,3,85,13,10,18,8,22,11,19,22,4,122,12,17,26,10,49,14,34,37,0,206,13,27,84,23,95,8,70,42,5,367,13,24,123,31,160,19,94,76,12,555,65,60,234,26,266,47,312,163,17,1198,121,149,485,26,456,95,435,176,34,1966,147,185,556,15,342,76,254,94,23,1688,235,204,595,28,203,76,189,64,16,1615,201,178,402,22,111,40,149,45,22,1173,631,447,697,20,137,60,159,44,22,2226,218,97,144,3,29,11,27,4,6,538,426,118,90,0,22,19,15,0,5,695,13,10,28,6,10,3,12,0,34,116,2119,1537,3504,229,1921,471,1799,807,215,12599
506031131,0,0,0,0,0,0,0,0,4,7,15,20,12,14,9,15,5,13,12,107,0,5,4,5,0,0,0,4,0,26,0,6,3,21,5,9,0,5,0,57,5,18,6,33,14,24,0,14,3,126,11,26,12,39,21,19,4,24,0,146,6,26,22,38,22,36,4,26,8,192,17,36,33,70,33,35,9,16,4,249,17,48,54,80,38,29,4,19,4,291,34,77,67,100,49,28,13,28,3,392,64,98,102,69,52,22,10,15,6,431,40,125,71,19,37,26,7,14,0,344,32,168,48,19,20,12,3,7,3,314,31,110,37,12,8,10,0,3,5,209,72,187,35,5,17,8,6,9,3,327,22,34,6,0,3,3,0,0,0,62,23,53,4,0,3,3,0,0,0,88,4,7,10,0,5,4,0,5,5,38,380,1022,508,512,321,263,68,183,42,3290
506041132,0,0,0,0,0,0,0,0,4,7,12,8,18,14,16,5,16,12,11,109,7,5,0,0,0,6,0,8,0,24,3,3,4,6,4,5,7,4,0,40,4,7,4,16,8,12,7,5,3,61,6,11,17,17,10,8,9,13,7,92,9,15,15,26,7,15,11,12,0,111,15,25,29,47,17,39,15,7,5,198,10,39,47,68,27,24,21,25,0,271,31,37,65,74,50,30,47,18,0,359,41,70,98,60,71,45,69,33,4,495,40,65,100,22,49,18,66,9,5,370,47,101,97,7,16,10,39,6,0,322,29,82,57,5,10,4,14,9,4,212,87,82,68,3,10,3,12,0,3,272,22,16,11,0,0,0,0,0,0,54,32,22,11,0,7,0,0,0,0,71,0,3,0,3,3,0,0,3,13,31,377,593,633,359,298,218,300,154,46,2978
506041133,0,0,0,0,0,0,0,0,5,8,11,20,17,37,9,0,4,7,9,116,6,7,0,0,5,0,0,4,0,17,0,15,0,13,3,3,0,10,0,55,0,26,6,19,9,14,9,10,3,86,6,22,14,29,6,11,0,12,0,105,4,19,16,38,10,17,3,15,0,118,10,31,21,64,23,18,13,19,0,198,11,44,39,92,24,18,9,14,0,256,25,61,59,108,34,19,19,16,4,337,31,72,44,128,53,14,15,11,6,378,26,87,60,101,35,7,10,7,6,337,30,112,35,210,14,3,5,4,6,415,19,118,19,129,3,0,3,3,4,304,74,196,17,113,15,0,0,4,5,425,18,20,5,5,5,0,0,0,0,55,27,46,0,3,3,0,0,0,6,85,0,4,8,8,0,0,0,6,4,30,277,882,360,1064,254,132,86,132,41,3219
506041134,0,0,0,0,0,0,0,0,0,5,7,10,10,34,6,9,3,0,10,80,4,0,0,3,0,4,0,0,0,19,0,3,0,7,5,4,4,7,0,29,0,3,6,21,6,12,4,12,0,66,5,8,0,20,4,14,5,11,0,77,7,13,8,43,0,24,6,14,0,125,3,18,14,90,28,25,3,27,4,214,13,35,25,120,22,30,14,19,0,285,12,56,32,137,22,16,9,13,0,295,27,109,29,134,36,0,10,12,5,369,21,97,28,58,28,7,10,7,4,255,23,103,19,45,14,3,8,0,0,223,9,72,5,15,6,7,0,0,3,111,38,101,13,25,12,4,4,0,4,193,7,13,5,3,0,0,0,0,0,20,5,32,0,0,0,3,0,0,0,43,0,0,3,0,0,0,0,0,7,15,180,660,195,736,190,151,79,134,27,2356
506041135,0,0,0,0,0,0,0,0,4,0,3,4,9,4,0,5,0,3,4,36,6,3,0,0,0,0,0,0,0,14,0,12,0,3,4,6,0,6,0,37,0,6,16,20,11,8,0,3,0,62,7,5,10,29,7,9,3,6,0,76,5,18,13,26,3,13,0,3,0,89,3,12,26,38,10,28,6,14,0,134,7,23,30,42,21,17,3,18,0,170,19,34,37,60,18,8,4,7,4,197,26,44,31,34,24,10,12,13,6,199,11,59,26,12,11,7,3,4,0,134,16,58,27,3,6,0,3,6,0,117,3,45,14,5,0,4,0,0,3,80,20,90,10,5,6,3,0,0,0,134,8,12,3,0,0,5,0,0,0,26,8,17,7,0,3,5,4,0,0,37,0,3,0,0,6,0,0,3,5,17,144,433,251,291,133,113,47,90,30,1533
506041136,0,0,0,4,0,0,0,4,11,17,30,20,36,31,40,18,26,43,17,248,4,4,0,0,0,0,0,4,4,21,0,7,3,9,4,17,4,6,0,60,8,11,8,18,15,30,5,17,0,104,4,6,27,28,16,29,7,15,3,141,8,12,31,43,24,31,9,32,4,194,32,22,50,58,49,40,17,46,5,324,30,44,81,109,83,29,37,66,5,483,31,76,173,145,101,33,82,75,9,714,69,118,261,118,131,40,129,83,8,959,61,135,214,67,87,28,84,53,11,740,89,185,206,62,66,26,48,19,5,716,79,131,144,21,34,17,43,17,6,483,204,204,197,22,34,23,43,14,13,750,65,29,44,0,10,8,4,0,4,158,100,50,14,0,13,3,10,0,0,194,3,5,16,6,4,3,0,6,19,59,792,1029,1477,723,672,354,514,467,92,6114
506041137,0,0,0,0,0,0,0,0,4,5,11,12,13,23,8,9,6,10,7,95,0,0,0,0,0,4,0,0,0,8,4,4,6,8,4,12,0,6,0,43,0,3,5,13,4,16,7,14,0,63,10,5,7,26,11,24,0,21,0,104,7,14,15,39,11,25,6,17,0,140,8,23,14,49,18,28,4,21,0,172,14,54,15,63,27,15,8,20,0,219,29,47,27,68,32,21,9,18,0,251,33,58,39,60,14,15,12,12,4,243,21,83,36,18,23,16,3,14,0,210,17,109,24,16,8,3,4,8,0,183,10,103,10,8,7,0,4,0,0,143,39,157,7,0,7,0,0,5,4,221,6,11,0,0,0,4,0,0,0,24,6,20,6,0,0,0,0,0,3,35,0,4,8,3,0,4,0,0,4,20,201,687,215,391,168,185,67,149,13,2079
506051138,0,3,0,3,0,3,0,0,7,18,25,16,25,22,30,12,46,13,24,205,0,0,3,0,4,0,0,0,0,17,3,6,3,5,6,7,5,5,0,43,4,8,3,18,7,16,12,19,5,89,7,4,6,12,10,17,4,14,4,78,10,14,16,18,15,14,6,13,3,119,11,20,32,54,22,20,27,28,3,220,16,32,44,62,52,32,33,28,4,297,16,49,87,56,101,21,108,43,4,488,59,75,126,51,129,27,167,49,13,703,47,107,156,29,115,30,105,42,13,650,47,125,183,25,62,12,72,36,12,565,51,109,166,12,44,24,56,13,5,484,193,145,270,38,44,23,56,27,9,801,68,26,44,3,10,6,10,3,0,165,109,30,28,0,14,14,4,3,3,205,0,0,11,4,4,3,6,0,10,46,655,756,1188,399,649,261,675,314,84,4981
506051139,0,0,0,0,0,0,0,0,3,8,10,3,4,12,4,3,7,8,10,66,3,0,0,0,3,0,0,0,0,10,4,3,0,0,3,4,0,5,0,22,0,10,0,22,0,16,3,6,0,63,0,3,11,15,0,13,0,5,0,44,0,9,10,20,12,8,4,9,0,65,0,5,9,37,13,8,5,9,0,88,6,13,21,46,13,9,12,17,0,132,14,16,25,55,21,8,11,17,0,171,21,26,31,50,23,4,18,19,3,200,21,28,23,26,34,8,24,15,3,179,20,37,28,10,12,0,13,4,0,124,12,24,26,4,6,4,8,9,0,96,41,43,26,4,3,0,18,7,0,136,8,15,6,0,0,0,0,0,0,39,15,23,4,0,0,0,0,0,4,48,0,0,0,3,0,0,0,0,5,13,174,251,229,286,151,82,123,121,22,1438
506051140,0,0,0,0,0,0,0,0,0,3,12,18,5,15,14,3,0,7,4,78,4,5,0,0,4,0,0,0,0,23,7,8,0,13,0,5,4,4,0,44,6,19,6,27,8,11,0,11,0,84,8,19,13,26,8,16,0,8,0,106,7,18,21,24,13,18,0,9,0,102,4,30,37,48,26,20,8,17,5,197,17,29,34,66,29,18,3,18,0,216,20,46,65,58,35,14,9,14,3,264,27,72,54,64,36,16,7,14,3,295,26,88,46,16,31,12,3,9,3,237,17,99,23,21,22,9,3,0,4,192,20,101,24,5,15,9,4,0,0,168,50,123,15,8,11,9,3,6,0,224,9,28,6,0,0,5,0,0,0,48,15,49,4,0,0,7,0,0,0,81,3,3,5,0,0,0,0,0,4,16,250,728,364,379,244,155,47,116,25,2310
506051141,0,0,0,0,0,0,0,0,3,4,5,11,5,6,10,0,3,3,8,50,5,4,6,0,4,0,0,0,0,20,4,13,0,5,9,0,0,8,0,34,4,7,9,8,8,5,0,5,0,44,6,4,3,19,8,3,0,8,0,60,9,8,7,28,8,9,5,15,0,83,12,24,20,36,23,10,7,23,0,148,16,24,21,54,22,5,4,18,3,163,15,36,29,58,16,4,6,21,4,190,27,41,47,47,29,3,12,19,3,239,22,79,51,15,12,0,17,3,5,199,18,67,37,9,19,0,22,6,4,180,19,81,15,9,9,0,4,0,0,140,45,161,23,4,14,8,12,0,3,265,11,16,0,0,3,0,0,0,0,40,13,9,0,0,5,0,0,0,3,38,0,4,6,4,0,0,3,0,10,32,236,595,269,291,195,48,94,123,31,1867
506061142,0,0,0,0,0,0,0,0,3,11,0,12,9,17,9,3,10,8,4,77,4,0,0,0,0,0,0,7,0,16,3,3,7,17,5,14,0,3,0,47,0,10,8,24,11,14,3,6,0,75,4,8,12,34,14,11,3,14,4,96,8,11,18,34,10,21,0,17,4,126,8,22,42,78,20,22,4,21,0,215,12,33,23,105,28,21,5,22,0,248,20,36,43,94,21,23,11,15,0,256,28,45,49,75,18,11,12,14,5,265,16,79,40,19,5,4,17,11,0,183,11,75,48,7,11,4,9,8,0,174,10,85,19,7,10,0,3,3,7,132,31,100,33,6,5,0,4,0,3,180,4,11,6,0,0,0,0,0,0,22,5,22,6,0,4,4,0,0,3,42,0,0,3,0,0,0,0,3,7,21,170,545,354,494,154,136,71,145,30,2097
506061143,0,0,0,0,0,0,0,0,5,0,9,5,10,3,4,4,5,12,8,65,0,0,0,0,0,0,0,6,0,9,0,3,0,5,6,0,0,0,0,18,0,4,9,0,4,3,0,7,0,23,5,3,5,3,7,3,3,5,0,41,5,3,11,7,11,3,0,6,0,42,6,9,15,4,15,5,0,6,0,68,7,17,16,9,13,8,3,25,3,101,19,10,31,16,3,0,9,37,0,123,31,26,41,15,31,9,11,32,0,188,18,28,42,11,20,0,17,14,3,159,21,30,38,3,7,0,9,7,0,125,12,31,17,17,5,0,9,6,0,94,39,42,21,21,10,0,9,4,4,139,14,9,5,3,4,0,0,0,0,40,23,6,5,0,0,0,0,0,0,33,0,5,0,0,0,0,0,0,4,16,201,220,266,106,131,34,81,156,25,1225
506061144,0,0,0,0,0,0,0,0,4,4,6,0,3,3,5,0,4,4,3,33,3,5,4,0,0,0,0,3,0,15,4,0,0,5,0,0,0,4,0,15,0,0,5,4,0,0,4,3,0,18,0,0,4,4,9,0,4,4,0,32,3,5,5,4,5,0,0,9,0,27,6,9,6,5,6,0,0,10,0,40,12,5,0,8,9,0,0,8,0,51,12,8,17,13,4,3,5,7,0,66,24,9,17,10,10,0,6,16,4,93,9,13,6,11,6,0,10,3,0,52,16,18,19,32,3,0,6,0,0,91,3,9,6,24,4,0,5,4,0,52,16,13,9,19,7,0,3,0,0,67,6,0,0,0,0,0,0,0,0,9,7,8,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,5,10,117,105,98,131,67,14,35,75,13,649
506071145,0,0,0,0,0,0,0,0,6,15,0,17,9,18,13,9,0,11,7,77,0,0,0,0,4,0,0,4,0,15,0,6,4,17,0,0,0,0,0,33,0,13,0,25,11,9,0,4,0,63,8,28,4,25,12,9,0,6,0,95,4,16,4,49,14,6,0,10,0,105,6,30,25,65,20,11,6,27,0,176,5,43,25,103,28,11,0,11,0,245,23,74,28,118,36,14,6,21,0,326,24,115,42,74,48,18,4,21,0,341,15,98,41,26,26,13,0,11,3,248,37,119,26,36,16,9,0,8,3,250,23,113,8,14,16,8,0,4,4,183,52,205,16,7,10,7,5,4,0,301,18,46,0,0,3,9,0,0,0,77,35,73,8,3,12,7,0,0,0,141,4,0,0,0,0,0,0,0,6,18,263,981,240,571,256,126,28,127,31,2620
506071146,0,4,0,0,0,0,0,0,0,4,7,18,3,15,6,5,5,4,7,70,0,5,0,0,0,0,0,0,0,16,0,8,0,8,0,5,0,0,0,28,3,7,3,18,10,6,0,15,3,75,4,14,9,19,8,17,0,10,0,73,5,19,9,35,7,9,0,16,3,104,12,31,9,57,15,14,5,13,3,152,5,29,25,73,15,12,8,26,3,193,14,50,24,96,24,12,0,9,12,240,14,61,29,90,24,7,3,14,0,250,23,74,32,35,12,4,4,8,0,192,22,92,15,15,10,8,0,0,4,173,18,73,3,12,8,0,0,0,4,122,40,147,13,13,6,5,5,0,0,218,18,33,3,0,4,0,0,0,0,63,8,39,0,0,0,0,0,0,0,49,0,0,0,3,0,0,4,0,3,8,192,685,174,478,141,97,28,117,34,1949
506071147,0,0,0,0,0,0,0,0,5,13,20,38,25,30,28,13,0,14,18,186,6,11,0,3,3,0,0,3,0,29,3,17,0,16,3,8,0,6,0,59,6,26,3,42,11,14,0,21,3,122,12,17,15,43,20,9,0,10,3,129,14,32,30,51,19,15,0,22,7,184,13,65,36,108,63,22,4,27,0,327,26,94,58,117,73,31,5,30,0,437,30,156,109,151,103,23,5,27,4,619,64,234,145,123,127,31,6,24,11,762,53,242,131,49,97,35,3,12,5,629,70,325,97,27,97,15,11,8,9,655,79,351,63,30,57,10,5,9,7,615,251,684,59,23,77,22,16,0,8,1131,86,132,14,6,17,6,0,5,6,267,189,230,16,4,24,13,0,0,9,483,3,9,0,3,6,5,0,0,11,40,904,2618,774,795,786,268,65,204,88,6497
507011148,0,0,0,0,0,0,0,0,0,3,4,16,5,17,6,8,0,6,4,61,0,5,0,4,4,0,0,0,0,15,0,7,4,12,0,4,0,9,0,37,0,14,11,16,5,8,0,6,0,61,0,10,10,25,15,7,4,15,0,86,4,9,9,28,7,8,4,11,0,91,8,24,16,60,18,17,3,29,0,169,4,38,23,97,28,13,0,15,5,219,15,43,27,92,21,9,4,19,0,223,20,39,44,70,14,13,8,23,0,232,17,69,23,21,10,6,6,0,3,160,7,82,22,17,4,3,3,6,0,150,5,88,19,7,4,3,0,0,0,136,40,94,24,5,0,3,0,0,0,179,9,19,4,0,0,3,0,0,0,40,8,20,3,0,0,3,0,0,3,41,0,0,0,4,0,0,4,4,4,15,146,565,252,451,131,106,41,138,27,1859
507011150,0,5,6,3,0,0,4,0,15,33,34,23,59,12,40,13,44,46,30,291,10,5,5,0,9,0,0,7,0,35,0,0,0,12,0,0,0,6,0,25,9,6,6,15,15,0,5,17,0,65,5,7,23,9,15,3,5,14,0,88,4,11,14,16,30,9,12,35,3,136,13,20,51,15,50,0,20,34,3,218,18,34,83,17,59,11,28,68,5,329,46,40,163,18,130,29,116,118,6,665,92,109,348,24,200,42,164,92,15,1089,98,128,322,7,155,26,116,67,15,929,135,110,321,6,99,28,79,28,14,816,129,97,242,5,44,33,64,19,8,642,314,186,311,6,85,27,60,22,11,1019,106,35,61,0,11,4,7,5,3,233,179,35,33,0,28,6,13,0,6,295,7,13,21,6,9,0,3,0,19,77,1168,832,2004,153,944,230,686,531,106,6656
507011151,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,7,0,0,0,0,18
507011152,0,0,0,0,0,0,0,0,0,3,3,9,6,4,5,0,0,0,5,27,0,5,0,0,0,0,0,0,0,8,0,0,5,0,3,0,0,0,0,13,0,6,3,10,0,4,3,4,0,28,0,0,4,15,3,0,0,0,0,27,0,6,4,13,0,4,0,0,0,29,0,12,5,27,8,0,0,5,0,57,0,18,5,14,9,0,0,6,0,55,8,10,11,19,4,0,0,3,0,61,14,34,14,15,4,0,0,4,4,88,6,20,23,10,13,0,8,3,4,86,10,36,13,3,9,4,0,3,0,84,5,43,16,4,6,0,4,6,0,74,37,75,31,0,11,3,0,5,5,160,9,15,4,0,3,0,0,0,0,30,12,11,0,0,0,0,0,0,0,27,0,3,4,0,0,0,0,0,0,12,113,286,145,133,72,23,22,42,18,860
