SAL_CODE_2021,P_Sol_sp_En_Tot_2011_2015,P_Sol_sp_En_Tot_2016,P_Sol_sp_En_Tot_2017,P_Sol_sp_En_Tot_2018,P_Sol_sp_En_Tot_2019,P_Sol_sp_En_Tot_2020,P_Sol_sp_En_Tot_2021,P_Sol_sp_En_Tot_Yr_arr_ns,P_Sol_sp_En_Tot_YoA_Tot,P_LanProf_En_ns_B_2005,P_LanProf_En_ns_2005_2010,P_LanProf_En_ns_2011_2015,P_LanProf_En_ns_2016,P_LanProf_En_ns_2017,P_LanProf_En_ns_2018,P_LanProf_En_ns_2019,P_LanProf_En_ns_2020,P_LanProf_En_ns_2021,P_LanProf_En_ns_Yr_arr_ns,P_LanProf_En_ns_Tot,P_Tot_B_2005,P_Tot_2005_2010,P_Tot_2011_2015,P_Tot_2016,P_Tot_2017,P_Tot_2018,P_Tot_2019,P_Tot_2020,P_Tot_2021,P_Tot_Yr_arrival_ns,P_Tot_YoA_Tot
SAL51374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7
SAL51376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL51377,227,30,26,24,34,16,6,16,996,0,0,0,0,0,0,0,0,0,5,4,953,358,329,42,34,28,49,17,10,48,1865
SAL51378,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
SAL51379,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL51381,388,96,85,122,193,85,19,25,1993,0,0,0,0,0,0,0,0,0,0,0,2437,587,656,148,145,173,274,131,36,57,4651
SAL51382,3,0,0,3,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,39,3,10,0,0,3,0,0,0,5,60
SAL51383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
SAL51385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,12
SAL51386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
SAL51388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
SAL51389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51390,22,0,8,3,6,0,0,3,88,0,0,0,0,0,0,0,0,0,0,4,459,82,64,4,10,3,3,0,3,21,656
SAL51391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,0,20
SAL51392,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,11
SAL51393,11,0,0,4,3,6,0,0,37,0,0,0,0,0,0,0,0,0,0,0,58,16,22,0,0,4,3,6,0,6,120
SAL51394,974,135,124,104,173,61,8,49,3979,4,0,0,7,0,0,0,0,0,3,12,2014,1961,1287,187,147,117,193,85,18,75,6084
SAL51395,18,0,4,3,0,4,0,0,58,0,0,0,0,0,0,0,0,0,0,0,130,19,22,0,4,3,3,4,0,3,199
SAL51396,327,67,32,51,60,24,3,75,2015,0,0,0,0,0,0,0,0,0,8,11,2206,485,572,97,51,79,85,40,4,129,3749
SAL51397,42,15,5,7,14,0,0,5,194,3,0,0,0,0,0,0,0,0,4,3,467,95,66,18,17,10,14,8,0,32,729
SAL51398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,14
SAL51399,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,18,5,0,0,0,0,0,0,0,0,21
SAL51400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51401,5,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,0,16
SAL51402,256,69,86,100,134,55,3,33,1185,0,0,0,0,0,0,0,0,0,5,4,660,275,351,88,103,117,161,64,12,57,1889
SAL51403,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11
SAL51404,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,68,15,8,0,0,0,0,0,0,0,96
SAL51405,278,66,50,43,57,55,8,45,2553,0,0,0,0,0,0,0,0,0,0,0,2476,656,450,81,59,53,71,67,13,71,3997
SAL51406,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,17,8,4,0,0,3,0,0,0,0,34
SAL51407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51408,14,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,435,63,52,5,0,0,8,0,0,13,565
SAL51409,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,18
SAL51410,13,0,0,0,0,5,0,3,59,0,0,0,0,0,0,0,0,0,0,0,74,23,22,0,0,0,0,5,0,3,133
SAL51411,3,0,3,3,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,91,14,14,0,3,3,0,0,0,0,133
SAL51412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL51413,45,11,5,8,3,6,0,0,209,0,0,0,0,0,4,0,0,0,0,4,376,110,71,18,13,12,5,6,0,14,623
SAL51414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL51415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12
SAL51416,351,67,63,96,104,62,18,8,1449,0,0,0,0,0,0,0,0,0,19,19,1810,512,612,125,125,151,162,116,57,60,3745
SAL51417,626,84,109,87,108,53,11,20,2520,0,0,0,0,0,0,0,0,0,4,3,1708,1155,964,127,147,123,151,68,23,50,4517
SAL51418,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14
SAL51419,21,5,14,0,8,0,0,3,96,4,0,0,0,0,0,0,0,0,0,4,135,53,51,5,20,3,3,0,0,10,281
SAL51420,84,21,18,20,18,7,0,9,582,8,0,0,0,0,0,0,0,0,0,3,1267,267,184,20,18,27,21,7,4,30,1840
SAL51421,24,11,8,10,19,5,0,3,228,0,0,0,0,0,0,0,0,0,0,0,620,175,125,27,18,17,35,27,8,21,1079
SAL51422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,11
SAL51423,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,4,51,34,16,0,0,0,0,0,0,6,117
SAL51424,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,21
SAL51425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51430,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,28
SAL51431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15
SAL51432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51433,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,18,7,3,0,0,5,0,4,0,3,36
SAL51434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51435,229,29,24,36,33,16,0,11,1001,4,0,0,0,0,0,0,0,0,0,6,1658,1339,725,88,78,74,68,26,7,50,4110
SAL51436,26,0,0,0,0,3,5,0,63,0,0,0,0,0,0,0,0,0,0,0,108,45,42,4,12,0,3,0,5,5,232
SAL51437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11
SAL51440,11,5,5,9,9,0,0,5,72,0,0,0,0,0,0,0,0,0,0,0,102,70,37,12,10,16,6,6,3,9,257
SAL51441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL51442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,5,0,0,0,0,0,0,0,34
SAL51443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51446,82,13,5,3,14,4,6,4,488,0,0,0,0,0,0,0,0,0,0,0,1025,511,277,40,22,14,29,19,10,20,1969
SAL51447,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,15
SAL51448,1235,237,177,230,275,101,13,100,5558,6,0,0,0,0,0,0,0,0,4,13,4763,2006,1596,281,209,259,314,120,19,179,9756
SAL51449,5,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,35,7,10,0,0,0,0,0,0,6,58
SAL51450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8
SAL51451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9
SAL51454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51456,60,10,8,19,10,4,4,5,243,0,0,0,0,0,0,0,0,0,0,0,262,179,138,19,21,26,23,4,4,16,698
SAL51457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
SAL51458,8,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,223,24,18,0,4,3,0,0,0,7,272
SAL51459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51462,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,4,4,43,3,5,3,0,0,0,0,4,3,55
SAL51463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,9,0,0,0,0,0,0,0,0,86,93
SAL51464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,17
SAL51467,368,41,58,29,46,20,7,18,1136,0,0,0,0,0,0,0,0,0,7,7,534,522,503,71,75,51,49,26,15,43,1889
SAL51468,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,17
SAL51469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51470,18,9,0,3,3,6,0,0,134,0,0,0,0,0,0,0,0,0,0,0,423,61,66,10,0,8,11,11,0,11,613
SAL51471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51472,458,120,144,145,189,91,7,25,2114,0,0,0,0,0,0,0,0,0,3,4,1321,424,624,152,176,177,219,111,11,45,3259
SAL51473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9
SAL51475,21,6,0,5,5,4,0,7,148,4,0,0,0,0,0,0,0,0,0,4,588,245,132,19,15,14,12,13,0,24,1048
SAL51476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
SAL51477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51478,0,0,4,17,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,31,6,0,0,4,17,0,0,0,0,57
SAL51479,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,7,3,0,0,0,0,0,0,0,16
SAL51480,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,5,4,0,0,0,0,0,0,0,27
SAL51481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51482,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,94,3,3,0,0,0,0,4,0,3,103
SAL51483,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,13
SAL51484,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,14,5,5,0,0,8,0,0,0,3,33
SAL51485,19,6,3,3,3,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,205,74,33,16,12,3,5,0,3,7,366
SAL51486,20,5,0,0,5,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,75,15,21,5,0,0,3,0,0,3,134
SAL51487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51488,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,7,4,0,0,0,0,0,0,10
SAL51489,28,5,5,0,7,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,268,64,63,13,4,0,7,6,0,4,428
SAL51490,454,168,181,247,291,149,31,44,2385,4,0,0,0,0,0,0,0,0,4,7,1431,569,669,204,214,292,343,159,40,72,4001
SAL51491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SAL51492,17,0,3,6,11,5,0,0,74,0,0,0,0,0,0,0,0,0,0,0,47,58,34,0,10,7,7,5,0,3,181
SAL51493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51494,42,27,5,0,0,0,0,4,146,0,0,0,0,0,0,0,0,0,0,0,205,57,73,30,3,0,0,3,0,7,376
SAL51495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51496,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
SAL51497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9
SAL51499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51500,23,0,3,0,0,4,3,0,61,0,0,0,0,0,0,0,0,0,0,0,180,40,42,5,5,0,0,7,3,9,293
SAL51501,7,0,5,6,14,0,3,0,55,0,0,0,0,0,0,0,0,0,0,0,164,21,16,3,3,5,19,0,3,13,247
SAL51502,193,30,31,18,32,10,3,12,832,0,0,0,0,0,0,0,0,0,9,8,2053,746,609,54,55,40,56,21,5,64,3695
SAL51503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
SAL51504,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL51505,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,18,7,4,0,0,0,0,0,0,5,31
SAL51506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51507,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3
SAL51508,0,0,4,0,5,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,163,28,9,0,6,0,5,0,3,0,215
SAL51509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
SAL51510,5,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,71,3,3,6,0,0,3,0,0,4,94
SAL51511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7
SAL51512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51516,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,10
SAL51517,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
SAL51518,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,41,7,3,0,0,0,3,0,0,3,51
SAL51519,209,18,13,14,20,14,4,0,719,0,0,0,0,0,0,0,0,0,0,0,511,438,427,36,20,35,34,27,9,18,1559
SAL51520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SAL51521,110,17,27,20,14,11,11,0,376,0,0,0,0,0,0,0,0,0,0,0,278,174,186,27,33,22,15,11,14,9,779
SAL51522,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,23,7,6,0,0,0,0,0,0,0,38
SAL51523,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10
SAL51524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,15
SAL51525,44,3,7,3,9,11,4,6,164,0,0,0,0,0,0,0,0,0,0,3,608,222,173,21,30,14,27,11,8,12,1119
SAL51526,199,34,38,46,49,22,0,25,1127,11,0,0,0,0,0,0,0,0,37,43,2499,785,526,59,61,62,77,23,14,117,4230
SAL51527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
SAL51528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51529,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,18
SAL51530,8,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,8,3,4,0,0,0,0,0,0,0,22
SAL51531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51533,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,4,5,0,0,18
SAL51534,82,21,16,11,20,9,7,12,485,4,0,0,0,0,0,0,0,0,5,12,1780,492,360,37,39,22,40,14,15,61,2864
SAL51535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6
SAL51536,23,0,3,3,7,9,0,5,118,0,0,0,0,0,0,0,0,0,18,23,313,53,40,3,5,7,6,9,0,55,495
SAL51537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51539,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51540,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,77,12,10,0,0,0,0,5,0,3,109
SAL51541,90,3,8,21,22,8,0,9,421,0,0,0,0,0,0,0,0,0,0,0,725,191,165,11,28,29,42,13,0,30,1227
SAL51542,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,25,0,5,0,4,0,0,0,0,3,38
SAL51543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51544,120,19,22,34,41,44,4,11,816,0,0,0,0,0,0,0,0,0,0,3,703,159,144,30,27,46,46,47,4,20,1232
SAL51545,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,4,0,0,0,0,0,13
SAL51546,0,0,0,0,0,3,0,0,47,0,0,0,0,0,0,0,0,0,0,0,252,30,23,12,3,0,0,10,0,0,326
SAL51547,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,15
SAL51548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL51549,421,57,42,49,56,21,11,20,1900,0,0,0,0,0,0,0,0,0,0,0,787,961,491,75,41,52,61,20,11,27,2538
SAL51550,0,0,0,0,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,78,11,4,0,0,0,0,0,0,4,98
SAL51551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL51552,9,0,0,0,0,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,18,6,11,0,0,0,0,3,0,0,42
SAL51553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL51554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7
SAL51555,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,0,4,0,0,0,29
SAL51556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL51557,9,0,0,0,0,0,0,5,33,0,0,0,0,0,0,0,0,0,0,0,28,25,19,0,0,0,5,0,0,11,93
SAL51558,1132,189,145,151,151,73,23,39,3569,0,0,0,0,0,0,0,0,0,6,5,1273,1920,1683,232,206,196,180,83,28,82,5881
SAL51559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
SAL51560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,34
SAL51562,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8
SAL51563,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,8
SAL51564,489,142,175,243,388,136,11,25,2387,0,0,0,0,0,0,0,0,0,0,4,1719,600,738,175,210,288,444,183,24,73,4455
SAL51565,109,22,33,28,56,6,8,11,718,0,0,0,0,0,0,0,0,0,0,0,1144,349,244,38,56,50,68,40,16,26,2037
SAL51566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51567,18,7,0,4,3,0,0,3,63,0,0,0,0,0,0,0,0,0,0,0,105,45,35,4,6,6,6,0,0,7,213
SAL51568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51569,83,13,5,12,23,5,13,3,314,5,0,0,0,0,0,3,0,0,6,9,948,194,188,21,15,17,40,13,13,39,1490
SAL51570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
