SAL_CODE_2021,M_Mng_0,M_Mng_1_19,M_Mng_20_29,M_Mng_30_34,M_Mng_35_39,M_Mng_40_44,M_Mng_45_49,M_Mng_50_over,M_Mng_hours_NS,M_Mng_Tot,M_Pro_0,M_Pro_1_19,M_Pro_20_29,M_Pro_30_34,M_Pro_35_39,M_Pro_40_44,M_Pro_45_49,M_Pro_50_over,M_Pro_hours_NS,M_Pro_Tot,M_TTW_0,M_TTW_1_19,M_TTW_20_29,M_TTW_30_34,M_TTW_35_39,M_TTW_40_44,M_TTW_45_49,M_TTW_50_over,M_TTW_hours_NS,M_TTW_Tot,M_CPS_0,M_CPS_1_19,M_CPS_20_29,M_CPS_30_34,M_CPS_35_39,M_CPS_40_44,M_CPS_45_49,M_CPS_50_over,M_CPS_hours_NS,M_CPS_Tot,M_CA_0,M_CA_1_19,M_CA_20_29,M_CA_30_34,M_CA_35_39,M_CA_40_44,M_CA_45_49,M_CA_50_over,M_CA_hours_NS,M_CA_Tot,M_Sal_0,M_Sal_1_19,M_Sal_20_29,M_Sal_30_34,M_Sal_35_39,M_Sal_40_44,M_Sal_45_49,M_Sal_50_over,M_Sal_hours_NS,M_Sal_Tot,M_MOD_0,M_MOD_1_19,M_MOD_20_29,M_MOD_30_34,M_MOD_35_39,M_MOD_40_44,M_MOD_45_49,M_MOD_50_over,M_MOD_hours_NS,M_MOD_Tot,M_Lab_0,M_Lab_1_19,M_Lab_20_29,M_Lab_30_34,M_Lab_35_39,M_Lab_40_44,M_Lab_45_49,M_Lab_50_over,M_Lab_hours_NS,M_Lab_Tot,M_ID_NS_0,M_ID_NS_1_19,M_ID_NS_20_29,M_ID_NS_30_34,M_ID_NS_35_39,M_ID_NS_40_44,M_ID_NS_45_49,M_ID_NS_50_over,M_ID_NS_hours_NS,M_ID_NS_Tot,M_Tot_0,M_Tot_1_19,M_Tot_20_29,M_Tot_30_34,M_Tot_35_39,M_Tot_40_44,M_Tot_45_49,M_Tot_50_over,M_Tot_hours_NS,M_Tot_Tot,F_Mng_0,F_Mng_1_19,F_Mng_20_29,F_Mng_30_34,F_Mng_35_39,F_Mng_40_44,F_Mng_45_49,F_Mng_50_over,F_Mng_hours_NS,F_Mng_Tot,F_Pro_0,F_Pro_1_19,F_Pro_20_29,F_Pro_30_34,F_Pro_35_39,F_Pro_40_44,F_Pro_45_49,F_Pro_50_over,F_Pro_hours_NS,F_Pro_Tot,F_TTW_0,F_TTW_1_19,F_TTW_20_29,F_TTW_30_34,F_TTW_35_39,F_TTW_40_44,F_TTW_45_49,F_TTW_50_over,F_TTW_hours_NS,F_TTW_Tot,F_CPS_0,F_CPS_1_19,F_CPS_20_29,F_CPS_30_34,F_CPS_35_39,F_CPS_40_44,F_CPS_45_49,F_CPS_50_over,F_CPS_hours_NS,F_CPS_Tot,F_CA_0,F_CA_1_19,F_CA_20_29,F_CA_30_34,F_CA_35_39,F_CA_40_44,F_CA_45_49,F_CA_50_over,F_CA_hours_NS,F_CA_Tot,F_Sal_0,F_Sal_1_19,F_Sal_20_29,F_Sal_30_34,F_Sal_35_39,F_Sal_40_44,F_Sal_45_49,F_Sal_50_over,F_Sal_hours_NS,F_Sal_Tot,F_MOD_0,F_MOD_1_19,F_MOD_20_29,F_MOD_30_34,F_MOD_35_39,F_MOD_40_44,F_MOD_45_49,F_MOD_50_over,F_MOD_hours_NS,F_MOD_Tot,F_Lab_0,F_Lab_1_19,F_Lab_20_29,F_Lab_30_34,F_Lab_35_39,F_Lab_40_44,F_Lab_45_49,F_Lab_50_over,F_Lab_hours_NS,F_Lab_Tot,F_ID_NS_0,F_ID_NS_1_19,F_ID_NS_20_29,F_ID_NS_30_34,F_ID_NS_35_39,F_ID_NS_40_44,F_ID_NS_45_49,F_ID_NS_50_over,F_ID_NS_hours_NS,F_ID_NS_Tot,F_Tot_0,F_Tot_1_19,F_Tot_20_29,F_Tot_30_34,F_Tot_35_39,F_Tot_40_44,F_Tot_45_49,F_Tot_50_over,F_Tot_hours_NS,F_Tot_Tot
SAL51290,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,13
SAL51291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51292,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SAL51293,5,0,0,0,3,4,0,3,0,13,0,0,0,0,0,0,0,4,0,11,0,0,0,5,7,0,3,3,0,22,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,4,7,11,10,6,7,9,11,22,0,73,0,0,0,4,0,0,0,3,0,7,5,0,0,0,0,3,0,0,0,15,0,0,3,4,0,0,0,0,0,9,0,4,0,0,0,3,0,0,0,9,0,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,18,17,9,6,6,4,3,0,74
SAL51294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51296,0,4,4,0,25,37,11,24,4,110,4,12,0,4,22,37,5,28,0,113,10,9,19,11,55,72,29,94,12,323,8,14,10,13,9,11,12,6,0,71,3,4,7,0,28,25,3,7,0,72,0,12,11,5,9,8,0,4,0,51,9,13,5,6,17,25,15,50,0,142,6,25,22,7,17,21,9,32,7,142,5,0,4,0,4,5,0,3,14,38,49,91,70,56,181,245,81,243,35,1054,4,9,10,8,26,20,5,9,4,82,9,11,25,19,30,27,14,17,0,147,4,11,18,8,14,8,0,3,0,60,11,70,43,42,48,16,5,14,5,256,13,34,29,23,66,33,10,14,0,222,5,36,20,13,29,3,0,0,3,111,6,4,3,6,3,0,0,3,0,20,5,34,15,14,14,7,0,11,4,106,0,3,4,0,5,0,0,0,9,18,62,210,160,130,235,117,32,66,30,1034
SAL51297,0,0,0,0,0,6,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,4,10,0,31,0,0,4,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,3,5,3,4,0,9,0,29
SAL51298,0,11,9,12,38,59,28,62,0,210,9,26,16,17,136,146,33,64,3,448,5,19,17,13,81,77,19,56,0,291,0,28,16,8,11,17,5,10,0,103,4,9,8,7,20,35,6,9,0,108,0,35,11,7,10,12,0,5,0,85,8,16,14,4,29,33,11,22,0,125,3,50,22,3,12,22,5,12,7,142,0,5,3,0,0,6,0,6,4,27,37,192,111,69,345,402,105,252,19,1531,3,16,15,5,19,22,6,16,0,111,26,62,71,46,109,93,21,28,3,450,4,23,18,7,14,12,0,4,0,76,9,77,58,31,29,18,3,3,0,231,8,40,46,27,83,40,3,6,0,253,10,60,22,18,5,13,7,6,0,137,0,3,7,0,7,9,3,4,0,28,0,35,23,7,15,7,0,3,0,88,0,0,0,0,3,0,0,0,6,16,57,315,266,145,281,214,44,62,15,1398
SAL51299,11,16,12,7,74,119,47,124,7,416,15,31,30,41,166,305,90,139,11,836,37,32,44,26,146,181,62,165,15,722,15,37,40,27,40,45,10,22,7,248,9,11,19,17,67,60,22,28,3,230,3,37,30,14,38,30,13,25,3,201,17,21,47,19,54,79,34,117,3,388,5,59,57,24,48,44,23,49,8,317,6,4,3,0,5,15,5,7,27,66,115,249,287,185,645,875,306,677,77,3428,9,12,26,23,75,81,24,44,0,291,37,80,82,71,206,183,50,77,0,783,3,31,28,19,55,36,10,23,6,197,19,123,104,73,101,58,12,33,8,537,30,57,70,48,163,138,29,30,7,565,17,76,58,12,35,35,4,8,6,251,3,7,12,5,9,13,4,17,0,74,7,51,49,22,22,21,4,16,7,186,3,5,0,0,8,3,0,0,12,42,140,438,426,274,673,563,134,242,41,2925
SAL51300,0,3,0,0,0,7,3,23,5,40,0,0,0,0,3,3,3,7,0,16,0,0,0,3,13,7,9,11,0,52,0,0,0,3,0,3,4,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,4,0,0,25,0,3,0,0,4,4,5,5,0,21,0,0,0,0,0,0,0,0,0,7,12,18,5,9,24,32,29,44,4,179,3,4,0,0,4,4,0,3,0,20,0,8,8,0,4,7,0,5,0,29,0,4,0,0,0,0,0,0,0,3,0,6,6,4,8,0,0,4,0,31,0,6,9,3,9,6,0,4,0,38,3,10,5,0,5,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,7,4,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,7,43,26,15,27,19,0,17,0,159
SAL51301,14,14,10,14,53,111,38,137,4,389,10,30,8,8,60,95,33,60,0,315,67,40,49,46,177,270,78,252,13,986,12,22,28,14,45,69,25,43,3,262,7,10,4,9,33,52,14,36,4,162,4,38,25,12,41,12,9,15,4,158,38,29,20,28,95,80,24,171,3,489,36,79,45,41,60,75,40,100,13,484,4,0,3,5,4,8,0,15,25,70,192,255,188,169,565,781,256,831,75,3317,12,20,15,22,52,64,16,34,4,249,33,54,72,55,106,104,29,50,0,518,11,25,31,20,44,36,5,21,5,194,42,167,151,94,137,68,17,53,12,737,32,81,102,75,160,104,19,36,6,611,12,131,63,40,51,26,7,10,5,341,9,14,8,4,15,9,8,18,3,87,18,107,71,34,33,19,3,31,0,319,6,12,10,3,7,3,0,5,16,51,170,598,518,348,608,438,114,267,53,3118
SAL51302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,11,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,17,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14
SAL51303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51304,0,0,5,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,3,11,0,26,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,5,0,11
SAL51305,5,0,4,0,4,0,0,0,0,10,0,0,4,0,0,0,0,4,0,12,3,0,4,0,0,7,0,9,0,20,0,0,0,0,0,6,0,0,0,13,0,0,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,8,0,14,0,3,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,6,10,13,0,5,19,7,24,6,97,0,0,0,0,3,0,0,5,0,11,0,3,0,0,3,4,0,0,0,13,0,0,0,3,0,0,0,0,0,4,0,8,3,3,4,8,4,0,4,36,5,4,3,0,0,5,0,0,0,10,0,5,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,9,22,12,14,11,19,9,12,10,102
SAL51306,0,0,0,0,3,6,0,9,0,21,3,0,0,0,3,3,0,4,0,19,0,0,0,4,7,4,5,7,0,29,0,0,0,0,0,4,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,5,0,3,0,0,7,0,15,0,3,0,0,0,3,3,3,0,22,0,0,0,0,0,0,0,0,4,3,10,10,4,8,16,22,10,36,4,121,4,0,4,0,0,3,0,5,0,22,4,0,4,3,10,3,0,5,0,32,0,0,3,0,0,0,4,4,0,8,3,4,0,0,0,4,7,5,0,22,0,0,0,7,3,4,0,3,0,21,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,17,0,0,0,0,0,0,0,0,0,3,10,17,14,13,15,23,18,24,0,131
SAL51307,0,0,4,3,3,6,5,21,0,48,0,0,0,0,0,4,3,0,0,19,4,3,4,0,15,25,16,31,0,106,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,6,0,6,3,4,3,0,0,0,0,11,0,7,0,0,0,15,3,25,0,52,3,9,0,0,0,6,4,4,0,28,0,0,0,0,0,0,0,0,0,5,14,21,14,8,27,67,27,87,5,265,0,0,3,0,0,9,7,4,0,28,0,3,3,6,12,12,0,4,0,50,0,0,3,4,6,3,0,3,0,21,3,5,10,0,6,9,0,6,0,37,5,10,13,11,10,5,0,7,0,54,5,6,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,8,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,12,44,47,26,36,34,10,20,0,233
SAL51308,4,17,12,13,45,95,50,116,4,348,10,21,18,23,70,107,23,54,4,324,20,38,25,20,85,139,51,152,9,538,5,22,5,5,12,19,8,17,0,89,0,10,4,3,24,21,14,10,0,88,4,24,14,8,16,16,8,12,0,96,17,11,20,4,32,34,24,75,4,221,8,47,18,7,18,32,9,20,0,160,0,0,0,0,3,0,0,10,5,22,71,190,114,89,292,463,187,453,25,1895,6,22,19,9,43,44,10,25,0,178,29,65,56,44,84,83,21,50,0,427,7,24,21,13,13,23,5,6,0,107,15,80,55,32,42,21,4,11,0,263,7,66,79,46,80,56,13,12,6,371,10,70,46,21,26,16,0,4,0,194,3,4,0,0,4,3,0,13,0,28,9,34,16,10,8,4,0,3,0,84,0,0,0,5,0,0,0,0,3,13,86,368,294,166,299,256,61,122,14,1665
SAL51309,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,6,0,3,6,0,0,0,7,7,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,7,5,14,0,49,0,3,0,5,0,0,0,3,0,8,0,3,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,9,13,6,5,6,7,0,8,0,59
SAL51310,0,0,0,0,0,6,4,16,0,27,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,9,9,13,0,46,0,0,3,0,0,3,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,17,7,4,6,9,0,6,0,47
SAL51311,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
SAL51312,3,11,7,10,28,39,13,52,0,170,3,27,21,11,46,114,28,58,0,304,4,11,13,6,10,27,10,18,7,101,0,10,9,3,0,5,0,0,0,24,0,4,7,0,12,6,5,3,0,41,3,19,0,6,7,8,0,4,0,47,0,4,9,4,5,0,3,6,0,35,0,8,0,3,3,3,0,4,0,30,0,4,0,0,0,4,0,3,4,13,14,93,67,47,116,214,61,149,15,764,3,9,15,7,12,12,11,12,0,80,9,56,43,39,48,63,15,14,0,294,3,6,6,7,4,0,0,0,0,26,4,43,24,11,10,9,0,9,0,114,5,34,30,15,16,22,4,7,0,129,4,41,8,0,0,4,0,4,0,70,0,0,0,3,3,0,0,0,0,9,0,11,7,0,0,3,0,0,0,24,0,0,0,0,0,4,0,0,3,12,25,196,133,81,97,121,35,53,6,754
SAL51313,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,15,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,20,0,37,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,4,0,4,7,7,4,0,0,0,3,59,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,15,0,19
SAL51314,0,0,0,0,0,3,4,6,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,3,5,5,0,18,0,0,3,0,3,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,3,5,5,24,7,10,15,0,68,0,0,0,0,0,3,3,4,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,6,0,6,3,0,5,0,0,22,0,0,6,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,9,12,5,10,3,9,0,0,56
SAL51315,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,6,0,5,0,26,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,5,0,0,0,0,25
SAL51316,0,0,0,0,0,0,0,3,0,11,0,0,0,0,3,0,5,0,0,11,0,3,0,0,4,3,5,12,0,23,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,4,9,4,10,10,9,19,0,67,0,0,0,4,0,0,0,4,0,5,0,3,6,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,8,0,0,6,0,3,0,0,0,0,9,0,3,4,0,0,3,0,0,0,14,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,13,11,9,8,7,0,3,0,59
SAL51317,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,11
SAL51318,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,17
