SA2_CODE_2021,C16_F_a_4_8_FH_One_PFam,C16_F_a_4_8_FH_oth_fa,C16_F_a_4_8_FH_Tot,C16_F_a_4_8_LP_H,C16_F_a_4_8_GH,C16_F_a_4_8_OH,C16_F_a_4_8_Tot,C16_F_a_9m_FH_CF_no_ch,C16_F_a_9m_FH_CF_w_ch,C16_F_a_9m_FH_One_PFam,C16_F_a_9m_FH_oth_fa,C16_F_a_9m_FH_Tot,C16_F_a_9m_LP_H,C16_F_a_9m_GH,C16_F_a_9m_OH,C16_F_a_9m_Tot,C16_F_a_a_h_FH_CF_no_ch,C16_F_a_a_h_FH_CF_w_ch,C16_F_a_a_h_FH_One_PFam,C16_F_a_a_h_FH_oth_fa,C16_F_a_a_h_FH_Tot,C16_F_a_a_h_LP_H,C16_F_a_a_h_GH,C16_F_a_a_h_OH,C16_F_a_a_h_Tot,C16_F_a_Tot_FH_CF_no_ch,C16_F_a_Tot_FH_CF_w_ch,C16_F_a_Tot_FH_One_PFam,C16_F_a_Tot_FH_oth_fa,C16_F_a_Tot_FH_Tot,C16_F_a_Tot_LP_H,C16_F_a_Tot_GH,C16_F_a_Tot_OH,C16_F_a_Tot_Tot,C16_OD_C_c_hb_FH_CF_no_ch,C16_OD_C_c_hb_FH_CF_w_ch,C16_OD_C_c_hb_FH_One_PFam,C16_OD_C_c_hb_FH_oth_fa,C16_OD_C_c_hb_FH_Tot,C16_OD_C_c_hb_LP_H,C16_OD_C_c_hb_GH,C16_OD_C_c_hb_OH,C16_OD_C_c_hb_Tot,C16_OD_Ih_t_s_FH_CF_no_ch,C16_OD_Ih_t_s_FH_CF_w_ch,C16_OD_Ih_t_s_FH_One_PFam,C16_OD_Ih_t_s_FH_oth_fa,C16_OD_Ih_t_s_FH_Tot,C16_OD_Ih_t_s_LP_H,C16_OD_Ih_t_s_GH,C16_OD_Ih_t_s_OH,C16_OD_Ih_t_s_Tot,C16_OD_H_f_so_FH_CF_no_ch,C16_OD_H_f_so_FH_CF_w_ch,C16_OD_H_f_so_FH_One_PFam,C16_OD_H_f_so_FH_oth_fa,C16_OD_H_f_so_FH_Tot,C16_OD_H_f_so_LP_H,C16_OD_H_f_so_GH,C16_OD_H_f_so_OH,C16_OD_H_f_so_Tot,C16_OD_Tot_FH_CF_no_ch,C16_OD_Tot_FH_CF_w_ch,C16_OD_Tot_FH_One_PFam,C16_OD_Tot_FH_oth_fa,C16_OD_Tot_FH_Tot,C16_OD_Tot_LP_H,C16_OD_Tot_GH,C16_OD_Tot_OH,C16_OD_Tot_Tot,C16_DS_ns_FH_CF_no_ch,C16_DS_ns_FH_CF_w_ch,C16_DS_ns_FH_One_PFam,C16_DS_ns_FH_oth_fa,C16_DS_ns_FH_Tot,C16_DS_ns_LP_H,C16_DS_ns_GH,C16_DS_ns_OH,C16_DS_NS_Tot,C16_Tot_FH_CF_no_ch,C16_Tot_FH_CF_w_ch,C16_Tot_FH_One_PFam,C16_Tot_FH_oth_fa,C16_Tot_FH_Tot,C16_Tot_LP_H,C16_Tot_GH,C16_Tot_OH,C16_Tot_Tot,C21_S_h_FH_CF_no_ch,C21_S_h_FH_CF_w_ch,C21_S_h_FH_One_PFam,C21_S_h_FH_oth_fa,C21_S_h_FH_Tot,C21_S_h_LP_H,C21_S_h_GH,C21_S_h_OH,C21_S_h_Tot,C21_SDRTHT1S_FH_CF_no_ch,C21_SDRTHT1S_FH_CF_w_ch,C21_SDRTHT1S_FH_One_PFam,C21_SDRTHT1S_FH_oth_fa,C21_SDRTHT1S_FH_Tot,C21_SDRTHT1S_LP_H,C21_SDRTHT1S_GH,C21_SDRTHT1S_OH,C21_SDRTHT1S_Tot,C21_SDRTHT2S_FH_CF_no_ch,C21_SDRTHT2S_FH_CF_w_ch,C21_SDRTHT2S_FH_One_PFam,C21_SDRTHT2S_FH_oth_fa,C21_SDRTHT2S_FH_Tot,C21_SDRTHT2S_LP_H,C21_SDRTHT2S_GH,C21_SDRTHT2S_OH,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_FH_CF_no_ch,C21_SDRTHT_Tot_FH_CF_w_ch,C21_SDRTHT_Tot_FH_One_PFam,C21_SDRTHT_Tot_FH_oth_fa,C21_SDRTHT_Tot_FH_Tot,C21_SDRTHT_Tot_LP_H,C21_SDRTHT_Tot_GH,C21_SDRTHT_Tot_OH,C21_SDRTHT_Tot_Tot,C21_F_a_1_2_FH_CF_no_ch,C21_F_a_1_2_FH_CF_w_ch,C21_F_a_1_2_FH_One_PFam,C21_F_a_1_2_FH_oth_fa,C21_F_a_1_2_FH_Tot,C21_F_a_1_2_LP_H,C21_F_a_1_2_GH,C21_F_a_1_2_OH,C21_F_a_1_2_Tot,C21_F_a_3_FH_CF_no_ch,C21_F_a_3_FH_CF_w_ch,C21_F_a_3_FH_One_PFam,C21_F_a_3_FH_oth_fa,C21_F_a_3_FH_Tot,C21_F_a_3_LP_H,C21_F_a_3_GH,C21_F_a_3_OH,C21_F_a_3_Tot,C21_F_a_4_8_FH_CF_no_ch,C21_F_a_4_8_FH_CF_w_ch,C21_F_a_4_8_FH_One_PFam,C21_F_a_4_8_FH_oth_fa,C21_F_a_4_8_FH_Tot,C21_F_a_4_8_LP_H,C21_F_a_4_8_GH,C21_F_a_4_8_OH,C21_F_a_4_8_Tot,C21_F_a_9m_FH_CF_no_ch,C21_F_a_9m_FH_CF_w_ch,C21_F_a_9m_FH_One_PFam,C21_F_a_9m_FH_oth_fa,C21_F_a_9m_FH_Tot,C21_F_a_9m_LP_H,C21_F_a_9m_GH,C21_F_a_9m_OH,C21_F_a_9m_Tot,C21_F_a_a_h_FH_CF_no_ch,C21_F_a_a_h_FH_CF_w_ch,C21_F_a_a_h_FH_One_PFam,C21_F_a_a_h_FH_oth_fa,C21_F_a_a_h_FH_Tot,C21_F_a_a_h_LP_H,C21_F_a_a_h_GH,C21_F_a_a_h_OH,C21_F_a_a_h_Tot,C21_F_a_Tot_FH_CF_no_ch,C21_F_a_Tot_FH_CF_w_ch,C21_F_a_Tot_FH_One_PFam,C21_F_a_Tot_FH_oth_fa,C21_F_a_Tot_FH_Tot,C21_F_a_Tot_LP_H,C21_F_a_Tot_GH,C21_F_a_Tot_OH,C21_F_a_Tot_Tot,C21_OD_C_c_hb_FH_CF_no_ch,C21_OD_C_c_hb_FH_CF_w_ch,C21_OD_C_c_hb_FH_One_PFam,C21_OD_C_c_hb_FH_oth_fa,C21_OD_C_c_hb_FH_Tot,C21_OD_C_c_hb_LP_H,C21_OD_C_c_hb_GH,C21_OD_C_c_hb_OH,C21_OD_C_c_hb_Tot,C21_OD_Ih_t_s_FH_CF_no_ch,C21_OD_Ih_t_s_FH_CF_w_ch,C21_OD_Ih_t_s_FH_One_PFam,C21_OD_Ih_t_s_FH_oth_fa,C21_OD_Ih_t_s_FH_Tot,C21_OD_Ih_t_s_LP_H,C21_OD_Ih_t_s_GH,C21_OD_Ih_t_s_OH,C21_OD_Ih_t_s_Tot,C21_OD_H_f_so_FH_CF_no_ch,C21_OD_H_f_so_FH_CF_w_ch,C21_OD_H_f_so_FH_One_PFam,C21_OD_H_f_so_FH_oth_fa
506071145,5,3,34,23,4,9,66,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,211,76,59,23,373,387,70,90,916,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,9,5,0,0,10,17,0,0,33,1661,1209,483,170,3525,2142,419,447,6528,625,751,162,47,1589,457,100,73,2220,473,218,129,34,857,903,114,87,1955,479,248,112,58,898,484,116,51,1553,946,465,244,93,1755,1383,234,137,3507,122,87,31,17,254,278,45,38,620,64,9,13,10,93,174,15,22,296,38,0,0,0,41,39,4,3,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,100,45,25,390,492,65,60,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506071146,0,0,27,48,0,0,70,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,31,0,0,0,35,64,0,5,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,11,5,3,0,21,960,1279,365,90,2694,788,216,179,3874,915,1288,322,76,2599,585,148,88,3419,84,62,36,3,191,208,19,35,452,23,38,6,7,71,23,16,6,122,108,102,48,13,265,237,33,40,577,0,0,0,0,0,17,0,9,25,25,0,0,0,25,42,0,4,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,33,61,3,8,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506071147,14,10,323,288,38,153,802,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,389,114,42,40,591,630,95,262,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,5,0,0,0,5,0,0,0,0,5,5,5,0,8,3,0,0,17,1906,1736,398,115,4159,2021,384,631,7195,944,1334,255,38,2572,539,124,83,3320,123,62,33,7,226,182,20,25,453,547,228,124,31,932,780,121,97,1930,669,294,160,38,1157,964,140,122,2384,62,20,13,3,94,181,14,31,328,98,33,16,8,153,253,29,35,467,146,44,29,13,231,231,38,43,540,161,46,22,5,227,270,28,33,562,0,0,0,0,0,0,0,0,0,465,145,74,31,717,930,102,140,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011148,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,5,0,0,8,0,0,3,4,4,0,0,0,4,0,0,0,4,1217,2883,506,61,4667,576,136,188,5565,1442,3318,632,68,5452,713,145,111,6421,194,125,50,5,380,141,10,25,558,17,14,8,0,46,35,7,3,92,213,143,61,7,426,179,21,29,649,12,6,0,0,22,29,3,0,56,15,3,7,0,26,39,5,3,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,5,0,0,15,36,8,9,0,54,72,4,6,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011150,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
507011151,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6,3,0,47,68,0,45,161,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,34,6,3,0,47,69,0,50,167,3,0,0,0,0,0,0,3,15,898,1241,264,29,2436,553,62,175,3229,961,1319,268,34,2592,536,38,95,3257,25,19,23,0,71,52,5,13,139,3,9,0,0,14,3,0,3,23,28,32,26,0,91,57,5,17,163,8,0,5,0,13,12,6,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,13,12,6,0,29,59,3,6,0,76,127,4,74,277,0,0,0,0,0,0,0,3,3,0,0,0,0
507011153,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,40,24,25,5,101,130,17,33,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,769,875,391,58,2085,927,142,190,3351,729,834,380,39,1980,656,117,100,2851,46,30,38,8,109,155,6,19,298,23,14,10,0,49,44,6,11,106,70,43,46,8,157,201,15,28,401,10,5,11,0,26,75,0,8,112,33,17,18,3,69,144,18,14,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,10,8,0,0,15,45,24,30,7,102,231,21,18,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011154,0,0,10,18,0,9,37,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,41,18,13,7,82,142,13,37,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,8,8,0,0,16,1011,924,578,49,2554,1348,232,337,4465,851,824,542,47,2265,847,171,122,3410,169,102,124,12,402,514,42,68,1026,56,31,34,0,127,97,26,17,260,222,136,157,15,532,609,72,83,1296,18,5,11,0,32,94,3,9,140,13,8,8,3,28,83,7,19,142,13,0,0,0,15,16,4,6,40,0,0,0,0,0,0,0,0,0,4,4,4,0,10,9,0,0,20,45,17,25,3,93,199,16,35,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0
507011155,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,11,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0
507011158,10,0,174,110,15,60,354,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,135,37,18,0,185,113,19,71,391,3,0,0,0,7,8,0,18,30,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,7,8,0,23,39,3,0,0,0,3,4,0,5,15,349,283,38,5,664,171,29,130,993,277,348,25,3,650,41,10,21,720,10,7,0,0,22,6,0,0,27,48,28,9,0,80,50,3,8,141,56,35,3,0,99,58,3,5,166,3,0,3,0,4,0,0,0,6,10,4,0,0,13,7,0,0,16,169,29,16,0,217,224,19,27,494,58,7,9,0,75,56,0,9,141,0,0,0,0,0,0,0,0,0,244,39,29,0,312,290,25,39,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011159,22,9,143,123,29,21,316,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,119,29,24,10,184,177,47,32,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,1157,1306,507,74,3045,1099,190,230,4562,1002,1214,464,57,2736,698,160,119,3710,99,38,33,3,173,242,9,33,453,0,0,0,0,6,0,0,0,4,102,37,33,3,176,242,10,33,457,0,0,0,0,0,0,0,0,0,18,8,5,0,36,53,5,7,94,107,27,23,7,170,207,30,41,445,13,4,0,0,22,29,0,0,54,3,0,0,0,3,4,0,0,9,148,39,32,9,227,295,32,50,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
507011160,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,22,22,14,4,58,65,3,21,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,49,5,5,64,1078,1095,451,54,2676,1031,144,207,4065,1038,1043,410,45,2537,768,104,72,3477,162,111,112,6,387,429,52,45,915,6,10,7,0,22,43,0,7,69,165,121,119,6,410,473,57,55,987,21,3,13,0,42,58,9,6,113,16,12,6,0,40,86,4,10,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,46,22,19,8,82,146,15,13,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011161,19,0,54,77,5,35,169,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,81,20,27,13,140,169,19,77,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,1230,2209,478,51,3965,762,154,265,5144,1098,2479,537,42,4154,590,125,73,4940,139,84,66,5,293,197,19,14,527,44,40,35,4,125,51,13,12,204,179,121,106,14,417,252,35,28,730,24,0,3,4,38,52,5,5,99,33,13,31,7,78,95,6,10,186,16,0,11,0,26,28,0,0,56,20,6,10,0,33,75,0,0,112,0,0,0,0,0,0,0,0,0,88,19,57,9,176,250,17,23,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011163,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,666,1010,306,19,1997,497,66,156,2716,673,982,323,17,2000,449,60,78,2584,31,11,20,3,73,151,3,12,240,8,7,8,0,32,20,0,5,58,43,18,29,5,101,173,5,17,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0
507011259,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,13,0,4,0,20,43,0,9,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,701,1187,305,29,2223,401,94,150,2863,857,1382,377,29,2649,495,87,93,3320,25,19,20,0,59,38,8,4,112,4,0,9,0,16,28,0,4,42,34,19,24,0,70,65,8,5,151,25,6,14,0,43,73,0,3,127,6,0,3,0,9,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,29,10,14,0,56,83,9,3,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011260,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,286,350,67,7,717,95,12,46,872,278,354,73,10,714,119,11,14,857,0,0,0,0,0,0,0,0,0,5,0,0,0,6,4,0,0,9,5,0,0,0,6,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0
507021164,14,0,87,75,13,42,206,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,95,15,20,10,139,208,16,52,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,9,0,0,12,4,0,0,0,4,9,0,0,12,0,0,0,0,5,3,0,0,6,745,947,220,26,1940,679,94,154,2866,534,872,142,11,1557,332,37,57,1982,59,35,32,5,135,75,13,7,233,102,56,46,4,205,108,13,10,335,162,92,80,3,340,178,27,21,570,9,0,3,0,17,33,7,7,60,20,8,7,5,40,113,4,10,163,49,6,11,0,71,92,11,8,182,13,4,4,0,19,14,5,0,35,0,0,0,0,0,4,0,0,4,89,17,33,4,151,254,19,29,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0
507021165,26,0,250,271,19,120,659,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,336,87,49,9,483,614,51,287,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,38,3,0,0,0,7,4,0,4,12,3,0,0,0,7,3,0,43,55,10,6,0,0,13,24,3,13,55,1691,1227,505,59,3487,2080,359,831,6759,934,1017,309,23,2281,719,223,149,3374,209,107,78,3,405,351,54,90,899,307,147,112,19,585,502,75,81,1242,522,253,187,27,987,854,129,169,2142,39,15,12,0,71,196,10,43,317,111,25,28,0,163,219,20,50,451,369,84,43,0,502,565,47,111,1225,18,0,0,0,20,31,4,12,69,0,3,4,0,4,0,0,6,9,539,128,83,5,761,1013,79,214,2074,3,0,0,0,3,4,0,3,13,0,0,0,0,0,0,0,113,113,3,6,0,0
507021166,0,0,6,9,0,0,20,..,..,..,..,..,..,..,..,..,0,0,0,0,0,4,0,0,0,44,12,15,0,74,123,13,39,243,36,0,3,0,39,46,9,15,105,0,0,0,0,0,0,0,3,3,0,4,0,0,4,3,0,3,12,34,4,3,0,41,54,5,20,127,17,3,0,0,24,34,0,34,89,1480,1502,649,64,3697,1605,323,407,6033,1285,1519,552,46,3404,1047,230,163,4849,119,81,67,7,278,364,30,37,712,91,45,32,4,167,115,19,21,320,214,124,96,14,444,483,47,62,1034,18,0,7,0,26,58,6,8,94,32,6,13,0,53,83,6,16,162,5,0,3,0,16,10,3,4,31,0,0,0,0,0,0,0,0,0,13,5,0,0,16,18,3,5,37,72,19,25,0,109,160,20,29,327,41,5,4,0,51,75,3,42,171,0,0,0,0,0,0,0,9,9,5,0,4,0
507021167,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,6,6,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,6,4,6,0,11,21,4,9,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,17,9,0,0,24,1088,2019,519,59,3687,617,131,210,4646,1155,2650,694,60,4557,819,185,162,5719,25,24,10,0,63,53,0,5,117,0,0,0,0,3,10,0,6,13,25,18,14,0,58,59,0,7,134,4,0,0,0,8,25,8,0,35,14,9,8,0,25,41,4,3,77,0,0,4,0,4,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,8,0,35,70,4,12,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031170,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,11,3,6,0,22,59,4,25,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,581,746,462,52,1844,837,93,235,3012,521,670,455,44,1687,735,99,139,2654,49,12,16,0,76,147,10,4,243,0,0,3,0,5,0,3,0,13,55,13,18,4,91,153,11,10,258,14,0,5,6,19,68,3,14,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,14,0,5,6,19,69,3,14,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0
507031172,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,18,6,0,6,21,5,3,0,0,9,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
507031173,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,10,18,0,0,0,0,3,5,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
