SA2_CODE_2021,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_SDRTHT1S_FH_CF_no_ch,C11_SDRTHT1S_FH_CF_w_ch,C11_SDRTHT1S_FH_One_PFam,C11_SDRTHT1S_FH_oth_fa,C11_SDRTHT1S_FH_Tot,C11_SDRTHT1S_LP_H,C11_SDRTHT1S_GH,C11_SDRTHT1S_OH,C11_SDRTHT1S_Tot,C11_SDRTHT2S_FH_CF_no_ch,C11_SDRTHT2S_FH_CF_w_ch,C11_SDRTHT2S_FH_One_PFam,C11_SDRTHT2S_FH_oth_fa,C11_SDRTHT2S_FH_Tot,C11_SDRTHT2S_LP_H,C11_SDRTHT2S_GH,C11_SDRTHT2S_OH,C11_SDRTHT2S_Tot,C11_SDRTHT_FH_CF_no_ch,C11_SDRTHT_FH_CF_w_ch,C11_SDRTHT_FH_One_PFam,C11_SDRTHT_FH_oth_fa,C11_SDRTHT_FH_Tot,C11_SDRTHT_LP_H,C11_SDRTHT_GH,C11_SDRTHT_OH,C11_SDRTHT_Tot,C11_F_a_1_2_FH_CF_no_ch,C11_F_a_1_2_FH_CF_w_ch,C11_F_a_1_2_FH_One_PFam,C11_F_a_1_2_FH_oth_fa,C11_F_a_1_2_FH_Tot,C11_F_a_1_2_LP_H,C11_F_a_1_2_GH,C11_F_a_1_2_OH,C11_F_a_1_2_Tot,C11_F_a_3_FH_CF_no_ch,C11_F_a_3_FH_CF_w_ch,C11_F_a_3_FH_One_PFam,C11_F_a_3_FH_oth_fa,C11_F_a_3_FH_Tot,C11_F_a_3_LP_H,C11_F_a_3_GH,C11_F_a_3_OH,C11_F_a_3_Tot,C11_F_a_4_8_FH_CF_no_ch,C11_F_a_4_8_FH_CF_w_ch,C11_F_a_4_8_FH_One_PFam,C11_F_a_4_8_FH_oth_fa,C11_F_a_4_8_FH_Tot,C11_F_a_4_8_LP_H,C11_F_a_4_8_GH,C11_F_a_4_8_OH,C11_F_a_4_8_Tot,C11_F_a_9m_FH_CF_no_ch,C11_F_a_9m_FH_CF_w_ch,C11_F_a_9m_FH_One_PFam,C11_F_a_9m_FH_oth_fa,C11_F_a_9m_FH_Tot,C11_F_a_9m_LP_H,C11_F_a_9m_GH,C11_F_a_9m_OH,C11_F_a_9m_Tot,C11_F_a_a_h_FH_CF_no_ch,C11_F_a_a_h_FH_CF_w_ch,C11_F_a_a_h_FH_One_PFam,C11_F_a_a_h_FH_oth_fa,C11_F_a_a_h_FH_Tot,C11_F_a_a_h_LP_H,C11_F_a_a_h_GH,C11_F_a_a_h_OH,C11_F_a_a_h_Tot,C11_F_a_Tot_FH_CF_no_ch,C11_F_a_Tot_FH_CF_w_ch,C11_F_a_Tot_FH_One_PFam,C11_F_a_Tot_FH_oth_fa,C11_F_a_Tot_FH_Tot,C11_F_a_Tot_LP_H,C11_F_a_Tot_GH,C11_F_a_Tot_OH,C11_F_a_Tot_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_Tot_FH_CF_no_ch,C11_OD_Tot_FH_CF_w_ch,C11_OD_Tot_FH_One_PFam,C11_OD_Tot_FH_oth_fa,C11_OD_Tot_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_Tot_Tot,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_Tot,C11_Tot_FH_CF_no_ch,C11_Tot_FH_CF_w_ch,C11_Tot_FH_One_PFam,C11_Tot_FH_oth_fa,C11_Tot_FH_Tot,C11_Tot_LP_H,C11_Tot_GH,C11_Tot_OH,C11_Tot_Tot,C16_SH_FH_CF_no_ch,C16_SH_FH_CF_w_ch,C16_SH_FH_One_PFam,C16_SH_FH_oth_fa,C16_SH_FH_Tot,C16_SH_LP_H,C16_SH_GH,C16_SH_OH,C16_SH_Tot,C16_SDRTHT1S_FH_CF_no_ch,C16_SDRTHT1S_FH_CF_w_ch,C16_SDRTHT1S_FH_One_PFam,C16_SDRTHT1S_FH_oth_fa,C16_SDRTHT1S_FH_Tot,C16_SDRTHT1S_LP_H,C16_SDRTHT1S_GH,C16_SDRTHT1S_OH,C16_SDRTHT1S_Tot,C16_SDRTHT2S_FH_CF_no_ch,C16_SDRTHT2S_FH_CF_w_ch,C16_SDRTHT2S_FH_One_PFam,C16_SDRTHT2S_FH_oth_fa,C16_SDRTHT2S_FH_Tot,C16_SDRTHT2S_LP_H,C16_SDRTHT2S_GH,C16_SDRTHT2S_OH,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_FH_CF_no_ch,C16_SDRTHT_Tot_FH_CF_w_ch,C16_SDRTHT_Tot_FH_One_PFam,C16_SDRTHT_Tot_FH_oth_fa,C16_SDRTHT_Tot_FH_Tot,C16_SDRTHT_Tot_LP_H,C16_SDRTHT_Tot_GH,C16_SDRTHT_Tot_OH,C16_SDRTHT_Tot_Tot,C16_F_a_1_2_FH_CF_no_ch,C16_F_a_1_2_FH_CF_w_ch,C16_F_a_1_2_FH_One_PFam,C16_F_a_1_2_FH_oth_fa,C16_F_a_1_2_FH_Tot,C16_F_a_1_2_LP_H,C16_F_a_1_2_GH,C16_F_a_1_2_OH,C16_F_a_1_2_Tot,C16_F_a_3_FH_CF_no_ch,C16_F_a_3_FH_CF_w_ch,C16_F_a_3_FH_One_PFam,C16_F_a_3_FH_oth_fa,C16_F_a_3_FH_Tot,C16_F_a_3_LP_H,C16_F_a_3_GH,C16_F_a_3_OH,C16_F_a_3_Tot,C16_F_a_4_8_FH_CF_no_ch,C16_F_a_4_8_FH_CF_w_ch
506021123,763,764,205,69,1805,691,210,137,2846,166,102,48,21,337,231,80,43,692,182,90,35,25,327,148,89,87,648,351,195,82,41,663,375,170,130,1343,95,46,21,9,174,180,36,58,447,94,42,15,12,155,148,34,79,422,336,112,43,19,499,401,90,166,1168,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,522,197,81,38,837,733,161,300,2036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,0,7,0,0,7,0,0,0,11,0,4,0,0,4,3,0,0,4,1638,1163,367,149,3321,1803,548,572,6241,774,772,208,51,1805,578,209,129,2723,188,157,47,26,418,252,60,53,787,309,190,61,39,599,310,138,63,1105,500,347,106,62,1016,556,202,115,1890,55,31,5,9,96,100,26,47,269,74,47,10,8,138,129,19,38,319,347,115
506021309,623,666,342,48,1684,616,143,99,2533,28,24,14,0,69,44,10,12,124,18,14,10,0,40,18,11,10,76,49,37,20,4,107,56,13,23,197,50,17,23,4,94,84,12,9,195,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,5,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,50,17,33,4,92,84,12,12,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,720,715,395,54,1888,755,165,128,2939,572,620,311,50,1553,531,152,198,2427,83,78,43,5,206,116,20,66,412,45,30,17,6,95,57,18,30,198,133,102,64,10,306,168,36,98,608,17,0,4,3,23,59,3,24,115,0,0,0,0,7,5,0,4,10,0,0
506021310,479,533,182,31,1233,451,90,66,1838,62,85,43,11,199,139,26,15,378,14,15,3,0,27,16,15,4,63,73,100,44,11,231,152,42,19,442,31,35,25,4,102,110,10,5,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,31,35,25,4,102,110,10,5,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,675,256,43,1568,717,139,87,2508,441,590,184,29,1245,472,97,121,1934,103,147,55,11,313,193,29,53,592,27,26,5,3,59,31,13,10,107,127,171,56,13,378,221,44,60,703,16,6,7,0,30,18,3,12,58,0,0,0,0,0,0,0,0,0,0,0
506021311,517,504,211,52,1293,534,154,136,2125,55,47,20,10,139,144,19,20,322,54,30,13,3,106,64,32,13,205,107,77,36,13,236,208,46,35,524,57,39,40,11,148,154,29,33,356,106,46,25,8,186,243,58,54,538,70,16,10,3,97,37,22,20,169,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,227,104,72,28,429,432,108,105,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852,694,327,99,1969,1169,310,272,3726,485,510,198,35,1230,467,127,189,2015,114,101,47,14,282,273,34,36,633,122,78,24,12,240,91,66,44,445,236,183,75,25,522,366,102,84,1069,39,14,24,0,84,93,7,76,260,101,35,14,6,158,215,60,115,546,251,45
506031124,1035,1083,359,173,2641,1071,531,241,4478,210,101,66,37,411,373,137,64,974,42,43,47,14,144,65,96,44,347,252,145,106,49,554,431,236,104,1327,223,133,71,49,475,645,114,81,1311,29,10,5,0,47,40,11,5,101,47,3,9,0,66,270,0,31,365,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,296,150,87,49,587,958,118,119,1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,3,1586,1371,558,269,3784,2458,885,462,7591,1126,1121,376,133,2755,1135,559,291,4739,340,235,105,78,763,598,278,161,1793,58,42,16,10,122,140,108,28,395,390,274,124,90,882,733,383,182,2185,46,23,6,9,85,205,18,34,348,17,7,0,0,27,55,10,7,95,21,4
506031125,766,1670,280,44,2768,242,49,44,3096,0,4,0,0,3,0,0,0,3,0,0,0,0,8,0,0,0,8,4,3,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,1676,280,44,2770,241,49,44,3105,765,1518,278,41,2600,257,59,88,2997,28,47,9,0,86,23,0,0,110,8,20,8,0,36,5,0,0,39,32,70,14,0,117,26,3,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,879,1133,385,108,2505,715,246,149,3613,249,230,112,41,635,308,99,103,1136,11,8,4,0,21,5,0,0,30,261,242,111,43,655,314,97,107,1173,182,151,65,35,428,250,83,88,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,3,0,0,0,3,183,152,66,35,433,250,83,88,854,0,0,0,0,0,19,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,24,0,0,0,0,0,4,3,0,8,1323,1519,562,186,3597,1304,426,350,5673,949,1519,421,95,2980,762,312,248,4311,347,441,130,65,989,455,145,107,1696,60,34,15,9,117,36,14,8,172,403,466,151,77,1102,490,161,118,1869,50,24,6,9,92,25,15,28,160,7,6,0,5,14,4,5,0,20,8,0
506031128,1191,1469,499,103,3259,944,149,94,4441,159,133,70,11,376,286,20,28,714,10,9,7,0,25,13,0,0,34,168,143,77,11,399,295,23,26,745,32,17,15,0,67,71,7,9,154,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,9,29,17,22,0,68,75,9,5,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1391,1630,593,112,3728,1318,177,129,5354,1218,1514,495,75,3296,971,169,160,4590,146,96,66,8,313,275,26,26,639,0,4,4,0,10,7,0,0,17,143,93,68,13,319,282,26,26,650,16,27,14,0,57,56,9,0,126,0,0,0,0,0,0,0,0,0,0,0
506031129,980,1588,361,62,2986,610,101,127,3823,146,135,75,3,358,292,35,37,721,21,42,3,0,60,10,0,0,73,165,171,74,3,425,302,35,38,794,38,9,4,3,55,88,5,6,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,38,9,4,3,55,92,5,6,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191,1768,447,74,3469,999,136,173,4782,1001,1716,369,52,3138,594,101,97,3937,157,182,76,12,420,319,23,27,792,12,12,0,0,23,3,0,0,28,167,195,71,12,445,319,21,27,817,4,14,0,0,23,20,0,5,43,0,0,0,0,0,0,0,0,0,0,0
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0
506031131,1393,2588,574,81,4635,804,142,91,5680,51,43,21,3,120,115,6,9,246,3,8,4,0,16,0,0,0,13,60,51,24,3,135,110,7,3,262,8,13,5,0,27,19,5,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,4,11,13,5,0,25,17,5,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1458,2645,607,83,4797,938,158,102,5989,1269,2700,503,62,4535,642,108,106,5392,36,93,33,7,174,94,5,18,293,0,4,0,0,8,0,0,0,12,40,102,33,7,179,94,7,18,297,41,103,45,6,191,96,9,0,297,0,0,0,0,0,0,0,0,0,0,0
506041132,1299,1886,775,115,4078,1048,249,281,5656,91,73,73,12,251,201,25,26,508,9,5,4,0,14,9,0,0,31,101,83,76,12,266,213,30,30,538,31,38,24,8,96,82,13,22,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,31,38,24,8,104,82,14,22,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1433,2005,877,131,4444,1347,291,339,6425,1335,2039,772,128,4271,1105,265,259,5899,115,118,64,14,312,206,32,40,591,37,43,9,9,91,41,13,12,157,157,158,74,19,402,247,44,51,745,14,3,4,5,26,23,4,14,61,3,7,0,4,16,4,0,0,25,0,0
506041133,1412,3078,497,105,5099,592,138,286,6116,30,29,9,0,73,21,6,5,101,0,0,0,0,10,0,0,0,10,30,28,16,0,77,22,7,6,111,20,0,3,0,26,24,0,4,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,20,0,3,0,26,24,0,4,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462,3111,517,109,5197,633,148,294,6284,1292,3281,512,91,5182,555,153,168,6060,167,223,86,20,498,157,25,31,701,19,9,9,0,41,4,0,4,52,180,235,97,22,534,167,25,33,753,24,8,0,0,40,31,6,0,72,0,0,0,0,0,0,0,0,0,0,0
506041134,1520,1767,872,84,4249,1314,236,347,6145,91,52,40,6,192,210,11,27,430,0,4,0,0,0,0,0,0,5,95,47,40,6,194,210,10,27,435,155,76,100,12,340,490,21,61,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,3,0,0,0,4,157,76,100,14,346,486,21,58,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,9,0,26,13,0,0,39,7,14,9,0,26,12,3,0,44,0,0,0,0,0,0,0,0,3,1778,1911,1025,104,4818,2020,265,430,7532,1431,1883,857,80,4249,1463,246,360,6314,188,176,146,21,523,535,29,150,1239,5,10,6,0,13,15,0,3,37,192,188,149,20,540,544,29,159,1278,21,23,29,0,74,47,7,6,135,0,0,0,0,0,0,0,0,0,0,0
506041135,1156,2129,551,56,3897,584,124,158,4759,14,6,5,0,29,27,0,0,65,0,4,0,0,7,3,0,0,7,15,6,5,0,30,31,0,0,72,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173,2139,561,55,3931,617,128,161,4835,1326,2885,619,73,4898,715,115,168,5902,43,40,21,6,101,69,8,11,188,3,8,0,0,17,0,5,0,20,45,47,25,6,120,68,9,11,206,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0
506041136,950,1241,534,50,2772,788,174,205,3939,100,25,30,4,156,213,7,7,383,9,4,3,0,14,3,0,3,26,107,26,34,4,173,215,6,13,413,8,0,0,0,9,3,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,8,0,0,0,9,7,0,4,19,18,3,0,0,23,77,3,9,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,23,77,3,9,117,9,0,0,0,9,3,0,0,11,1079,1272,575,57,2978,1089,184,234,4491,908,1396,510,55,2874,768,180,209,4025,137,63,42,9,244,264,17,27,552,6,6,3,0,20,4,0,4,27,136,72,46,6,263,266,20,26,579,20,25,12,0,55,27,5,4,96,6,0,0,0,4,21,5,3,32,0,0
506041137,2040,2964,887,115,6009,1265,214,237,7715,76,20,18,0,113,125,6,3,249,5,9,0,0,12,0,0,0,9,74,29,18,0,118,125,7,3,257,45,21,28,11,101,100,13,7,227,9,7,0,0,14,18,4,4,43,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,55,25,29,9,119,122,14,17,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2168,3017,927,126,6244,1510,241,258,8247,1990,2905,844,97,5835,1227,223,264,7550,162,100,77,6,346,256,15,28,644,4,3,0,0,9,18,0,0,27,167,106,77,6,352,276,15,28,669,10,0,0,0,7,12,4,3,31,6,13,4,5,24,18,9,4,54,0,0
506051138,1500,1902,642,76,4120,936,187,211,5449,70,17,35,4,124,195,0,10,333,10,16,4,0,30,5,0,0,32,83,32,40,4,152,199,4,13,368,0,0,6,0,7,14,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,3,3,0,6,14,0,5,26,23,0,0,0,29,34,0,56,120,0,0,0,0,0,0,0,4,6,0,0,0,0,4,0,0,0,4,31,0,4,0,30,34,0,67,130,0,0,0,0,0,0,0,0,0,1608,1936,690,77,4315,1183,194,296,5983,1579,2358,705,80,4713,1015,175,230,6136,109,43,39,4,191,266,13,37,513,0,0,0,0,3,6,0,0,10,108,40,39,4,199,268,17,38,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506051139,1147,1419,527,47,3138,773,144,191,4248,4,0,3,0,13,14,0,0,28,0,0,0,0,0,0,0,0,0,4,0,3,0,13,14,0,0,28,0,0,0,0,5,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1157,1426,529,46,3158,796,145,196,4294,1166,1411,562,50,3188,878,137,273,4475,30,22,17,0,61,54,5,16,130,0,0,0,0,0,0,0,0,6,28,22,17,0,65,57,3,16,138,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
506051140,1770,1831,413,30,4047,778,89,150,5065,88,23,13,4,126,158,0,8,292,14,19,3,0,32,0,0,0,41,102,39,18,5,161,157,0,12,327,36,0,11,0,51,72,5,3,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,4,0,0,0,4,0,0,0,4,39,0,11,0,57,75,5,3,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914,1875,442,34,4267,1004,94,162,5533,1800,1850,444,40,4127,949,93,213,5386,74,16,13,0,98,162,12,18,281,9,5,3,0,14,17,0,3,36,79,18,18,0,116,175,8,20,314,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506051141,1129,1501,354,24,3003,527,54,149,3730,17,16,7,0,44,13,6,3,67,3,4,0,0,3,0,0,0,4,25,22,7,0,50,17,6,4,79,7,0,0,0,11,45,0,0,56,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,..,0,0,0,0,0,5,0,0,5,12,0,0,0,10,57,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158,1523,362,24,3069,602,56,154,3880,1133,1485,347,23,2996,543,50,139,3728,18,7,9,0,32,63,0,4,106,0,0,0,0,0,0,0,0,0,18,7,9,0,37,66,0,4,110,4,0,0,0,4,35,0,0,45,0,0,0,0,0,0,0,0,0,0,0
506061142,756,1157,284,25,2218,285,65,65,2638,0,0,0,0,0,9,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,21,5,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,6,0,0,0,3,0,0,0,3,3,0,4,0,8,0,0,0,11,0,0,0,0,0,4,0,0,4,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,5,0,0,0,0,0,0,0,0,0,761,1162,289,27,2236,302,66,70,2672,1399,2288,548,45,4281,631,98,228,5233,17,10,13,3,43,32,3,5,83,0,0,0,0,0,0,0,0,0,19,10,13,3,44,32,3,5,84,0,3,0,0,3,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0
506061143,536,838,148,12,1539,201,25,76,1840,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,4,4,0,0,6,4,0,0,13,0,0,0,0,3,0,0,0,3,543,843,148,12,1546,210,25,74,1860,607,911,154,16,1687,203,40,102,2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506061144,456,471,101,6,1040,214,19,48,1313,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,0,8,12,0,0,0,0,0,0,0,0,0,464,481,101,6,1046,213,19,54,1334,480,493,109,13,1092,224,27,111,1447,4,0,6,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,6,0,3,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0
