SA2_CODE_2021,C16_2500_2999_R650more,C16_2500_2999_R_NS,C16_2500_2999_R_Tot,C16_3000_3999_R1_74,C16_3000_3999_R75_99,C16_3000_3999_R100_149,C16_3000_3999_R150_199,C16_3000_3999_R200_224,C16_3000_3999_R225_274,C16_3000_3999_R275_349,C16_3000_3999_R350_449,C16_3000_3999_R450_549,C16_3000_3999_R550_649,C16_3000_3999_R650more,C16_3000_3999_R_NS,C16_3000_3999_R_Tot,C16_4000more_R1_74,C16_4000more_R75_99,C16_4000more_R100_149,C16_4000more_R150_199,C16_4000more_R200_224,C16_4000more_R225_274,C16_4000more_R275_349,C16_4000more_R350_449,C16_4000more_R450_549,C16_4000more_R550_649,C16_4000more_R650more,C16_4000more_R_NS,C16_4000more_R_Tot,C16_PI_S_R1_74,C16_PI_S_R75_99,C16_PI_S_R100_149,C16_PI_S_R150_199,C16_PI_S_R200_224,C16_PI_S_R225_274,C16_PI_S_R275_349,C16_PI_S_R350_449,C16_PI_S_R450_549,C16_PI_S_R550_649,C16_PI_S_R650more,C16_PI_S_R_NS,C16_PI_S_R_Tot,C16_AI_NS_R1_74,C16_AI_NS_R75_99,C16_AI_NS_R100_149,C16_AI_NS_R150_199,C16_AI_NS_R200_224,C16_AI_NS_R225_274,C16_AI_NS_R275_349,C16_AI_NS_R350_449,C16_AI_NS_R450_549,C16_AI_NS_R550_649,C16_AI_NS_R650more,C16_AI_NS_R_NS,C16_AI_NS_R_Tot,C16_Tot_R1_74,C16_Tot_R75_99,C16_Tot_R100_149,C16_Tot_R150_199,C16_Tot_R200_224,C16_Tot_R225_274,C16_Tot_R275_349,C16_Tot_R350_449,C16_Tot_R450_549,C16_Tot_R550_649,C16_Tot_R650more,C16_Tot_R_NS,C16_Tot_R_Tot,C21_Neg_Ni_inc_R1_74,C21_Neg_Ni_inc_R75_99,C21_Neg_Ni_inc_R100_149,C21_Neg_Ni_inc_R150_199,C21_Neg_Ni_inc_R200_224,C21_Neg_Ni_inc_R225_274,C21_Neg_Ni_inc_R275_349,C21_Neg_Ni_inc_R350_449,C21_Neg_Ni_inc_R450_549,C21_Neg_Ni_inc_R550_649,C21_Neg_Ni_inc_R650more,C21_Neg_Ni_inc_R_NS,C21_Neg_Ni_inc_R_Tot,C21_1_149_R1_74,C21_1_149_R75_99,C21_1_149_R100_149,C21_1_149_R150_149,C21_1_149_R200_224,C21_1_149_R225_274,C21_1_149_R275_349,C21_1_149_R350_449,C21_1_149_R450_549,C21_1_149_R550_649,C21_1_149_R650more,C21_1_149_R_NS,C21_1_149_R_Tot,C21_150_299_R1_74,C21_150_299_R75_99,C21_150_299_R100_149,C21_150_299_R150_199,C21_150_299_R150_224,C21_150_299_R225_274,C21_150_299_R275_349,C21_150_299_R350_449,C21_150_299_R450_549,C21_150_299_R550_649,C21_150_299_R650more,C21_150_299_R_NS,C21_150_299_R_Tot,C21_300_399_R1_74,C21_300_399_R75_99,C21_300_399_R100_149,C21_300_399_R150_199,C21_300_399_R200_224,C21_300_399_R225_274,C21_300_399_R275_349,C21_300_399_R350_449,C21_300_399_R450_549,C21_300_399_R550_649,C21_300_399_R650more,C21_300_399_R_NS,C21_300_399_R_Tot,C21_400_499_R1_74,C21_400_499_R75_99,C21_400_499_R100_149,C21_400_499_R150_199,C21_400_499_R200_224,C21_400_499_R225_274,C21_400_499_R275_349,C21_400_499_R350_449,C21_400_499_R450_549,C21_400_499_R550_649,C21_400_499_R650more,C21_400_499_R_NS,C21_400_499_R_Tot,C21_500_649_R1_74,C21_500_649_R75_99,C21_500_649_R100_149,C21_500_649_R150_199,C21_500_649_R200_224,C21_500_649_R225_274,C21_500_649_R275_349,C21_500_649_R350_449,C21_500_649_R450_549,C21_500_649_R550_649,C21_500_649_R650more,C21_500_649_R_NS,C21_500_649_R_Tot,C21_650_799_R1_74,C21_650_799_R75_99,C21_650_799_R100_149,C21_650_799_R150_199,C21_650_799_R200_224,C21_650_799_R225_274,C21_650_799_R275_349,C21_650_799_R350_449,C21_650_799_R450_549,C21_650_799_R550_649,C21_650_799_R650more,C21_650_799_R_NS,C21_650_799_R_Tot,C21_800_999_R1_74,C21_800_999_R75_99,C21_800_999_R100_149,C21_800_999_R150_199,C21_800_999_R200_224,C21_800_999_R225_274,C21_800_999_R275_349,C21_800_999_R350_449,C21_800_999_R450_549,C21_800_999_R550_649,C21_800_999_R650more,C21_800_999_R_NS,C21_800_999_R_Tot,C21_1000_1249_R1_74,C21_1000_1249_R75_99,C21_1000_1249_R100_149,C21_1000_1249_R150_199,C21_1000_1249_R200_224,C21_1000_1249_R225_274,C21_1000_1249_R275_349,C21_1000_1249_R350_449,C21_1000_1249_R450_549,C21_1000_1249_R550_649,C21_1000_1249_R650more,C21_1000_1249_R_NS,C21_1000_1249_R_Tot,C21_1250_1499_R1_74,C21_1250_1499_R75_99,C21_1250_1499_R100_149,C21_1250_1499_R150_199,C21_1250_1499_R200_224,C21_1250_1499_R225_274,C21_1250_1499_R275_349,C21_1250_1499_R350_449,C21_1250_1499_R450_549,C21_1250_1499_R550_649,C21_1250_1499_R650more,C21_1250_1499_R_NS,C21_1250_1499_R_Tot,C21_1500_1999_R1_74,C21_1500_1999_R75_99
507041177,0,0,76,0,0,0,0,0,0,7,28,19,16,18,0,94,0,0,0,0,0,0,0,11,13,11,20,0,58,0,0,0,3,3,3,13,40,26,10,10,0,108,0,0,8,0,0,0,10,7,0,0,0,8,34,14,23,131,61,67,65,192,497,226,88,73,41,1473,0,0,5,0,0,0,0,5,3,0,0,5,26,0,0,3,0,0,0,0,0,3,0,0,0,13,4,3,13,4,0,6,4,0,0,0,0,3,35,3,0,22,7,8,0,12,10,0,0,0,0,60,0,0,41,19,10,8,15,16,3,0,0,3,112,0,0,12,10,0,6,38,22,5,0,3,0,100,0,0,7,6,9,10,24,21,0,0,0,3,79,0,0,6,3,13,10,24,23,6,0,0,0,84,0,0,0,9,11,10,34,58,8,5,0,0,130,0,0,0,3,8,7,28,50,16,0,3,4,121,0,0
507041178,11,0,62,0,0,0,3,0,0,6,24,37,26,40,0,137,0,0,0,3,0,0,0,15,24,15,42,0,96,0,0,0,0,0,0,6,34,31,17,24,0,117,0,0,5,3,0,3,0,4,0,3,3,3,29,7,10,73,58,26,50,131,343,252,128,174,25,1278,0,0,0,0,0,3,4,4,4,6,0,4,27,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,4,0,0,0,4,0,4,0,0,16,0,0,16,3,0,3,8,7,3,0,0,5,42,0,3,21,9,5,6,6,10,5,0,0,0,58,0,0,10,10,5,3,12,20,0,0,0,0,71,0,0,0,12,5,3,19,26,10,3,0,0,71,0,0,3,0,3,9,16,18,12,6,0,0,73,0,0,0,0,4,7,22,29,15,4,5,4,97,0,0,0,3,5,10,17,36,18,5,4,5,105,0,0
507041179,0,0,38,0,0,0,0,0,0,0,9,14,12,3,0,47,0,0,0,0,0,0,0,4,13,0,5,0,32,0,0,0,0,0,0,0,14,15,4,0,3,38,0,0,0,0,0,0,0,3,3,0,0,0,7,0,10,30,13,0,9,26,162,167,42,13,18,491,0,0,0,0,0,0,5,6,3,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,0,0,0,3,5,0,0,0,0,22,0,0,0,0,0,0,11,4,0,0,0,5,21,0,0,0,0,0,0,5,3,4,0,0,0,18,0,0,0,0,0,0,0,8,0,0,0,0,20,0,0,0,0,0,0,7,17,5,0,0,0,28,0,0,0,0,0,0,7,13,10,6,0,0,38,0,0
507041180,0,0,43,0,0,0,0,0,0,0,6,20,12,3,0,40,0,0,0,0,0,0,0,6,17,16,3,3,42,0,0,0,0,0,0,4,4,14,16,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,9,11,8,26,121,171,71,16,12,453,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,7,0,0,3,0,0,0,0,13,0,0,0,5,0,0,0,9,0,0,0,0,16,0,0,0,0,0,0,0,9,0,0,0,0,18,0,0,0,0,0,0,3,11,5,0,0,3,33,0,0,0,0,0,0,5,15,3,4,0,0,32,0,0
507041181,9,5,77,0,0,0,0,0,6,6,20,21,21,36,9,117,0,0,0,0,0,0,3,8,21,17,44,0,90,0,0,0,3,0,7,7,32,24,20,21,0,110,0,0,0,0,0,3,0,0,0,0,0,4,12,5,3,31,27,27,61,120,342,218,110,129,28,1108,0,0,0,0,0,0,0,4,3,0,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,8,5,4,4,0,0,35,0,3,8,0,3,3,11,6,3,0,0,6,45,0,0,0,4,0,5,8,8,6,0,0,0,32,0,0,0,6,0,8,13,10,9,0,3,0,49,0,0,0,3,4,7,13,21,7,3,0,0,59,0,0,0,0,3,6,6,27,8,4,6,0,65,0,0,0,4,0,0,9,33,16,0,0,5,70,0,0
507041182,9,0,74,0,0,0,0,0,0,0,21,23,17,3,0,62,0,0,0,3,0,0,0,0,20,10,7,5,50,0,0,0,0,0,0,4,21,32,10,3,6,79,0,0,0,0,0,0,0,9,0,0,0,0,15,5,7,29,33,6,19,92,279,219,89,31,24,828,0,0,0,3,0,0,4,4,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,4,0,0,0,5,0,0,0,0,0,14,0,0,0,0,0,0,4,4,0,0,0,0,19,0,0,5,0,0,0,3,0,0,0,0,0,21,0,0,3,6,0,4,8,4,3,0,0,0,29,0,0,4,0,0,3,14,18,3,0,0,4,49,0,0,4,4,0,5,18,15,12,4,0,3,62,0,0,4,0,6,4,10,26,8,5,3,0,68,0,0,0,3,0,4,20,21,8,7,3,0,66,0,0
507041183,0,0,30,0,0,0,0,0,0,4,15,4,0,0,0,27,0,0,0,0,0,0,0,5,7,0,0,0,14,0,0,3,6,3,0,7,16,7,0,0,0,43,0,0,13,0,5,0,0,0,0,0,0,8,30,22,19,166,70,28,24,77,157,67,18,7,31,683,0,0,0,8,0,0,0,0,0,0,0,4,16,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,13,5,0,0,0,0,0,0,0,3,22,3,4,34,5,4,0,9,0,0,0,0,3,62,0,0,76,10,3,4,5,6,0,0,0,4,105,0,0,18,8,4,7,19,6,0,0,0,0,68,0,0,7,16,5,10,4,8,0,0,0,0,54,0,0,3,8,0,10,11,15,4,0,0,0,55,0,0,5,6,0,6,5,16,0,0,0,0,35,0,0,4,3,4,5,7,17,0,0,0,0,42,0,0
507041184,8,0,17,0,0,0,0,0,0,0,5,3,10,3,5,19,0,0,0,0,0,0,0,0,4,10,9,0,28,0,0,0,0,0,0,0,0,9,11,7,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,14,39,52,40,11,176,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,5,0,0,0,0,0,4,4,0,3,12,0,0,0,0,0,0,0,3,3,4,0,0,18,0,0
507051186,0,0,24,0,0,0,0,0,0,8,3,0,0,0,0,10,0,0,0,0,0,0,6,7,3,0,0,0,10,0,0,0,0,3,3,30,29,3,0,0,0,77,0,0,10,0,0,0,4,6,0,0,0,4,24,4,5,49,62,41,67,320,215,10,0,0,30,806,0,0,0,0,0,7,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,5,0,0,0,0,0,22,0,4,3,14,4,4,8,0,0,0,0,0,39,0,0,18,5,6,5,26,6,0,0,0,4,67,0,0,5,13,4,21,27,0,0,0,0,0,71,0,0,5,5,6,12,34,4,0,0,0,0,71,0,0,8,3,12,22,27,8,0,0,0,3,81,0,0,0,3,0,17,32,11,0,0,0,0,79,0,0,0,0,3,10,25,15,0,0,0,4,63,0,0
507051187,0,3,57,0,0,0,0,0,6,0,38,0,4,0,0,46,0,0,0,0,0,0,0,11,9,0,0,0,22,0,0,0,0,0,15,12,80,19,3,0,5,139,0,0,0,0,0,0,0,4,3,0,0,3,8,0,6,27,34,27,58,155,569,93,15,5,31,1004,0,0,0,0,0,0,0,6,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,8,3,0,0,0,0,17,0,0,3,0,3,4,8,5,0,0,0,4,24,0,0,14,6,0,3,6,6,0,0,0,0,34,0,0,5,0,0,5,24,21,0,0,0,0,60,0,0,4,0,4,7,23,25,0,0,0,0,63,0,0,0,0,0,0,37,29,0,0,0,0,81,0,0,3,0,0,5,33,30,5,0,0,0,78,0,0,0,9,0,9,25,37,5,0,4,4,91,0,0
507051188,4,0,64,0,0,0,0,3,14,18,37,10,0,0,0,84,0,0,0,0,0,0,5,16,12,0,4,0,43,0,0,10,4,3,28,39,58,18,12,0,8,176,0,5,7,9,0,17,5,7,0,0,4,13,63,16,27,125,137,93,398,618,574,92,26,20,71,2200,0,0,6,0,5,4,17,4,0,0,0,0,40,0,0,3,0,0,3,3,0,0,0,0,0,18,0,3,7,5,5,12,8,4,0,0,0,4,45,0,7,24,16,18,39,16,14,0,0,0,4,145,5,6,48,32,25,42,32,14,0,0,0,4,199,0,0,19,41,32,99,71,30,3,0,0,3,297,0,0,5,22,17,50,61,13,3,4,6,7,180,0,0,8,12,19,66,79,32,4,0,0,0,224,0,0,4,5,22,42,83,52,7,0,5,3,219,0,5,3,9,14,27,82,60,3,0,0,4,203,0,0
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,0,0,39,0,0,0,0,0,0,4,18,6,0,0,0,35,0,0,0,0,0,4,0,9,0,0,4,0,15,0,0,0,0,8,14,17,40,15,3,0,0,100,0,0,4,0,0,3,10,0,0,0,0,10,33,14,9,62,35,67,205,359,360,53,7,7,30,1200,0,0,4,0,4,0,5,0,4,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,0,8,5,4,0,3,3,10,5,0,0,0,0,0,36,0,7,7,10,3,16,12,6,0,0,0,3,65,0,0,33,10,11,25,16,9,0,0,0,8,106,0,4,3,10,19,37,32,11,0,0,0,0,113,3,0,4,4,12,25,37,13,0,0,0,0,89,0,0,3,6,6,19,44,13,4,0,0,9,106,0,0,0,7,6,27,47,18,0,0,0,3,107,0,0,0,3,9,19,17,24,0,6,0,4,85,3,0
507051191,6,0,81,0,0,0,0,0,6,7,39,20,7,3,0,81,0,0,0,0,0,0,0,17,14,12,6,0,50,0,0,0,0,5,10,18,77,39,6,0,8,163,0,0,0,0,0,0,0,5,3,0,0,4,13,3,0,6,14,10,71,207,682,210,40,19,27,1296,0,0,0,0,0,0,0,12,0,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,0,6,0,3,0,0,4,0,0,4,0,0,0,0,10,0,0,0,4,0,3,9,10,0,0,0,9,29,0,0,5,0,8,5,15,21,0,0,0,0,51,0,0,0,4,6,10,31,22,4,0,0,6,82,0,0,0,0,0,5,30,49,0,0,0,0,92,0,0,5,3,6,4,35,37,6,0,0,0,99,0,0,0,0,3,3,34,56,7,4,0,0,112,0,0,0,0,6,8,45,45,7,4,0,0,113,0,0
507051192,0,0,43,0,0,0,0,0,3,6,21,8,0,0,0,40,0,0,0,0,0,0,4,13,0,0,0,0,18,0,0,0,3,0,14,19,55,17,0,4,0,107,0,0,0,0,0,0,0,4,0,0,0,0,11,11,10,46,54,23,87,274,445,53,0,8,20,1030,0,0,0,0,0,0,5,3,0,0,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,4,0,0,0,10,3,0,0,0,0,17,0,4,9,7,0,7,4,4,0,0,0,0,35,0,0,13,12,4,6,11,7,0,0,0,0,54,0,0,4,5,4,14,47,14,0,0,0,0,88,0,0,3,14,5,14,37,12,0,0,0,0,91,0,0,0,3,6,13,39,20,0,0,0,0,83,0,0,5,0,4,14,40,21,0,0,0,5,86,0,0,0,0,0,6,38,36,3,0,0,5,92,0,0
507051193,0,0,33,0,0,0,0,0,0,4,11,3,4,0,0,31,0,0,0,0,0,0,0,5,4,0,0,0,10,0,0,3,0,3,0,14,39,4,0,0,3,75,0,0,3,3,0,0,0,5,0,0,0,6,21,0,10,62,56,28,46,313,389,35,9,9,35,989,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,16,0,0,14,10,4,0,9,6,0,0,0,0,43,0,0,17,18,3,8,13,3,0,0,0,7,71,0,5,7,13,5,23,30,9,0,0,0,6,92,0,0,3,11,10,13,40,13,0,0,0,5,91,0,0,0,0,0,20,45,26,0,0,0,0,95,0,0,0,0,4,14,39,31,0,0,0,11,101,0,0,0,0,0,6,43,27,3,0,0,5,88,0,0
507051312,0,0,40,0,0,0,0,0,0,0,39,11,0,0,0,54,0,0,0,0,0,5,0,19,6,0,0,0,23,0,0,0,0,3,12,13,47,11,4,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,21,19,45,98,403,69,8,11,12,686,0,0,0,0,0,4,6,4,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,4,0,0,0,13,0,0,0,0,18,0,0,3,3,7,5,4,8,0,0,0,3,34,0,0,0,4,4,4,27,14,4,0,0,0,59,0,0,0,4,0,8,17,13,6,0,0,0,51,0,0,0,0,0,7,17,18,3,0,0,3,49,0,0,0,0,0,0,30,29,3,0,0,0,72,0,0,0,4,7,8,31,36,0,0,0,0,96,0,0
507051313,0,0,102,0,0,3,0,4,5,3,62,35,3,0,0,120,0,0,0,0,0,0,0,30,14,3,0,0,53,0,0,4,4,3,15,12,125,52,4,0,5,222,0,0,0,0,0,0,0,12,0,0,0,3,13,0,3,11,23,16,63,202,990,234,20,17,34,1615,0,0,0,0,0,0,4,13,4,0,0,6,29,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,4,5,0,0,0,0,13,0,0,0,3,0,0,3,11,0,0,0,0,21,0,0,0,3,3,3,12,14,4,0,0,0,40,0,0,0,13,6,6,22,32,9,0,0,0,88,0,0,0,9,3,3,31,40,4,0,0,0,102,0,0,3,5,4,0,51,57,8,5,0,0,137,0,0,3,4,4,5,46,67,5,0,0,0,130,0,0,0,0,0,13,35,75,10,0,0,3,136,0,0
507051314,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,14,36,6,0,3,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,9,3,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,15,0,0
509011225,3,0,72,0,0,0,3,0,6,25,26,11,0,0,0,74,0,0,0,0,0,0,5,14,0,0,0,0,23,0,0,5,4,0,7,36,36,3,0,0,0,104,0,0,8,0,3,4,12,5,0,0,0,9,54,22,50,168,196,111,277,611,408,53,9,16,60,1964,0,0,0,0,0,0,10,7,0,0,0,10,34,0,0,0,5,0,0,5,0,0,0,0,0,13,0,3,10,8,0,6,9,4,0,0,0,3,44,7,0,24,17,11,8,15,8,0,0,0,5,93,5,3,47,28,12,21,29,14,0,0,0,5,168,0,0,26,49,12,41,53,29,3,0,0,10,222,0,0,9,19,10,26,50,24,4,0,0,0,150,0,0,7,10,6,31,65,26,3,0,0,6,149,0,0,8,5,8,37,83,38,0,0,3,6,195,0,0,4,3,9,24,72,53,8,0,0,3,180,0,0
509011226,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,25,24,14,33,21,13,6,0,0,18,167,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,3,0,5,0,0,4,0,0,0,0,11,0,0,5,0,0,0,4,3,0,0,0,0,19,0,0,6,6,0,0,0,3,0,0,0,0,18,0,0,0,0,7,4,4,3,0,0,0,3,17,0,0,4,0,3,0,3,0,0,0,0,6,17,0,0
509011227,0,0,19,0,0,0,0,0,0,0,4,3,0,0,0,11,0,0,0,0,0,0,0,3,8,0,0,0,9,0,0,0,3,0,4,5,14,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,20,24,22,38,106,125,16,0,0,10,364,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,6,3,0,0,0,0,0,0,0,20,0,0,5,5,4,0,8,3,4,0,0,0,26,0,0,7,3,0,5,8,8,0,0,0,0,39,0,0,0,3,3,3,12,5,0,0,0,0,28,0,0,0,0,0,5,11,10,0,0,0,0,28,0,0,0,0,3,3,7,11,0,0,0,0,28,0,0
509011228,0,0,16,0,0,0,0,4,7,4,4,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,4,3,14,0,0,0,8,0,4,12,12,0,0,3,3,46,0,0,0,0,3,0,0,0,0,0,0,0,9,8,12,55,64,38,64,156,90,7,5,8,22,528,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,7,0,0,0,0,0,15,0,0,7,5,5,0,4,6,0,0,0,0,28,0,0,17,10,4,3,5,9,0,0,0,0,46,0,0,3,8,0,7,16,4,0,0,0,0,46,0,0,4,6,3,6,22,0,0,0,0,0,44,0,0,0,0,0,4,12,4,0,0,0,0,32,0,0,3,7,4,0,19,16,0,0,0,0,55,0,0,0,4,0,6,13,9,0,0,0,0,39,0,0
509011229,0,0,14,0,0,3,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,4,0,0,0,0,0,0,0,17,0,0,0,0,5,0,0,0,0,0,0,0,6,16,15,59,57,36,20,9,0,3,0,4,26,245,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,5,0,0,0,0,0,0,0,0,10,0,0,8,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,3,0,0,0,0,0,0,7,0,4,0,7,0,5,0,0,0,0,0,0,15,0,0,0,4,0,0,0,3,0,0,0,6,18,5,4,6,4,4,7,0,0,0,0,0,4,37,4,0,6,4,6,5,0,0,0,0,0,9,30,0,0
509011230,0,0,13,0,0,0,8,0,0,3,0,0,0,0,0,16,6,0,0,0,0,0,3,0,0,0,0,0,12,0,0,9,9,5,4,8,0,0,0,0,3,40,3,0,4,0,0,0,0,0,0,0,0,3,16,23,17,95,107,47,76,48,24,0,0,4,31,462,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,9,14,0,3,3,0,0,0,0,0,34,5,0,12,9,5,6,5,0,0,0,0,0,43,0,0,12,22,3,5,0,0,0,0,0,0,46,0,0,12,12,4,9,6,0,0,0,0,0,43,0,0,9,8,4,11,6,0,0,0,0,8,32,0,0,6,13,9,0,3,0,0,0,0,0,34,0,0
509011231,0,0,10,0,0,0,3,4,0,0,0,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,10,0,0,0,0,4,5,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,8,18,17,82,78,34,38,12,7,0,0,0,29,317,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,10,0,0,4,5,0,0,0,0,0,0,0,0,13,0,0,12,5,7,3,0,0,0,0,0,5,29,0,0,0,5,4,6,0,5,0,0,0,0,25,0,4,4,10,5,0,3,3,0,0,0,0,29,0,0,3,10,7,0,7,0,0,0,0,3,31,0,0,3,13,4,0,3,0,0,0,0,3,32,0,0,7,4,8,0,0,0,0,0,0,3,25,0,0
509011232,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,4,0,0,0,0,15,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,9,20,42,17,46,43,11,0,3,0,192,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,9,0,0,0,3,12,0,3,0,0,0,0,0,13,0,0,0,0,7,0,3,0,0,0,0,0,16,0,0,0,0,3,4,0,0,0,0,0,0,11,0,0,0,0,4,6,5,3,0,0,0,0,22,0,0,0,0,4,3,3,0,0,0,0,0,17,0,0,0,0,0,5,4,3,0,0,0,0,15,0,0
509011233,0,0,36,0,0,5,0,4,0,4,4,0,0,0,0,24,0,0,0,6,3,0,0,6,0,0,0,0,13,0,0,0,10,4,12,14,13,3,0,0,3,66,0,0,9,4,0,5,0,0,0,0,0,11,31,17,20,114,100,74,141,260,175,27,0,0,35,986,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,4,0,0,3,0,3,0,0,0,7,20,3,4,28,12,6,5,5,0,0,0,0,6,65,0,0,49,12,14,12,19,5,0,0,0,4,116,0,0,9,12,11,13,20,11,0,0,0,4,79,0,0,3,19,7,13,28,8,0,0,0,0,85,0,0,3,11,8,23,30,14,5,0,0,3,90,0,0,4,0,10,11,25,30,3,0,0,0,77,0,0,0,7,3,12,36,21,0,0,0,0,83,0,0
