SA2_CODE_2021,C16_Rel_NS_0_14,C16_Rel_NS_15_24,C16_Rel_NS_25_34,C16_Rel_NS_35_44,C16_Rel_NS_45_54,C16_Rel_NS_55_64,C16_Rel_NS_65_74,C16_Rel_NS_75_84,C16_Rel_NS_85ov,C16_Rel_NS_Tot,C16_Tot_0_14,C16_Tot_15_24,C16_Tot_25_34,C16_Tot_35_44,C16_Tot_45_54,C16_Tot_55_64,C16_Tot_65_74,C16_Tot_75_84,C16_Tot_85ov,C16_Tot_Tot,C21_Buddhism_0_14,C21_Buddhism_15_24,C21_Buddhism_25_34,C21_Buddhism_35_44,C21_Buddhism_45_54,C21_Buddhism_55_64,C21_Buddhism_65_74,C21_Buddhism_75_84,C21_Buddhism_85ov,C21_Buddhism_Tot,C21_Christ_Angli_0_14,C21_Christ_Angl_15_24,C21_Christ_Angl_25_34,C21_Christ_Angl_35_44,C21_Christ_Angl_45_54,C21_Christ_Angl_55_64,C21_Christ_Angl_65_74,C21_Christ_Angl_75_84,C21_Christ_Anglic_85ov,C21_Christ_Anglic_Tot,C21_Chr_Ass_Apo_0_14,C21_Chr_Ass_Apo_15_24,C21_Chr_Ass_Apo_25_34,C21_Chr_Ass_Apo_35_44,C21_Chr_Ass_Apo_45_54,C21_Chr_Ass_Apo_55_64,C21_Chr_Ass_Apo_65_74,C21_Chr_Ass_Apo_75_84,C21_Chr_Ass_Apo_85ov,C21_Chr_Ass_Apo_Tot,C21_Chr_Bapt_0_14,C21_Chr_Bapt_15_24,C21_Chr_Bapt_25_34,C21_Chr_Bapt_35_44,C21_Chr_Bapt_45_54,C21_Chr_Bapt_55_64,C21_Chr_Bapt_65_74,C21_Chr_Bapt_75_84,C21_Chr_Bapt_85ov,C21_Chr_Bapt_Tot,C21_Chr_Breth_0_14,C21_Chr_Bret_15_24,C21_Chr_Bret_25_34,C21_Chr_Bret_35_44,C21_Chr_Bret_45_54,C21_Chr_Bret_55_64,C21_Chr_Bret_65_74,C21_Chr_Bret_75_84,C21_Chr_Breth_85ov,C21_Chr_Bret_Tot,C21_Chr_Cath_0_14,C21_Chr_Cath_15_24,C21_Chr_Cath_25_34,C21_Chr_Cath_35_44,C21_Chr_Cath_45_54,C21_Chr_Cath_55_64,C21_Chr_Cath_65_74,C21_Chr_Cath_75_84,C21_Chr_Catho_85ov,C21_Chr_Catho_Tot,C21_C_Chur_Christ_0_14,C21_C_Chur_Christ_15_24,C21_C_Chur_Christ_25_34,C21_C_Chur_Christ_35_44,C21_C_Chur_Christ_45_54,C21_C_Chur_Christ_55_64,C21_C_Chur_Christ_65_74,C21_C_Chur_Christ_75_84,C21_C_Chur_Christ_85ov,C21_C_Chur_Christ_Tot,C21_C_East_Ortho_0_14,C21_C_East_Ortho_15_24,C21_C_East_Ortho_25_34,C21_C_East_Ortho_35_44,C21_C_East_Ortho_45_54,C21_C_East_Ortho_55_64,C21_C_East_Ortho_65_74,C21_C_East_Ortho_75_84,C21_C_East_Ortho_85ov,C21_C_East_Ortho_Tot,C21_C_Jeh_Wit_0_14,C21_C_Jeh_Wit_15_24,C21_C_Jeh_Wit_25_34,C21_C_Jeh_Wit_35_44,C21_C_Jeh_Wit_45_54,C21_C_Jeh_Wit_55_64,C21_C_Jeh_Wit_65_74,C21_C_Jeh_Wit_75_84,C21_C_Jeh_Wit_85ov,C21_C_Jeh_Wit_Tot,C21_C_La_Da_Sai_0_14,C21_C_La_Da_Sa_15_24,C21_C_La_Da_Sa_25_34,C21_C_La_Da_Sa_35_44,C21_C_La_Da_Sa_45_54,C21_C_La_Da_Sa_55_64,C21_C_La_Da_Sa_65_74,C21_C_La_Da_Sa_75_84,C21_C_Lat_Da_Sa_85ov,C21_C_Lat_Da_Sa_Tot,C21_C_Luthe_0_14,C21_C_Luthe_15_24,C21_C_Luthe_25_34,C21_C_Luthe_35_44,C21_C_Luthe_45_54,C21_C_Luthe_55_64,C21_C_Luthe_65_74,C21_C_Luthe_75_84,C21_C_Luthe_85ov,C21_C_Luthe_Tot,C21_C_Ori_Orth_0_14,C21_C_Ori_Orth_15_24,C21_C_Ori_Orth_25_34,C21_C_Ori_Orth_35_44,C21_C_Ori_Orth_45_54,C21_C_Ori_Orth_55_64,C21_C_Ori_Orth_65_74,C21_C_Ori_Orth_75_84,C21_C_Ori_Orth_85ov,C21_C_Ori_Ort_Tot,C21_C_Oth_Pro_0_14,C21_C_Oth_Pro_15_24,C21_C_Oth_Pro_25_34,C21_C_Oth_Pro_35_44,C21_C_Oth_Pro_45_54,C21_C_Oth_Pro_55_64,C21_C_Oth_Pro_65_74,C21_C_Oth_Pro_75_84,C21_C_Oth_Pro_85ov,C21_C_Oth_Pro_Tot,C21_C_Pent_0_14,C21_C_Pent_15_24,C21_C_Pent_25_34,C21_C_Pent_35_44,C21_C_Pent_45_54,C21_C_Pent_55_64,C21_C_Pent_65_74,C21_C_Pent_75_84,C21_C_Pent_85ov,C21_C_Pent_Tot,C21_C_Pres_Ref_0_14,C21_C_Pres_Ref_15_24,C21_C_Pres_Ref_25_34,C21_C_Pres_Ref_35_44,C21_C_Pres_Ref_45_54,C21_C_Pres_Ref_55_64,C21_C_Pres_Ref_65_74,C21_C_Pres_Ref_75_84,C21_C_Pres_Ref_85ov,C21_C_Pres_Ref_Tot,C21_C_Sal_Army_0_14,C21_C_Sal_Army_15_24,C21_C_Sal_Army_25_34,C21_C_Sal_Army_35_44,C21_C_Sal_Army_45_54,C21_C_Sal_Army_55_64,C21_C_Sal_Army_65_74,C21_C_Sal_Army_75_84,C21_C_Sal_Army_85ov,C21_C_Sal_Army_Tot,C21_C_Sev_day_Adv_0_14,C21_C_Sev_day_Adv_15_24,C21_C_Sev_day_Adv_25_34,C21_C_Sev_day_Adv_35_44,C21_C_Sev_day_Adv_45_54,C21_C_Sev_day_Adv_55_64,C21_C_Sev_day_Adv_65_74,C21_C_Sev_day_Adv_75_84,C21_C_Sev_day_Adv_85ov,C21_C_Sev_day_Adv_Tot,C21_Chr_Unit_Ch_0_14,C21_Chr_Unit_Ch_15_24,C21_Chr_Unit_Ch_25_34,C21_Chr_Unit_Ch_35_44,C21_Chr_Unit_Ch_45_54,C21_Chr_Unit_Ch_55_64,C21_Chr_Unit_Ch_65_74,C21_Chr_Unit_Ch_75_84,C21_Chr_Unit_Ch_85ov,C21_Chr_Unit_Ch_Tot
506031125,124,96,79,80,123,77,48,31,6,671,1891,1661,1102,1299,1710,1297,754,230,53,9997,89,70,60,90,93,100,79,24,4,606,68,84,34,56,152,227,153,94,29,894,0,0,0,0,0,0,0,0,0,0,24,32,16,18,31,24,21,17,0,178,7,9,10,10,3,0,0,4,0,41,314,312,165,204,310,380,233,78,23,2016,0,0,0,0,0,0,10,3,0,16,8,0,0,13,3,4,7,0,0,47,3,4,0,7,0,6,4,0,0,29,0,3,0,0,4,6,3,0,0,20,3,0,0,7,6,6,0,0,0,19,0,0,0,0,0,0,0,0,0,8,17,12,19,20,10,19,9,0,0,114,30,43,28,22,34,47,26,9,0,226,38,31,17,25,30,34,36,19,4,241,0,0,0,0,0,0,3,0,0,5,0,4,4,0,3,7,4,0,0,28,31,18,7,24,30,37,21,8,3,180
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,323,266,469,272,162,122,77,53,15,1757,3320,2736,4813,2637,1759,1327,833,451,183,18047,121,130,262,253,137,74,50,25,3,1067,36,50,56,72,93,135,141,81,37,701,0,0,0,0,0,0,0,0,0,0,58,39,62,52,31,24,21,12,3,293,0,0,0,0,0,0,0,0,0,0,625,468,552,542,491,413,339,172,52,3661,10,10,11,12,10,8,3,0,0,62,15,8,13,13,12,13,9,3,4,91,8,4,5,13,6,6,9,17,3,68,3,3,6,0,7,4,3,0,0,29,4,0,6,6,0,4,0,3,0,20,11,0,16,9,0,0,0,0,0,48,24,13,31,17,16,19,11,4,0,135,30,19,34,35,22,12,8,4,0,170,42,19,24,40,29,23,10,13,4,207,0,0,0,3,4,3,6,0,0,12,12,9,18,7,13,3,0,4,0,56,23,14,28,17,27,21,18,19,4,175
506031128,149,131,213,141,121,159,90,87,108,1196,2301,1636,2273,1813,1627,1846,1329,663,321,13806,104,80,118,134,114,119,121,53,12,845,42,48,46,76,124,235,292,225,75,1171,0,0,0,0,0,0,0,0,0,0,42,36,37,27,40,31,44,21,6,288,6,5,0,4,0,0,3,0,0,18,341,208,223,317,263,315,349,180,76,2274,7,3,3,9,6,4,0,0,0,34,16,6,3,11,10,14,12,5,0,79,7,0,10,11,10,12,8,7,0,71,4,3,4,4,0,0,0,4,0,23,3,4,5,0,3,5,6,9,3,38,6,3,4,9,6,4,0,0,0,27,15,16,21,16,13,15,22,8,3,123,31,17,16,37,16,16,15,8,3,162,54,25,24,39,30,52,42,34,8,294,0,0,0,0,3,6,4,0,0,13,0,5,3,0,3,0,6,5,0,23,27,7,10,25,20,49,53,26,11,227
506031129,163,134,73,95,135,107,78,90,105,984,2481,2011,1213,1698,2009,1558,1274,830,412,13485,162,157,88,168,196,132,86,37,6,1032,86,81,23,55,146,214,273,248,93,1217,0,0,0,0,0,0,0,0,0,0,70,60,21,32,67,56,60,36,11,414,13,12,12,7,3,5,0,0,0,53,394,308,125,257,335,344,311,258,126,2460,7,0,5,3,9,3,6,6,0,41,5,3,3,8,16,8,8,4,4,60,7,7,0,4,12,9,0,0,5,39,0,0,0,0,4,5,0,4,0,14,0,0,0,3,7,3,6,4,4,32,11,4,0,13,8,3,0,0,0,35,18,26,16,8,18,16,9,8,3,116,67,38,14,44,30,19,8,14,0,235,51,25,26,43,34,42,40,27,17,316,0,4,0,0,8,0,0,0,0,10,0,0,0,4,9,0,16,41,48,121,32,36,4,24,33,43,62,67,19,327
506031130,0,0,3,0,0,0,0,0,0,13,0,0,5,4,3,4,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,218,162,103,166,166,151,116,37,15,1136,3761,2786,1576,2695,2616,2296,1630,603,232,18187,212,157,106,213,227,139,125,44,10,1239,113,110,47,70,195,234,356,191,64,1378,0,0,0,0,0,0,0,0,0,0,79,63,22,68,62,56,50,13,9,422,13,6,5,6,9,0,8,0,0,42,596,409,164,354,481,391,404,198,49,3051,19,5,7,10,8,11,9,9,0,67,12,13,6,15,12,11,16,5,0,86,7,4,3,0,9,5,0,0,0,31,11,13,0,4,11,0,0,0,0,38,0,5,0,4,4,3,6,0,0,30,29,6,0,21,10,0,6,7,0,66,30,32,11,25,26,29,26,9,5,192,84,65,14,60,47,32,31,7,0,343,69,51,35,56,72,73,58,20,15,457,0,0,0,0,0,6,5,0,0,12,9,3,0,6,13,0,8,0,0,38,48,39,21,52,42,59,65,46,10,387
506041132,291,170,306,221,188,149,102,61,15,1514,3678,2573,3679,2737,2176,1816,1414,617,182,18875,145,93,148,222,145,93,98,29,3,989,83,77,80,97,171,213,252,149,54,1189,0,0,0,0,0,0,0,0,0,0,175,87,105,88,74,45,36,27,3,651,0,0,0,0,0,0,0,0,0,0,580,419,395,554,482,447,390,217,61,3551,11,0,12,12,5,0,3,4,0,40,15,11,12,19,17,8,12,7,0,105,10,8,16,15,13,10,16,5,4,102,5,13,8,7,5,3,4,0,0,50,3,4,4,0,5,4,3,3,0,30,21,21,18,12,13,12,0,0,0,101,43,25,23,28,23,18,16,9,0,188,66,32,37,46,38,24,16,8,0,263,40,27,29,46,40,28,36,28,3,281,0,0,0,3,0,7,7,6,0,22,19,9,0,15,15,6,11,5,0,81,18,10,17,20,23,21,42,18,3,175
506041133,322,467,546,516,305,118,67,49,52,2447,5006,3520,3600,3931,3281,1993,1111,474,153,23065,169,134,172,283,207,172,119,29,7,1297,101,124,65,125,286,269,264,187,77,1508,3,0,0,0,0,0,0,0,0,4,80,56,27,58,47,47,34,5,0,355,13,8,12,12,3,6,0,0,0,54,751,635,328,546,633,488,388,155,80,3994,10,5,3,3,9,4,4,0,0,38,9,8,11,15,20,15,11,5,4,97,4,7,0,0,13,7,6,4,3,46,7,7,3,7,3,6,5,3,0,38,7,8,0,4,9,7,3,0,5,50,17,4,4,12,4,3,0,0,0,58,22,16,24,29,23,28,29,6,4,196,78,84,46,51,72,72,24,5,0,442,52,31,28,55,56,47,47,31,12,344,0,0,0,4,3,0,3,3,5,22,8,12,3,10,9,4,4,7,6,61,39,32,15,36,43,40,46,42,13,304
506041134,451,267,357,302,253,257,165,130,64,2246,4161,2541,3241,2730,2336,2108,1629,1101,443,20285,67,27,64,102,84,43,41,8,3,441,106,71,82,140,257,342,389,373,164,1921,0,0,0,0,0,0,0,0,0,0,100,70,111,68,51,49,54,39,20,565,0,0,0,0,0,0,0,0,0,0,598,404,341,444,461,455,375,239,92,3405,12,7,0,6,8,8,4,4,0,56,15,9,11,8,10,15,7,0,0,81,12,10,7,12,21,14,19,7,4,117,7,15,10,13,18,8,12,3,0,87,8,3,5,4,3,5,7,8,0,43,14,5,3,4,4,3,0,0,0,37,14,15,10,5,10,24,21,22,11,125,61,26,35,27,40,43,37,19,9,296,34,17,18,12,31,38,41,44,17,248,3,0,6,0,3,7,14,14,11,60,30,15,15,13,13,16,7,8,0,107,23,7,11,23,25,39,56,47,18,251
506041135,325,136,204,237,157,123,67,26,9,1294,4712,2502,3094,3188,2464,1704,971,321,86,19041,98,68,88,126,126,48,55,13,0,613,157,127,66,165,279,319,294,141,27,1586,0,0,0,0,0,0,0,0,0,0,82,59,40,59,94,48,30,12,0,421,0,5,0,0,4,3,0,0,0,9,753,504,350,577,539,439,260,94,38,3550,7,5,3,10,8,9,17,0,0,49,9,11,3,13,9,10,10,0,0,58,0,6,3,6,9,0,3,0,0,38,4,7,3,3,4,8,3,5,0,29,0,4,0,6,4,3,6,0,0,29,13,14,12,12,14,3,4,5,0,73,29,20,16,30,21,18,9,14,3,158,169,78,67,97,69,50,31,7,3,568,32,32,19,25,56,46,32,7,4,265,0,0,0,3,3,9,5,3,0,16,25,15,8,14,13,11,7,0,0,95,29,21,9,34,34,30,52,27,0,235
506041136,249,170,191,167,155,148,101,56,33,1268,2662,1789,2183,1860,1622,1487,1099,655,292,13649,43,34,52,79,52,40,24,13,0,344,62,57,52,82,159,205,247,174,61,1104,0,0,0,0,0,0,0,0,0,0,93,52,54,74,56,36,33,19,8,425,0,0,0,0,0,0,0,0,0,0,529,355,267,408,423,294,319,184,66,2848,7,4,3,6,0,0,5,0,0,35,9,7,11,9,5,8,6,5,0,52,9,0,3,9,12,13,10,5,4,55,0,9,3,9,4,5,0,4,0,35,4,3,0,3,5,6,4,4,3,25,11,12,0,6,6,3,0,0,0,49,17,3,12,17,4,12,6,3,0,80,55,27,24,32,25,16,13,4,3,202,25,16,15,14,15,31,39,33,23,213,0,0,0,0,6,5,9,3,0,28,19,8,11,4,11,4,9,4,0,74,15,9,7,6,11,20,34,21,13,135
506041137,302,201,286,236,216,181,136,78,21,1654,4445,2991,3402,3144,3019,2881,2058,943,274,23152,99,80,146,157,124,157,123,32,14,944,138,112,71,161,279,428,531,306,89,2117,0,0,0,0,0,0,0,0,0,0,92,50,61,50,74,60,52,27,15,477,0,4,0,0,0,0,0,0,0,3,657,456,352,497,539,572,575,290,81,4030,9,11,8,4,15,10,17,5,0,82,27,15,5,15,16,6,27,5,0,123,12,7,12,17,9,15,16,15,0,102,9,3,4,17,9,9,8,6,0,65,4,6,3,0,10,6,15,11,3,56,4,6,9,3,9,6,9,4,0,46,21,16,15,23,24,32,27,20,3,180,64,43,35,37,51,48,35,14,3,326,46,25,22,31,34,70,56,48,13,335,5,0,0,0,5,0,5,4,3,23,21,10,11,13,14,8,14,7,0,100,28,19,20,32,39,59,67,43,16,316
506051138,266,181,259,250,188,161,127,64,58,1551,3906,2317,3034,2891,2296,1987,1337,677,219,18666,70,18,50,92,53,34,19,6,3,339,145,118,94,166,260,376,365,201,92,1819,0,0,0,0,0,0,0,0,0,0,52,45,32,42,48,35,35,21,11,325,3,3,3,6,4,0,0,0,0,20,647,383,363,508,493,391,382,150,53,3371,5,0,0,8,4,3,17,13,6,50,16,0,6,16,6,10,11,4,0,69,0,8,6,17,8,12,7,8,3,68,6,3,9,8,3,3,5,0,0,32,4,3,0,5,4,3,8,7,0,41,10,0,0,11,3,6,0,0,0,30,7,12,6,17,19,19,20,9,3,111,42,29,15,37,26,22,22,8,3,208,28,21,15,20,26,38,55,25,11,232,0,5,0,3,8,4,5,0,0,25,29,24,12,22,25,12,15,9,4,143,27,22,19,27,31,48,56,44,12,285
506051139,229,135,221,156,184,148,88,67,19,1260,2471,1544,1946,1719,1678,1333,979,519,131,12307,20,18,23,31,28,13,3,0,0,150,80,65,57,110,192,270,276,221,74,1335,0,0,0,0,0,0,0,0,0,0,18,12,11,21,18,15,25,16,8,147,13,5,3,5,0,0,3,0,0,34,393,299,249,306,329,252,213,130,43,2211,5,3,3,0,3,11,8,4,0,42,6,9,0,8,11,3,8,0,0,46,0,0,0,3,9,13,3,6,0,32,10,7,8,8,0,4,0,0,0,36,0,4,0,6,4,9,6,0,0,34,0,0,0,0,0,0,0,0,0,0,3,0,5,0,8,9,16,5,4,55,25,15,7,6,12,15,8,3,0,98,8,5,4,13,20,42,24,25,8,152,0,0,0,5,3,4,5,0,0,18,15,6,9,11,11,8,15,10,6,82,17,10,7,11,22,35,42,29,5,177
506051140,175,122,120,140,170,187,178,105,33,1236,2517,1768,1243,1742,2225,2071,1924,1082,323,14891,13,8,9,17,38,18,17,7,0,129,134,107,46,127,271,400,504,399,151,2136,0,0,0,0,0,0,0,0,0,0,25,17,12,25,27,39,32,21,10,203,27,12,12,15,12,9,0,0,0,95,485,347,195,273,444,445,441,245,99,2987,4,5,6,0,12,3,0,4,3,30,5,18,7,11,20,11,16,0,0,82,4,4,4,5,6,7,12,9,3,48,0,0,4,0,0,8,3,0,0,13,0,0,0,0,3,15,11,9,3,51,0,5,0,0,0,0,0,0,0,10,9,5,3,4,11,12,9,9,0,61,14,15,9,3,15,16,6,5,3,91,28,16,7,19,39,34,51,58,23,264,0,0,0,0,0,0,0,0,5,12,21,7,3,10,17,11,13,0,3,91,14,11,10,18,33,66,84,72,35,333
506051141,188,121,73,102,138,157,132,76,42,1022,2286,1592,851,1327,1775,1524,1324,664,247,11591,4,4,0,23,16,15,16,4,0,81,140,99,39,98,195,234,270,236,71,1384,0,0,0,0,0,0,0,0,0,0,29,31,12,29,39,34,46,30,9,261,27,4,24,12,5,5,0,0,0,83,545,376,160,277,412,358,334,197,79,2732,14,9,0,9,9,9,6,5,5,57,3,0,0,3,12,8,10,7,0,37,0,0,0,4,3,4,9,8,0,34,0,3,0,0,0,4,0,4,0,12,0,6,3,3,9,14,8,0,3,44,0,0,0,0,0,0,0,0,0,0,6,3,4,0,9,5,4,10,7,46,7,4,5,7,5,5,16,0,0,57,14,12,9,7,18,29,33,26,9,161,8,0,0,0,0,0,0,0,0,8,55,26,20,25,35,17,28,7,0,219,35,17,8,25,40,49,70,37,13,278
506061142,394,150,300,198,139,85,53,12,7,1323,4335,2082,3437,2283,1713,1198,689,263,99,16108,24,8,20,49,33,17,8,0,0,155,247,139,152,243,290,330,271,152,49,1870,0,0,0,0,0,0,0,0,0,0,95,25,55,44,34,40,31,10,0,339,0,0,0,0,0,0,0,0,0,3,676,276,406,476,349,270,170,78,19,2715,4,3,0,8,3,4,0,0,0,21,12,3,4,8,4,3,0,0,0,40,16,5,6,11,9,3,8,7,0,65,29,6,14,12,8,14,8,4,0,81,6,0,0,9,0,9,9,0,0,24,0,3,5,0,0,0,0,0,0,12,23,15,12,15,24,16,15,4,0,121,120,48,52,51,51,25,10,0,0,353,144,57,70,52,60,58,44,15,6,509,0,0,0,8,0,0,3,0,0,14,21,7,8,14,10,7,3,0,0,73,28,13,19,20,27,40,25,14,5,189
506061143,120,69,51,73,97,65,36,16,7,537,1280,959,577,831,1162,819,492,173,46,6350,9,4,0,10,10,11,3,3,0,48,65,68,43,70,173,220,151,84,22,902,0,0,0,0,0,0,0,0,0,0,20,27,5,21,25,14,6,5,0,126,0,0,0,0,0,0,0,0,0,7,205,143,89,125,185,157,119,31,4,1064,0,0,0,0,0,5,0,0,0,7,4,4,7,6,0,3,3,0,0,33,3,0,0,5,0,4,0,0,0,17,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,16,14,8,8,7,3,9,0,0,0,54,79,60,42,24,38,27,28,10,3,299,0,0,0,3,3,4,0,0,0,10,0,6,0,4,3,0,0,0,0,12,13,15,7,9,16,21,20,11,0,108
506061144,91,60,111,165,167,104,59,28,4,799,786,445,451,618,822,608,438,211,40,4416,0,0,8,13,12,13,9,3,0,61,50,37,24,28,110,123,118,102,25,616,0,0,0,0,0,0,0,0,0,0,6,3,9,0,8,9,7,11,0,60,0,0,0,0,0,0,0,0,0,0,83,46,36,70,110,87,60,28,5,528,5,0,0,0,0,0,0,4,0,13,0,0,0,0,4,0,0,0,0,9,5,0,0,5,0,8,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,10,5,0,0,17,0,0,0,0,0,0,0,0,0,0,4,3,6,0,6,8,5,0,0,27,11,0,0,6,3,5,5,0,0,29,44,17,11,20,8,26,11,7,0,142,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,3,10,4,3,5,15,13,13,11,3,75
506071145,198,205,318,221,178,164,101,80,72,1543,1758,2053,2895,1907,1592,1625,1107,670,412,14014,58,31,90,115,48,47,32,9,3,434,89,95,99,105,172,232,293,213,108,1400,0,0,0,0,0,0,0,0,0,0,32,26,28,30,22,23,18,7,3,190,0,0,0,0,0,3,0,0,0,6,368,395,419,379,306,341,341,191,84,2826,3,5,3,0,3,9,8,8,8,48,20,11,15,26,21,14,30,10,5,163,0,0,5,4,10,4,5,0,0,33,3,3,0,0,0,4,5,0,0,18,3,8,6,9,4,9,3,8,0,48,13,0,10,8,6,0,0,0,0,34,15,4,11,5,4,14,8,6,4,67,17,12,36,15,6,10,17,8,0,117,15,11,18,18,29,31,49,35,12,222,0,0,0,0,0,0,3,4,0,8,5,0,7,9,0,0,0,0,0,19,39,34,26,37,38,63,73,48,22,379
506071146,114,182,115,101,111,114,95,63,68,963,1851,2156,1436,1239,1393,1381,1020,561,413,11453,47,74,74,82,64,60,62,20,3,493,69,81,50,73,136,173,208,154,113,1051,0,0,0,0,0,0,0,0,0,0,19,23,13,16,25,21,28,21,8,169,11,4,0,6,7,0,0,0,0,26,607,496,211,319,416,380,362,188,85,3069,9,10,0,8,7,5,8,5,0,54,7,3,7,10,11,9,13,8,5,73,0,0,0,4,0,3,10,10,4,35,11,9,0,3,8,0,0,0,0,29,0,0,0,3,5,9,0,3,0,26,0,0,0,0,3,0,0,0,0,6,8,10,9,6,9,11,10,0,3,68,32,11,21,17,12,23,12,3,0,128,26,26,16,23,27,27,29,18,13,204,0,3,0,0,0,0,0,3,0,8,4,5,3,6,0,0,0,0,0,20,26,22,13,23,43,48,51,43,5,279
506071147,250,212,376,270,258,237,169,68,38,1868,2503,2149,2789,2264,2275,2154,1536,591,315,16576,40,36,82,89,72,48,37,12,4,426,141,126,71,151,283,328,374,247,69,1786,0,0,0,0,0,0,0,0,0,0,11,18,19,15,25,20,22,12,0,146,0,0,3,3,0,0,0,0,0,10,562,436,402,437,506,476,455,212,53,3544,4,4,4,4,7,9,11,3,0,46,27,38,21,33,33,25,29,20,5,239,8,0,3,8,10,5,6,0,0,42,0,0,0,0,0,0,9,0,0,15,0,0,6,7,3,13,8,0,0,37,4,0,4,0,5,0,0,0,0,18,14,7,12,17,15,16,6,8,9,99,22,20,17,16,8,13,13,4,0,106,19,16,10,16,29,48,53,33,11,239,0,0,0,0,0,0,0,0,0,9,3,0,11,0,6,4,0,0,0,32,58,50,20,45,67,79,94,47,21,484
507011148,258,146,199,183,153,99,54,31,11,1133,4632,2255,2755,3323,2280,1228,677,275,101,17533,65,52,90,108,89,57,42,11,0,511,239,187,125,219,388,285,248,151,56,1890,0,0,0,0,0,0,0,0,0,0,93,50,38,78,49,38,19,12,0,379,0,5,0,0,0,0,0,0,0,8,1039,630,563,754,632,427,286,130,33,4487,12,0,0,11,0,6,0,0,0,28,23,16,16,21,21,11,9,4,0,124,18,3,11,10,20,9,6,3,0,75,0,0,0,0,0,0,3,0,0,11,5,10,4,5,19,5,0,0,5,53,3,4,4,0,0,0,0,0,0,19,38,17,34,29,21,20,14,6,0,188,106,51,56,74,56,24,15,5,5,391,40,24,18,53,54,44,35,22,8,296,0,0,0,4,5,0,5,4,0,20,5,0,3,7,4,0,0,0,0,26,28,9,26,20,40,40,34,17,11,232
507011150,0,0,0,0,4,0,0,0,0,3,0,0,0,3,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
