SA2_CODE_2021,C11_Neg_Ni_inc_R1_74,C11_Neg_Ni_inc_R75_99,C11_Neg_Ni_inc_R100_149,C11_Neg_Ni_inc_R150_199,C11_Neg_Ni_inc_R200_224,C11_Neg_Ni_inc_R225_274,C11_Neg_Ni_inc_R275_349,C11_Neg_Ni_inc_R350_449,C11_Neg_Ni_inc_R450_549,C11_Neg_Ni_inc_R550_649,C11_Neg_Ni_inc_R650more,C11_Neg_Ni_inc_R_NS,C11_Neg_Ni_inc_R_Tot,C11_1_149_R1_74,C11_1_149_R75_99,C11_1_149_R100_149,C11_1_149_R150_199,C11_1_149_R200_224,C11_1_149_R225_274,C11_1_149_R275_349,C11_1_149_R350_449,C11_1_149_R450_549,C11_1_149_R550_649,C11_1_149_R650more,C11_1_149_R_NS,C11_1_149_R_Tot,C11_150_299_R1_74,C11_150_299_R75_99,C11_150_299_R100_149,C11_150_299_R150_199,C11_150_299_R200_224,C11_150_299_R225_274,C11_150_299_R275_349,C11_150_299_R350_449,C11_150_299_R450_549,C11_150_299_R550_649,C11_150_299_R650more,C11_150_299_R_NS,C11_150_299_R_Tot,C11_300_399_R1_74,C11_300_399_R75_99,C11_300_399_R100_149,C11_300_399_R150_199,C11_300_399_R200_224,C11_300_399_R225_274,C11_300_399_R275_349,C11_300_399_R350_449,C11_300_399_R450_549,C11_300_399_R550_649,C11_300_399_R650more,C11_300_399_R_NS,C11_300_399_R_Tot,C11_400_499_R1_74,C11_400_499_R75_99,C11_400_499_R100_149,C11_400_499_R150_199,C11_400_499_R200_224,C11_400_499_R225_274,C11_400_499_R275_349,C11_400_499_R350_449,C11_400_499_R450_549,C11_400_499_R550_649,C11_400_499_R650more,C11_400_499_R_NS,C11_400_499_R_Tot,C11_500_649_R1_74,C11_500_649_R75_99,C11_500_649_R100_149,C11_500_649_R150_199,C11_500_649_R200_224,C11_500_649_R225_274,C11_500_649_R275_349,C11_500_649_R350_449,C11_500_649_R450_549,C11_500_649_R550_649,C11_500_649_R650more,C11_500_649_R_NS,C11_500_649_R_Tot,C11_650_799_R1_74,C11_650_799_R75_99,C11_650_799_R100_149,C11_650_799_R150_199,C11_650_799_R200_224,C11_650_799_R225_274,C11_650_799_R275_349,C11_650_799_R350_449,C11_650_799_R450_549,C11_650_799_R550_649,C11_650_799_R650more,C11_650_799_R_NS,C11_650_799_R_Tot,C11_800_999_R1_74,C11_800_999_R75_99,C11_800_999_R100_149,C11_800_999_R150_199,C11_800_999_R200_224,C11_800_999_R225_274,C11_800_999_R275_349,C11_800_999_R350_449,C11_800_999_R450_549,C11_800_999_R550_649,C11_800_999_R650more,C11_800_999_R_NS,C11_800_999_R_Tot,C11_1000_1249_R1_74,C11_1000_1249_R75_99,C11_1000_1249_R100_149,C11_1000_1249_R150_199,C11_1000_1249_R200_224,C11_1000_1249_R225_274,C11_1000_1249_R275_349,C11_1000_1249_R350_449,C11_1000_1249_R450_549,C11_1000_1249_R550_649,C11_1000_1249_R650more,C11_1000_1249_R_NS,C11_1000_1249_R_Tot,C11_1250_1499_R1_74,C11_1250_1499_R75_99,C11_1250_1499_R100_149,C11_1250_1499_R150_199,C11_1250_1499_R200_224,C11_1250_1499_R225_274,C11_1250_1499_R275_349,C11_1250_1499_R350_449,C11_1250_1499_R450_549,C11_1250_1499_R550_649,C11_1250_1499_R650more,C11_1250_1499_R_NS,C11_1250_1499_R_Tot,C11_1500_1999_R1_74,C11_1500_1999_R75_99,C11_1500_1999_R100_149,C11_1500_1999_R150_199,C11_1500_1999_R200_224,C11_1500_1999_R225_274,C11_1500_1999_R275_349,C11_1500_1999_R350_449,C11_1500_1999_R450_549,C11_1500_1999_R550_649,C11_1500_1999_R650more,C11_1500_1999_R_NS,C11_1500_1999_R_Tot,C11_2000_2499_R1_74,C11_2000_2499_R75_99,C11_2000_2499_R100_149,C11_2000_2499_R150_199,C11_2000_2499_R200_224,C11_2000_2499_R225_274,C11_2000_2499_R275_349,C11_2000_2499_R350_449,C11_2000_2499_R450_549,C11_2000_2499_R550_649,C11_2000_2499_R650more,C11_2000_2499_R_NS,C11_2000_2499_R_Tot,C11_2500_2999_R1_74,C11_2500_2999_R75_99,C11_2500_2999_R100_149,C11_2500_2999_R150_199,C11_2500_2999_R200_224,C11_2500_2999_R225_274,C11_2500_2999_R275_349,C11_2500_2999_R350_449,C11_2500_2999_R450_549,C11_2500_2999_R550_649,C11_2500_2999_R650more,C11_2500_2999_R_NS,C11_2500_2999_R_Tot,C11_3000_3999_R1_74,C11_3000_3999_R75_99,C11_3000_3999_R100_149,C11_3000_3999_R150_199,C11_3000_3999_R200_224,C11_3000_3999_R225_274,C11_3000_3999_R275_349,C11_3000_3999_R350_449,C11_3000_3999_R450_549,C11_3000_3999_R550_649,C11_3000_3999_R650more,C11_3000_3999_R_NS,C11_3000_3999_R_Tot,C11_4000more_R1_74,C11_4000more_R75_99,C11_4000more_R100_149,C11_4000more_R150_199,C11_4000more_R200_224,C11_4000more_R225_274,C11_4000more_R275_349,C11_4000more_R350_449,C11_4000more_R450_549,C11_4000more_R550_649,C11_4000more_R650more,C11_4000more_R_NS,C11_4000more_R_Tot,C11_PI_S_R1_74,C11_PI_S_R75_99,C11_PI_S_R100_149,C11_PI_S_R150_199,C11_PI_S_R200_224
507041177,0,0,0,0,0,6,6,4,3,0,0,4,24,3,9,0,0,0,0,3,9,0,0,0,0,22,10,20,10,3,4,8,9,0,0,0,0,3,66,29,24,15,8,4,8,12,3,0,0,0,0,104,0,14,19,11,10,14,31,17,9,0,0,0,122,0,0,22,3,0,4,10,4,0,0,0,0,46,0,3,9,13,13,16,43,26,0,0,0,0,125,0,0,3,7,11,18,34,29,8,0,4,0,121,0,0,7,3,9,17,38,38,8,0,3,0,123,0,0,3,3,9,10,49,46,3,3,0,5,124,0,0,0,3,4,12,51,63,11,0,7,0,157,0,0,0,0,5,9,33,54,6,4,3,0,115,0,4,0,0,0,5,25,52,24,7,18,0,136,0,0,0,0,0,0,14,34,14,9,13,0,87,0,0,0,0,0,0,4,7,8,3,6,0,28,0,3,0,3,5
507041178,0,0,0,0,0,0,4,10,4,0,8,0,22,0,0,3,0,0,0,0,6,0,0,0,0,10,6,10,8,0,4,6,5,7,0,0,0,3,38,6,13,10,6,3,6,8,7,5,0,5,4,56,4,0,7,3,0,3,12,12,0,0,0,3,52,0,0,11,0,0,0,7,0,0,0,5,0,27,0,0,4,3,5,11,21,28,9,4,0,0,81,0,5,5,6,9,11,27,25,8,0,0,0,94,0,0,4,6,0,8,34,41,5,5,3,4,107,0,0,0,0,4,10,19,42,13,4,0,3,96,0,0,0,0,0,15,34,55,18,8,10,3,139,0,0,0,0,0,3,25,40,16,7,5,0,95,0,0,0,3,0,0,20,39,26,21,34,4,142,0,0,0,0,0,0,12,20,20,15,18,0,83,0,0,0,0,0,0,6,10,12,10,21,0,55,3,0,5,3,3
507041179,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,0,0,0,0,0,12,3,21,6,0,0,0,4,5,0,0,0,0,35,3,4,4,0,5,0,0,0,0,0,0,3,20,0,0,0,0,0,0,7,8,0,0,0,0,18,0,0,5,0,0,0,4,8,0,0,0,0,19,0,0,0,0,3,3,3,10,4,0,0,3,19,0,0,0,0,0,3,14,19,0,0,3,0,38,0,0,0,0,3,0,3,17,3,0,0,0,36,0,0,0,0,3,0,8,30,8,0,0,4,55,0,0,0,0,0,0,10,24,8,0,0,0,43,0,0,0,0,0,0,8,24,18,0,0,0,56,0,0,0,0,3,0,5,5,12,4,0,0,32,0,0,0,0,0,0,0,9,8,0,0,0,15,0,0,0,0,0
507041180,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,5,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,8,14,6,0,0,5,36,0,0,0,0,0,0,7,16,3,0,0,0,28,0,0,0,0,0,0,5,17,5,0,0,0,31,0,0,0,0,0,3,0,16,0,0,0,0,34,0,0,0,0,0,3,13,36,25,4,0,0,81,0,0,0,5,0,4,5,17,12,3,0,0,42,0,0,0,0,0,0,4,18,15,5,0,0,53,0,0,0,0,0,0,0,10,15,5,0,0,37,0,0,0,0,0,0,0,6,0,4,0,0,9,0,0,0,0,3
507041181,0,0,0,0,0,0,8,0,8,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,3,5,6,3,0,0,0,0,27,3,3,10,3,5,0,3,7,0,0,0,5,42,3,4,4,8,11,10,24,16,3,0,0,6,70,0,0,0,0,0,3,0,3,0,6,0,0,19,3,0,6,3,9,4,21,27,5,0,0,0,84,0,0,0,0,9,11,30,33,13,0,0,5,90,0,0,3,0,3,13,32,31,3,0,0,3,91,0,0,0,6,8,8,23,24,9,3,4,5,85,0,0,0,8,8,14,30,63,22,7,6,3,148,0,0,3,3,3,5,15,34,14,4,6,0,94,0,0,0,0,10,3,17,46,29,6,22,0,137,0,0,0,0,3,0,7,21,22,5,16,0,78,0,0,0,0,0,4,0,8,7,8,13,0,47,0,4,0,4,0
507041182,0,0,0,10,0,0,8,9,8,4,0,4,56,0,0,0,0,0,0,0,3,0,0,5,0,13,0,0,6,4,0,4,9,5,0,0,4,0,35,7,0,5,10,3,0,3,6,6,0,0,3,37,0,5,0,4,0,5,4,7,0,0,3,0,45,0,0,0,9,0,0,6,3,0,0,3,3,36,0,0,5,6,7,4,20,17,0,0,4,3,64,0,3,3,10,5,4,13,26,10,0,5,3,71,0,0,0,10,7,5,12,30,9,0,4,0,85,0,0,0,0,3,5,15,23,4,4,10,8,70,0,0,0,7,0,5,16,44,17,9,4,3,97,0,0,0,4,0,4,11,30,19,3,4,3,77,0,0,0,0,0,0,3,20,15,8,5,4,62,0,0,0,0,0,0,3,19,17,3,6,4,43,0,0,0,0,0,0,0,6,9,3,0,0,17,0,0,6,16,0
507041183,0,0,0,0,0,0,0,4,0,0,0,4,11,0,8,4,0,0,0,0,0,0,0,0,0,20,22,24,9,0,0,0,0,0,0,0,0,8,64,33,52,23,13,3,0,3,0,0,0,0,7,131,8,14,20,3,0,5,9,5,0,0,0,4,63,0,0,19,4,5,0,0,0,0,0,0,0,45,3,4,12,12,3,3,11,5,0,0,0,4,52,0,0,15,16,3,5,14,5,0,0,0,0,66,0,0,0,7,0,0,14,14,0,0,0,0,40,0,0,0,0,4,5,16,13,0,0,0,0,37,0,0,0,0,0,3,17,19,6,0,0,0,42,0,0,0,0,0,0,9,15,0,0,0,0,29,0,0,0,4,5,0,6,4,0,0,0,0,20,0,0,0,0,0,0,6,10,7,0,0,0,24,0,0,0,0,0,0,3,0,4,0,0,0,9,0,0,5,7,3
507041184,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,6,10,5,9,0,25,0,0,0,0,0,0,0,4,4,5,0,0,20,0,0,0,0,0,0,0,4,15,7,8,0,36,0,0,0,0,0,0,0,0,10,8,6,0,14,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0
507051186,0,0,0,0,0,4,6,0,0,0,0,0,12,0,6,0,7,0,4,0,0,0,0,0,0,16,7,11,3,4,0,11,14,0,0,0,0,0,44,8,17,10,5,5,7,15,0,0,0,0,5,65,0,3,7,11,13,27,24,0,0,0,0,0,87,0,0,15,8,4,10,9,0,0,0,0,3,38,0,0,6,6,11,23,27,0,0,0,0,3,81,0,0,5,6,11,23,38,0,0,0,0,0,85,0,0,3,6,9,25,35,4,0,0,0,0,73,0,0,6,0,5,23,42,0,0,0,0,0,71,0,0,0,0,4,13,45,6,0,0,0,0,77,0,0,0,0,5,7,30,5,0,0,0,0,45,0,3,0,0,0,9,20,7,0,0,0,0,40,0,0,0,0,0,4,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,3
507051187,0,0,0,0,0,0,0,3,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,6,0,0,0,0,29,3,7,12,3,0,4,8,3,0,0,0,0,48,0,5,3,4,0,0,30,16,0,0,0,0,56,0,3,9,0,0,0,13,7,0,0,0,0,34,0,0,3,7,0,10,34,14,0,0,0,3,79,0,0,3,8,0,4,38,23,0,0,0,0,78,0,0,3,3,5,9,48,29,0,4,0,0,110,0,0,0,3,0,11,52,36,0,0,0,0,109,0,0,6,4,15,10,81,54,0,0,0,3,169,0,0,0,0,10,4,25,46,5,0,0,0,94,0,0,0,0,5,0,33,43,3,0,4,0,89,0,0,0,0,5,0,22,31,0,0,0,0,64,0,0,0,0,0,0,11,12,3,0,0,0,22,0,0,4,8,3
507051188,0,0,3,0,0,8,9,8,0,0,0,4,28,0,0,0,7,0,0,0,4,0,0,0,0,24,8,17,11,23,12,22,10,4,0,0,0,3,123,19,49,34,53,34,31,16,9,0,0,3,13,243,3,17,32,38,44,62,34,4,0,0,8,0,238,7,4,19,9,11,10,16,3,0,0,0,5,83,3,5,16,23,15,53,60,17,0,0,0,0,190,4,0,11,20,19,49,57,20,6,0,0,0,189,0,0,9,14,21,40,56,26,4,0,0,0,169,0,0,0,13,23,38,52,22,6,0,0,4,162,0,0,0,10,26,42,79,67,10,5,7,8,244,0,0,0,4,15,20,36,40,4,0,0,0,124,0,0,5,5,11,12,23,40,19,10,7,3,127,0,0,0,4,0,7,10,21,5,0,0,0,52,0,0,0,0,0,0,0,3,5,0,0,0,15,0,0,0,15,18
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,0,0,0,0,4,3,3,0,0,0,0,0,13,3,0,0,7,3,6,0,0,0,0,0,3,21,11,11,6,17,11,11,17,0,0,0,0,3,89,9,19,8,10,10,28,12,4,0,0,0,0,107,7,0,16,25,28,33,32,0,0,0,0,0,136,0,0,0,9,7,15,15,0,0,0,0,0,48,0,3,10,23,25,23,35,4,0,0,0,5,127,0,0,3,15,11,28,28,11,0,0,0,0,98,0,0,3,12,18,22,45,15,0,0,0,0,111,0,0,5,3,5,17,30,11,0,0,0,5,81,0,0,0,5,11,22,60,45,3,0,0,4,148,0,0,0,0,4,12,33,29,0,0,0,0,79,0,0,0,0,4,13,25,18,3,0,0,0,69,0,0,3,0,4,7,11,5,0,0,0,0,33,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,6,14
507051191,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,4,6,0,0,0,0,12,0,0,0,3,0,4,0,0,0,0,0,0,16,0,0,0,0,5,10,4,6,0,0,0,0,26,0,0,0,4,0,8,20,7,3,0,0,0,44,0,0,0,0,0,0,9,3,0,0,0,0,20,0,0,0,6,6,14,34,17,0,0,0,0,75,0,0,5,0,4,13,25,24,0,0,0,0,82,0,0,0,0,4,12,32,38,4,0,0,0,93,0,0,0,0,3,9,26,35,4,0,0,0,83,0,0,0,0,14,17,42,79,19,0,0,0,171,0,0,3,0,4,4,22,51,13,3,0,0,101,0,0,0,0,3,4,37,67,12,7,7,0,126,0,0,0,0,0,5,20,52,22,5,0,4,100,0,0,0,0,0,0,7,7,3,0,0,0,27,0,0,4,0,6
507051192,0,0,3,0,0,5,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,10,3,0,0,8,0,0,0,0,4,36,0,9,4,3,8,10,13,3,0,0,0,5,59,0,9,10,8,9,15,30,4,0,0,0,0,82,0,0,12,6,0,13,8,0,0,0,0,0,41,0,4,9,3,10,15,50,15,0,0,0,0,110,0,0,3,8,9,13,31,10,0,0,0,4,78,0,0,0,13,8,35,56,16,0,0,0,3,128,0,0,0,3,6,10,40,21,3,0,0,4,83,0,0,0,4,6,17,76,24,0,0,3,0,129,0,0,0,0,3,5,44,21,4,0,0,0,90,0,0,0,0,4,4,20,16,0,0,0,0,52,0,0,0,0,0,6,20,16,3,0,0,0,50,0,0,0,0,0,0,0,5,0,0,0,0,7,0,6,0,8,0
507051193,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,0,3,6,0,0,0,0,0,10,0,7,6,7,0,3,10,0,0,0,0,3,42,9,19,7,12,0,10,13,0,0,0,0,5,71,5,3,13,8,8,20,31,6,0,0,3,5,98,0,0,15,7,0,8,7,4,0,0,3,0,50,0,0,11,15,4,18,47,6,0,0,0,3,98,0,0,3,9,6,25,56,4,0,0,0,3,111,0,0,0,7,5,24,56,10,0,0,0,0,101,0,0,0,3,3,28,74,10,0,0,0,0,118,0,0,5,3,12,24,83,19,0,0,6,3,148,0,0,0,0,0,6,47,8,0,0,0,0,66,0,0,0,0,4,3,24,8,0,0,0,0,42,0,0,0,0,0,0,26,7,4,0,0,0,37,0,0,0,0,0,0,6,0,0,0,0,0,12,3,0,3,0,3
507051312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,3,0,0,3,0,5,0,0,0,0,16,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,5,0,4,0,8,0,0,0,0,8,0,0,0,0,0,0,3,6,0,0,0,0,22,0,0,0,0,3,6,5,17,0,0,3,0,27,0,0,0,0,3,0,5,28,0,0,0,0,40,0,0,0,0,7,3,6,28,0,0,0,0,52,0,0,0,0,0,0,8,37,5,0,0,0,42,0,0,0,0,0,0,0,11,0,0,0,0,18,0,0,0,0,0,0,3,11,0,0,0,0,23,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0
507051313,0,0,0,0,0,0,0,6,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,4,5,7,4,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,12,19,0,0,0,0,39,0,0,0,0,0,0,5,19,0,0,0,0,34,0,0,0,0,3,0,17,36,3,0,0,0,64,0,0,0,0,0,4,14,28,3,0,0,0,52,0,0,0,3,3,0,19,58,6,3,4,0,97,0,0,0,0,0,0,11,63,11,0,0,0,91,0,0,0,0,0,4,11,57,13,0,0,0,86,0,0,0,0,0,0,6,31,10,0,0,0,54,0,0,0,0,0,0,0,14,4,0,0,0,20,0,0,0,0,0
507051314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
509011225,0,0,3,0,0,4,0,0,0,0,0,0,23,7,3,4,4,0,3,0,0,0,0,0,3,28,14,15,21,26,10,11,6,0,0,0,0,7,111,28,40,63,25,14,25,17,5,0,0,0,13,236,0,24,41,41,27,43,45,7,0,0,3,9,228,4,3,25,19,12,11,9,0,0,0,0,0,80,6,14,29,32,24,50,34,10,0,0,5,0,206,0,6,18,15,21,64,63,10,0,0,0,0,203,0,4,15,19,24,66,51,9,0,0,0,8,194,0,0,9,14,14,51,56,18,5,0,0,9,167,0,0,12,11,15,41,79,18,0,0,0,0,180,0,0,3,4,0,14,36,18,0,0,0,4,86,0,4,0,4,4,6,20,15,0,0,0,0,56,0,0,0,0,0,7,9,19,0,0,0,0,42,0,0,0,0,0,0,5,6,0,0,0,0,15,0,4,16,12,12
509011226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,6,3,0,4,4,0,0,0,0,0,22,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,7,0,0,0,0,0,0,0,6,23,4,0,0,3,0,3,6,0,0,0,0,4,23,0,0,3,5,3,0,0,0,0,0,0,3,23,0,0,4,0,3,0,0,4,0,0,0,6,12,0,0,4,0,4,6,3,4,0,0,0,3,21,0,0,7,0,4,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0
509011227,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,9,0,0,4,3,0,0,0,0,0,26,5,0,6,6,0,11,5,0,0,0,0,0,30,0,0,4,4,0,9,5,0,0,0,0,0,13,0,0,8,10,0,9,6,0,0,0,0,0,33,0,0,0,0,8,3,19,4,0,0,0,0,42,0,0,0,3,0,13,14,8,0,0,0,0,39,0,0,0,3,4,3,11,4,0,0,0,0,28,0,0,0,3,0,16,16,14,0,0,0,0,43,0,0,0,0,0,3,12,7,0,0,0,0,20,0,0,0,7,0,0,8,3,0,0,0,0,18,0,0,0,0,0,0,4,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3
509011228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,4,5,6,0,5,3,4,0,0,0,0,27,4,11,17,8,6,7,0,0,0,0,0,0,65,0,6,14,15,20,17,4,0,0,0,0,4,74,0,0,4,5,6,7,4,0,0,0,0,0,23,0,4,9,10,12,20,12,0,0,0,0,0,70,0,0,5,7,7,21,7,6,0,0,0,0,55,0,0,5,6,8,17,13,3,0,0,0,0,50,3,0,0,8,9,7,3,0,0,0,0,0,31,0,0,9,4,5,3,16,0,0,0,3,0,49,0,0,0,3,4,4,5,3,0,0,3,0,29,0,0,0,0,0,4,3,0,0,0,0,0,8,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,0,3
509011229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,4,8,6,8,0,5,0,0,0,0,0,0,27,0,5,3,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,8,5,0,14,8,0,0,0,0,0,0,0,3,32,8,0,9,6,6,0,0,0,0,0,0,5,31,0,0,9,3,4,0,0,0,0,0,0,0,16,0,3,3,0,0,0,0,0,0,0,0,6,21,5,3,12,5,4,0,0,0,0,0,0,0,31,0,4,3,0,0,0,0,0,0,0,0,3,12,0,0,4,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,4,0
509011230,0,0,0,3,0,0,0,0,0,0,0,0,6,0,9,4,0,0,0,0,0,0,0,0,0,15,4,5,8,11,0,0,0,0,0,0,0,0,30,9,11,14,8,0,0,0,0,0,0,0,3,52,0,0,12,13,3,0,0,0,0,0,0,0,37,3,0,11,4,0,0,0,0,0,0,0,0,22,5,3,24,12,8,7,0,0,0,0,0,0,55,0,3,14,11,4,0,0,0,0,0,0,0,32,0,0,4,18,6,4,0,0,0,0,0,3,38,5,0,24,28,0,4,3,0,0,0,0,0,57,0,0,20,12,5,5,6,0,0,0,0,0,51,0,0,7,5,4,4,0,0,0,0,0,0,24,0,0,8,3,0,7,0,0,0,0,0,0,21,0,0,0,4,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,19,3
509011231,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,21,11,9,6,3,0,0,0,0,0,0,0,5,31,0,4,16,4,5,0,0,0,0,0,0,0,29,0,0,4,3,0,0,0,0,0,0,0,6,21,6,0,11,6,5,0,0,0,0,0,0,0,36,0,3,8,8,4,3,0,0,0,0,0,3,31,0,0,14,10,5,0,0,0,0,0,0,3,35,0,5,13,0,0,0,0,0,0,0,0,7,27,6,0,7,5,0,0,0,0,0,0,0,4,24,0,0,0,5,0,0,0,0,0,0,0,4,20,0,0,3,5,0,0,0,0,0,0,0,5,15,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,7,3
509011232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,3,0,3,0,0,0,0,17,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,3,5,0,0,3,3,0,0,0,4,21,0,0,0,7,5,5,4,0,0,0,0,0,18,0,0,0,4,0,5,5,0,0,0,0,0,22,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,5,7,4,0,0,0,0,11,0,0,0,0,4,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
509011233,0,0,0,0,0,3,0,0,0,0,0,0,11,0,6,0,0,0,0,0,3,0,0,0,0,9,9,11,9,8,3,5,3,0,0,0,0,3,55,19,30,17,16,5,4,9,3,0,0,0,3,111,0,10,20,15,11,16,4,4,0,0,0,3,89,0,5,20,9,4,8,9,0,0,0,0,0,57,0,8,14,17,16,25,19,0,0,0,0,3,101,0,0,6,17,16,29,13,6,0,0,0,0,86,0,4,12,10,10,22,37,7,0,0,0,6,102,0,0,0,10,8,15,20,6,0,0,0,5,64,0,0,0,10,7,26,28,17,0,0,0,4,79,0,0,0,8,0,6,14,7,0,0,0,0,42,3,0,0,3,0,8,8,8,0,0,0,0,23,0,0,3,0,0,3,0,9,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,7,5
