SA2_CODE_2021,C16_CFNC_BF_4000more,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_Neg_ni_inc,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_399,C16_CFNC_BPT_400_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_1249,C16_CFNC_BPT_1250_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000more,C16_CFNC_BPT_Ns,C16_CFNC_BPT_Tot,C16_CFNC_1F1P_Neg_ni_inc,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_399,C16_CFNC_1F1P_400_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_1249,C16_CFNC_1F1P_1250_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000more,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_Tot,C16_CFNC_1E1A_Neg_ni_inc,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_399,C16_CFNC_1E1A_400_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_1249,C16_CFNC_1E1A_1250_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000more,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_Tot,C16_CFNC_1F1NW_Neg_ni_inc,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_399,C16_CFNC_1F1NW_400_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_1249,C16_CFNC_1F1NW_1250_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000more,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_Neg_ni_inc,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_399,C16_CFNC_1P1NW_400_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_1249,C16_CFNC_1P1NW_1250_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000more,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_Neg_ni_inc,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_399,C16_CFNC_1A1NW_400_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_1249,C16_CFNC_1A1NW_1250_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000more,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_Tot,C16_CFNC_BA_Neg_ni_inc,C16_CFNC_BA_1_149,C16_CFNC_BA_150_399,C16_CFNC_BA_400_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_1249,C16_CFNC_BA_1250_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000more,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_Neg_ni_inc,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_399,C16_CFNC_BNW_400_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_1249,C16_CFNC_BNW_1250_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000more,C16_CFNC_BNW_Ns,C16_CFNC_BNW_Tot,C16_CFNC_LFns_Neg_ni_inc,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_399,C16_CFNC_LFns_400_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_1249,C16_CFNC_LFns_1250_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000more,C16_CFNC_LFns_Ns,C16_CFNC_LFns_Tot,C16_CFNC_Tot_Neg_ni_inc,C16_CFNC_Tot_1_149,C16_CFNC_Tot_150_399,C16_CFNC_Tot_400_649,C16_CFNC_Tot_650_799,C16_CFNC_Tot_800_1249,C16_CFNC_Tot_1250_1999,C16_CFNC_Tot_2000_2499,C16_CFNC_Tot_2500_2999,C16_CFNC_Tot_3000_3999,C16_CFNC_Tot_4000more,C16_CFNC_Tot_Ns,C16_CFNC_Tot_Tot,C16_CFC_BFT_Neg_ni_inc,C16_CFC_BFT_1_149,C16_CFC_BFT_150_399,C16_CFC_BFT_400_649,C16_CFC_BFT_650_799,C16_CFC_BFT_800_1249,C16_CFC_BFT_1250_1999,C16_CFC_BFT_2000_2499,C16_CFC_BFT_2500_2999,C16_CFC_BFT_3000_3999,C16_CFC_BFT_4000more,C16_CFC_BFT_Ns,C16_CFC_BFT_Tot,C16_CFC_BPT_Neg_ni_inc,C16_CFC_BPT_1_149,C16_CFC_BPT_150_399,C16_CFC_BPT_400_649,C16_CFC_BPT_650_799,C16_CFC_BPT_800_1249,C16_CFC_BPT_1250_1999,C16_CFC_BPT_2000_2499,C16_CFC_BPT_2500_2999,C16_CFC_BPT_3000_3999,C16_CFC_BPT_4000more,C16_CFC_BPT_Ns,C16_CFC_BPT_Tot,C16_CFC_1F1P_Neg_ni_inc,C16_CFC_1F1P_1_149,C16_CFC_1F1P_150_399,C16_CFC_1F1P_400_649,C16_CFC_1F1P_650_799,C16_CFC_1F1P_800_1249,C16_CFC_1F1P_1250_1999,C16_CFC_1F1P_2000_2499,C16_CFC_1F1P_2500_2999,C16_CFC_1F1P_3000_3999,C16_CFC_1F1P_4000more,C16_CFC_1F1P_Ns,C16_CFC_1F1P_Tot,C16_CF_1E1A_Neg_ni_inc,C16_CF_1E1A_1_149,C16_CF_1E1A_150_399,C16_CF_1E1A_400_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_1249,C16_CF_1E1A_1250_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000more,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot,C16_CF_1F1NW_Neg_ni_inc,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_399,C16_CF_1F1NW_400_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_1249,C16_CF_1F1NW_1250_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000more,C16_CF_1F1NW_Ns,C16_CF_1F1NW_Tot,C16_CF_1P1NW_Neg_ni_inc,C16_CF_1P1NW_1_149
506021123,134,3,537,0,0,0,3,4,36,46,11,3,5,6,0,115,0,0,0,0,0,28,89,50,32,42,22,0,275,0,0,0,4,0,8,10,4,9,9,9,3,55,0,0,0,7,14,48,59,46,9,26,17,3,234,4,0,6,20,18,26,16,7,4,3,4,3,112,0,0,0,0,0,5,6,0,4,3,0,3,15,0,0,0,0,0,0,4,0,5,0,0,0,11,32,14,7,34,67,71,36,21,6,0,8,8,297,0,0,0,0,0,0,0,0,0,0,0,139,144,34,9,18,75,103,229,310,250,166,214,205,171,1793,0,0,0,0,0,0,13,27,26,43,99,18,224,0,0,0,4,4,13,18,5,4,8,10,0,69,0,0,0,0,3,14,54,40,49,63,84,22,329,0,0,0,0,0,0,9,7,6,21,20,0,63,0,0,0,4,5,50,75,79,18,54,31,11,329,0,0
506021309,16,0,178,0,0,0,4,5,16,8,0,0,0,0,0,39,0,0,0,0,0,9,35,22,10,5,3,0,91,0,0,0,0,0,0,6,11,7,6,0,0,25,0,0,0,0,0,29,28,15,4,9,7,0,86,0,0,5,9,5,16,5,0,0,0,0,0,49,0,0,0,0,0,4,3,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,4,12,5,0,40,85,50,16,3,0,0,0,10,227,0,0,0,0,0,4,4,4,0,0,0,62,67,18,5,12,56,95,130,142,95,46,60,30,79,774,0,0,0,0,0,0,19,20,30,40,15,6,130,0,0,0,0,0,0,8,0,0,0,0,0,19,0,0,0,0,0,16,46,38,30,19,9,6,175,0,0,0,0,0,3,3,9,5,4,4,0,24,0,0,0,3,9,32,56,37,14,14,5,9,176,0,0
506021310,18,0,153,0,0,0,6,3,13,9,0,0,0,0,0,25,0,0,0,0,0,9,38,22,7,3,5,0,88,0,0,0,0,0,0,3,3,0,0,3,0,12,0,0,0,4,6,26,10,10,3,4,0,0,68,0,0,4,6,8,13,5,0,4,0,0,0,40,0,0,0,3,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,6,3,0,3,24,80,42,16,0,0,0,0,10,181,0,0,0,0,0,0,0,0,0,0,0,42,45,8,0,6,34,92,111,101,70,53,48,24,56,617,0,0,0,0,0,3,15,17,19,40,16,3,124,0,0,0,0,0,6,4,9,4,3,0,0,28,0,0,0,0,0,5,55,33,30,26,20,5,174,0,0,0,0,0,0,4,10,3,7,6,0,25,0,0,0,0,4,47,71,25,12,15,12,7,202,0,0
506021311,53,5,335,0,0,0,4,15,16,18,6,0,0,0,0,57,0,0,0,0,4,9,66,33,18,23,14,4,177,0,0,0,0,0,0,3,4,0,8,5,0,22,0,0,0,4,15,34,38,30,12,16,8,6,153,0,0,7,17,9,22,16,0,0,0,3,3,77,0,0,0,3,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,5,15,12,9,39,58,27,19,4,0,0,0,7,192,0,0,0,0,0,0,0,0,0,0,0,118,120,21,12,11,62,85,116,232,155,110,118,84,137,1153,0,0,0,0,0,0,17,26,15,29,33,7,129,0,0,0,0,0,13,7,0,4,5,0,0,33,0,0,0,0,0,3,44,40,32,37,36,8,192,0,0,0,0,0,3,12,5,8,14,4,0,45,0,0,0,11,9,33,43,34,7,20,12,5,168,0,0
506031124,49,0,373,0,0,0,6,19,25,21,10,11,3,0,0,88,0,0,0,0,6,25,72,42,29,22,21,4,211,0,0,0,0,5,9,6,3,4,0,0,0,34,0,0,4,4,13,55,63,27,15,8,11,0,198,0,3,12,24,13,36,30,5,4,0,0,3,130,0,0,0,0,3,8,5,5,0,0,3,4,27,0,0,0,0,0,5,0,4,0,0,0,3,10,27,11,12,70,151,133,54,11,4,4,0,12,495,0,0,0,0,5,3,0,0,0,0,0,98,108,35,17,24,114,209,292,306,191,133,146,87,133,1682,0,0,0,0,0,0,29,42,30,53,52,16,227,0,0,0,0,9,14,22,15,11,9,0,9,89,0,0,0,0,0,16,73,62,62,75,48,11,354,0,0,0,0,0,4,3,14,9,14,9,0,53,0,0,0,7,11,66,87,52,10,45,21,15,319,0,0
506031125,36,0,171,0,0,0,5,0,8,7,6,0,0,4,0,30,0,0,0,0,0,3,33,24,18,19,11,0,116,0,0,0,0,0,0,0,4,3,0,0,0,16,0,0,5,0,3,17,41,21,4,14,4,4,116,0,4,6,11,14,24,11,8,0,6,0,0,79,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,21,9,10,30,57,62,34,6,4,5,5,9,247,0,0,0,0,0,0,0,0,0,0,0,64,68,26,9,14,51,77,125,160,105,63,89,58,78,859,0,0,0,0,0,5,23,35,51,95,98,34,340,0,0,0,3,0,4,20,8,0,17,8,0,57,0,0,0,0,0,11,54,81,80,85,105,43,464,0,0,0,0,0,0,3,12,6,10,14,3,56,0,0,0,5,4,29,66,66,27,48,51,27,320,0,0
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,23,7,348,0,0,0,4,12,47,24,9,0,0,0,0,97,0,0,0,4,3,53,114,47,25,10,4,4,271,0,0,0,0,0,5,16,8,11,3,6,5,56,0,0,0,3,19,60,83,24,13,9,5,3,221,0,4,18,30,13,23,19,0,0,0,0,3,116,0,0,0,0,3,5,0,3,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,9,47,9,17,58,95,62,21,6,0,0,4,14,333,0,0,0,0,0,0,0,0,0,0,6,100,111,52,10,34,102,150,263,350,184,132,102,40,140,1573,0,0,0,0,3,4,58,83,79,67,44,9,338,0,0,0,6,4,19,33,7,13,0,4,4,89,0,0,0,0,0,39,153,84,57,53,31,17,441,0,0,0,0,0,4,29,13,9,9,7,5,71,0,0,0,15,17,149,180,88,26,24,15,18,532,0,6
506031128,26,0,277,0,0,0,3,7,13,16,7,4,0,0,0,55,0,0,0,0,0,16,65,45,37,21,15,4,197,0,0,0,0,0,4,3,6,9,13,0,0,34,0,0,0,4,5,42,53,27,13,0,4,0,154,0,0,5,19,19,37,18,3,0,0,0,0,111,0,0,0,4,0,3,3,0,0,0,0,4,14,0,0,0,0,0,0,0,5,3,0,0,5,16,27,12,20,76,148,129,48,11,3,0,0,15,492,0,0,0,0,0,0,0,0,0,0,0,95,92,27,14,26,106,178,250,251,191,123,105,52,130,1441,0,0,0,0,0,7,32,45,39,58,45,12,238,0,0,0,0,0,16,26,16,5,6,0,4,72,0,0,0,0,0,17,118,88,84,62,42,20,429,0,0,0,0,0,0,14,15,17,19,7,7,76,0,0,0,7,18,69,145,72,38,20,21,17,417,0,0
506031129,43,0,157,0,0,0,0,0,13,9,9,3,7,4,0,47,0,0,0,0,0,6,28,23,15,21,20,0,123,0,0,0,0,0,0,3,5,3,3,4,6,21,0,0,0,5,5,10,39,14,3,19,9,0,107,4,4,8,8,14,26,21,14,9,3,11,0,121,0,0,0,0,0,3,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,9,28,16,4,55,117,144,94,20,18,5,22,21,547,0,0,0,0,0,0,5,0,0,0,0,72,76,31,16,17,72,130,220,222,122,85,94,116,98,1216,0,0,0,0,0,6,28,35,33,77,132,33,345,0,0,0,0,0,17,25,9,3,12,14,5,83,0,0,0,0,0,20,71,76,88,92,165,42,555,0,0,0,0,0,4,8,8,9,15,15,4,52,3,0,0,6,9,48,96,73,24,68,90,21,428,0,0
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,37,4,199,0,0,0,0,4,20,35,6,0,4,0,0,79,0,0,0,0,5,14,45,19,34,27,27,3,171,0,0,0,0,3,3,10,7,3,0,0,0,27,0,0,0,3,3,30,61,30,6,13,9,3,173,0,0,9,23,15,44,39,14,8,3,3,0,145,0,0,0,0,0,4,3,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,5,54,11,15,71,126,144,90,25,7,7,0,11,550,0,0,0,0,0,7,0,0,0,0,0,65,75,53,19,25,98,152,270,315,142,100,105,85,84,1443,0,0,0,3,5,7,51,57,86,143,169,27,551,0,0,0,0,3,25,25,13,14,18,11,9,108,0,0,0,0,0,30,125,135,151,162,153,47,801,0,0,0,0,0,0,12,15,10,17,20,9,85,0,0,3,7,11,76,201,146,42,100,54,41,676,0,0
506041132,15,4,311,0,0,0,4,8,30,26,8,9,0,0,0,83,0,0,0,0,0,30,92,39,24,15,4,8,213,0,0,0,0,0,0,9,5,0,3,0,0,24,0,0,0,8,14,81,91,22,9,5,5,0,246,0,5,10,29,26,44,16,8,0,0,0,0,131,0,0,0,0,4,6,8,3,0,0,0,0,18,0,0,0,0,0,0,0,0,4,0,0,0,9,34,11,14,71,165,101,45,6,0,0,0,27,474,0,0,0,0,5,0,0,0,0,0,0,94,107,42,15,26,112,220,304,374,195,97,70,30,139,1622,0,0,0,0,0,6,65,65,69,60,35,37,336,0,0,0,5,12,25,22,15,11,4,0,9,104,0,0,0,0,0,36,144,107,70,57,18,27,456,0,0,0,0,0,4,22,13,8,12,5,0,68,0,0,0,11,31,136,203,83,26,25,14,36,561,0,0
506041133,53,3,362,0,0,0,0,3,24,17,6,6,3,3,0,69,0,0,0,0,3,13,88,67,46,26,22,6,269,0,0,0,0,0,5,7,15,4,4,5,0,42,0,0,0,0,12,58,74,28,9,19,7,7,220,0,4,7,16,15,26,21,4,6,3,0,0,98,0,0,0,0,4,6,8,0,0,3,0,0,20,0,0,0,0,0,0,6,4,0,5,0,0,16,76,8,17,48,104,118,59,5,9,3,4,11,468,0,0,0,0,0,0,5,0,0,0,0,110,114,77,12,28,73,145,256,327,231,138,156,94,145,1681,0,0,0,0,0,12,56,131,139,202,192,53,795,0,0,0,4,6,18,34,17,14,16,9,5,121,0,0,0,0,3,23,194,188,181,170,151,44,958,0,0,0,0,0,3,18,27,30,26,24,9,138,0,0,0,10,13,100,253,218,63,101,48,41,846,0,0
506041134,9,4,319,0,0,0,0,10,19,25,12,4,0,0,0,65,0,0,0,0,0,19,97,46,18,14,0,3,199,0,0,0,0,0,9,7,11,6,0,0,4,31,0,0,0,3,16,61,86,20,7,9,3,3,207,0,0,12,21,21,39,14,0,0,0,0,6,115,0,0,0,0,0,8,14,0,0,0,0,4,23,0,0,0,0,0,0,7,0,3,0,0,4,11,23,12,15,101,243,142,49,7,0,0,0,31,634,0,0,0,0,5,0,0,0,0,0,0,111,121,27,12,27,127,299,290,377,211,94,71,17,165,1725,0,0,0,0,0,4,42,66,71,58,31,16,292,0,0,0,5,0,10,30,10,9,5,0,0,66,0,0,0,0,0,38,184,97,72,40,17,22,469,0,0,0,0,0,3,24,20,12,6,4,12,83,0,0,4,12,22,125,250,66,27,28,17,26,571,0,0
506041135,35,3,399,0,0,0,0,6,10,18,5,3,3,5,0,57,0,0,0,4,0,17,88,57,42,16,11,4,239,0,0,0,3,0,0,5,3,3,7,4,3,36,0,0,0,5,9,43,63,40,10,15,3,3,192,0,6,5,15,19,33,12,4,0,0,0,0,96,0,0,0,0,0,3,6,0,0,0,3,0,16,0,0,0,0,0,3,0,6,0,0,0,0,12,31,7,13,50,107,74,25,10,0,3,0,12,329,0,0,0,0,0,0,0,0,0,0,0,107,115,33,7,15,80,142,193,276,230,162,132,68,143,1488,0,0,0,0,0,8,59,86,114,175,111,43,602,0,0,0,3,3,13,27,16,10,8,5,3,87,0,0,0,0,0,23,216,180,148,117,83,38,813,0,0,0,0,0,0,21,20,22,27,13,0,106,5,0,4,3,13,104,226,173,43,68,37,34,709,0,0
506041136,19,0,211,0,0,0,0,0,17,18,5,0,0,5,0,53,0,0,0,0,4,17,62,33,12,11,3,0,146,0,0,0,0,0,0,3,3,8,3,0,0,22,0,0,0,4,8,45,50,19,3,0,0,12,141,0,0,5,17,10,36,13,0,5,0,0,5,96,0,0,0,4,0,10,0,0,0,0,0,3,18,0,0,0,0,0,0,0,4,0,0,7,0,6,26,5,8,57,141,89,46,0,0,0,0,18,396,0,0,0,0,9,3,0,0,0,0,0,69,78,30,7,14,84,179,228,247,137,80,49,37,102,1178,0,0,0,0,0,5,35,60,48,42,17,17,220,0,0,0,0,4,3,19,4,7,8,8,6,64,0,0,0,0,4,19,125,75,41,34,14,19,333,0,0,0,0,0,3,17,8,12,8,3,5,62,0,0,7,8,12,111,158,71,20,18,9,19,429,0,0
506041137,22,12,420,0,0,0,5,3,24,40,12,0,3,5,6,103,0,0,0,5,3,34,96,73,52,24,12,5,305,0,0,0,0,5,0,8,8,14,6,0,3,44,0,0,0,4,20,95,97,39,8,8,4,3,287,0,3,4,22,28,61,34,4,3,0,4,7,170,0,0,0,0,0,10,5,0,0,0,0,3,18,0,0,0,0,0,0,4,0,0,0,0,0,6,35,15,20,101,272,194,76,10,6,3,3,35,765,0,0,0,6,3,9,3,0,0,0,0,140,159,33,17,31,143,336,434,434,277,170,144,53,206,2284,0,0,0,0,0,7,43,98,99,137,84,43,517,0,0,0,5,0,20,46,25,12,17,0,8,129,0,0,0,0,0,33,206,164,121,103,58,49,744,0,0,0,0,0,6,23,22,19,14,7,3,98,0,0,0,12,23,126,239,143,44,51,28,58,724,0,0
506051138,41,10,449,0,0,0,3,0,12,18,3,0,0,0,4,48,0,0,0,0,0,20,92,60,38,22,12,7,257,0,0,0,0,0,3,9,11,5,7,6,0,43,0,0,0,0,7,58,89,34,10,15,5,5,222,0,4,3,15,18,34,33,6,0,0,0,0,122,0,0,0,0,0,7,9,0,0,0,0,0,21,0,0,0,0,0,0,5,0,3,9,0,0,21,28,9,20,55,163,99,46,5,0,0,6,10,454,0,0,0,0,3,0,0,0,0,0,0,145,156,31,12,26,78,200,243,381,251,160,153,64,186,1788,0,0,0,0,0,5,48,93,99,116,78,35,479,0,0,0,0,0,13,26,12,7,8,7,6,75,0,0,0,0,4,35,186,154,127,105,57,40,698,0,0,0,0,0,3,14,23,19,17,9,9,98,0,0,5,6,5,90,194,112,41,63,23,22,557,0,0
506051139,14,3,313,0,0,0,0,0,6,15,6,0,0,4,0,39,0,0,0,0,0,9,62,40,22,13,11,5,159,0,0,0,0,0,0,12,4,3,5,0,3,30,0,0,0,5,6,32,53,31,7,7,0,4,154,0,0,0,12,9,25,15,4,4,0,0,0,69,0,0,0,0,4,3,0,5,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,7,19,7,8,42,125,88,38,9,9,4,3,13,360,0,0,0,0,0,0,4,0,0,0,0,103,105,21,8,9,63,149,176,244,189,114,104,33,141,1248,0,0,0,0,0,3,19,47,59,67,42,32,279,0,0,0,3,0,8,14,6,10,11,3,0,61,0,0,0,5,0,17,108,88,65,65,28,25,407,0,0,0,0,0,0,14,12,14,14,6,0,65,0,0,0,0,3,49,127,77,23,34,14,17,345,0,0
506051140,54,3,280,0,0,0,0,3,15,20,8,6,6,4,0,71,0,0,0,0,0,12,57,42,30,39,32,4,216,0,0,0,0,0,0,3,10,6,4,4,0,22,0,0,0,6,4,30,56,40,16,28,21,3,200,0,3,8,14,17,50,34,23,10,6,7,6,174,0,0,0,3,0,3,7,0,0,4,0,0,24,0,0,0,0,0,0,0,4,0,3,4,3,14,22,10,14,63,189,247,125,28,13,16,23,25,780,0,0,0,0,0,0,3,0,0,0,0,133,140,20,21,21,87,221,357,345,209,135,174,147,183,1920,0,0,0,0,4,3,21,23,32,74,115,29,301,0,0,0,0,0,11,17,12,23,10,13,9,90,0,0,0,0,0,18,82,91,117,120,153,53,630,0,0,0,0,0,0,11,5,11,12,18,6,69,3,0,0,3,0,29,88,63,25,84,57,22,365,0,0
506051141,38,5,160,0,0,0,4,0,15,17,8,9,0,5,0,55,0,0,0,0,0,12,47,28,19,22,28,4,157,0,0,0,0,0,4,3,7,3,3,7,0,25,0,0,0,0,3,24,41,16,5,17,19,7,121,0,0,4,8,13,33,28,10,3,3,3,3,103,0,0,0,0,0,9,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,9,15,6,16,57,120,138,58,24,7,7,3,20,477,0,0,0,0,3,0,6,0,0,0,0,81,90,17,7,25,75,141,234,212,115,77,90,101,122,1210,0,0,0,0,0,4,20,27,43,76,83,33,275,0,0,0,0,0,7,18,7,6,7,5,3,58,0,0,0,0,0,19,83,75,101,110,91,25,499,0,0,0,0,0,4,9,5,9,17,13,7,58,0,0,0,0,3,28,72,54,21,40,52,26,300,0,0
506061142,25,5,482,0,0,0,0,3,11,18,5,5,0,4,0,48,0,0,0,0,0,22,92,56,41,17,15,3,242,0,0,0,0,0,4,5,14,7,6,0,6,33,0,0,0,0,6,31,49,30,9,12,6,3,152,0,0,5,12,4,26,22,5,0,0,4,8,84,0,0,0,0,3,0,5,0,0,0,0,0,14,0,0,0,0,0,0,3,3,0,0,0,0,7,18,0,15,45,68,72,30,11,3,3,0,12,281,0,0,0,0,0,0,4,0,0,0,0,140,146,22,7,22,62,84,177,312,270,159,138,53,174,1485,0,0,0,0,0,3,53,91,69,101,55,26,392,0,0,0,4,3,6,20,10,4,4,4,3,71,0,0,0,0,0,31,198,157,115,87,50,34,674,0,0,0,0,0,0,29,22,19,14,12,7,101,0,0,0,5,9,72,241,104,35,50,33,22,581,0,0
506061143,25,0,114,0,0,0,0,0,8,13,0,0,0,0,0,29,0,0,0,0,0,7,51,25,15,7,10,0,111,0,0,0,0,0,7,0,5,3,5,5,0,20,0,0,0,6,3,9,44,13,6,8,0,0,99,0,4,3,5,11,16,9,0,3,0,5,0,57,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,11,4,11,20,57,41,12,3,0,4,4,10,181,0,0,0,0,0,0,0,0,0,0,0,41,43,14,8,11,29,71,93,152,67,55,49,42,55,661,0,0,0,0,0,8,16,21,26,35,66,23,188,0,0,0,0,0,4,5,11,12,6,0,0,32,0,0,0,0,0,11,42,57,46,59,45,22,290,0,0,0,0,0,0,4,5,11,3,3,3,24,0,0,0,0,0,22,50,34,18,22,24,22,205,0,0
506061144,17,7,108,0,0,0,0,0,0,4,0,0,0,3,0,13,0,0,0,0,0,10,21,17,13,8,7,4,86,0,0,0,0,0,0,6,4,4,0,0,0,17,0,0,0,5,3,11,20,9,0,8,6,4,62,0,0,0,3,6,6,9,5,0,0,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,21,60,32,13,4,4,3,0,6,162,0,0,3,0,4,0,0,0,0,0,0,26,30,12,4,5,31,71,66,95,55,48,37,45,49,517,0,0,0,0,0,3,8,10,14,23,28,17,94,0,0,0,0,0,7,8,0,0,4,3,4,19,0,0,0,0,0,6,24,31,28,22,16,11,138,0,0,0,0,0,0,3,4,7,0,3,8,18,0,0,0,0,0,8,31,16,10,7,4,8,90,0,0
